Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.9067793712117687,0.1874734028034866,0.5566594594594594,0.015112989520196143,0.0031245567133914433,0.009277657657657656,0.0564447742752721,0.23715178443649654,0.5631828125,0.05,0.0,0.5566594594594594,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,On,11978.361130852749,20.000000000000057,0.9250000000000003,3675.3462638694737,16.314080629429426,0.5631828125,1,15090.524582222222,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,82.3379537669127,51.666666666666686,46.10666666666668,0.0,50.534119700979126,0.0,0.0,0.0,128.6530527608011,50.559658747153634,50.5724282702409,50.534119700979126,12.43753247303448,19.7323681451577,0.0,-2.7117117205644212,-0.48853760621656006,2.8,9.236100170605994,10620.063709116916,3839.1492016486404,500.0815989336078,-1727.782826925416,-0.0,-0.0,478.53517143819136,0.0,3.0,0.0782985642942819,0.0,0,1.0132650376796626,197.99884266666666,-109.04976624860794,0.2239625072902979,9.54075664652908,0.003135648782802536,-36.582325186444585,1.2192909807848753,0,0,163.80293777916663,0.17047529394390146,730.603776058681,-230.52217712507323
2025-01-01 00:01:00,0.9067793712117687,0.1874734028034866,0.5566594594594594,0.015112989520196143,0.0031245567133914433,0.009277657657657656,0.0564447742752721,0.23715178443649654,0.5631828125,0.05,0.0,0.5566594594594594,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,On,11978.361130852749,20.000000000000057,0.9250000000000003,3675.3462638694737,16.314080629429426,0.5631828125,1,15090.524582222222,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,81.93344314417236,51.666666666666686,46.10666666666668,0.0,50.52042374378686,0.0,0.0,0.0,128.0210049127693,50.54682992586322,50.5600330169014,50.52042374378686,12.43753247303448,19.87095388231755,0.0,-2.424476025720702,-0.4323174853445175,2.8,9.236100170605994,10588.71021260172,3834.2299930237996,485.8283928084061,-1748.2296024944453,-0.0,-0.0,478.53517143819136,0.0,3.0,0.07858199111534384,0.0,0,1.0169328761785061,197.99884266666666,-119.95648719477536,0.2226813870497116,9.627859018029932,0.003135472983909627,-37.24132996013767,1.222274462851241,0,0,158.88372915432595,0.1701451192499402,716.7226989526267,-230.89430614422065
2025-01-01 00:02:00,0.9067793712117687,0.1874734028034866,0.5566594594594594,0.015112989520196143,0.0031245567133914433,0.009277657657657656,0.0564447742752721,0.23715178443649654,0.5631828125,0.05,0.0,0.5566594594594594,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,On,11978.361130852749,20.000000000000057,0.9250000000000003,3675.3462638694737,16.314080629429426,0.5631828125,1,15090.524582222222,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,81.54052801679254,51.666666666666686,46.10666666666668,0.0,50.5067955536863,0.0,0.0,0.0,127.40707502623833,50.53406413011875,50.54769841833498,50.5067955536863,12.43753247303448,20.00526158289797,0.0,-2.1439144690774095,-0.378027914807865,2.8,9.236100170605994,10558.189751336213,3829.7664216307303,472.4810092686382,-1768.1358025267155,-0.0,-0.0,478.53517143819136,0.0,3.0,0.07885635276320799,0.0,0,1.020483401886948,197.99884266666666,-130.57074842801103,0.2208230654213674,9.688260905055664,0.003135294454966037,-37.87686130658823,1.2217146150737355,0,0,154.42015776125672,0.1698256732318961,703.361681137652,-230.88067186901378
2025-01-01 00:03:00,0.9067793712117687,0.1874734028034866,0.5566594594594594,0.015112989520196143,0.0031245567133914433,0.009277657657657656,0.0564447742752721,0.23715178443649654,0.5631828125,0.05,0.0,0.5566594594594594,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,On,11978.361130852749,20.000000000000057,0.9250000000000003,3675.3462638694737,16.314080629429426,0.5631828125,1,15090.524582222222,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,81.15867611238396,51.666666666666686,46.10666666666668,0.0,50.49323319785769,0.0,0.0,0.0,126.81043142559993,50.521359553262066,50.53542273096426,50.49323319785769,12.43753247303448,20.135488712815494,0.0,-1.8697129524955887,-0.32538805667047305,2.8,9.236100170605994,10528.450906973012,3825.3245747701053,460.0540832744497,-1787.5222026343288,-0.0,-0.0,478.53517143819136,0.0,3.0,0.07912208139661052,0.0,0,1.023922207389501,197.99884266666666,-140.92319268359952,0.21903722358961678,9.746357766896462,0.0031351127961808593,-38.489898010617104,1.2211722726557543,0,0,149.97831090063153,0.1695153594863188,690.4474899292868,-230.39340665483712
2025-01-01 00:04:00,0.3435965587117686,0.1874734028034866,0.0,0.00572660931186281,0.0031245567133914433,0.0,0.0564447742752721,0.23715178443649654,0.0,0.05,0.0,0.0,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,80.78740331880198,51.666666666666686,46.10666666666668,0.0,50.47973483215983,0.0,0.0,0.0,126.23031768562808,50.508714471566684,50.52320429127012,50.47973483215983,12.43753247303448,20.26181479041597,0.0,-1.601619623167092,-0.2741524581452496,2.8,9.236100170605994,-1477.1159110066073,145.62301195832606,448.30806041045287,-1806.4076827456333,-0.0,-0.0,478.53517143819136,0.0,3.0,0.07937957003621446,0.0,0,1.027254378783216,197.99884266666666,-149.24339969916534,0.21731977741144665,9.803611400229158,0.0031349281152662843,-39.08144810118775,1.2206466427523197,0,0,145.62301195832606,0.16921277739447477,677.9165050625958,-229.60844465214288
2025-01-01 00:05:00,0.3435965587117686,0.1874734028034866,0.0,0.00572660931186281,0.0031245567133914433,0.0,0.0564447742752721,0.23715178443649654,0.0,0.05,0.0,0.0,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,81.22914397131926,51.666666666666686,46.10666666666668,0.0,50.46629869310917,0.0,0.0,0.0,126.92053745518633,50.496127236734154,50.511041508546654,50.46629869310917,12.43753247303448,20.083815663100232,0.0,-1.4318252530039388,-0.22412095782490893,2.8,9.236100170605994,-1442.4594706753367,142.92989804443727,437.14807121072755,-1779.8198343996312,-0.0,-0.0,478.53517143819136,0.0,3.0,0.0790166775134404,0.0,0,1.022558171271922,197.99884266666666,-141.17480771389674,0.21971289384999634,9.72296963111913,0.003134740515247473,-38.135151762592265,1.2213877392266455,0,0,142.92989804443727,0.16891678328614035,665.7169462726891,-228.5688750619616
2025-01-01 00:06:00,0.3435965587117686,0.1874734028034866,0.0,0.00572660931186281,0.0031245567133914433,0.0,0.0564447742752721,0.23715178443649654,0.0,0.05,0.0,0.0,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,81.65533204562949,51.666666666666686,46.10666666666668,0.0,50.45278942096748,0.0,0.0,0.0,127.58645632129607,50.483471175660156,50.4988120530065,50.45278942096748,12.43753247303448,19.911570274402187,0.0,-1.2656049396255082,-0.17512523773262337,2.8,9.236100170605994,-1409.357408358531,140.20590446926414,426.48739778045694,-1754.2400970236429,-0.0,-0.0,478.53517143819136,0.0,3.0,0.07866499446271807,0.0,0,1.0180070260133434,197.99884266666666,-133.6524827730799,0.22205684198377157,9.645170203798266,0.003134557568743755,-37.21821337609881,1.222105738214452,0,0,140.20590446926414,0.16862641347228513,653.80540571745,-227.318007936993
2025-01-01 00:07:00,0.3435965587117686,0.1874734028034866,0.0,0.00572660931186281,0.0031245567133914433,0.0,0.0564447742752721,0.23715178443649654,0.0,0.05,0.0,0.0,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,82.06704380433791,51.666666666666686,46.10666666666668,0.0,50.43920960715354,0.0,0.0,0.0,128.229755944278,50.47074871154368,50.48651826373876,50.43920960715354,12.43753247303448,19.744678112538985,0.0,-1.1028847056572326,-0.1270248618271116,2.8,9.236100170605994,-1377.221733339483,137.5861460339774,416.2497769477729,-1729.5951776744187,-0.0,-0.0,478.53517143819136,0.0,3.0,0.07832375325742617,0.0,0,1.0135910091188522,197.99884266666666,-126.1617271032558,0.22435474808436992,9.569346061555688,0.0031343791259848377,-36.32865980463557,1.2228022288520268,0,0,137.5861460339774,0.1683408626444822,642.1457485378643,-225.8959715900914
2025-01-01 00:08:00,0.3435965587117686,0.1874734028034866,0.0,0.00572660931186281,0.0031245567133914433,0.0,0.0564447742752721,0.23715178443649654,0.0,0.05,0.0,0.0,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,82.46512095396822,51.666666666666686,46.10666666666668,0.0,50.42556166381894,0.0,0.0,0.0,128.85175149057534,50.45796209989458,50.47416231793241,50.42556166381894,12.43753247303448,19.582826312792783,0.0,-0.9435842320645731,-0.0797035424514282,2.8,9.236100170605994,-1346.2879734668115,135.051620603184,406.37108098004006,-1705.8263246865208,-0.0,-0.0,478.53517143819136,0.0,3.0,0.07799235969023675,0.0,0,1.0093024309262442,197.99884266666666,-118.99682021848211,0.2266087833738634,9.495355111683349,0.0031342050474005294,-35.46495305969648,1.223478443863596,0,0,135.051620603184,0.16805946327675172,630.7080945380219,-224.33701355798183
2025-01-01 00:09:00,0.3435965587117686,0.1874734028034866,0.0,0.00572660931186281,0.0031245567133914433,0.0,0.0564447742752721,0.23715178443649654,0.0,0.05,0.0,0.0,0.0,0.17289006947015326,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.035384905854219474,0,On,0.006631691809625471,0,On,0.18657471343205642,0.13993103507404228,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.524582222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,7377.772151111111,Off,0.0,0,82.85029223805181,51.666666666666686,46.10666666666668,0.0,50.41184786290454,0.0,0.0,0.0,129.45358162195595,50.445113465079025,50.46174626616627,50.41184786290454,12.43753247303448,19.425744171119963,-0.0742558288800943,-0.7876227360218708,-0.033065668536447296,2.8,9.236100170605994,-1316.5253618696659,132.59766596199017,396.7972617888123,-1682.8822689397111,-0.0,-0.0,478.53517143819136,0.0,3.0,0.07767030118610951,0.0,0,1.005134658180207,197.99884266666666,-112.17826436814602,0.22882073552488033,9.423730892344544,0.0031340352014259114,-34.625761914447246,1.224135447371859,0,0,132.59766596199017,0.1677816662824582,619.4678852308888,-222.67062344207648
