,start_time,end_time,power,duration,energy
0,2025-01-01 10:45:00,2025-01-01 11:45:00,0.13823874238677208,0 days 01:00:00,0.13823874238677208
1,2025-01-01 12:45:00,2025-01-01 13:45:00,0.13823874238677208,0 days 01:00:00,0.13823874238677208
2,2025-01-01 18:30:00,2025-01-01 19:15:00,0.12428482879670258,0 days 00:45:00,0.09321362159752694
