Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 01:17:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.236396261753605,51.666666666666686,46.10666666666668,0.0,51.10849061832201,0.0,0.0,0.0,38.236396261753605,50.26897632584971,51.10849061832201,49.849219179613556,12.43753247303448,17.43697933524686,0.0,10.259290363837426,3.6198478681450443,2.8,9.236100170605994,-1625.8904055485534,-1733.3097022359675,-743.1045595069768,-1688.9844255347928,-0.0,-0.0,231.57254523059117,0.0,0.0,0.0885434690576705,0.0,0.0,0.8286792668205138,0.0,-168.4785252443522,0.21803584573979934,7.919064173261452,0.0026341014045522682,-74.93467622140945,1.2328851800280602,0.17965707241752302,-1746.4633784440196,13.153676208052108,0.7249112727551998,-774.525600171721,31.421040664744147
2025-01-01 01:18:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.35031335391667,51.666666666666686,46.10666666666668,0.0,51.104901788276194,0.0,0.0,0.0,38.35031335391667,50.265756631124944,51.104901788276194,49.846184052549326,12.43753247303448,17.335837981672544,0.0,10.113757527001468,3.6227528626703447,2.8,9.236100170605994,-1602.50955769579,-1696.016283576028,-745.892819339556,-1670.693353334126,-0.0,-0.0,231.57254523059117,0.0,0.0,0.0881939957335424,0.0,0.0,0.8254085422702572,0.0,-163.38874959225518,0.219412940515351,7.869992260826856,0.002633843847719981,-74.55295381433925,1.2333146377325748,0.17943774704041524,-1710.2989053163515,14.282621740323851,0.7249112727551998,-777.2700027805789,31.3771834410229
2025-01-01 01:19:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.460973175213255,51.666666666666686,46.10666666666668,0.0,51.1013027165657,0.0,0.0,0.0,38.460973175213255,50.26252734401449,51.1013027165657,49.84313965773889,12.43753247303448,17.237486530645565,-0.04029124713226295,9.97831000470951,3.625580622339959,2.8,9.236100170605994,-1579.9667645974082,-1661.386015799273,-748.6077941105663,-1652.9833182599705,-0.0,-0.0,231.57254523059117,0.0,0.0,0.08785353210273726,0.0,0.0,0.8222221395354503,0.0,-158.55599156802887,0.2207609783051958,7.8224078597697115,0.002633587692128047,-74.18015971907423,1.2337325403353625,0.1792333796132636,-1676.7130936120623,15.327077812789131,0.7249112727551998,-779.9414401781106,31.33364606754436
2025-01-01 01:20:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.56851518186823,51.666666666666686,46.10666666666668,0.0,51.09769369779242,0.0,0.0,0.0,38.56851518186823,50.259288738796734,51.09769369779242,49.8400862592989,12.43753247303448,17.141805399011865,-0.13597237876596324,9.852170903660049,3.628335671586748,2.8,9.236100170605994,-1558.2220117869294,-1629.206880516829,-751.2537953721346,-1635.826662369363,-0.0,-0.0,231.57254523059117,0.0,0.0,0.08752171219450758,0.0,0.0,0.8191166334919822,0.0,-153.96789464815757,0.222080908334968,7.776247136507103,0.002633332903748624,-73.81593467978321,1.2341393724607623,0.17904284724342773,-1645.4983687405188,16.291488223689772,0.7249112727551998,-782.5441866805804,31.29039130844578
2025-01-01 01:21:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.67306998487812,51.666666666666686,46.10666666666668,0.0,51.09407501394641,0.0,0.0,0.0,38.67306998487812,50.25604107800719,51.09407501394641,49.83702411003759,12.43753247303448,17.04868259411429,-0.22909518366353865,9.734635054725247,3.6310221583880034,2.8,9.236100170605994,-1537.2368073316989,-1599.286707247786,-753.8347769496187,-1619.1975852265123,-0.0,-0.0,231.57254523059117,0.0,0.0,0.08719819264086201,0.0,0.0,0.8160888105551771,0.0,-149.61176733577784,0.22337362813312,7.73145032975998,0.002633079449959906,-73.45994133492462,1.234535588380657,0.17886512736688673,-1616.4673562595767,17.180649011790845,0.7249112727551998,-785.0821609596424,31.24738401002371
2025-01-01 01:22:00,20.77741460806291,0.1529796529461444,0.0,0.34629024346771514,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,20.524229353333332,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,17.77777777777783,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.77476044147087,51.666666666666686,46.10666666666668,0.0,51.0904469352057,0.0,0.0,0.0,38.77476044147087,50.25278461318325,51.0904469352057,49.83395345217204,12.43753247303448,16.958012776425743,-0.31976500135208497,9.6250592194692,3.633643883237977,2.8,9.236100170605994,14806.143862943733,2629.6603801564406,-756.3543620144915,-1603.0719293886573,-0.0,-0.0,231.57254523059117,0.0,0.0,0.08688264976195374,0.0,0.0,0.8131356414019126,0.0,-145.47509984147962,0.22463999179757674,7.687318935828243,0.002632827299459015,-73.11186150116178,1.2349216158185028,0.17869928421906864,-1589.450066547995,17.999440314379818,0.7249112727551998,-787.5589534132295,31.204591398737826
2025-01-01 01:23:00,20.77741460806291,0.1529796529461444,0.0,0.34629024346771514,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,20.524229353333332,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,17.77777777777783,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.52866003081718,51.666666666666686,46.10666666666668,0.0,51.086809720637504,0.0,0.0,0.0,38.52866003081718,50.24951958551714,51.086809720637504,49.830874517956964,12.43753247303448,17.166249361294366,-0.11152841648346268,9.980034405616742,3.6362043272265856,2.8,9.236100170605994,14756.887959123587,2539.0714268355514,-758.8158677409822,-1640.2029154404506,-0.0,-0.0,231.57254523059117,0.0,0.0,0.08760653977350095,0.0,0.0,0.819910535704246,0.0,-157.6000176098315,0.22167396968623776,7.787122737063736,0.002632576422185527,-73.68017214006068,1.2340360243312294,0.17923598290733073,-1677.1402394489287,15.10065989442381,0.7249112727551998,-789.9778526920309,31.161984951048655
2025-01-01 01:24:00,20.77741460806291,0.1529796529461444,0.0,0.34629024346771514,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,20.524229353333332,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,17.77777777777783,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.2897755589465,51.666666666666686,46.10666666666668,0.0,51.083194815186936,0.0,0.0,0.0,38.2897755589465,50.24627528072952,51.083194815186936,49.82781551350082,12.43753247303448,17.36830486176625,0.0,10.308930676776114,3.6387066927474963,2.8,9.236100170605994,14710.210805850358,2454.955227917051,-761.2223261935764,-1676.5561947951862,-0.0,-0.0,231.57254523059117,0.0,0.0,0.08830624983801359,0.0,0.0,0.8264591296256069,0.0,-167.92389152832345,0.2188371090646836,7.883808704254233,0.0026323234133627284,-74.22545127011745,1.233177940553192,0.17973182167584162,-1758.8172764831395,12.661498010134109,0.7249112727551998,-792.3418841571826,31.119557963606148
2025-01-01 01:25:00,20.77741460806291,0.1529796529461444,0.0,0.34629024346771514,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,20.524229353333332,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,17.77777777777783,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.05770039766107,51.666666666666686,46.10666666666668,0.0,51.079601566189545,0.0,0.0,0.0,38.05770039766107,50.243051091202474,51.079601566189545,49.82477585370894,12.43753247303448,17.564528152441223,0.0,10.614103797491598,3.6411539704621005,2.8,9.236100170605994,14664.611835007065,2376.472487426191,-763.5765356639538,-1712.1646441082107,-0.0,-0.0,231.57254523059117,0.0,0.0,0.08898325753374635,0.0,0.0,0.8327952518365658,0.0,-177.9144130585931,0.2161202759520184,7.977603597273122,0.0026320683547628346,-74.74906521067629,1.2323457734448984,0.18019067545719267,-1834.9707294957936,10.332210531928645,0.7249112727551998,-794.6538731423822,31.07733747842841
2025-01-01 01:26:00,20.77741460806291,0.1529796529461444,0.0,0.34629024346771514,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,20.524229353333332,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,17.77777777777783,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,37.83210732560617,51.666666666666686,46.10666666666668,0.0,51.07602935775248,0.0,0.0,0.0,37.83210732560617,50.23984644355817,51.07602935775248,49.82175498646102,12.43753247303448,17.75519989443569,0.0,10.897548709494613,3.6435489966354933,2.8,9.236100170605994,14620.212593613714,2303.246432416824,-765.8811268121509,-1747.0518328374085,-0.0,-0.0,231.57254523059117,0.0,0.0,0.0896387756384713,0.0,0.0,0.8389302527371657,0.0,-187.4264657227463,0.21351574734209183,8.068027358978316,0.0026318113234360878,-75.25214317394978,1.231538232282073,0.18061581485580347,-1906.0179918003043,8.1534178270721,0.7249112727551998,-796.9164991202615,31.035372308110617
2025-01-01 01:27:00,20.77741460806291,0.1529796529461444,0.0,0.34629024346771514,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,20.524229353333332,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,17.77777777777783,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,37.612700000898776,51.666666666666686,46.10666666666668,0.0,51.07247760357466,0.0,0.0,0.0,37.612700000898776,50.23666079197247,51.07247760357466,49.81875238617138,12.43753247303448,17.94057423671666,0.0,11.161020381578258,3.645894489194889,2.8,9.236100170605994,14576.97845547069,2234.9036915312736,-768.1386106739574,-1781.239056651087,-0.0,-0.0,231.57254523059117,0.0,0.0,0.09027390106348412,0.0,0.0,0.8448743983318666,0.0,-196.47338005209212,0.21101655732529004,8.155905554477911,0.0026315523925566514,-75.73570909490942,1.230754147852189,0.18101010090475594,-1972.3307444700038,6.123429611221125,0.7249112727551998,-799.1323297674452,30.993719093487968
2025-01-01 01:28:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,37.39920790174891,51.666666666666686,46.10666666666668,0.0,51.06894574415454,0.0,0.0,0.0,37.39920790174891,50.23349361557468,51.06894574415454,49.81576755128476,12.43753247303448,18.120883161825464,0.0,11.406081134755762,3.6481930694870135,2.8,9.236100170605994,-1788.2397756734035,-2030.0046232713212,-770.3514055367032,-1814.7458097961521,-0.0,-0.0,231.57254523059117,0.0,0.0,0.09088963298934294,0.0,0.0,0.8506370399621187,0.0,-205.0665111078427,0.20861638647453784,8.240716872737558,0.0026312916317835855,-76.20069795206088,1.2299924529090476,0.1813760655930385,-2034.2440996786804,4.239476407359462,0.7249112727551998,-801.3038415191669,30.95243598246366
2025-01-01 01:29:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,37.53642320361303,51.666666666666686,46.10666666666668,0.0,51.06543324445537,0.0,0.0,0.0,37.53642320361303,50.2303444162734,51.06543324445537,49.812800002182406,12.43753247303448,17.99978846215148,0.0,11.176957265499212,3.6504472745735788,2.8,9.236100170605994,-1757.7691112591212,-1970.1827202935146,-772.5218523357889,-1792.215275839746,-0.0,-0.0,231.57254523059117,0.0,0.0,0.09047633062019365,0.0,0.0,0.8467689387019486,0.0,-197.1263806499662,0.21019011675271604,8.183069755875852,0.002631029107564915,-75.76283965135049,1.2305042250371045,0.18103392295058218,-1976.3502563077295,6.167536014214858,0.7249112727551998,-803.4334311850305,30.911578849241508
2025-01-01 01:30:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,37.66915933234707,51.666666666666686,46.10666666666668,0.0,51.061908395712074,0.0,0.0,0.0,37.66915933234707,50.22718366276128,51.061908395712074,49.80982129628588,12.43753247303448,17.882531883105813,0.0,10.965328044329604,3.652659549814324,2.2,9.236100170605994,-1719.103875849641,-1235.9976358955307,-1344.4036689490592,-1795.668834848629,-0.0,-0.0,266.7503396110356,0.0,0.533,0.08767368514294242,0.0,0.0,0.8205389499296125,35.177794380444446,-190.18538061204762,0.21172618709493696,8.12745075257351,0.002630768200399311,-37.19398032056862,1.2310001872769125,0.10864410231821167,-1243.6985695748406,7.700933679309774,0.7249112727551998,-1375.2748514756984,30.87118252663904
2025-01-01 01:31:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,37.797558140358014,51.666666666666686,46.10666666666668,0.0,51.05837160302538,0.0,0.0,0.0,37.797558140358014,50.22401173220699,51.05837160302538,49.8068317967978,12.43753247303448,17.76899188552877,0.0,10.843346200181765,3.62429426835536,2.2,9.236100170605994,-1691.0271161600044,-1214.3593963932167,-1317.5191174482743,-1774.4414737273316,-0.0,-0.0,266.7503396110356,0.0,0.533,0.08726907699767047,0.0,0.0,0.8167522180030017,35.177794380444446,-183.33598204370816,0.21323568998276624,8.0733895813688,0.0026306401657813366,-36.844648142636224,1.2314807177827598,0.10833987054573978,-1222.9565447066357,8.597148313419035,0.7249112727551998,-1348.4206183207036,30.901500872429214
2025-01-01 01:32:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,37.92198543518353,51.666666666666686,46.10666666666668,0.0,51.054823258666325,0.0,0.0,0.0,37.92198543518353,50.22082898983451,51.054823258666325,49.80383185541861,12.43753247303448,17.65885443579537,0.0,10.729193769570404,3.5981492862028484,2.2,9.236100170605994,-1664.4647019788933,-1194.1258238554233,-1292.7098797187991,-1753.945725890325,-0.0,-0.0,266.7503396110356,0.0,0.533,0.08687564420001803,0.0,0.0,0.8130700762733907,35.177794380444446,-177.26931569960388,0.21471132449581048,8.020465731926013,0.002630513383176808,-36.50464887649921,1.2319472082793606,0.10805439004169262,-1203.6250057158845,9.499181860461203,0.7249112727551998,-1323.6684067985846,30.95852707978554
2025-01-01 01:33:00,0.2531852547295765,0.1529796529461444,0.0,0.004219754245492941,0.00254966088243574,0.0,0.028372621597372114,0.0,0.21481263313220436,0.0,0.010000000000000002,0.0,0.0,0.15006298627947773,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.034188131720465954,0.025641098790349457,On,0,0,Off,0.0037194567799707597,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,38.04265169221335,51.666666666666686,46.10666666666668,0.0,51.0512637218279,0.0,0.0,0.0,38.04265169221335,50.217635770064994,51.0512637218279,49.80082179418355,12.43753247303448,17.551938972430797,0.0,10.622244640371578,3.5740569378111386,2.2,9.236100170605994,-1639.0078740317604,-1175.2371347602084,-1269.8504551128096,-1734.1397244721459,-0.0,-0.0,266.7503396110356,0.0,0.533,0.08649281798591657,0.0,0.0,0.8094872016718246,35.177794380444446,-171.61848917065035,0.21615458428817028,7.969253329234407,0.002630387818075957,-36.17351442971347,1.232400391925232,0.10778623801343291,-1185.5830213039262,10.345886543717732,0.7249112727551998,-1300.8594830832212,31.00902797041151
