occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.25,0.626,0.0583,0.316,0.153,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.25,0.626,0.0583,0.316,0.153,0.153,0.0,0.0,0.0,0.0,0.0,1.0,0.127,0,1.0,0,0,0,0
0.5,0.69,0.101,0.211,0.257,0.257,0.0,0.0,0.0,0.0,0.0,1.0,0.317,0,0.867,0,0,0,0
0.5,0.69,0.106,0.211,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.5,0.69,0.106,0.211,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0667,0.0634,0,0,0,0,0,0
0.75,0.754,0.151,0.105,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.75,0.754,0.151,0.105,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.754,0.17,0.105,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.754,0.17,0.105,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.754,0.17,0.105,0.347,0.347,0.0,0.0,0.21,0.933,0.0667,0.0,0.0,0,0,0,0,0,0
0.75,0.754,0.17,0.105,0.347,0.347,0.0,0.0,0.0863,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0.75,0.754,0.18,0.105,0.353,0.353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0.75,0.754,0.18,0.105,0.353,0.353,0.0,0.0,0.0,0.0,1.0,0.0,0.317,0,0,0,0,0,0
0.75,0.754,0.18,0.105,0.353,0.353,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0,0
0.75,0.754,0.18,0.105,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.783,0.201,0.105,0.389,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.783,0.201,0.105,0.389,0.389,0.0,0.0,0.0,0.0,0.0,1.0,0.0634,0,0,0,0,0,0
0.75,0.783,0.201,0.105,0.389,0.389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.75,0.783,0.201,0.105,0.389,0.389,0.0,0.0,0.17,1.0,0.0,0.0667,0.19,0,0,0,0,0,0
0.75,0.827,0.249,0.105,0.481,0.481,0.0,0.0,0.156,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.827,0.249,0.105,0.481,0.481,0.0,0.0,0.534,0.867,0.133,0.0,0.0,0,0,0,0,0,0
0.75,0.827,0.249,0.105,0.481,0.481,0.0,0.0,0.423,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0.75,0.827,0.249,0.105,0.481,0.481,0.0,0.0,0.097,0.0,1.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.87,0.306,0.105,0.634,0.634,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.87,0.306,0.105,0.634,0.634,0.558,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.87,0.306,0.105,0.634,0.634,0.191,1.0,0.0,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.767,0.209,0.211,0.439,0.439,0.236,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.777,0.279,0.211,0.525,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.777,0.279,0.211,0.525,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.777,0.279,0.211,0.525,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.777,0.279,0.211,0.525,0.525,0.0,0.467,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.767,0.387,0.211,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.756,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.767,0.387,0.211,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.665,0.201,0.316,0.285,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.5,0.655,0.246,0.316,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.655,0.246,0.316,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.655,0.246,0.316,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.655,0.246,0.316,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.635,0.234,0.316,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.709,0.451,0.211,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.709,0.451,0.211,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.709,0.451,0.211,0.33,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.75,0.67,0.276,0.211,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.67,0.276,0.211,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.67,0.276,0.211,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0,0,0,0,0,0
0.75,0.616,0.146,0.316,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.601,0.0699,0.316,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.601,0.0699,0.316,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.601,0.0699,0.316,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.601,0.0699,0.316,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.596,0.0357,0.316,0.0688,0.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.596,0.0357,0.316,0.0688,0.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.596,0.0357,0.316,0.0688,0.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.596,0.0357,0.316,0.0688,0.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.596,0.0235,0.316,0.0563,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.596,0.019,0.316,0.0514,0.0514,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.596,0.019,0.316,0.0514,0.0514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.606,0.0306,0.316,0.127,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.606,0.0306,0.316,0.127,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.75,0.651,0.0453,0.211,0.204,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0,0,0,0,0,0
0.75,0.651,0.0453,0.211,0.204,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.68,0.0595,0.211,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.68,0.0595,0.211,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0,0,0,0,0,0
0.75,0.68,0.0595,0.211,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.68,0.0595,0.211,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.75,0.69,0.0711,0.211,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0,0,0,0,0,0
0.75,0.69,0.0711,0.211,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.75,0.69,0.0711,0.211,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.69,0.0711,0.211,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0,0,0,0,0,0
0.75,0.69,0.0827,0.211,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.69,0.0827,0.211,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.69,0.0827,0.211,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.485,0,0,0,0,0,0
0.75,0.69,0.0827,0.211,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.69,0.0917,0.211,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0,0,0,0,0,0
0.75,0.69,0.0917,0.211,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0996,0,0,0,0,0,0
0.75,0.69,0.0917,0.211,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.69,0.0917,0.211,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0,0,0,0
0.75,0.754,0.143,0.105,0.36,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.114,0,1.0,0,0,0,0
0.75,0.754,0.143,0.105,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.75,0.754,0.143,0.105,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0,1.0,0,0,0,0
0.75,0.754,0.143,0.105,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0,1.0,0,0,0,0
0.75,0.754,0.151,0.105,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
1.0,0.818,0.196,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.818,0.196,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,1.0,0.114,1.0,0,0,0,0,0
0.75,0.754,0.151,0.105,0.35,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.127,0,1.0,0,0,0,0
0.75,0.754,0.17,0.105,0.347,0.347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,0,0,0
0.75,0.754,0.17,0.105,0.347,0.347,0.0,0.0,0.0,0.0,0.0,1.0,0.107,0,0.6,0,0,0,0
0.75,0.754,0.17,0.105,0.347,0.347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.75,0.754,0.17,0.105,0.347,0.347,0.0,0.0,0.0,0.0,0.0,1.0,0.317,0,0,0,0,0,0
0.75,0.754,0.18,0.105,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.2,0.0749,0,0,0,0,0,0
0.75,0.754,0.18,0.105,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.754,0.18,0.105,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.754,0.18,0.105,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.783,0.201,0.105,0.389,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.783,0.201,0.105,0.389,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.75,0.783,0.201,0.105,0.389,0.389,0.0,0.0,0.0,0.0,0.0,1.0,0.317,0,0,0,0,0,0
0.75,0.783,0.201,0.105,0.389,0.389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.5,0.738,0.172,0.211,0.337,0.337,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0,0,0,0,0,0
0.75,0.827,0.249,0.105,0.481,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.827,0.249,0.105,0.481,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.827,0.249,0.105,0.481,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.75,0.87,0.306,0.105,0.634,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.87,0.306,0.105,0.634,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.87,0.306,0.105,0.634,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.87,0.306,0.105,0.634,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.763,0.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.763,0.763,0.0,0.0,0.0,0.0,0.0,1.0,0.0634,0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.763,0.763,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.763,0.763,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.756,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.756,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.756,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.756,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.783,0.669,0.105,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,0,0,0,0,0
0.75,0.783,0.669,0.105,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0,0,0,0,0,0
0.75,0.783,0.669,0.105,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0,0,0,0,0,0
0.75,0.783,0.669,0.105,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.724,0.406,0.105,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0,0,0,0,0,0
0.75,0.724,0.406,0.105,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.724,0.406,0.105,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.724,0.406,0.105,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.681,0.178,0.105,0.201,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0,0,0,0,0,0
0.75,0.681,0.178,0.105,0.201,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.533,0,0,0,0
0.75,0.641,0.124,0.211,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.75,0.641,0.124,0.211,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
1.0,0.631,0.0556,0.211,0.0875,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.314,1.0,0,0,0,0,0
1.0,0.631,0.0556,0.211,0.0875,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0357,0.316,0.0688,0.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0357,0.316,0.0688,0.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0563,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0563,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0563,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0563,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0177,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0177,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0177,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0177,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0164,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0164,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,1.0,0,0,0,0,0
1.0,0.596,0.0164,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,1.0,0,0,0,0,0
