Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 07:36:00,2.201467532502616,1.4113526686161233,0.0,0.036691125541710265,0.023522544476935386,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9035122478984225,0.015,0.0,0.0,0.17743022174301373,1.2295474468731096,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.739426822330817,51.666666666666686,46.10666666666668,0.0,51.55030637131488,0.0,0.0,0.0,22.739426822330817,50.59687479766285,51.55030637131488,50.12015901083684,12.43753247303448,HP On,4244.267890364089,18.33333333333337,2.248034518381323,0.0,1.7255536068838722,0.027958641014550575,2.648006322602804,4216.309249349539,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.879976601926,18.34289019821607,0.0,-1.0725800538262262,0.7191092630303036,-1.1,9.236100170605994,2222.562253890043,-2684.530380197509,-1303.2676544886056,-1487.9150628078148,-0.0,-0.0,394.89525678901975,5.933388059846239,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.83225238243372,0.24946318876544255,8.990085404715732,0.003196661387549467,5.878493946753913,1.2274436939522457,0,0,95.98250012202283,0.5436834545663999,-1305.5188997119717,2.2512452233662246
2025-01-01 07:37:00,2.201882099965888,1.4116204527433784,0.0,0.036698034999431466,0.023527007545722973,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9039268153616948,0.015,0.0,0.0,0.17743022174301373,1.2298152310003647,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.738071795146798,51.666666666666686,46.10666666666668,0.0,51.548138917361804,0.0,0.0,0.0,22.738071795146798,50.594960024835345,51.548138917361804,50.11837057857212,12.43753247303448,HP On,4245.035087475761,18.33333333333337,2.247951097895124,0.0,1.7259615469410086,0.027965268420686588,2.648664377534378,4217.069819055075,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.884032305461,18.34289019821607,0.0,-1.0725619790261496,0.688170166084364,-1.1,9.236100170605994,2223.1637098588526,-2677.4666784254246,-1281.0765262312843,-1487.9150628078148,-0.0,-0.0,394.89525678901975,5.949302985883005,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.84455410296181,0.24946634007239873,8.99015566541524,0.0031967019764571622,5.87091687746895,1.2274436639192599,0,0,95.64258211689362,0.5436834545663999,-1283.314859183004,2.2383329517197335
2025-01-01 07:38:00,2.2022974771138224,1.4118887598752587,0.0,0.03670495795189704,0.023531479331254313,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9043421925096293,0.015,0.0,0.0,0.17743022174301373,1.230083538132245,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.73671684936377,51.666666666666686,46.10666666666668,0.0,51.54597161547348,0.0,0.0,0.0,22.73671684936377,50.59304536610786,51.54597161547348,50.11658224142506,12.43753247303448,HP On,4245.803735325788,18.33333333333337,2.247867511966525,0.0,1.7263703040286942,0.02797188848093555,2.649323694019652,4217.831846844852,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.888082734344,18.34289019821607,0.0,-1.0725439988541934,0.6589481576713899,-1.1,9.236100170605994,2223.7665728871034,-2671.4237929821124,-1260.1180190624596,-1487.9150628078148,-0.0,-0.0,394.89525678901975,5.965131641711856,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.85660935473209,0.24946948731715474,8.990225834738098,0.0031967425130488836,5.86334957444236,1.2274436339249877,0,0,95.4081329237217,0.5436834545663999,-1262.3431204062308,2.225101343771303
2025-01-01 07:39:00,2.2027150075396156,1.4121584578872324,0.0,0.036711916792326924,0.02353597429812054,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9047597229354225,0.015,0.0,0.0,0.17743022174301373,1.2303532361442187,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.735361984812986,51.666666666666686,46.10666666666668,0.0,51.543804465638125,0.0,0.0,0.0,22.735361984812986,50.591130821473556,51.543804465638125,50.114793999391274,12.43753247303448,HP On,4246.576306274803,18.33333333333337,2.247783493385277,0.0,1.7267811850002566,0.027978537935165967,2.649986379389806,4218.597768339637,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.892127895493,18.34289019821607,0.0,-1.072529851867601,0.6313393751998744,-1.1,9.236100170605994,2224.3711319319627,-2665.7885996327536,-1240.3174171310934,-1487.9150628078148,-0.0,-0.0,394.89525678901975,5.980872280118312,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.87010706908468,0.24947263050494722,8.990295912804296,0.00319678299739206,5.855792025086608,1.22744360396938,0,0,94.97944666550588,0.5436834545663999,-1242.529144386694,2.211727255600664
2025-01-01 07:40:00,2.203134481901526,1.4124294115578933,0.0,0.0367189080316921,0.023540490192631554,0.0,0.02290227147073559,0.0,0.2600530131334573,1.905179197297333,0.015,0.0,0.0,0.17743022174301373,1.2306241898148795,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.73400720171945,51.666666666666686,46.10666666666668,0.0,51.541637467843934,0.0,0.0,0.0,22.73400720171945,50.589216390925586,51.541637467843934,50.11300585246641,12.43753247303448,HP On,4247.352407061168,18.33333333333337,2.2476990854818215,0.0,1.727193978113211,0.027985219184122088,2.6506520913125353,4219.3671878770465,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.896167795827,18.34289019821607,0.0,-1.0725085974103727,0.6052464812128436,-1.1,9.236100170605994,2224.977670787961,-2661.1340424187188,-1221.604709189804,-1487.9150628078148,-0.0,-0.0,394.89525678901975,5.996523178847733,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.8844488421795,0.24947576964100618,8.990365899733513,0.003196823429554033,5.848244216830473,1.2274435740523866,0,0,94.77858958317128,0.5436834545663999,-1223.803075018269,2.198365828465102
2025-01-01 07:41:00,2.2035557026999446,1.4127014933150959,0.0,0.03672592837833241,0.023545024888584933,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9056004180957513,0.015,0.0,0.0,0.17743022174301373,1.2308962715720821,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.732652499886274,51.666666666666686,46.10666666666668,0.0,51.539470622079115,0.0,0.0,0.0,22.732652499886274,50.58730207445708,51.539470622079115,50.11121780064607,12.43753247303448,HP On,4248.13167147587,18.33333333333337,2.247614328013819,0.0,1.7276084890828303,0.0279919290129211,2.6513205157205317,4220.139742462949,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.864653707886,18.34289019821607,0.0,-1.0724956203482239,0.5805782393973609,-1.1,9.236100170605994,2225.5864897002957,-2656.6404269791165,-1203.9190048175165,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.012082598681686,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.89904146160532,0.2494789047305548,8.990435795645308,0.003196863809602058,5.840706137118865,1.227443544173958,0,0,94.50381646903547,0.5436834545663999,-1206.099434798698,2.180429981181592
2025-01-01 07:42:00,2.203978770947854,1.4129747684067822,0.0,0.03673297951579757,0.02354957947344637,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9060234863436611,0.015,0.0,0.0,0.17743022174301373,1.2311695466637684,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.731297879369716,51.666666666666686,46.10666666666668,0.0,51.53730392833188,0.0,0.0,0.0,22.731297879369716,50.58538787206121,51.53730392833188,50.10942984392588,12.43753247303448,HP On,4248.914286514846,18.33333333333337,2.247529200458102,0.0,1.7280248184257798,0.02799866791788125,2.651991813975726,4220.915618596965,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.868683372048,18.34289019821607,0.0,-1.0724799263927967,0.5572488248826376,-1.1,9.236100170605994,2226.1978945819365,-2652.591604110801,-1187.1863910308161,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.027548846694926,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.91372861114557,0.24948203577880965,8.990505600659116,0.003196904137603303,5.833177773412949,1.2274435143340439,0,0,94.22454994635291,0.5436834545663999,-1189.3566298517042,2.1702388208881276
2025-01-01 07:43:00,2.2044039242707467,1.4132493903238563,0.0,0.03674006540451245,0.023554156505397605,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9064486396665534,0.015,0.0,0.0,0.17743022174301373,1.2314441685808426,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.729943340169772,51.666666666666686,46.10666666666668,0.0,51.53513738659044,0.0,0.0,0.0,22.729943340169772,50.58347378373112,51.53513738659044,50.10764198230147,12.43753247303448,HP On,4249.700691258932,18.33333333333337,2.247443654930679,0.0,1.7284432004847496,0.02800543918180395,2.652666363136319,4221.695252077128,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.872707795728,18.34289019821607,0.0,-1.0724640442549014,0.5351784867347282,-1.1,9.236100170605994,2226.812184536565,-2648.892188967914,-1171.35972557552,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.042920234349215,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.92856245178622,0.24948516279098043,8.990575314894224,0.0031969444136248494,5.825659113190035,1.2274434845325952,0,0,93.97113452409512,0.5436834545663999,-1173.5174253791083,2.157699803588163
2025-01-01 07:44:00,2.2048314014009267,1.4135255132721534,0.0,0.03674719002334878,0.02355875855453589,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9068761167967334,0.015,0.0,0.0,0.17743022174301373,1.2317202915291396,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.728588882314575,51.666666666666686,46.10666666666668,0.0,51.53297099684301,0.0,0.0,0.0,22.728588882314575,50.581559809459975,51.53297099684301,50.10585421576847,12.43753247303448,HP On,4250.4913262441605,18.33333333333337,2.2473576434321263,0.0,1.728863870187967,0.028012246608766663,2.6533445410685528,4222.479079635394,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.876726985802,18.34289019821607,0.0,-1.0724490766250196,0.5142918884409111,-1.1,9.236100170605994,2227.429645938598,-2645.4698496703495,-1156.3820726942783,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.058195088147501,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.94360903793574,0.24948828577227017,8.99064493846971,0.0031969846377336935,5.818150143943434,1.2274434547695623,0,0,93.74399298036697,0.5436834545663999,-1158.52775467739,2.145681983111631
2025-01-01 07:45:00,2.205261407512719,1.413803269781195,0.0,0.03675435679187865,0.023563387829686585,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9073061229085257,0.015,0.0,0.0,0.17743022174301373,1.2319980480381814,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.727234505691612,51.666666666666686,46.10666666666668,0.0,51.530804759077796,0.0,0.0,0.0,22.727234505691612,50.57964594924092,51.530804759077796,50.104066544322485,12.43753247303448,HP On,4251.286569679146,18.33333333333337,2.2472711247452546,0.0,1.7292870293131823,0.028019093595343464,2.654026672064745,4223.267476083803,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.880740949133,18.34289019821607,0.0,-1.07243503570007,0.4945185280124388,-1.1,9.236100170605994,2228.0505503783065,-2642.283718032667,-1142.2031447267632,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.073371749912965,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.9588993462153,0.24949140472787526,8.990714471504479,0.0031970248099967434,5.810650853182828,1.2274434250448953,0,0,93.53655321517245,0.5436834545663999,-1144.3370206325392,2.133875905775927
2025-01-01 07:46:00,2.2056941237220724,1.4140827768403268,0.0,0.036761568728701205,0.023568046280672113,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9077388391178796,0.015,0.0,0.0,0.17743022174301373,1.232277555097313,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.725880210385263,51.666666666666686,46.10666666666668,0.0,51.52863867328301,0.0,0.0,0.0,22.725880210385263,50.57773220306711,51.52863867328301,50.10227896795916,12.43753247303448,HP On,4252.086755177439,18.33333333333337,2.2471840624898203,0.0,1.729712855999308,0.028025983118571508,2.6547130421959633,4224.060772058868,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.884749692581,18.34289019821607,0.0,-1.0724216792063321,0.475792261263829,-1.1,9.236100170605994,2228.6751534738332,-2639.308581363538,-1128.774470841914,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.088448576769498,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.97444464932323,0.24949451966298528,8.990783914117351,0.0031970649304808225,5.803161228433758,1.2274433953585449,0,0,93.34475595183825,0.5436834545663999,-1130.8977535922336,2.123282750319437
2025-01-01 07:47:00,2.2061297178256805,1.4143641428355052,0.0,0.036768828630428005,0.023572735713925087,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9081744332214874,0.015,0.0,0.0,0.17743022174301373,1.2325589210924914,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.72452599639553,51.666666666666686,46.10666666666668,0.0,51.526472739446874,0.0,0.0,0.0,22.72452599639553,50.575818570931695,51.526472739446874,50.10049148667411,12.43753247303448,HP On,4252.892191634887,18.33333333333337,2.2470964229607002,0.0,1.7301415153183302,0.028032917903157328,2.655403916365514,4224.85927373173,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.888753222991,18.34289019821607,0.0,-1.072408856773762,0.45805109372737374,-1.1,9.236100170605994,2229.3036936388517,-2636.5240931161716,-1116.0526825647253,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.103423941412091,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-79.99025365026336,0.24949763058278326,8.990238425564904,0.003197104999252667,5.795681257238023,1.2274433657104615,0,0,93.16716548443357,0.5436834545663999,-1118.1654620292647,2.1127794645395657
2025-01-01 07:48:00,2.206568346822309,1.4146474691779147,0.0,0.03677613911370515,0.02357745781963191,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9086130622181157,0.015,0.0,0.0,0.17743022174301373,1.232842247434901,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.723171863750544,51.666666666666686,46.10666666666668,0.0,51.52430695755759,0.0,0.0,0.0,22.723171863750544,50.57390505282783,51.52430695755759,50.09870410046296,12.43753247303448,HP On,4253.703167873713,18.33333333333337,2.247008174626715,0.0,1.7305731617257336,0.028039900492381944,2.656099542265708,4225.663267381331,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.892751547204,18.34289019821607,0.0,-1.0723965138272415,0.4412368020569678,-1.1,9.236100170605994,2229.9363909989224,-2633.911750038599,-1103.9948577876094,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.118296232226126,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-80.00633728125342,0.2495007374924454,8.990307692243249,0.0031971450163789275,5.788210927153308,1.2274433361005965,0,0,93.00314062007052,0.5436834545663999,-1106.098360834685,2.103503047075754
2025-01-01 07:49:00,2.207010155470345,1.4149328493722368,0.0,0.03678350259117241,0.023582214156203946,0.0,0.02290227147073559,0.0,0.2600530131334573,1.909054870866152,0.015,0.0,0.0,0.17743022174301373,1.2331276276292231,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.721817812365916,51.666666666666686,46.10666666666668,0.0,51.522141327603386,0.0,0.0,0.0,22.721817812365916,50.57199164874868,51.522141327603386,50.09691680932133,12.43753247303448,HP On,4254.519949970502,18.33333333333337,2.246919288423678,0.0,1.7310079376263592,0.028046933239792966,2.6568001480731946,4226.473016730709,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.89674467205,18.34289019821607,0.0,-1.0723846248936102,0.4252948150501621,-1.1,9.236100170605994,2230.5734466192253,-2631.45495147452,-1092.5629170022796,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.133063853415604,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-80.02270733838166,0.24950384039714124,8.990376868849115,0.003197184981926169,5.780750225753501,1.2274433065288999,0,0,92.8519295409642,0.5436834545663999,-1094.657285930983,2.0943689287033913
2025-01-01 07:50:00,2.207455274893706,1.415220368116154,0.0,0.036790921248228435,0.02358700613526923,0.0,0.02290227147073559,0.0,0.2600530131334573,1.909499990289513,0.015,0.0,0.0,0.17743022174301373,1.2334151463731402,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.720463842213523,51.666666666666686,46.10666666666668,0.0,51.51997584957247,0.0,0.0,0.0,22.720463842213523,50.57007835868738,51.51997584957247,50.09512961324484,12.43753247303448,HP On,4255.342778688009,18.33333333333337,2.246829738034615,0.0,1.7314459720027706,0.028054018286742456,2.657505940246356,4227.288760401267,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.900732604347,18.34289019821607,0.0,-1.0723731606338276,0.41017386280763823,-1.1,9.236100170605994,2231.2150420933576,-2629.1391963617066,-1081.7257232245788,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.147725225254857,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-80.03937483825484,0.2495069393020338,8.990445955500704,0.00319722489596087,5.773299140628417,1.2274432769953227,0,0,92.71260167745606,0.5436834545663999,-1083.805442484607,2.0797192600282846
2025-01-01 07:51:00,2.2079038221829372,1.4155101010426878,0.0,0.03679839703638229,0.02359183501737813,0.0,0.02290227147073559,0.0,0.2600530131334573,1.9099485375787444,0.015,0.0,0.0,0.17743022174301373,1.233704879299674,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.01663584365216187,0,On,0.004762976631030702,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,22.719109953405873,51.666666666666686,46.10666666666668,0.0,51.51781052345306,0.0,0.0,0.0,22.719109953405873,50.5681651826371,51.51781052345306,50.093342512229135,12.43753247303448,HP On,4256.171868750925,18.33333333333337,2.246739499969028,0.0,1.7318873800264338,0.028061157552310572,2.6582171029074093,4228.110711198614,5640.9852242376855,0.0,Off,0.0,21.111111111111143,0,0.0,0.015,0.0,0.0,0,0.0,0,9405.90471535091,18.34289019821607,0.0,-1.0723620853788374,0.39582548228276354,-1.1,9.236100170605994,2231.861339439469,-2626.9518550541316,-1071.4274394314145,-1487.9150628078148,-0.0,-0.0,394.89525678901975,6.1622787937926695,2.0010000000000003,0.05797477281358874,0.0,0.0,1.0851730283564862,132.0652280586667,-80.05634954247606,0.24951003421227932,8.990514952315976,0.0031972647585494242,5.765857659383819,1.2274432474998158,0,0,92.58420100571519,0.5436834545663999,-1073.508050054051,2.0806106226363883
