Metric,Value
Total Electric Energy (kWh),1335.5040620998795
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.8548667529164993
Peak Electric Power (kW),22.252529538725092
Other Electric Energy (kWh),333.77126287184115
HVAC Heating Electric Energy (kWh),676.1861068581395
Lighting Electric Energy (kWh),82.10168253766533
Water Heating Electric Energy (kWh),242.36955489392594
HVAC Cooling Electric Energy (kWh),1.0754549383077172
Average Temperature - Indoor (C),19.416721333159124
Unmet Heating Load (C-hours),0.4933307509958374
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
