Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.9772173662790399,0.6366999568152026,0.0,0.9772173662790399,0.6366999568152025,0.0,0.022786101309003135,0.0,0.24341716948129546,0.7110140954887413,0.0,0.0,0.0,0.17743022174301373,0.4592697350721889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004646806469298245,0.0,0.0005643044428650278,0.0,0.00878749519841993,0.0,0.00878749519841993,0.0,0.006843540490610415,0.0,0.20150887850815585,0.15113165888111685,0.0,0.0,0.0,0.0,20.81479798146451,51.66666666666668,46.10666666666668,0.0,50.89146853617232,0.0,0.0,0.0,20.81479798146451,48.01665596715847,50.89146853617232,46.57924968265154,12.43753247303448,2278.747258607634,18.33333333333337,2.37988432639119,0.0,0.6991423259823341,0.011871769506407224,1.0052042974468438,2266.8754891012272,6744.895025094601,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9533.176695661181,18.566401816184978,0.0,0.35646837247493307,1.653619808382971,2.8,9.236100170605994,1007.3671467089315,444.2535194640904,819.387273085809,-1198.3122963800588,0.0,-0.10783033652151405,450.09649196139435,0.0,3.0,0.05829936181023749,0.0,4.849476554742688e-06,1.0913394646920431,197.99884266666666,-67.30702542199022,0.24415379382747798,9.067614813335123,0.003168309886762135,7.26665411846567,1.2276597163693042,0.0,0.0,74.88968635689908,0.5436834545663999,812.2550906420735,7.132182443735607
2025-01-01 01:00:00,1.3461084130005885,0.8751139248877429,0.0,1.3461084130005885,0.875113924887743,0.0,0.022437590823805767,0.0,0.24254055071923222,1.0811302714575504,0.0,0.0,0.0,0.1767727576714663,0.6983411672162767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004298295984100876,0.0,0.0005643044428650278,0.0,0.00878749519841993,0.0,0.00878749519841993,0.0,0.006843540490610415,0.0,0.20150887850815585,0.15113165888111685,0.0,0.0,0.0,0.0,20.89735197492754,51.66666666666668,46.10666666666668,0.0,50.75790399123057,0.0,0.0,0.0,20.89735197492754,47.91096126350583,50.75790399123057,46.48748989964347,12.43753247303448,3318.1582776638174,18.33333333333337,3.102862453781962,0.0,1.0639004411449147,0.017229830312635707,1.5517831886610522,3300.9284473511816,6675.698649972901,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9519.393676646703,18.34245614904956,0.0,2.531992041019404,2.7587506072829435,2.5,9.236100170605994,1902.0824809532883,-1641.4596818911295,-177.6732631531248,-1123.9037026007552,0.0,0.0,448.8713627141338,0.0,3.0,0.05444701050698709,0.0,0.0,1.0191402986054614,197.99884266666666,-77.41180129114433,0.24784971416767373,8.97026593759687,0.0031726945412430953,18.93977975775846,1.2286561262359927,0.0,0.0,60.242596171166184,0.5436834545663999,-184.01292618387967,6.339663030754872
2025-01-01 02:00:00,1.4433058732758812,0.9378060576564295,0.0,1.443305873275881,0.9378060576564295,0.0,0.022437590823805767,0.0,0.241663931957169,1.1792043504949064,0.0,0.0,0.0,0.1761152935999189,0.7616907640565106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004298295984100876,0.0,0.0005643044428650278,0.0,0.00878749519841993,0.0,0.00878749519841993,0.0,0.006843540490610415,0.0,0.20150887850815585,0.15113165888111685,0.0,0.0,0.0,0.0,20.82243397193878,51.66666666666668,46.10666666666668,0.0,50.62485775627984,0.0,0.0,0.0,20.82243397193878,47.805567819727955,50.62485775627984,46.39592285145201,12.43753247303448,3424.025248411842,18.33333333333337,2.9414670290644955,0.0,1.160427019849222,0.018777330645684483,1.702172762018526,3405.2479177661576,6419.083449980908,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9497.220783996781,18.342424062768437,0.0,1.690747597213641,2.4138764745442893,1.6500000000000001,9.236100170605994,1979.2671720073592,-2214.68785575673,-540.6138724637852,-1128.9553347453625,0.0,0.0,447.9947439520705,0.0,3.0,0.051659545892842114,0.0,0.0,0.966964476778709,197.99884266666666,-78.9924359288223,0.24875550785786935,8.9835624312266,0.003184342439203631,34.88123398700348,1.2286476339653167,0.0,0.0,69.27151551803544,0.5436834545663999,-543.9208555669012,3.3069831031159738
2025-01-01 03:00:00,1.4939240859829925,0.9705610457935955,0.0,1.4939240859829925,0.9705610457935955,0.0,0.022205250500340855,0.0,0.24078731319510577,1.2309315222875457,0.0,0.0,0.0,0.17545782952837147,0.795103216265224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.004065955660635965,0.0,0.0005643044428650278,0.0,0.00878749519841993,0.0,0.00878749519841993,0.0,0.006843540490610415,0.0,0.20150887850815585,0.15113165888111685,0.0,0.0,0.0,0.0,20.747793488402838,51.66666666666668,46.10666666666668,0.0,50.49241048034971,0.0,0.0,0.0,20.747793488402838,47.70055219486684,50.49241048034971,46.3046230521254,12.43753247303448,3529.736440596121,18.33333333333337,2.900384838844975,0.0,1.21128715369585,0.019644368591695802,1.7843147336658114,3510.0920720044255,6471.255032729852,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9498.076884315526,18.342383880279495,0.0,1.5533615211201002,2.0751331000581534,1.6500000000000001,9.236100170605994,2021.890833602061,-1205.835791650306,-302.8831513190595,-1168.251099506643,0.0,0.0,446.8857848665424,0.0,3.0,0.05351410067244823,0.0,0.0,1.0016780725164478,197.99884266666666,-80.53300423473567,0.24975740164014656,8.998241169950367,0.003197225583167867,8.978670085781788,1.2286382612237874,0.0,0.0,67.5532430165715,0.5436834545663999,-304.6769436658331,1.7937923467736538
2025-01-01 04:00:00,1.74066010229495,1.1271885221210716,0.0,1.7406601022949502,1.1271885221210716,0.0,0.022205250500340855,0.0,0.23991069443304253,1.4710441573615667,0.007499999999999999,0.0,0.0,0.17480036545682404,0.9502006566642476,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004065955660635965,0.0,0.0005643044428650278,0.0,0.00878749519841993,0.0,0.00878749519841993,0.0,0.006843540490610415,0.0,0.20150887850815585,0.15113165888111685,0.0,0.0,0.0,0.0,20.673418062212146,51.66666666666668,46.10666666666668,0.0,50.36055914390808,0.0,0.0,0.0,20.673418062212146,47.59591301667885,50.36055914390808,46.213589953064236,12.43753247303448,3732.930637078576,18.33333333333337,2.6242640551591188,0.0,1.3738514411194165,0.02219271624215028,2.0602808224499065,3710.737920836426,6138.911079337677,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,9459.707433913827,18.34235186440018,0.0,0.6292460061826707,1.98485001563166,0.55,9.236100170605994,2063.420322067113,-3630.4451893241508,-1026.8033831508376,-1289.448617751128,0.0,0.0,446.00916610447916,0.0,3.0,0.055122516361402314,0.0,0.0,1.0317844315297129,197.99884266666666,-79.48473594909885,0.24962027638715556,8.994164320629295,0.003196964227008991,30.930576748113708,1.2280620453101228,0.0,0.0,80.53504095834286,0.5436834545663999,-1028.3358386578473,1.5324555070096975
2025-01-01 05:00:00,3.4377446177937543,1.2015980368993724,0.0,3.4377446177937543,1.2015980368993724,0.0,0.03199713447762603,1.5583519036296296,0.2680181501152973,1.5718774295712012,0.007499999999999999,0.0,0.0,0.18407802067283566,1.0153325162265368,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.012476882739121403,0.0,0.004530636307565789,0.0,0.0008544691006059701,0.0,0.013306014534727136,0.0,0.013306014534727136,0.0,0.010103906479061602,0.0,0.213879085462838,0.16040931409712844,0.0,0.0,1558.3519036296298,0.2833333333333333,22.68375070038951,51.66666666666668,46.10666666666668,0.0,51.391506072737535,0.3355562080672284,894.6973640108039,1558.3519036296298,22.68375070038951,50.493789781962484,51.391506072737535,50.04493163657495,12.43753247303448,3838.751926361369,18.33333333333337,2.4863675748438294,0.0,1.4729806998709905,0.02389672970021084,2.2145079292217416,3814.855196661158,5900.574734783243,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,9437.752513591877,18.343512712047918,0.0,-0.4418338358229045,0.6939145403779411,-0.25000000000000006,9.236100170605994,2113.9878722142694,-1637.4601372187085,-682.344739892679,-1352.3841647836805,0.0,0.0,474.1223912441563,0.0,2.93325,0.05524009127665475,0.0,0.0,1.033985201289579,193.59336841733332,-78.75189533530178,0.25133010555576724,9.017842460249637,0.0032208348903874163,34.897612556490635,1.2274231866728367,0.0,0.0,84.86426985667408,0.5436834545663999,-682.8517156825659,0.5069757898868855
2025-01-01 06:00:00,1.807247129354207,1.1589609011353612,0.0,1.807247129354207,1.1589609011353612,0.0,0.02325078195593296,0.0,0.2582997756093309,1.5181965717889432,0.007499999999999999,0.0,0.0,0.1761152935999189,0.9806581075354422,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.01663584365216187,0.0,0.00511148711622807,0.0,0.0005643044428650278,0.0,0.00878749519841993,0.0,0.00878749519841993,0.0,0.006843540490610415,0.0,0.20150887850815585,0.15113165888111685,0.0,0.0,0.0,0.0,22.829758129253566,51.66666666666668,46.10666666666668,0.0,51.69480697976293,0.0,0.0,0.0,22.829758129253566,50.724480899799694,51.69480697976293,50.23931785981808,12.43753247303448,3952.2488195288265,18.33333333333337,2.6302295511131892,0.0,1.4940033499160073,0.024193221872935957,2.2486719104700144,3928.055597655891,6118.705693915308,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,9457.51070311371,18.34285203677779,0.0,0.3359012708437837,1.2133143237561914,0.3,9.236100170605994,2168.6885378680977,-2386.616829128185,-650.3454554430111,-1303.9833043084611,0.0,0.0,393.4905297500907,0.0,2.0010000000000003,0.05500205728782235,0.0,0.0,1.0295296760330401,132.0652280586667,-82.61774319659338,0.2507264879510073,9.008554913315818,0.003212925458642419,-46.37136586231946,1.2274318207055859,0.0,0.0,79.1493510457495,0.5436834545663999,-652.5978194481054,2.252364005094414
2025-01-01 07:00:00,2.036763207432289,1.3049641845899436,0.0,2.036763207432289,1.3049641845899436,0.0,0.02290227147073559,0.0,0.2600530131334573,1.7388079228280957,0.014999999999999998,0.0,0.0,0.17743022174301373,1.1231589628469298,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.01663584365216187,0.0,0.004762976631030702,0.0,0.0005643044428650278,0.0,0.00878749519841993,0.0,0.00878749519841993,0.0,0.006843540490610415,0.0,0.20150887850815585,0.15113165888111685,0.0,0.0,0.0,0.0,22.748249284573305,51.66666666666668,46.10666666666668,0.0,51.56442134611145,0.0,0.0,0.0,22.748249284573305,50.60934072071108,51.56442134611145,50.1318004080109,12.43753247303448,4137.8768666235255,18.33333333333337,2.417675826133243,0.0,1.6373045998527616,0.0265033229753344,2.496389779077249,4111.373543648191,5831.967620984502,0.0,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,9426.265079738372,18.34288934691897,0.0,-0.5047200356333943,0.7623520174936657,-0.55,9.236100170605994,2215.1120293188023,-2926.085814302231,-938.3503525256996,-1408.5905434183799,0.0,0.0,394.89525678901975,3.385540390779506,2.0010000000000003,0.05653610747899334,0.0,0.0,1.058244060079987,132.0652280586667,-81.49417735065794,0.2496189272879868,8.99231569887711,0.0031986671460685185,-15.490661493076898,1.2274422134251717,0.0,0.0,87.52831619698932,0.5436834545663999,-940.5717900725514,2.2214375468518806
2025-01-01 08:00:00,3.1593432003846815,1.4162711729485167,0.0,3.1593432003846815,1.4162711729485167,0.0,0.06432927934014208,0.9166775903703706,0.28205770244945605,1.8812786282247127,0.014999999999999998,0.0,0.0,0.19671022563220764,1.2151859473163091,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.00360127501370614,0.0,0.001889218018151579,0.0,0.02941939315414218,0.0,0.02941939315414218,0.0,0.01977740160651249,0.0,0.2263389315983512,0.16975419869876335,0.0,0.0,916.6775903703705,0.16666666666666666,22.535945701564167,51.66666666666668,46.10666666666668,0.0,51.45590264664635,0.23676320203058865,640.2985256176219,916.6775903703705,22.535945701564167,50.29151461459354,51.45734907661891,49.70787416859458,12.43753247303448,4161.954218651912,18.33333333333337,2.2302957370559926,0.0,1.7036779654659593,0.0276006627587537,2.6129786199502214,4134.353555893159,5507.531463218557,0.0,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,9394.385551300395,18.34530057968021,0.0,-1.3630791645483742,0.07088471574024448,-1.4,9.236100170605994,2231.9608394664397,-2987.678238304611,-1053.2028198862351,-1527.326599470697,0.0,0.0,462.6084846363803,250.46102794665336,2.0010000000000003,0.05851085229200312,0.0,0.0,1.0952073754146665,132.0652280586667,-32.88442062077353,0.24989671048777956,9.00011998414439,0.003201219237357402,32.34727393830025,1.2280067075142693,0.0,0.0,94.4666194311706,0.5436834545663999,-1057.1721645449877,3.9693446587524375
2025-01-01 09:00:00,3.642267647291146,2.296711951147642,0.0,3.6422676472911455,2.296711951147642,0.0,0.09166905891306402,0.0,0.3090716705677933,3.2265269178102884,0.014999999999999998,0.0,0.0,0.20820645057378726,2.084130500573855,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0029042540433114033,0.0,0.002761428942011926,0.0,0.043001687963870355,0.0,0.043001687963870355,0.0,0.03146306980274348,0.0,0.24166723152045738,0.18125042364034297,0.0,0.0,0.0,0.0,22.234727664134766,51.66666666666668,46.10666666666668,0.0,51.729074571760016,0.08171347325138446,223.42854502357707,0.0,22.234727664134766,51.50491438821947,51.73330828243963,51.38860058576958,12.43753247303448,5886.474955985045,20.000000000000057,2.1262421886120353,0.0,2.159173316730619,0.04050064176112855,3.193760641288806,5845.974314223917,5393.472724341673,0.9518529593185406,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,9457.361813982463,19.931587551260964,-0.023329840639854223,-1.0074742434370063,0.10844417914079114,-0.85,9.236100170605994,3607.631232298796,-1754.281198369597,-686.1442070946446,-1655.5601309687875,0.0,0.0,515.8892513330919,716.2707589082961,2.0010000000000003,0.06032639600813057,0.0,0.0,1.1291907612379883,132.0652280586667,38.12214714645559,0.22825316335484785,9.755449497786959,0.003225903075711053,88.64073173928952,1.2219563116898642,0.0,0.0,87.7368492138084,0.5436834545663999,-698.981655940333,12.83744884568841
