Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.2988725652182705,0.18601079969771872,0.0,0.0049812094203045085,0.0031001799949619785,0.0,0.013292690963168851,0.0,0.2355798742551016,0.0,0.05,0.0,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,35.235264942038704,51.666666666666686,46.10666666666668,0.0,50.426632968508535,0.0,0.0,0.0,35.235264942038704,49.61385014119021,50.426632968508535,49.20745872753105,12.43753247303448,19.353297244373646,0.0,9.771458556475183,-1.9679745098220065,-2.6062302958779067,2.8,9.236100170605994,-2096.0705725445914,-3517.3316882579197,5642.835842285823,1431.568607383449,-2443.2304067365762,-0.0,-0.0,433.6464786146671,0.0,3.0,0.11325627122106159,0.0,0,1.465654204015179,197.99884266666666,-86.4866444226822,0.21096757703378263,9.083769806637422,0.002883758412858641,-32.53909967937161,1.221056613731773,0.39164843748502154,-3558.26017646065,40.92848820273041,0.9061390909439998,5630.493263309339,12.342578976483926,0.2281141707270242,1607.1797761943728,-175.61116881092386
2025-01-01 00:01:00,0.2988725652182705,0.18601079969771872,0.0,0.0049812094203045085,0.0031001799949619785,0.0,0.013292690963168851,0.0,0.2355798742551016,0.0,0.05,0.0,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,35.38845381669755,51.666666666666686,46.10666666666668,0.0,50.42121428317229,0.0,0.0,0.0,35.38845381669755,49.60890516695315,50.42121428317229,49.20275060884359,12.43753247303448,19.216673101468952,0.0,9.653249706049428,-1.2599417289134385,-2.534073414728081,2.8,9.236100170605994,-2062.2716270136407,-3451.6460819017548,4805.367378678794,1402.797495234218,-2412.187405754962,-0.0,-0.0,433.6464786146671,0.0,3.0,0.11274784334183077,0.0,0,1.4590746172903197,197.99884266666666,-83.73069987334537,0.2133806024124749,9.044348162816203,0.002883602270072956,-31.629322587000775,1.2251958652119155,0.39125692215818497,-3494.4291719640714,42.783090062316525,0.9061390909439998,4794.378515863532,10.988862815262202,0.2276039268971593,1582.181825325069,-179.38433009085097
2025-01-01 00:02:00,0.2988725652182705,0.18601079969771872,0.0,0.0049812094203045085,0.0031001799949619785,0.0,0.013292690963168851,0.0,0.2355798742551016,0.0,0.05,0.0,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,35.53655560986892,51.666666666666686,46.10666666666668,0.0,50.41577293497987,0.0,0.0,0.0,35.53655560986892,49.60393869394094,50.41577293497987,49.19802157342148,12.43753247303448,19.08439975005372,0.0,9.542777536719555,-0.6613438446445972,-2.4646097175168937,2.8,9.236100170605994,-2029.818892387971,-3390.3699502625204,4097.462780036013,1377.1573468317501,-2382.284706773496,-0.0,-0.0,433.6464786146671,0.0,3.0,0.11225462823926091,0.0,0,1.4526918997527245,197.99884266666666,-81.1806642291418,0.21513652074003609,8.983099113918877,0.0028834510057320914,-30.74732312460795,1.2257505345225996,0.39089067673478206,-3434.881787562205,44.51183729968433,0.9061390909439998,4087.4952580222994,9.967522013713555,0.22711164444802576,1558.2001251180436,-181.04277828629358
2025-01-01 00:03:00,0.2988725652182705,0.18601079969771872,0.0,0.0049812094203045085,0.0031001799949619785,0.0,0.013292690963168851,0.0,0.2355798742551016,0.0,0.05,0.0,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,35.67982748119724,51.666666666666686,46.10666666666668,0.0,50.41030968029235,0.0,0.0,0.0,35.67982748119724,49.59895143608284,50.41030968029235,49.193272313978085,12.43753247303448,18.956256877686716,-0.043743122313340876,9.439445581199813,-0.15513605101012407,-2.3974289551607395,2.8,9.236100170605994,-1998.7536437814254,-3333.153346647076,3498.8283593474075,1352.597632874419,-2353.4584943931995,-0.0,-0.0,433.6464786146671,0.0,3.0,0.11177589137781158,0.0,0,1.4464965457468462,197.99884266666666,-78.94162800289305,0.216853101013839,8.923303673552583,0.0028833040260134385,-29.891612932823495,1.2262883626399321,0.3905477921964923,-3379.275927577891,46.12258093081452,0.9061390909439998,3489.715306384095,9.113052963312592,0.22663452376727766,1535.0844808609177,-182.48684798649865
2025-01-01 00:04:00,0.2988725652182705,0.18601079969771872,0.0,0.0049812094203045085,0.0031001799949619785,0.0,0.013292690963168851,0.0,0.2355798742551016,0.0,0.05,0.0,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,35.8185056877994,51.666666666666686,46.10666666666668,0.0,50.404825237239265,0.0,0.0,0.0,35.8185056877994,49.59394407121791,50.404825237239265,49.18850348820724,12.43753247303448,18.832042101422825,-0.16795789857723165,9.342724391026188,0.27305603375151855,-2.3322642722053852,2.8,9.236100170605994,-1967.815414420649,-3279.690498476553,2992.470850545189,1329.5016667057391,-2325.650312256762,-0.0,-0.0,433.6464786146671,0.0,3.0,0.11131095725587456,0.0,0,1.4404798135777548,197.99884266666666,-75.811580778554,0.2185317638096912,8.86620256551006,0.0028831611994672743,-29.060972540801846,1.226810155007269,0.3902265710500802,-3327.3088559244698,47.61835744791646,0.9061390909439998,2984.0639771485266,8.406873396662226,0.22617075971190362,1512.7359217490298,-183.23425504329066
2025-01-01 00:05:00,0.2988725652182705,0.18601079969771872,0.0,0.0049812094203045085,0.0031001799949619785,0.0,0.013292690963168851,0.0,0.2355798742551016,0.0,0.05,0.0,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,35.95277317557358,51.666666666666686,46.10666666666668,0.0,50.3993202888259,0.0,0.0,0.0,35.95277317557358,49.58891724402852,50.3993202888259,49.18371572162984,12.43753247303448,18.711598825826815,-0.2884011741732415,9.252137907825235,0.6353680640735018,-2.268862188824951,2.8,9.236100170605994,-1936.7678374834247,-3229.7051004269356,2564.035472122584,1307.6096387657362,-2298.81309718246,-0.0,-0.0,433.6464786146671,0.0,3.0,0.1108593148982522,0.0,0,1.4346350906937697,197.99884266666666,-71.60121891563182,0.22017341355591324,8.809715114184032,0.0028830224009032597,-28.254463717894385,1.2273165286792023,0.38992548392604326,-3278.709304541096,49.00420411416051,0.9061390909439998,2556.2102959383033,7.825176184280571,0.2257186251844278,1491.0614160450907,-183.45177727935436
2025-01-01 00:06:00,1.289226731884937,0.18601079969771872,0.848875,0.021487112198082286,0.0031001799949619785,0.014147916666666668,0.013292690963168851,0.0,0.2355798742551016,0.9903541666666666,0.05,0.848875,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,On,15317.704612706108,19.500000000000057,0.8,5575.1087095161165,24.878073944444445,0.9903541666666666,1,19902.459155555556,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,36.08279410283686,51.666666666666686,46.10666666666668,0.0,50.39379549085741,0.0,0.0,0.0,36.08279410283686,49.5838715735221,50.39379549085741,49.178909614854454,12.43753247303448,18.594786577634828,-0.40521342236522884,9.167254101608032,0.9420448922136435,-2.207010702307162,2.8,9.236100170605994,13411.246495870935,2392.1625174065653,2201.4044151991766,1286.7587666917323,-2272.904325953749,-0.0,-0.0,433.6464786146671,0.0,3.0,0.11042050812024183,0.0,0,1.4289564735893279,197.99884266666666,-67.20026949608967,0.22177882106005953,8.755110640360169,0.002882887509995685,-27.471244466071102,1.2278080361918344,0.3896431399446316,-3233.2319982683375,50.28580615878635,0.9061390909439998,2194.0561335578072,7.348281641369315,0.22527667388938333,1469.983286646287,-183.2245199545549
2025-01-01 00:07:00,1.289226731884937,0.18601079969771872,0.848875,0.021487112198082286,0.0031001799949619785,0.014147916666666668,0.013292690963168851,0.0,0.2355798742551016,0.9903541666666666,0.05,0.848875,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,On,15317.704612706108,19.500000000000057,0.8,5575.1087095161165,24.878073944444445,0.9903541666666666,1,19902.459155555556,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,35.76161108080727,51.666666666666686,46.10666666666668,0.0,50.38825147473164,0.0,0.0,0.0,35.76161108080727,49.578807655667845,50.38825147473164,49.17408574613595,12.43753247303448,18.86576390344353,-0.13423609655652768,9.365683989435478,1.2017354073677007,-2.146530464483448,2.8,9.236100170605994,13338.435229144494,2282.4347689280717,1894.3475579772003,1266.807308525613,-2333.1865707414217,-0.0,-0.0,433.6464786146671,0.0,3.0,0.11143726269873597,0.0,0,1.4421143376648007,197.99884266666666,-79.72929143485906,0.2180412041605888,8.881116256344498,0.0028827564107921423,-29.129438217532158,1.2266687832905248,0.39030284619690114,-3339.6376325457627,46.96369195771783,0.9061390909439998,1887.3880309687197,6.959527008480572,0.22484368064338295,1449.435940758941,-182.6286322333278
2025-01-01 00:08:00,1.289226731884937,0.18601079969771872,0.848875,0.021487112198082286,0.0031001799949619785,0.014147916666666668,0.013292690963168851,0.0,0.2355798742551016,0.9903541666666666,0.05,0.848875,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,On,15317.704612706108,19.500000000000057,0.8,5575.1087095161165,24.878073944444445,0.9903541666666666,1,19902.459155555556,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,35.451431165937706,51.666666666666686,46.10666666666668,0.0,50.38275530382155,0.0,0.0,0.0,35.451431165937706,49.57378881315989,50.38275530382155,49.16930556782906,12.43753247303448,19.12732926321545,0.0,9.550719692477884,1.4217413316125413,-2.087270371381478,2.8,9.236100170605994,13268.64949141087,2180.1612293542903,1634.2282269553657,1247.634228160185,-2391.973286237567,-0.0,-0.0,433.6464786146671,0.0,3.0,0.11241480777685914,0.0,0,1.454764789934848,197.99884266666666,-90.72831367233842,0.21449946870479816,9.002143309640466,0.0028826172691941315,-30.718206456642253,1.2255711135110439,0.3909170185985703,-3439.1593994007694,44.211919238943054,0.9061390909439998,1627.5833965695808,6.6448303857849496,0.22441861241579836,1429.3641662026814,-181.72993804249631
2025-01-01 00:09:00,1.289226731884937,0.18601079969771872,0.848875,0.021487112198082286,0.0031001799949619785,0.014147916666666668,0.013292690963168851,0.0,0.2355798742551016,0.9903541666666666,0.05,0.848875,0.0,0.0,0.17142746636438538,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0004143476801553771,0.0,On,0.009368365212838035,0,On,0.007009919102587689,0,On,0.1889275610038582,0.1416956707528936,On,On,15317.704612706108,19.500000000000057,0.8,5575.1087095161165,24.878073944444445,0.9903541666666666,1,19902.459155555556,19902.459155555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9649.366333333333,Off,0.0,0.0,35.15153781188964,51.666666666666686,46.10666666666668,0.0,50.377305342099014,0.0,0.0,0.0,35.15153781188964,49.56881350180433,50.377305342099014,49.16456758165699,12.43753247303448,19.380096978572524,0.0,9.72354000378924,1.6082272269429325,-2.02910358851913,2.8,9.236100170605994,13200.517155367561,2084.3252070390345,1413.7548057494337,1229.1365699544524,-2449.338347838446,-0.0,-0.0,433.6464786146671,0.0,3.0,0.11335588284085413,0.0,0,1.466943282206997,197.99884266666666,-101.49558811476837,0.21113725330055416,9.11857595038018,0.0028824704071631242,-32.242231501612075,1.2245122376038486,0.3914897753415247,-3532.3707648612817,41.58726238419945,0.9061390909439998,1407.3625092311593,6.392296518274307,0.22400060198912575,1409.7216154792732,-180.58504552482054
