Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,37.71242342573032,51.666666666666686,46.10666666666668,0.0,51.4353531951411,0.0,0.0,0.0,37.71242342573032,50.01007682621252,51.4353531951411,49.297438641748236,12.43753247303448,17.65001062043405,-0.18332271289932223,2.8,4756.850293734227,-1307.7200150225779,-0.0,-0.0,480.23866213586325,0.0,5.0,0.0675725572061502,0.0,0,0.6384280926065771,329.99807111111113,41.77079328760852,0.2499804730157806,8.508886452282148,0.003072012892492427,104.11839324978024,1.2280691868699862
2025-01-01 00:01:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,37.62071438812743,51.666666666666686,46.10666666666668,0.0,51.4317198060977,0.0,0.0,0.0,37.62071438812743,50.006901252606404,51.4317198060977,49.294491975860765,12.43753247303448,17.72563911784454,-0.10769421548883074,2.8,4734.0780134171455,-1317.175381345528,-0.0,-0.0,480.23866213586325,0.0,5.0,0.06771626817877717,0.0,0,0.6397858793462584,329.99807111111113,28.453879293477357,0.24954709935602756,8.567684420180715,0.003072375577154123,103.71297517038352,1.2313360324852445
2025-01-01 00:02:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,37.53177040299641,51.666666666666686,46.10666666666668,0.0,51.42809478060624,0.0,0.0,0.0,37.53177040299641,50.00373340135735,51.42809478060624,49.29155271173292,12.43753247303448,17.798898888332328,-0.0344344450010432,2.8,4711.718299993218,-1326.360001159216,-0.0,-0.0,480.23866213586325,0.0,5.0,0.06785539564623559,0.0,0,0.6411003609546381,329.99807111111113,15.278785683238425,0.24842647891985037,8.602512704642368,0.0030727358910993662,103.31818789048211,1.2310257195194008
2025-01-01 00:03:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,37.445472875270134,51.666666666666686,46.10666666666668,0.0,51.42447786856907,0.0,0.0,0.0,37.445472875270134,50.00057303963419,51.42447786856907,49.28862062516676,12.43753247303448,17.8698916268013,0.0,2.8,4689.740046919536,-1335.2842243548673,-0.0,-0.0,480.23866213586325,0.0,5.0,0.06799014024562292,0.0,0,0.6423734330586498,329.99807111111113,2.224755805206925,0.24734674534918613,8.636071875876528,0.0030730949239772703,102.9333570896778,1.230725150955922
2025-01-01 00:04:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,37.36170970145637,51.666666666666686,46.10666666666668,0.0,51.42086883061382,0.0,0.0,0.0,37.36170970145637,49.99741994459204,51.42086883061382,49.28569550158116,12.43753247303448,17.938713459230147,0.0,2.8,4673.578929397663,-1343.957911309276,-0.0,-0.0,480.23866213586325,0.0,5.0,0.06812069141723462,0.0,0,0.6436068854974163,329.99807111111113,-5.262674762257092,0.24630586210425648,8.66903234526477,0.003073452706916708,102.55806030972894,1.2304339062942407
2025-01-01 00:05:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,37.280258877910704,51.666666666666686,46.10666666666668,0.0,51.41726743750633,0.0,0.0,0.0,37.280258877910704,49.994273902825704,51.41726743750633,49.2827771354854,12.43753247303448,18.005554976667682,0.0,2.8,4661.24105918208,-1352.4030674273426,-0.0,-0.0,480.23866213586325,0.0,5.0,0.06824741706467032,0.0,0,0.6448041942381507,329.99807111111113,-9.155388859773822,0.24530038458564415,8.700268066575905,0.0030738092697521584,102.19146683764319,1.2301511671255854
2025-01-01 00:06:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,37.200949882366864,51.666666666666686,46.10666666666668,0.0,51.41367348008698,0.0,0.0,0.0,37.200949882366864,49.99113471962379,51.41367348008698,49.279865339392195,12.43753247303448,18.07056254210275,0.0,2.8,4650.126539941755,-1360.6363885827896,-0.0,-0.0,480.23866213586325,0.0,5.0,0.06837060036986509,0.0,0,0.6459680347945551,329.99807111111113,-12.03658694465119,0.24432762021462862,8.731094675444254,0.003074164639714664,101.83293827445283,1.2298763036879552
2025-01-01 00:07:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,37.123674475376724,51.666666666666686,46.10666666666668,0.0,51.41008676461584,0.0,0.0,0.0,37.123674475376724,49.98800221463372,51.41008676461584,49.27695993964266,12.43753247303448,18.133829003015315,0.0,2.8,4639.520851051576,-1368.6679983104884,-0.0,-0.0,480.23866213586325,0.0,5.0,0.06849042246974747,0.0,0,0.6471001185552251,329.99807111111113,-14.6106661071317,0.24338575081580716,8.760947249506817,0.0030745188420396447,101.48206849919063,1.2296089135567336
2025-01-01 00:08:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,37.04834434985155,51.666666666666686,46.10666666666668,0.0,51.406507107141366,0.0,0.0,0.0,37.04834434985155,49.984876216617224,51.406507107141366,49.27406077135516,12.43753247303448,18.19543008478652,0.0,2.8,4629.2614186261435,-1376.5059946630224,-0.0,-0.0,480.23866213586325,0.0,5.0,0.06860703161752066,0.0,0,0.6482018462220677,329.99807111111113,-17.032102180030684,0.2424732574662153,8.789868004302866,0.0030748719007045234,101.13852593502222,1.2293486675241085
2025-01-01 00:09:00,5.699100788661077,0.09573818050582591,0.0,0.09498501314435129,0.0015956363417637652,0.0,0.02055690304544973,0.0,0.1359830322822939,5.542560853333334,0.0,0.0,0.09573818050582591,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.004003636695906433,0.0,On,0.016553266349543294,0,On,0.00833212494119264,0,On,0.08999063289987834,0.06749297467490874,On,0,0,Off,On,5542.560853333333,18.33333333333337,1.0,0.0,5.542560853333334,0.0,1,5542.560853333333,5542.560853333333,Off,0.0,0.0,36.974878646078274,51.666666666666686,46.10666666666668,0.0,51.40293433169813,0.0,0.0,0.0,36.974878646078274,49.981756561771945,51.40293433169813,49.27116767680885,12.43753247303448,18.255435119486478,0.0,2.8,4619.271794570353,-1384.157788327762,-0.0,-0.0,480.23866213586325,0.0,5.0,0.06872056357608848,0.0,0,0.6492745004881658,329.99807111111113,-19.369932571080227,0.24158875016207987,8.818521563409467,0.0030752238386636643,100.80200703347214,1.2290952641503474
