Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.4869898930157697,0.1421868408999255,0.006632087315988548,2.4869898930157697,0.1421868408999255,0.006632087315988548,0.012878804602390508,0.0,0.17641328854300917,2.2476977998703704,0.05,0.006632087315988548,0.0,0.0,0.12760350756659217,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003412116228070175,0.0,0.009466688374320333,0.0,0.006275278454219549,0.0,0.13507325960626043,0.1013049447046953,0.006632087315988548,0.0,0.0,2247.6977998703705,19.444444444444457,0.43333333333333346,0.0,2.1668310290370365,0.08086677083333334,0.43333333333333335,2166.831029037037,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,0.0,0.0,22.828231224676447,51.66666666666668,46.10666666666668,0.0,51.530801029327996,0.0,0.0,0.0,22.828231224676447,51.555602444635,51.5680031522885,51.530801029327996,12.43753247303448,19.138998144973765,-0.05841714673321429,2.8,1431.2086568847399,-1267.7136985912502,0.0,0.0,475.0194675737616,0.0,3.0,0.05952602408410361,0.0,0.0,0.8312511123053078,197.99884266666666,-23.794911968142138,0.23447410234946364,9.31483780693196,0.003154193475369894,24.81988714500999,1.2252633877470618
2025-01-01 01:00:00,2.485857365536601,0.1415293768283781,0.0034667729151758317,2.485857365536601,0.1415293768283781,0.0034667729151758317,0.012622895885285245,0.0,0.17553666978094593,2.2476977998703704,0.05,0.0034667729151758317,0.0,0.0,0.12694604349504476,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0031562075109649117,0.0,0.009466688374320333,0.0,0.006275278454219549,0.0,0.13507325960626043,0.1013049447046953,0.0034667729151758317,0.0,0.0,2247.6977998703705,19.444444444444457,0.43333333333333346,0.0,2.1668310290370365,0.08086677083333334,0.43333333333333335,2166.831029037037,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,0.0,0.0,22.700841428266003,51.66666666666668,46.10666666666668,0.0,51.32802806453747,0.0,0.0,0.0,22.700841428266003,51.363870183477225,51.381791242947095,51.32802806453747,12.43753247303448,19.127832089025294,-0.0574690684074089,2.5,1443.7579713758664,-1205.6532129549973,0.0,0.0,427.5038296714839,0.0,3.0,0.05564237867863391,0.0,0.0,0.7770179493691292,197.99884266666666,-25.790445210990374,0.2351666221637176,9.318071068676932,0.003161210505313286,26.674172383187702,1.225364506665738
2025-01-01 02:00:00,2.571430662154168,0.14087191275683067,0.0028638558864496,2.571430662154168,0.14087191275683064,0.0028638558864496,0.012622895885285245,0.0,0.1746600510188827,2.3341477152499994,0.05,0.0028638558864496,0.0,0.0,0.12628857942349733,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0031562075109649117,0.0,0.009466688374320333,0.0,0.006275278454219549,0.0,0.13507325960626043,0.1013049447046953,0.0028638558864496,0.0,0.0,2334.14771525,19.444444444444457,0.4500000000000001,0.0,2.2501706839999995,0.08397703125000001,0.45,2250.1706839999997,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,0.0,0.0,22.572169825824293,51.66666666666668,46.10666666666668,0.0,51.126572777103114,0.0,0.0,0.0,22.572169825824293,51.17328451997892,51.196640391416835,51.126572777103114,12.43753247303448,19.11963783614461,-0.060314329974575406,1.6500000000000001,1528.7404699707295,-1198.1873425164283,0.0,0.0,417.79233273359046,0.0,3.0,0.05238107164229724,0.0,0.0,0.7314754300553296,197.99884266666666,-25.012235496432428,0.2361079966073844,9.326784153728331,0.0031722791439295745,42.16573486629295,1.2253907383433702
2025-01-01 03:00:00,2.5703834375807006,0.14021444868528324,0.0022609388577233686,2.5703834375807006,0.14021444868528324,0.0022609388577233686,0.012452290073881735,0.0,0.17378343225681947,2.3341477152499994,0.05,0.0022609388577233686,0.0,0.0,0.1256311153519499,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.002985601699561403,0.0,0.009466688374320333,0.0,0.006275278454219549,0.0,0.13507325960626043,0.1013049447046953,0.0022609388577233686,0.0,0.0,2334.14771525,19.444444444444457,0.4500000000000001,0.0,2.2501706839999995,0.08397703125000001,0.45,2250.1706839999997,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,0.0,0.0,22.437188185667445,51.66666666666668,46.10666666666668,0.0,50.92651502281318,0.0,0.0,0.0,22.437188185667445,50.98392238741789,51.012626069720255,50.92651502281318,12.43753247303448,19.121632447196056,-0.055541152800572924,1.6500000000000001,1473.9813794945321,-1243.429207986632,0.0,0.0,407.9102299842933,0.0,3.0,0.05441411566329626,0.0,0.0,0.7598658715441371,197.99884266666666,-24.647357753129167,0.23693446891046618,9.340816533247446,0.0031838936298336663,13.903181168131182,1.2253736453106827
2025-01-01 04:00:00,2.569506818818638,0.13955698461373583,0.0024116681149049268,2.569506818818638,0.13955698461373583,0.0024116681149049263,0.012452290073881735,0.0,0.17290681349475623,2.3341477152499994,0.05,0.0024116681149049268,0.0,0.0,0.12497365128040248,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002985601699561403,0.0,0.009466688374320333,0.0,0.006275278454219549,0.0,0.13507325960626043,0.1013049447046953,0.0024116681149049268,0.0,0.0,2334.14771525,19.444444444444457,0.4500000000000001,0.0,2.2501706839999995,0.08397703125000001,0.45,2250.1706839999997,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,0.0,0.0,22.301981188925826,51.66666666666668,46.10666666666668,0.0,50.768777922189216,0.0,0.0,0.0,22.301981188925826,50.79562587092903,50.80904984529895,50.768777922189216,12.43753247303448,19.12623118327723,-0.05473286667736132,0.55,1355.0345838754097,-1364.8506439529324,0.0,0.0,409.2423307661877,0.0,3.0,0.05591503163639824,0.0,0.0,0.7808254113641501,197.99884266666666,-23.50481818784566,0.2368447622832045,9.340483767691778,0.00318509391841309,36.53121693809404,1.2247784127286794
2025-01-01 05:00:00,3.463036641415044,0.1463166561910064,0.0027131266292680424,3.4630366414150435,0.1463166561910064,0.0027131266292680424,0.018630972824058695,0.8749638022222223,0.1852941511187634,2.3341477152499994,0.05,0.0027131266292680424,0.0,0.0,0.13173332285767306,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003326813322368421,0.0,0.015304159501690276,0.0,0.009649720641865906,0.0,0.1440861550426212,0.10806461628196588,0.0027131266292680424,0.0,0.0,2334.14771525,19.444444444444457,0.4500000000000001,0.0,2.2501706839999995,0.08397703125000001,0.45,2250.1706839999997,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,874.9638022222223,0.25,21.656780905568333,51.66666666666668,46.10666666666668,0.0,50.85955891498501,0.38091465447002687,1014.6445791913508,874.9638022222223,21.656780905568333,49.86036841134429,50.85972905677251,49.36060301773643,12.43753247303448,19.127629360254563,-0.05627974109814738,-0.25000000000000006,1318.8137276973273,-1424.960917126692,0.0,0.0,431.59488754774173,0.0,3.0,0.05585054717699691,0.0,0.0,0.7799249181861071,197.99884266666666,-21.967957973722697,0.2381870978589822,9.359545487367606,0.0032050951335360583,44.10495575441645,1.2241432672109227
2025-01-01 06:00:00,3.813594271307506,0.1731380784190023,0.003918960686720506,3.813594271307506,0.1731380784190023,0.003918960686720506,0.07187315950990635,1.516603923851852,0.5325687957327847,1.6425483922129627,0.05,0.003918960686720506,0.0,0.0,0.15855474508566897,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.2914930313546628,0.0,0.003753327850877193,0.0,0.06811983165902917,0.0,0.029669437597229845,0.0,0.17809481382248926,0.13357111036686692,0.003918960686720506,0.0,0.0,1642.548392212963,19.444444444444457,0.3166666666666667,0.0,1.5834534442962962,0.05909494791666667,0.31666666666666665,1583.4534442962963,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,1516.603923851852,0.43333333333333335,21.689241228497742,51.66666666666668,46.10666666666668,0.0,51.30853499410254,0.44860177141339874,1213.767256246965,1516.603923851852,21.689241228497742,49.85862393707154,51.30866976922259,49.133533633435995,12.43753247303448,19.123177204614937,-0.06371044181711749,0.3,1007.3316754589512,-1378.3521224991603,0.0,0.0,765.7828203053749,0.0,3.0,0.05571994856987204,0.0,0.0,0.778101174048842,197.99884266666666,-22.647414560226466,0.23866880370128707,9.363719969463833,0.003210603998484597,34.79734997495124,1.2241580308129572
2025-01-01 07:00:00,3.6939199823626225,0.1738671683587337,0.004974065486991411,3.6939199823626225,0.1738671683587337,0.004974065486991411,0.06993705762291666,0.758301961925926,0.8273329090822987,1.9883480537314813,0.05,0.004974065486991411,0.0,0.0,0.15928383502540036,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.5829860627093256,0.0,0.0034974191337719296,0.0,0.06643963848914473,0.0,0.03196839967243921,0.0,0.1773136962180047,0.13298527216350348,0.004974065486991411,0.0,0.0,1988.3480537314815,19.444444444444457,0.3833333333333334,0.0,1.9168120641481479,0.07153598958333333,0.38333333333333336,1916.812064148148,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,758.301961925926,0.21666666666666667,21.626565927681682,51.66666666666668,46.10666666666668,0.0,51.31679343229794,0.42067739722193426,1141.5192052798839,758.301961925926,21.626565927681682,49.86415444512519,51.316831951740255,49.13779643209649,12.43753247303448,19.171089272968825,-0.03409092412511683,-0.55,1416.6811231736456,-1489.8598166537697,0.0,0.0,941.9692934379441,1.9769394504962365,2.2342500000000003,0.05728377088414333,0.0,0.0,0.7999391694161998,147.459638076,-23.776407342010465,0.23937088946042373,9.407509321124218,0.003230000521661712,47.01448545127898,1.2239426652106327
2025-01-01 08:00:00,4.426338303872389,0.16177138538783056,0.004974065486991411,4.42633830387239,0.1617713853878306,0.004974065486991411,0.04575334626407517,1.516603923851852,0.2204835723675738,2.5934974613888886,0.05,0.004974065486991411,0.0,0.0,0.14718805205449723,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0026443900767543858,0.0,0.04310895618732079,0.0,0.024232836294910704,0.0,0.16030936682807068,0.12023202512105295,0.004974065486991411,0.0,0.0,2593.497461388889,19.444444444444457,0.5000000000000001,0.0,2.5001896488888886,0.0933078125,0.5,2500.1896488888888,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,1516.603923851852,0.43333333333333335,21.563527809196884,51.66666666666668,46.10666666666668,0.0,51.36754005104274,0.4983973635466121,1347.6904726737498,1516.603923851852,21.563527809196884,49.68444906129503,51.36754005104274,48.842903566421185,12.43753247303448,19.125239654785144,-0.056087430120392946,-1.4,1398.451493570908,-1605.608238457055,0.0,0.0,409.2310325296175,141.45125303292497,1.23225,0.05916520856818152,0.0,0.0,0.8262125043424529,81.32802462533333,1.3312381094565446,0.2403930175577754,9.39362054295736,0.0032329635705815596,-0.7374553794389117,1.2247076065860891
2025-01-01 09:00:00,3.190194446619155,0.15816622721328627,0.0048233362298098536,3.190194446619155,0.15816622721328627,0.004823336229809853,0.03972089412881577,0.2916546007407408,0.2153214903607098,2.5934974613888886,0.05,0.0048233362298098536,0.0,0.0,0.14358289387995293,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0021325726425438594,0.0,0.03758832148627191,0.0,0.02387763185410583,0.0,0.15550248926201157,0.11662686694650864,0.0048233362298098536,0.0,0.0,2593.497461388889,19.444444444444457,0.5000000000000001,0.0,2.5001896488888886,0.0933078125,0.5,2500.1896488888888,5000.3792977777775,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3062.5931111111113,291.65460074074076,0.08333333333333333,22.983353752025497,51.66666666666668,46.10666666666668,0.0,51.80387559827704,0.0,0.0,291.65460074074076,22.983353752025497,51.778817060759515,51.81094892223566,51.75921446804214,12.43753247303448,19.16327438301907,-0.05275766444892002,-0.85,1479.4060899638819,-1540.6887967668565,0.0,0.0,380.7698502558274,406.67687681824543,0.9990000000000001,0.05827793727945004,0.0,0.0,0.8138222051914037,65.933614608,45.82757508602184,0.24036307348277589,9.421389767149625,0.00323859170391397,47.78086696240352,1.2251588357406888
