Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.25958315550884525,0.07571577601954725,0.0,0.004326385925147421,0.0012619296003257875,0.0,0.07832134343548694,0.0,0.18126181207335829,0.0,0.0,0.0,0.07571577601954725,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.07521803568694893,0,On,0.08030744404729527,0,On,0.06764285506766031,0.050732141300745215,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.288224380569876,51.666666666666686,46.10666666666668,0.0,51.50112742919604,0.0,0.0,0.0,25.288224380569876,51.3573388990378,51.50112742919604,51.28544463395868,12.43753247303448,15.452547112126336,0.0,2.8,9.236100170605994,-35.697568882146385,-212.1807678196893,-0.0,-0.0,320.84776987633126,0.0,1.0,0.012867980723482813,0.0,0,0.23945293065895887,65.99961422222222,-144.36457093878838,0.2581143072249549,7.095070322305624,0.002748625382463478,36.5679001550659,1.2412766929246886
2025-01-01 00:11:00,0.25958315550884525,0.07571577601954725,0.0,0.004326385925147421,0.0012619296003257875,0.0,0.07832134343548694,0.0,0.18126181207335829,0.0,0.0,0.0,0.07571577601954725,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.07521803568694893,0,On,0.08030744404729527,0,On,0.06764285506766031,0.050732141300745215,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.33911742664255,51.666666666666686,46.10666666666668,0.0,51.49734618898095,0.0,0.0,0.0,25.33911742664255,51.35378990860823,51.49734618898095,51.28201176842187,12.43753247303448,15.376723619357424,0.0,2.8,9.236100170605994,-31.917924581556264,-210.4214535471534,-0.0,-0.0,320.84776987633126,0.0,1.0,0.012838220992928542,0.0,0,0.2388991487680802,65.99961422222222,-142.34424091073413,0.2593970327151139,7.058210391518767,0.0027488735952264235,36.59496129721266,1.2416027087217645
2025-01-01 00:12:00,0.25958315550884525,0.07571577601954725,0.0,0.004326385925147421,0.0012619296003257875,0.0,0.07832134343548694,0.0,0.18126181207335829,0.0,0.0,0.0,0.07571577601954725,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.07521803568694893,0,On,0.08030744404729527,0,On,0.06764285506766031,0.050732141300745215,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.388455095767544,51.666666666666686,46.10666666666668,0.0,51.49355742094923,0.0,0.0,0.0,25.388455095767544,51.35023377576601,51.49355742094923,51.278571953174406,12.43753247303448,15.303101593356535,0.0,2.8,9.236100170605994,-28.28312442972654,-208.7186104036914,-0.0,-0.0,320.84776987633126,0.0,1.0,0.012809310782240816,0.0,0,0.23836117510897215,65.99961422222222,-140.41228390236643,0.26065002561944034,7.021968251822672,0.002749121926449805,36.621001574428604,1.2419194174562496
2025-01-01 00:13:00,0.25958315550884525,0.07571577601954725,0.0,0.004326385925147421,0.0012619296003257875,0.0,0.07832134343548694,0.0,0.18126181207335829,0.0,0.0,0.0,0.07571577601954725,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.07521803568694893,0,On,0.08030744404729527,0,On,0.06764285506766031,0.050732141300745215,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.4363112412765,51.666666666666686,46.10666666666668,0.0,51.48976135634004,0.0,0.0,0.0,25.4363112412765,51.34667071879528,51.48976135634004,51.27512540002291,12.43753247303448,15.231576381692626,0.0,2.8,9.236100170605994,-24.79115663121607,-207.06935814316168,-0.0,-0.0,320.84776987633126,0.0,1.0,0.012781210358202939,0.0,0,0.23783827030881574,65.99961422222222,-138.56956836438565,0.26187449217906983,6.987441729137194,0.002749370371007573,36.64606896536598,1.2422272555495002
2025-01-01 00:14:00,0.25958315550884525,0.07571577601954725,0.0,0.004326385925147421,0.0012619296003257875,0.0,0.07832134343548694,0.0,0.18126181207335829,0.0,0.0,0.0,0.07571577601954725,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.07521803568694893,0,On,0.08030744404729527,0,On,0.06764285506766031,0.050732141300745215,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.482752877703312,51.666666666666686,46.10666666666668,0.0,51.485958215413525,0.0,0.0,0.0,25.482752877703312,51.34310094561546,51.485958215413525,51.27167231071644,12.43753247303448,15.162053032664868,0.0,2.8,9.236100170605994,-21.437962665641834,-205.47108097056483,-0.0,-0.0,320.84776987633126,0.0,1.0,0.012753883671156202,0.0,0,0.23732976354002644,65.99961422222222,-136.81465157140826,0.26307152141852325,6.953428667747759,0.002749618924018239,36.67020694558283,1.242526618896073
2025-01-01 00:15:00,0.2189925273545259,0.07508162425328793,0.0,0.003649875455908765,0.0012513604042214655,0.0,0.060730028637732754,0.0,0.15826249871679315,0.0,0.0,0.0,0.07508162425328793,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.057626720889194745,0,On,0.05815366637907589,0,On,0.06679731937931455,0.050097989534485896,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.48691856531036,51.666666666666686,46.10666666666668,0.0,51.482148208467414,0.31205661836650056,849.4369822476241,0.0,25.48691856531036,51.339524654741055,51.482148208467414,51.268212877877886,12.43753247303448,15.094444432297498,0.0,2.8,9.236100170605994,-58.74971270026046,-203.92137971913306,-0.0,-0.0,280.3163292201961,0.0,1.0,0.012727297638369836,0.0,0,0.2368350391848933,65.99961422222222,-135.1446622013235,0.2642421110527585,6.920457845133537,0.0027498675808218438,36.675699123252826,1.2428178707374893
2025-01-01 00:16:00,0.2189925273545259,0.07508162425328793,0.0,0.003649875455908765,0.0012513604042214655,0.0,0.060730028637732754,0.0,0.15826249871679315,0.0,0.0,0.0,0.07508162425328793,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.057626720889194745,0,On,0.05815366637907589,0,On,0.06679731937931455,0.050097989534485896,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.449899500820493,51.666666666666686,46.10666666666668,0.0,51.46044794946593,0.3122301499788623,849.4369822476241,0.0,25.449899500820493,51.21673641528774,51.46044794946593,51.094880648198654,12.43753247303448,15.027208637859994,-0.02834691769560571,2.8,9.236100170605994,-55.584970813147066,-202.38468530347598,-0.0,-0.0,280.3163292201961,0.0,1.0,0.012700846611840504,0.0,0,0.236342827084371,65.99961422222222,-133.51661472986717,0.2654121463044267,6.887663110334848,0.0027501162165863816,36.698821071192874,1.2431076510829322
2025-01-01 00:17:00,0.2189925273545259,0.07508162425328793,0.0,0.003649875455908765,0.0012513604042214655,0.0,0.060730028637732754,0.0,0.15826249871679315,0.0,0.0,0.0,0.07508162425328793,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.057626720889194745,0,On,0.05815366637907589,0,On,0.06679731937931455,0.050097989534485896,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.411614538458593,51.666666666666686,46.10666666666668,0.0,51.438737300971155,0.3124039579180162,849.4369822476241,0.0,25.411614538458593,51.093953371149986,51.438737300971155,50.921561406239405,12.43753247303448,14.961775141478565,-0.09378041407703464,2.8,9.236100170605994,-52.54720827635461,-200.89345916527589,-0.0,-0.0,280.3163292201961,0.0,1.0,0.012675093611447787,0.0,0,0.2358636041550077,65.99961422222222,-131.97007833127486,0.2665570269751773,6.855283656808389,0.0027503649511057384,36.72110465440815,1.2433897884680785
2025-01-01 00:18:00,0.2189925273545259,0.07508162425328793,0.0,0.003649875455908765,0.0012513604042214655,0.0,0.060730028637732754,0.0,0.15826249871679315,0.0,0.0,0.0,0.07508162425328793,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.057626720889194745,0,On,0.05815366637907589,0,On,0.06679731937931455,0.050097989534485896,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.37211506192716,51.666666666666686,46.10666666666668,0.0,51.41701645358588,0.3125780412562122,849.4369822476241,0.0,25.37211506192716,50.97117569998595,51.41701645358588,50.74825532318599,12.43753247303448,14.898071156713213,-0.15748439884238685,2.8,9.236100170605994,-49.62704352330482,-199.44570489697878,-0.0,-0.0,280.3163292201961,0.0,1.0,0.012650010956241044,0.0,0,0.23539685529774512,65.99961422222222,-130.49766784652212,0.26767759138105857,6.824413237195026,0.0027506137801825135,36.742583178629424,1.2436645866512523
2025-01-01 00:19:00,0.2189925273545259,0.07508162425328793,0.0,0.003649875455908765,0.0012513604042214655,0.0,0.060730028637732754,0.0,0.15826249871679315,0.0,0.0,0.0,0.07508162425328793,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.057626720889194745,0,On,0.05815366637907589,0,On,0.06679731937931455,0.050097989534485896,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.331449156500867,51.666666666666686,46.10666666666668,0.0,51.3952855902736,0.31275239912198843,849.4369822476241,0.0,25.331449156500867,50.84840357224252,51.3952855902736,50.57496256322698,12.43753247303448,14.836028573721915,-0.2195269818336847,2.8,9.236100170605994,-46.81895400608326,-198.03955868661166,-0.0,-0.0,280.3163292201961,0.0,1.0,0.012625572725821288,0.0,0,0.23494209817462863,65.99961422222222,-129.09572453966774,0.2687746274380121,6.79388518406385,0.0027508626997887454,36.76328781506358,1.2439323300090164
2025-01-01 00:20:00,0.2189925273545259,0.07508162425328793,0.0,0.003649875455908765,0.0012513604042214655,0.0,0.060730028637732754,0.0,0.15826249871679315,0.0,0.0,0.0,0.07508162425328793,0.0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.057626720889194745,0,On,0.05815366637907589,0,On,0.06679731937931455,0.050097989534485896,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,4421.563853333333,Off,0.0,0.0,25.28966207694384,51.666666666666686,46.10666666666668,0.0,51.37354488684883,0.3129270306965429,849.4369822476242,0.0,25.28966207694384,50.72563715161822,51.37354488684883,50.40168328400292,12.43753247303448,14.775583295416741,-0.2799722601388588,2.8,9.236100170605994,-44.11727244979792,-196.67327180356622,-0.0,-0.0,280.3163292201961,0.0,1.0,0.012601754506667144,0.0,0,0.23449887848833167,65.99961422222222,-127.76032986642782,0.2698488814139443,6.764230164808745,0.002751111706054948,36.783247913125436,1.2441932863272285
