Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,2.0776342002989345,0.07569816069270671,0.0,2.0776342002989345,0.07569816069270671,0.0,0.09643804907687621,0.0,0.13887787899983633,1.842318272222222,0.0,0.0,0.07569816069270671,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.001861984649122807,0.0,0.09457606442775342,0.0,0.037946998076227346,0.0,0.06761936796520625,0.050714525973904676,0.0,0.0,1842.318272222222,15.5555555555556,0.4166666666666668,0.0,1.842318272222222,0.0,0.4166666666666667,1842.318272222222,4421.563853333334,0.0,0.0,23.914657903558574,51.66666666666668,46.10666666666668,0.0,49.65488750202046,0.05208696563958459,135.15333361267867,0.0,23.914657903558574,49.22456360908266,49.67106129718999,48.99322786744423,12.43753247303448,15.269440399832256,-0.04780696645509295,0.85,9.236100170605994,1849.5284262391158,-216.67364063707421,0.0,0.0,296.58218654137033,172.18559933604482,1.0,0.011427798628891676,0.0,0.0,0.2126534016075144,65.99961422222222,-72.69839188740235,0.27814744857939117,7.2214389691581395,0.002927489329370506,66.54450215306989,1.241932086199864
2025-01-01 11:00:00,1.9880535162090813,0.08262098414103757,0.0,1.9880535162090813,0.08262098414103757,0.0,0.14259250303115628,0.6416401216296297,0.17212265910385122,1.0316982324444444,0.0,0.0,0.08262098414103757,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.001861984649122807,0.0,0.14073051838203346,0.0,0.061961346915801095,0.0,0.0768497992296474,0.05763734942223553,0.0,0.0,1031.6982324444443,15.5555555555556,0.2333333333333334,0.0,1.0316982324444444,0.0,0.23333333333333334,1031.6982324444443,4421.563853333334,641.6401216296297,0.18333333333333332,24.24268303210219,51.66666666666668,46.10666666666668,0.0,50.302204559851035,0.10433013650641705,270.4786180314803,641.6401216296297,24.24268303210219,49.61558393595621,50.30315819439075,49.27131998946909,12.43753247303448,15.236675735982347,-0.05881554992629109,1.95,9.236100170605994,1159.3009249064687,-186.67709586629468,0.0,0.0,375.3352904111544,104.9058728775614,1.0,0.01076190112689692,0.0,0.0,0.20026209392703725,65.99961422222222,-61.05550208283517,0.2811273563058758,7.233950509614833,0.002954059263268576,62.83141592043321,1.2414705667002044
2025-01-01 12:00:00,1.4217997919338952,0.08387016587697765,0.0,1.421799791933895,0.08387016587697765,0.0,0.13812060775993332,0.0,0.1782882208406284,1.1053909633333332,0.0,0.0,0.08387016587697765,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0019395673428362575,0.0,0.13618104041709705,0.0,0.06646133300465815,0.0,0.0768497992296474,0.05763734942223553,0.0,0.0,1105.3909633333335,15.5555555555556,0.25000000000000006,0.0,1.1053909633333332,0.0,0.25,1105.3909633333335,4421.563853333334,0.0,0.0,24.947556506722645,51.66666666666668,46.10666666666668,0.0,51.47936913630659,0.07464960059114747,202.901951225141,0.0,24.947556506722645,50.73462477728603,51.47936913630659,50.36225259777574,12.43753247303448,15.317447345065744,-0.04005747874148371,3.05,9.236100170605994,1271.2566642778984,-169.55362898243578,0.0,0.0,377.02895687670855,80.77228250976759,1.0,0.01062896275890321,0.0,0.0,0.1977883194866527,65.99961422222222,-41.6096269497076,0.28182242042767836,7.2990115018885335,0.002978508343424931,57.25114549977351,1.2404816759781683
2025-01-01 13:00:00,1.4358100216649967,0.08387016587697765,0.0,1.4358100216649967,0.08387016587697765,0.0,0.13607861685860545,0.5249782813333334,0.18521127636194695,0.589541847111111,0.0,0.0,0.08387016587697765,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0021723154239766088,0.0,0.13390630143462884,0.0,0.0733843885259767,0.0,0.0768497992296474,0.05763734942223553,0.0,0.0,589.5418471111111,15.5555555555556,0.13333333333333336,0.0,0.589541847111111,0.0,0.13333333333333333,589.5418471111111,4421.563853333334,524.9782813333334,0.15,24.222194193615184,51.66666666666668,46.10666666666668,0.0,51.16609534229537,0.12513146193071809,337.7113832255736,524.9782813333334,24.222194193615184,49.531792781617305,51.16609534229537,48.714641501278265,12.43753247303448,15.19742517858262,-0.049809411820030944,4.45,9.236100170605994,817.2327769704519,-137.59979952466784,0.0,0.0,381.9100214966993,79.92417824672889,1.0,0.009883311703802062,0.0,0.0,0.1839129233207973,65.99961422222222,-16.619292112690562,0.28599362031400394,7.264110510003224,0.003001030340135449,54.636436025752644,1.2403982949724643
2025-01-01 14:00:00,0.8371636103302766,0.07724680298493593,0.0,0.8371636103302766,0.07724680298493593,0.0,0.0928848397034631,0.0,0.15473692351570248,0.589541847111111,0.0,0.0,0.07724680298493593,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.002327480811403509,0.0,0.0905573588920596,0.0,0.051741186202454575,0.0,0.06801864870692508,0.051013986530193796,0.0,0.0,589.5418471111111,15.5555555555556,0.13333333333333336,0.0,0.589541847111111,0.0,0.13333333333333333,589.5418471111111,4421.563853333334,0.0,0.0,25.11934613051682,51.66666666666668,46.10666666666668,0.0,51.41435078478286,0.0,0.0,0.0,25.11934613051682,50.81556685882712,51.41435078478286,50.51617489584926,12.43753247303448,15.164019284346137,-0.0806829468647865,4.7,9.236100170605994,740.472104201812,-129.13811403061948,0.0,0.0,284.6547135159031,71.37587451236162,0.63325,0.00953646938358729,0.0,0.0,0.17745873195723566,41.79425570622222,-4.586342394582541,0.28840842140840267,7.268460095737068,0.0030213451300679208,31.120636167030955,1.2399037250144136
2025-01-01 15:00:00,0.994427918763241,0.06520748032429821,0.0,0.994427918763241,0.06520748032429821,0.0,0.017668011858061817,0.0,0.09244713623851256,0.8843127706666666,0.0,0.0,0.06520748032429821,0.0,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0027153942799707604,0.0,0.014952617578091057,0.0,0.005503829139448254,0.0,0.05279900631670152,0.03959925473752613,0.0,0.0,884.3127706666667,15.5555555555556,0.20000000000000007,0.0,0.8843127706666666,0.0,0.2,884.3127706666667,4421.563853333334,0.0,0.0,25.001573537775865,51.66666666666668,46.10666666666668,0.0,51.1856489140334,0.0,0.0,0.0,25.001573537775865,50.60487517992611,51.1856489140334,50.31448831287248,12.43753247303448,15.120031622562042,-0.09104813376715733,4.15,9.236100170605994,845.6660220602819,-137.22936135312713,0.0,0.0,106.41921765440526,47.34215116215744,0.0,0.009672111914512737,0.0,0.0,0.17998282662679202,0.0,-7.83660490766298,0.28948370650889205,7.250371418093721,0.003024093503496721,-3.6004275621755264,1.2400906646094525
2025-01-01 16:00:00,1.1450099882563198,0.06708125292820837,0.0,1.14500998825632,0.06708125292820837,0.0,0.01836625610148287,0.0,0.09494549971039276,1.0316982324444444,0.0,0.0,0.06708125292820837,0.0,1.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.003413638523391813,0.0,0.014952617578091057,0.0,0.005503829139448254,0.0,0.05279900631670152,0.03959925473752613,0.0,0.0,1031.6982324444443,15.5555555555556,0.2333333333333334,0.0,1.0316982324444444,0.0,0.23333333333333334,1031.6982324444443,4421.563853333334,0.0,0.0,24.700597902423947,51.66666666666668,46.10666666666668,0.0,50.958628209234995,0.0,0.0,0.0,24.700597902423947,50.39561159016583,50.958628209234995,50.114103280631255,12.43753247303448,15.337626107229259,-0.03382590389910748,3.05,9.236100170605994,939.7832712347063,-168.4865612911854,0.0,0.0,109.61582536970653,16.91002965366656,0.0,0.010492652318779709,0.0,0.0,0.19525179607490864,0.0,-33.04422528825926,0.285279583807928,7.3539298566182,0.003022110118682158,-13.760038391705463,1.239156861049229
2025-01-01 17:00:00,1.517735786321166,0.06957961640008856,0.0,1.517735786321166,0.06957961640008856,0.0,0.019297248426044276,0.0,0.09827665100623303,1.4001618868888888,0.0,0.0,0.06957961640008856,0.0,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.0043446308479532176,0.0,0.014952617578091057,0.0,0.005503829139448254,0.0,0.05279900631670152,0.03959925473752613,0.0,0.0,1400.1618868888888,15.5555555555556,0.3166666666666667,0.0,1.4001618868888888,0.0,0.31666666666666665,1400.1618868888888,4421.563853333334,0.0,0.0,24.636301716265862,51.66666666666668,46.10666666666668,0.0,50.7330742184329,0.0,0.0,0.0,24.636301716265862,50.18757583110879,50.7330742184329,49.91482663744673,12.43753247303448,15.220372905759199,-0.06258777559529945,1.95,9.236100170605994,1265.8534191316576,-191.91990530218072,0.0,0.0,113.8779689901082,0.8171614965859411,0.0,0.011091031102719308,0.0,0.0,0.2063866863531481,0.0,-56.2665314451587,0.28646815134347936,7.282569222484104,0.0030132015713441305,-21.659860859266026,1.2390847224492407
2025-01-01 18:00:00,1.6674074852965715,0.07082879813602867,0.0,1.6674074852965712,0.07082879813602867,0.0,0.019917909975751876,0.0,0.09994222665415317,1.5475473486666664,0.0,0.0,0.07082879813602867,0.0,1.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.004965292397660819,0.0,0.014952617578091057,0.0,0.005503829139448254,0.0,0.05279900631670152,0.03959925473752613,0.0,0.0,1547.5473486666665,15.5555555555556,0.35000000000000003,0.0,1.5475473486666664,0.0,0.35,1547.5473486666665,4421.563853333334,0.0,0.0,24.482271661868804,51.66666666666668,46.10666666666668,0.0,50.50906599388458,0.0,0.0,0.0,24.482271661868804,49.98084464352557,50.50906599388458,49.71673396834608,12.43753247303448,15.231852641255267,-0.05870581112149088,1.15,9.236100170605994,1384.1000515448527,-201.66341457539596,0.0,0.0,116.16420618773594,0.0,0.0,0.010947798266385728,0.0,0.0,0.203721348009574,0.0,-77.94808873415377,0.28536783680468875,7.274952092264192,0.0030053589911648217,-20.61341370055249,1.2384181210097855
2025-01-01 19:00:00,1.739744971312394,0.06957961640008856,0.0,1.739744971312394,0.06957961640008856,0.0,0.020228240750605676,0.0,0.09827665100623303,1.6212400795555553,0.0,0.0,0.06957961640008856,0.0,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.005275623172514621,0.0,0.014952617578091057,0.0,0.005503829139448254,0.0,0.05279900631670152,0.03959925473752613,0.0,0.0,1621.2400795555554,15.5555555555556,0.36666666666666675,0.0,1.6212400795555553,0.0,0.36666666666666664,1621.2400795555554,4421.563853333334,0.0,0.0,24.327079292715464,51.66666666666668,46.10666666666668,0.0,50.28654333737207,0.0,0.0,0.0,24.327079292715464,49.775363316091195,50.28654333737207,49.519773305450755,12.43753247303448,15.246239674685993,-0.054430510141248396,-0.25000000000000006,9.236100170605994,1410.4252491174616,-232.383399934716,0.0,0.0,114.8089613146696,0.0,0.0,0.011386255191905895,0.0,0.0,0.21188034342926132,0.0,-93.24039181804737,0.2842122116217387,7.2706642829502846,0.002995955570160241,-23.714031149777103,1.2383632732245509
