Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.2996941389323546,0.18462714737091737,0.0,0.004994902315539243,0.003077119122848623,0.0,0.01700889385585035,0.2326852450765042,0.0,0.05,0.0,0.0,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,87.89986439705949,51.666666666666686,46.10666666666668,0.0,48.06482115911719,0.0,0.0,0.0,137.34353812040544,48.12451995552614,48.154369353730615,48.06482115911719,12.43753247303448,15.36283216308712,0.0,7.426196561456565,-1.9446278125609286,2.8,9.236100170605994,-2310.4427707473087,-4044.290199604392,6744.06467955476,-2477.039402731063,-0.0,-0.0,368.27714393373486,0.0,2.0,0.1512960902999339,0.0,0.0,1.1034130116305114,131.99922844444444,-201.6805119499804,0.2646902014104235,7.1044083919306615,0.002810930684086838,-112.56314771506895,1.2379996334487833,0.6810371252393793,-4105.939260775339,61.64906117094708,1.0873669091327998,6723.507824255977,20.556855298783645
2025-01-01 00:01:00,0.2996941389323546,0.18462714737091737,0.0,0.004994902315539243,0.003077119122848623,0.0,0.01700889385585035,0.2326852450765042,0.0,0.05,0.0,0.0,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,88.10599534211913,51.666666666666686,46.10666666666668,0.0,48.045493755473004,0.0,0.0,0.0,137.66561772206114,48.10625941507121,48.13664224487032,48.045493755473004,12.43753247303448,15.267715288184611,0.0,7.390047049329543,-1.5131124824607758,2.8,9.236100170605994,-2281.373316181669,-4009.957743761762,6131.332275635601,-2450.9376831200107,-0.0,-0.0,368.27714393373486,0.0,2.0,0.15084389605829604,0.0,0.0,1.1001151272699938,131.99922844444444,-198.71277699539314,0.2670621188837059,7.079565651354366,0.002810630443748503,-111.7644869951122,1.2420256865258408,0.6808204064675215,-4072.5587085427896,62.600964781027784,1.0873669091327998,6112.016931222411,19.3153444131905
2025-01-01 00:02:00,0.2996941389323546,0.18462714737091737,0.0,0.004994902315539243,0.003077119122848623,0.0,0.01700889385585035,0.2326852450765042,0.0,0.05,0.0,0.0,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,88.30517683914192,51.666666666666686,46.10666666666668,0.0,48.02612161065346,0.0,0.0,0.0,137.97683881115924,48.087956052451695,48.118873273350815,48.02612161065346,12.43753247303448,15.175145560992446,0.0,7.356212819110283,-1.1187320938027887,2.8,9.236100170605994,-2253.3202931108367,-3977.751463074936,5571.438777885505,-2425.637613842402,-0.0,-0.0,368.27714393373486,0.0,2.0,0.15040350273693126,0.0,0.0,1.0969033078497712,131.99922844444444,-195.95982320216945,0.26862797593968357,7.033433373317967,0.002810333300012764,-110.98523287081683,1.2424246743064165,0.680617505448908,-4041.334222066409,63.58275899147283,1.0873669091327998,5553.149147777903,18.28963010760239
2025-01-01 00:03:00,0.2996941389323546,0.18462714737091737,0.0,0.004994902315539243,0.003077119122848623,0.0,0.01700889385585035,0.2326852450765042,0.0,0.05,0.0,0.0,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,88.4977205432027,51.666666666666686,46.10666666666668,0.0,48.00670625687653,0.0,0.0,0.0,138.27768834875422,48.06961131136351,48.10106383860701,48.00670625687653,12.43753247303448,15.08500827543081,0.0,7.324599280357273,-0.758283979520775,2.8,9.236100170605994,-2226.315055132967,-3947.6909638284556,5059.708614002692,-2401.099813551204,-0.0,-0.0,368.27714393373486,0.0,2.0,0.14997439157327574,0.0,0.0,1.0937737699980348,131.99922844444444,-193.49238551549786,0.27016208785750556,6.9891680609278595,0.002810038322806896,-110.2241458689948,1.2428134284380268,0.6804278670514171,-4012.174985652451,64.48402182399539,1.0873669091327998,5042.366044791928,17.342569210764207
2025-01-01 00:04:00,0.2996941389323546,0.18462714737091737,0.0,0.004994902315539243,0.003077119122848623,0.0,0.01700889385585035,0.2326852450765042,0.0,0.05,0.0,0.0,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,88.68391270008199,51.666666666666686,46.10666666666668,0.0,47.987249157644754,0.0,0.0,0.0,138.5686135938781,48.05122657075859,48.08321527731552,47.987249157644754,12.43753247303448,14.997198130500795,-0.05835742505480468,7.295083617049142,-0.4288480909324726,2.8,9.236100170605994,-2199.152506784682,-3919.6388884461726,4592.007345032566,-2377.2881299809874,-0.0,-0.0,368.27714393373486,0.0,2.0,0.14955608622182684,0.0,0.0,1.090723039693581,131.99922844444444,-190.14152073742932,0.2716655556782938,6.9455868713340205,0.0028097454600591707,-109.48047277108886,1.2431923838249292,0.6802507653431696,-3984.9645825161288,65.32569406995597,1.0873669091327998,4575.529685436138,16.477659596428463
2025-01-01 00:05:00,0.2996941389323546,0.18462714737091737,0.0,0.004994902315539243,0.003077119122848623,0.0,0.01700889385585035,0.2326852450765042,0.0,0.05,0.0,0.0,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,88.86397349490821,51.666666666666686,46.10666666666668,0.0,47.9677517133456,0.0,0.0,0.0,138.84995858579407,48.032803150123435,48.06532886851235,47.9677517133456,12.43753247303448,14.911634386150665,-0.14392116940493516,7.267533103605931,-0.12775511805266085,2.8,9.236100170605994,-2171.7689535667714,-3893.4752955326126,4164.5445458627955,-2354.173649551065,-0.0,-0.0,368.27714393373486,0.0,2.0,0.14914822528990462,0.0,0.0,1.0877484812742155,131.99922844444444,-185.87244794944124,0.2731391045366475,6.902654693231707,0.002809454661901328,-108.75362978887902,1.2435618709139982,0.6800854134331397,-3959.577897051984,66.10260151937158,1.0873669091327998,4148.857449180533,15.687096682262679
2025-01-01 00:06:00,0.2996941389323546,0.18462714737091737,0.0,0.004994902315539243,0.003077119122848623,0.0,0.01700889385585035,0.2326852450765042,0.0,0.05,0.0,0.0,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,89.03810570781476,51.666666666666686,46.10666666666668,0.0,47.94821527580735,0.0,0.0,0.0,139.12204016846056,48.01434232320271,48.047405846900396,47.94821527580735,12.43753247303448,14.828242743218913,-0.22731281233668632,7.241813007537237,0.14743444684183632,2.8,9.236100170605994,-2144.9086493525347,-3869.0720116696625,3773.8570040738496,-2331.7296820389397,-0.0,-0.0,368.27714393373486,0.0,2.0,0.14875047635089125,0.0,0.0,1.0848476703292695,131.99922844444444,-181.4561112473298,0.27458338996338144,6.8614475963138215,0.0028091658801864166,-108.04307773699837,1.2439221935902818,0.6799310109783807,-3935.8883737953684,66.81636212570598,1.0873669091327998,3758.8923632314463,14.964640842403252
2025-01-01 00:07:00,1.689296222265688,0.18462714737091737,1.1910875,0.028154937037761466,0.003077119122848623,0.019851458333333336,0.01700889385585035,0.2326852450765042,1.3896020833333333,0.05,0.0,1.1910875,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,On,23066.41356069653,15.5555555555556,0.8,6249.05548708125,34.90733370555556,1.3896020833333333,1,27925.866964444445,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,89.21198025366066,51.666666666666686,46.10666666666668,0.0,47.99584532161505,0.0,0.0,0.0,139.39371914634478,47.99584532161506,47.995845321615064,47.99584532161505,12.43753247303448,14.74694317805274,-0.3086123775028593,7.217791641740281,0.39895014126045175,2.8,9.236100170605994,20947.5578700084,2402.7523242608568,3416.7794994077567,-2309.9284541243264,-0.0,-0.0,368.27714393373486,0.0,2.0,0.14836247804426295,0.0,0.0,1.0820179714310656,131.99922844444444,-177.20438049753352,0.27599921008142536,6.820812026701038,0.0028088790683578266,-107.34823833915256,1.2442736816269349,0.6797867746409635,-3913.772633539651,67.4694707192576,1.0873669091327998,3402.47499897164,14.304500436116736
2025-01-01 00:08:00,1.689296222265688,0.18462714737091737,1.1910875,0.028154937037761466,0.003077119122848623,0.019851458333333336,0.01700889385585035,0.2326852450765042,1.3896020833333333,0.05,0.0,1.1910875,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,On,23066.41356069653,15.5555555555556,0.8,6249.05548708125,34.90733370555556,1.3896020833333333,1,27925.866964444445,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,88.49871378187811,51.666666666666686,46.10666666666668,0.0,47.97619130862349,0.0,0.0,0.0,138.27924028418454,47.977312198888875,47.977872644021566,47.97619130862349,12.43753247303448,14.994207352191058,-0.06134820336454183,7.371135728612247,0.6288296000164088,2.8,9.236100170605994,20864.70732421785,2257.1472086448734,3090.419243756761,-2376.478724596216,-0.0,-0.0,368.27714393373486,0.0,2.0,0.14954183419433692,0.0,0.0,1.0906190986562194,131.99922844444444,-193.50465581619704,0.2716070546495351,6.942345473607527,0.0028085941815530874,-108.91257748810305,1.2432061511521748,0.680707004330642,-4055.1039180730327,63.195639636656054,1.0873669091327998,3076.7178688781914,13.701374878569508
2025-01-01 00:09:00,1.689296222265688,0.18462714737091737,1.1910875,0.028154937037761466,0.003077119122848623,0.019851458333333336,0.01700889385585035,0.2326852450765042,1.3896020833333333,0.05,0.0,1.1910875,0.0,0.17004381403758403,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004544051535087718,0.0,On,0.00035036147301301476,0.0,On,0.012114480847749616,0,On,0.005960159693058776,0,On,0.19166033490091625,0.14374525117568715,On,On,23066.41356069653,15.5555555555556,0.8,6249.05548708125,34.90733370555556,1.3896020833333333,1,27925.866964444445,27925.866964444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12614.952906666667,Off,0.0,0,87.80585072987061,51.666666666666686,46.10666666666668,0.0,47.95669513800715,0.0,0.0,0.0,137.19664176542284,47.95892725194604,47.96004330891548,47.95669513800715,12.43753247303448,15.234015732024314,0.0,7.514830559702071,0.8389350724776788,2.8,9.236100170605994,20784.8849984635,2120.7759753427454,2792.1324287257085,-2441.715585216655,-0.0,-0.0,368.27714393373486,0.0,2.0,0.1506836081149499,0.0,0.0,1.0989461360426265,131.99922844444444,-208.09012095010553,0.26742076904735973,7.060376244590522,0.0028083048950222097,-110.41857468836749,1.2421725684855989,0.6815682004451323,-4187.868741376062,59.58922963755644,1.0873669091327998,2778.982020289076,13.150408436632395
