Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.6702546944879102,0.18462714737091737,0.31762333333333337,0.6702546944879102,0.18462714737091737,0.31762333333333337,0.01700889385585035,0.2326852450765042,0.37056055555555556,0.05,0.0,0.31762333333333337,0.0,0.17004381403758403,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004544051535087718,0.0,0.00035036147301301476,0.0,0.012114480847749616,0.0,0.005960159693058776,0.0,0.19166033490091625,0.14374525117568712,6151.043616185741,15.5555555555556,0.21333333333333335,1666.414796555,9.308622321481483,0.37056055555555556,0.26666666666666666,7446.897857185186,27925.866964444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,0.0,0.0,86.78509751250785,51.66666666666668,46.10666666666668,0.0,47.55760518834193,0.0,0.0,0.0,135.6017148632935,47.589758142351776,47.605834619356706,47.55760518834193,12.43753247303448,15.244371924779978,-0.06259313682588849,7.598056927693689,2.0273767746196567,2.8,9.236100170605994,3866.5817434435567,-2539.824847055219,903.2990937247018,-2445.2244669574857,0.0,0.0,368.27714393373486,0.0,2.0,0.15073084019840474,0.0,0.0,1.0992906029442306,131.99922844444444,-207.5145497184334,0.2667383951006593,7.057220259837167,0.002802374602667282,-107.64570310555769,1.242073843551961,0.6820653977938387,-4265.2289105191685,58.98926690894941,1.0873669091327998,893.1881194807753,10.110974243926593
2025-01-01 01:00:00,0.738517376027382,0.18396968329936994,0.408149231745395,0.738517376027382,0.18396968329936994,0.4081492317453951,0.01666808999071877,0.23180862631444096,0.4400406597222222,0.05,0.030971523412061684,0.3771777083333333,0.0,0.1693863499660366,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004203247669956139,0.0,0.00035036147301301476,0.0,0.012114480847749616,0.0,0.005960159693058776,0.0,0.19166033490091625,0.14374525117568712,7304.364294220567,15.5555555555556,0.25333333333333335,1978.8675709090626,11.05398900675926,0.4400406597222222,0.31666666666666665,8843.191205407407,27925.866964444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,703.3706666666666,0.0,84.28574741336821,51.66666666666668,46.10666666666668,0.0,46.63769875591848,0.0,0.0,703.3706666666666,131.69648033338783,46.66680005239991,46.681350700640614,46.63769875591848,12.43753247303448,15.298351103426825,-0.0551616347563292,7.904428559370647,2.7179030565164366,2.5,9.236100170605994,5149.547629944615,-1670.4588907316686,-521.5192729758998,-2317.765729325672,0.0,0.0,367.05972130654004,0.0,2.0,0.1390230933461942,0.0,0.0,1.013905182950923,131.99922844444444,-204.11065625682056,0.26435043884641946,7.064941904125925,0.002786661310234099,-77.93251128359881,1.241913616712025,0.5379576423262619,-3703.3592280970593,54.032766456327785,1.0873669091327998,-530.0481498241428,8.528876848243069
2025-01-01 02:00:00,1.571402007265319,0.18331221922782254,1.0995730891863489,1.5714020072653188,0.18331221922782254,1.0995730891863489,0.01666808999071877,0.23093200755237778,1.2738019097222224,0.05,0.007742880853015421,1.0918302083333336,0.0,0.1687288858944892,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004203247669956139,0.0,0.00035036147301301476,0.0,0.012114480847749616,0.0,0.005960159693058776,0.0,0.19166033490091625,0.14374525117568712,21144.212430638487,21.722222222222285,0.7333333333333333,5728.300863157812,31.998389230092595,1.2738019097222224,0.9166666666666666,25598.711384074075,27925.866964444445,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,175.84266666666664,0.0,87.54274396180313,51.66666666666668,46.10666666666668,0.0,52.39484907960922,0.0,0.0,175.84266666666664,136.78553744031737,52.426854177329105,52.44285672618904,52.39484907960922,12.43753247303448,19.810438143834865,-1.426187838308126,10.172855513033571,2.233445498912838,1.6500000000000001,9.236100170605994,17436.956642251243,1333.5968286993598,-820.8564937862573,-3681.604437751498,0.0,0.0,366.1831025444768,0.0,2.0,0.15345871832761093,0.0,0.0,1.119185209711275,131.99922844444444,-391.8344531802177,0.1995279523240446,9.184120739293322,0.0027762461149972444,-57.762679348663305,1.222839476262916,0.39671470625565775,-4410.519223077503,15.815188619050192,1.0873669091327998,-830.7795623977669,9.923068611509505
2025-01-01 03:00:00,1.1534175609265012,0.1826547551562751,0.7345039583333334,1.1534175609265012,0.1826547551562751,0.7345039583333334,0.016440887413964385,0.23005538879031448,0.8569212847222223,0.05,0.0,0.7345039583333334,0.0,0.16807142182294177,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003976045093201754,0.0,0.00035036147301301476,0.0,0.012114480847749616,0.0,0.005960159693058776,0.0,0.19166033490091625,0.14374525117568712,14224.288362429526,21.722222222222285,0.49333333333333335,3853.5842170334377,21.526189118425926,0.8569212847222223,0.6166666666666667,17220.951294740742,27925.866964444445,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,0.0,0.0,80.50974577761956,51.66666666666668,46.10666666666668,0.0,51.388374927694905,0.0,0.0,0.0,125.79647777753054,51.418541316014625,51.43362451017449,51.388374927694905,12.43753247303448,21.41201042356788,-0.07145454876922828,10.02337587037426,1.8351475137741102,1.6500000000000001,9.236100170605994,9933.579435549113,-1205.4182915269869,-417.1302627463193,-4317.218201145883,0.0,0.0,365.0792812056592,0.0,2.0,0.16698301323804257,0.0,0.0,1.2178188422639404,131.99922844444444,-338.5700069401913,0.17874163651825584,9.909449476572465,0.002765213053989123,-127.7696392277231,1.2161532066738354,0.4757148623319578,-5115.748839062392,56.74633050196808,1.0873669091327998,-428.0389625813383,10.908699835018984
2025-01-01 04:00:00,1.059900803275549,0.18199729108472767,0.6550981250000001,1.059900803275549,0.18199729108472767,0.6550981250000001,0.016440887413964385,0.2291787700282513,0.7642811458333334,0.05,0.0,0.6550981250000001,0.0,0.16741395775139434,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003976045093201754,0.0,0.00035036147301301476,0.0,0.012114480847749616,0.0,0.005960159693058776,0.0,0.19166033490091625,0.14374525117568712,12686.52745838309,21.722222222222285,0.44000000000000006,3436.9805178946876,19.19903353805556,0.7642811458333334,0.55,15359.226830444444,27925.866964444445,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,0.0,0.0,77.8230199640406,51.66666666666668,46.10666666666668,0.0,50.40073975460598,0.0,0.0,0.0,121.59846869381343,50.43114372474533,50.44634570981501,50.40073975460598,12.43753247303448,21.425936224773565,-0.06491510640737222,9.650697036141066,1.3625361962529294,0.55,9.236100170605994,8075.794238687968,-1342.5318877271093,-1422.2292420876513,-4701.004237279398,0.0,0.0,364.20266244359595,0.0,2.0,0.17131194770182998,0.0,0.0,1.249390065316496,131.99922844444444,-273.9316448593206,0.17696655626860153,9.885288737276339,0.002741303081337594,-38.449013639407895,1.215542518545726,0.43400606584937157,-4861.408662228709,81.89625660691084,1.0873669091327998,-1434.3211035886902,12.091861501038892
2025-01-01 05:00:00,1.0842110333445931,0.1887753144942574,0.6550981250000001,1.0842110333445931,0.18877531449425738,0.6550981250000001,0.02840567688091573,0.24152421063034396,0.7642811458333334,0.05,0.0,0.6550981250000001,0.0,0.17419198116092405,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004430450246710526,0.0,0.0006738950644717876,0.0,0.023301331569733415,0.0,0.009268235749111838,0.0,0.20069769944695587,0.1505232745852169,12686.52745838309,21.722222222222285,0.44000000000000006,3436.9805178946876,19.19903353805556,0.7642811458333334,0.55,15359.226830444444,27925.866964444445,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,0.0,0.0,75.40555820353977,51.66666666666668,46.10666666666668,0.0,49.44426727930457,0.0,0.0,0.0,117.82118469303087,49.47621551551707,49.492189633623326,49.44426727930457,12.43753247303448,21.37193839710522,-0.07629596865680573,9.95799083844218,0.028796304031949698,-0.25000000000000006,9.236100170605994,7954.375226781693,-1591.3431628311498,-616.3300676847629,-4875.568461388305,0.0,0.0,387.8802769944172,0.0,2.0,0.17125199767993735,0.0,0.0,1.2489528455967218,131.99922844444444,-244.46404720750954,0.17798279320374652,9.86593199734521,0.002749396554702251,-12.197172085441167,1.21514921178219,0.3892727591750542,-5113.811819077387,85.48813835154932,1.0873669091327998,-631.5723807964332,15.242313111670322
2025-01-01 06:00:00,1.3838021100149702,0.2083141735025973,0.6749495833333334,1.3838021100149702,0.2083141735025973,0.6749495833333334,0.05942152584770717,0.4869394036117075,0.7874411805555556,0.05,0.0,0.6749495833333334,0.0,0.19373084016926395,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.21005765994004347,0.0,0.00499845668859649,0.0,0.001529722252861084,0.0,0.0528933469062496,0.0,0.018573956779312097,0.0,0.22499627393394928,0.1687472054504619,13070.9676843947,21.722222222222285,0.45333333333333337,3541.131442679375,19.78082243314815,0.7874411805555556,0.5666666666666667,15824.657946518519,27925.866964444445,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,0.0,0.0,72.77449306659244,51.66666666666668,46.10666666666668,0.0,48.51772794979763,0.0,0.0,0.0,113.71014541655069,48.552679043980696,48.57015459107224,48.51772794979763,12.43753247303448,21.42889721276376,-0.05643042186735965,9.486675358581447,0.5817343118470397,0.3,9.236100170605994,8690.147707351969,-1795.040194472419,-777.5387644781339,-4747.329456176217,0.0,0.0,603.7942739452706,0.0,2.0,0.17097020691395665,0.0,0.0,1.2468977257510998,131.99922844444444,-237.28479481178263,0.1763082653947724,9.873318552889872,0.0027329929067829275,-97.31766056316792,1.2149262284315796,0.45107700589298894,-5436.3948605828855,100.22322343109059,1.0873669091327998,-791.0480394994519,13.509275021317858
2025-01-01 07:00:00,1.945063744762663,0.2155758580332984,0.6265152734120617,1.945063744762663,0.2155758580332984,0.6265152734120617,0.06843567463710333,1.1318270284588932,0.6948010416666667,0.05,0.030971523412061684,0.5955437499999999,0.0,0.20099252469996506,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.8402306397601739,0.0,0.004657652823464912,0.0,0.0017926710257106084,0.0,0.0619853507879278,0.0,0.023606355765432477,0.0,0.23292528245075764,0.17469396183806818,11533.206780348264,21.722222222222285,0.4,3124.527743540625,17.45366685277778,0.6948010416666667,0.5,13962.933482222223,27925.866964444445,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,703.3706666666666,0.0,74.15135095954284,51.66666666666668,46.10666666666668,0.0,49.32661372583898,0.09974595363346579,253.48567521788027,703.3706666666666,115.86148587428566,49.042381056815216,49.33752868267025,48.88934976547206,12.43753247303448,21.44403171471139,-0.06079885599825854,9.243448756580632,0.22309428967908795,-0.55,9.236100170605994,7306.425850261858,-2672.067154717558,-1094.037796969216,-5080.191258039844,0.0,0.0,1080.6925826360393,1.528109919251512,2.0,0.1751589785155952,0.0,0.0,1.2774467312067836,131.99922844444444,-227.28225468260263,0.17584955734947166,9.87484836832507,0.0027283277351065217,52.05299690651631,1.2148674196220555,0.45622427260725396,-5902.103918554655,105.50902029647244,1.0873669091327998,-1108.2540720844868,14.216275115270573
2025-01-01 08:00:00,2.0240540144832955,0.21802374338283476,0.6860696484120617,2.0240540144832955,0.21802374338283476,0.6860696484120617,0.07033370045209715,1.139439168197865,0.7642811458333334,0.05,0.030971523412061684,0.6550981250000001,0.0,0.20344041004950142,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.8402306397601739,0.0,0.0035216399396929823,0.0,0.0018779517087969405,0.0,0.06493410880360723,0.0,0.027954648371689192,0.0,0.23531251082140958,0.17648438311605713,12686.52745838309,21.722222222222285,0.44000000000000006,3436.9805178946876,19.19903353805556,0.7642811458333334,0.55,15359.226830444444,27925.866964444445,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,703.3706666666666,0.0,76.80891882491808,51.66666666666668,46.10666666666668,0.0,51.35050964407855,0.26141181476693376,710.3700700029967,703.3706666666666,120.01393566393452,49.98045504148235,51.35050964407856,49.29542774018425,12.43753247303448,21.394883064289502,-0.05908752362984178,8.625632666339653,-0.617868759038265,-1.4,9.236100170605994,8149.4741572816865,-2848.5414826010087,-1108.2509125437166,-5432.438553043106,0.0,0.0,1090.0356422040593,106.93882378485002,2.0,0.18025346636922235,0.0,0.0,1.3146011888939713,131.99922844444444,-194.6503902623568,0.17775795892124868,9.879229924955379,0.0027485624560232976,206.8419477802326,1.2156256468024533,0.48297277356668267,-6401.284329438668,115.76232894297083,1.0873669091327998,-1124.3380649318608,16.087152388144357
2025-01-01 09:00:00,1.8233109290880185,0.2672306016366334,0.646366731745395,1.8233109290880185,0.2672306016366334,0.646366731745395,0.11427774524951359,0.9410721074496161,0.7179610763888888,0.05,0.030971523412061684,0.6153952083333334,0.0,0.25264726830330003,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.16179064892067502,0.02305391887174524,0.03594136924459241,0.0269560269334443,0.42011531988008693,0.0,0.0028400322094298243,0.0,0.0031322884225250766,0.0,0.1083054246175587,0.0,0.05304167274011426,0.0,0.2701830966641474,0.20263732249811053,11917.647006359874,21.722222222222285,0.41333333333333333,3228.6786683253126,18.03545574787037,0.7179610763888888,0.5166666666666667,14428.364598296297,27925.866964444445,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12614.952906666667,703.3706666666666,0.0,76.43650279604441,51.66666666666668,46.10666666666668,0.0,51.83585538291071,0.22216246945187898,612.1984959967962,703.3706666666666,119.43203561881938,49.88188855486626,51.83585538291071,48.904905140844036,12.43753247303448,21.459131000978687,-0.05558390922081209,8.565542543939934,-0.5891276758280249,-0.85,9.236100170605994,7469.505483524443,-2600.5482322716634,-600.1427858631457,-5241.57903210601,0.0,0.0,937.5505205661871,308.79745706591365,2.0,0.17790917748778684,0.0,0.0,1.2975041254492472,131.99922844444444,-144.1130112956056,0.18037120108964672,9.967678820832653,0.0027986904135722354,379.0591255952005,1.2159340377414471,0.47775222436444725,-5941.492734494404,112.26583389742872,1.0873669091327998,-615.7724477502743,15.629661887128503
