Metric,Value
Total Electric Energy (kWh),17.72820722774674
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.7386753011561141
Peak Electric Power (kW),3.714269408560102
Lighting Electric Energy (kWh),0.3934123665356966
Water Heating Electric Energy (kWh),6.16641155851852
Other Electric Energy (kWh),3.0752450508833524
HVAC Heating Electric Energy (kWh),6.893138251809167
HVAC Cooling Electric Energy (kWh),1.2
Average Temperature - Indoor (C),19.664542247866397
Unmet Heating Load (C-hours),1.4531207255012726
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),10.318502695929729
Average HVAC Heating COP (-),2.069202693855873
Average HVAC Heating Duct Efficiency (-),0.77635027440416
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
