Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.684823622800011,0.1053509362526998,0.0,0.684823622800011,0.1053509362526998,0.0,0.010536871856083683,0.49997931555555564,0.12430743538837172,0.0,0.05,0.0,0.0,0.09076760291936646,0.0,0.01458333333333334,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0037872532894736837,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1117.1231829646047,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,499.9793155555556,0.2,37.17486495914377,51.66666666666668,46.10666666666668,0.0,51.17070944352174,0.0,0.0,499.9793155555556,37.17486495914377,50.25976655499108,51.17520562391222,49.79979893033528,12.43753247303448,18.369083593772892,0.0,4.941165214947749,2.8,9.236100170605994,-27.972267951139802,-279.130405373864,-233.18272487234148,0.0,-7.672991655605389,194.8268110613138,0.0,1.0,0.011492389944656478,0.0,0.00037810665815846237,0.5858421866650232,65.99961422222222,18.056637515493264,0.2578867968340611,9.135565636582074,0.003307504504405837,17.109612440881378,1.228384540935023,0.09841369679327043,-274.6801386705538,-4.450266703310183
2025-01-01 01:00:00,0.18368364448568164,0.10469347218115237,0.0,0.18368364448568164,0.10469347218115235,0.0,0.010252827859373157,0.0,0.12343081662630848,0.0,0.05,0.0,0.0,0.09011013884781903,0.0,0.01458333333333334,1.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0035032092927631572,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1117.1231829646047,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,0.0,0.0,38.7628380936155,51.66666666666668,46.10666666666668,0.0,51.35397628929764,0.0,0.0,0.0,38.7628380936155,51.37422869660245,51.384354900254856,51.35397628929764,12.43753247303448,18.057138245462102,0.0,5.3506774955766,2.5,9.236100170605994,-20.843217966874715,-274.50059496191693,-224.24292034457298,0.0,-5.533719071736319,193.66614830254002,0.0,1.0,0.011053678923609573,0.0,0.0002736037784479729,0.5590330623213052,65.99961422222222,15.267273146894535,0.2645075426323322,9.01380025913882,0.0033265053834985034,18.59349385974025,1.229746050058878,0.07630443688190795,-271.56085579925053,-2.939739162666415
2025-01-01 02:00:00,0.1828070257236184,0.10403600810960495,0.0,0.1828070257236184,0.10403600810960495,0.0,0.010252827859373157,0.0,0.12255419786424525,0.0,0.05,0.0,0.0,0.08945267477627161,0.0,0.01458333333333334,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0035032092927631572,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1117.1231829646047,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,0.0,0.0,38.75661372301858,51.66666666666668,46.10666666666668,0.0,51.00873331859609,0.0,0.0,0.0,38.75661372301858,51.04786755998075,51.06743468067308,51.00873331859609,12.43753247303448,17.735569255013196,-0.10450999956322207,5.681087878014345,1.6500000000000001,9.236100170605994,-21.22552749990656,-270.6456178004227,-227.43895454746306,0.0,-0.06792563158167358,192.7895295404768,0.0,1.0,0.010800133958059684,0.0,3.313974648308389e-06,0.5331803522793229,65.99961422222222,13.491823138661362,0.27169913775149973,8.890166044364019,0.003348563621979431,21.640949075126393,1.2310891649190199,0.05129754549448907,-268.46379533851564,-2.1818224619070903
2025-01-01 03:00:00,0.3678163742989545,0.22357133354202247,0.0,0.3678163742989545,0.22357133354202247,0.0,0.010063465194899474,0.0,0.12167757910218202,0.18607533000187296,0.05,0.0,0.0,0.0887952107047242,0.12019278950396493,0.01458333333333334,1.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.0033138466282894735,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,268.01340063211296,18.33333333333337,0.7286658977170233,109.22969129046274,0.1612010244463174,0.024874305555555552,0.3333333333333333,352.3687863670201,1059.6849651557907,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,0.0,0.0,37.98831737113235,51.66666666666668,46.10666666666668,0.0,50.666727734197096,0.0,0.0,0.0,37.98831737113235,50.724326361753796,50.753125675532154,50.666727734197096,12.43753247303448,18.0718301161164,-0.033433164338912684,5.977741844402686,1.6500000000000001,9.236100170605994,229.54319061702392,-245.3016465027914,-239.47833093653676,0.0,0.0,191.7235481139399,0.0,1.0,0.011139953852983976,0.0,0.0,0.5497878600152216,65.99961422222222,9.28457280750786,0.2678128353807721,9.070902429531047,0.003370962337193606,15.97451078644738,1.2296520852418698,0.06464661855025863,-352.6354459099084,-1.8958918833457301
2025-01-01 04:00:00,0.18086442553501822,0.1027210799665101,0.0,0.18086442553501825,0.1027210799665101,0.0,0.010063465194899474,0.0,0.12080096034011878,0.0,0.05,0.0,0.0,0.08813774663317676,0.0,0.01458333333333334,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0033138466282894735,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1054.735499874106,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,0.0,0.0,38.26710108981302,51.66666666666668,46.10666666666668,0.0,50.39457609403261,0.0,0.0,0.0,38.26710108981302,50.403880519477525,50.40853273219999,50.39457609403261,12.43753247303448,17.51319723459755,-0.0003331185997150617,5.534453865170539,0.55,9.236100170605994,-53.42650568726899,-325.2236374084734,-252.90803530574567,0.0,-3.208866280550703,190.84692935187667,0.0,1.0,0.011317178129513876,0.0,0.00014900459830915612,0.5658881668333593,65.99961422222222,11.84346654715072,0.27849660963541056,8.8262122707654,0.00338614469918959,19.85351707947558,1.231424977425465,0.05712294320205628,-324.66863820631335,-0.5549992021600791
2025-01-01 05:00:00,0.18124315086396564,0.1027210799665101,0.0,0.18124315086396564,0.1027210799665101,0.0,0.010442190523846841,0.0,0.12080096034011878,0.0,0.05,0.0,0.0,0.08813774663317676,0.0,0.01458333333333334,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0036925719572368423,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1054.735499874106,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,0.0,0.0,38.47925636777745,51.66666666666668,46.10666666666668,0.0,50.05240226861045,0.0,0.0,0.0,38.47925636777745,50.0805562604185,50.094633256322524,50.05240226861045,12.43753247303448,17.006969707884238,0.0,5.438146281651951,-0.25000000000000006,9.236100170605994,-57.816729519829536,-351.91642945740944,-256.8729959953962,0.0,-3.073181148969492,191.22565468082402,0.0,1.0,0.011293448182319166,0.0,0.0001360623840270164,0.5640782931618369,65.99961422222222,10.903792943712121,0.28969849301582684,8.617682639620078,0.0034133342503499813,20.891375204306925,1.232934144213643,0.049421772844792246,-350.92945217017507,-0.9869772872343572
2025-01-01 06:00:00,0.1834697950492763,0.10403600810960495,0.0,0.1834697950492763,0.10403600810960495,0.0,0.010915597185031052,0.0,0.12255419786424525,0.0,0.05,0.0,0.0,0.08945267477627161,0.0,0.01458333333333334,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004165978618421052,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1054.735499874106,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,0.0,0.0,38.43437936837749,51.66666666666668,46.10666666666668,0.0,49.70990101777421,0.0,0.0,0.0,38.43437936837749,49.75668544345312,49.7800776562926,49.70990101777421,12.43753247303448,16.72112023006761,0.0,5.075886058512811,0.3,9.236100170605994,-38.155582292223485,-378.73377933749657,-238.0048801855752,0.0,-2.5460741853781252,193.4522988661347,0.0,1.0,0.011030155206021021,0.0,0.00011820966450333081,0.5502029672405387,65.99961422222222,8.943073212595143,0.2963915946899418,8.502530205285892,0.003429538542399761,13.71467326377475,1.234137881678847,0.06044927784513577,-378.0971176260559,-0.6366617114406733
2025-01-01 07:00:00,0.18493898857669222,0.1053509362526998,0.0,0.18493898857669222,0.1053509362526998,0.0,0.010631553188320526,0.0,0.12430743538837172,0.0,0.05,0.0,0.0,0.09076760291936646,0.0,0.01458333333333334,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0038819346217105265,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1054.735499874106,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,0.0,0.0,38.501967279226186,51.66666666666668,46.10666666666668,0.0,49.39558402603945,0.0,0.0,0.0,38.501967279226186,49.43296771710744,49.45165956264144,49.39558402603945,12.43753247303448,16.33958863557862,0.0,4.799846885964622,-0.55,9.236100170605994,-99.77581055793982,-434.48283409794914,-249.92335383736378,0.0,-1.4482915776033887,143.22729455399505,0.06004940836135033,0.21674999999999997,0.011223844256886292,0.0,6.547140130463019e-05,0.5571592825845119,14.305416382666666,8.36854030303227,0.303703746934176,8.323291526271253,0.0034298236037969324,-20.45649343441136,1.2357644457460288,0.06123031358789821,-434.0699314054202,-0.4129026925288801
2025-01-01 08:00:00,0.18486879401638706,0.10600840032424722,0.0,0.18486879401638706,0.10600840032424722,0.0,0.009684739865952105,0.0,0.12518405415043493,0.0,0.05,0.0,0.0,0.09142506699091388,0.0,0.01458333333333334,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002935121299342105,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1054.735499874106,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,0.0,0.0,38.690312947562795,51.66666666666668,46.10666666666668,0.0,49.090562147126114,0.0,0.0,0.0,38.690312947562795,49.10789973152104,49.1165685237185,49.090562147126114,12.43753247303448,15.85323041994698,0.0,4.2140547554266545,-1.4,9.236100170605994,-123.68773011153374,-486.93927156492396,-260.5568687178419,0.0,-0.1951639597042916,128.85168361102322,2.4375437538444227,0.0,0.01142424926159969,0.0,8.64791933034115e-06,0.5642454320575023,0.0,8.212618954989267,0.31097473561283057,8.065062894714051,0.003402832306517906,-20.28031197896029,1.2384457711539585,0.06563025511528514,-487.1007553351524,0.16148377022842056
2025-01-01 09:00:00,0.18430070602296603,0.10600840032424722,0.0,0.184300706022966,0.10600840032424722,0.0,0.009116651872531053,0.0,0.12518405415043493,0.0,0.05,0.0,0.0,0.09142506699091388,0.0,0.01458333333333334,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0023670333059210525,0.0,0.00674961856661,0.0,0.003283964829216401,0.0,0.08595872007662612,0.06446904005746958,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1054.735499874106,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1537.7455879399447,0.0,0.0,38.75704049546076,51.66666666666668,46.10666666666668,0.0,48.7454600596693,0.0,0.0,0.0,38.75704049546076,48.78170838355304,48.79983254549492,48.7454600596693,12.43753247303448,15.46912850486518,0.0,4.004522285579703,-0.85,9.236100170605994,-101.83929216337442,-415.4869772884112,-238.0607896343416,0.0,0.0,128.28359561760215,7.935392086361615,0.0,0.011034091531256476,0.0,0.0,0.544563258541382,0.0,7.937901853365021,0.31745782342048245,7.867720600821196,0.0033875862527562527,-7.488040228361274,1.240727329220987,0.06458232408290468,-414.84616657995997,-0.6408107084511598
