Metric,Value
Total Electric Energy (kWh),614.3530179089355
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.8532680804290771
Peak Electric Power (kW),10.698666033168148
Other Electric Energy (kWh),218.49503972570062
HVAC Heating Electric Energy (kWh),163.84409115185184
Lighting Electric Energy (kWh),32.794357351856036
Water Heating Electric Energy (kWh),198.11680378888892
HVAC Cooling Electric Energy (kWh),1.1027258906380895
Average Temperature - Indoor (C),16.554718677689586
Unmet Heating Load (C-hours),34.95496262479472
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
