Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.6443124358152255,0.07742530219319854,0.0,0.04407187393025376,0.0012904217032199757,0.0,0.00906253719662688,2.499896577777778,0.08535332084082053,0.0,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Lower On,2499.896577777778,1.0,22.810477068411274,51.666666666666686,46.10666666666668,0.0,50.64949982581646,0.0,0.0,2499.896577777778,22.810477068411274,49.364764107137496,50.64949982581646,48.72239624779802,12.43753247303448,17.182290162429265,-0.09548761534856354,2.8,-91.70914422521973,-239.26733233333755,-0.0,-0.0,157.1864410436345,0.0,1.0,0.012765496451358391,0.0,0.0,0.6300129308115842,65.99961422222222,-9.628252935516617,0.28477409300564943,8.667878124293605,0.0033994413130393982,9.832866259471048,1.2298048459618411
2025-01-01 00:01:00,2.6443124358152255,0.07742530219319854,0.0,0.04407187393025376,0.0012904217032199757,0.0,0.00906253719662688,2.499896577777778,0.08535332084082053,0.0,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Lower On,2499.896577777778,1.0,23.093920465621522,51.666666666666686,46.10666666666668,0.0,50.645935071119766,0.0,0.0,2499.896577777778,23.093920465621522,49.71240238859006,50.645935071119766,49.24563604732521,12.43753247303448,17.11706841031542,-0.1607093674624096,2.8,-91.2745242270767,-237.73772606711577,-0.0,-0.0,157.1864410436345,0.0,1.0,0.012741669982067012,0.0,0.0,0.6288370279545076,65.99961422222222,-10.72323920359539,0.28680306742501227,8.660798585781063,0.0033996199776834325,9.904701817156992,1.2336742713995652
2025-01-01 00:02:00,2.6443124358152255,0.07742530219319854,0.0,0.04407187393025376,0.0012904217032199757,0.0,0.00906253719662688,2.499896577777778,0.08535332084082053,0.0,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Lower On,2499.896577777778,1.0,23.37602824353462,51.666666666666686,46.10666666666668,0.0,50.6423833991675,0.0,0.0,2499.896577777778,23.37602824353462,50.06000089113648,50.6423833991675,49.76880963712099,12.43753247303448,17.05370500737416,-0.22407277040366935,2.8,-90.93104213355635,-236.25536790046274,-0.0,-0.0,157.1864410436345,0.0,1.0,0.01271851089689231,0.0,0.0,0.6276940623689994,65.99961422222222,-11.862115276728083,0.28797194546805527,8.63163134801045,0.0033997993831137454,9.974318892520289,1.2339434998455294
2025-01-01 00:03:00,2.6443124358152255,0.07742530219319854,0.0,0.04407187393025376,0.0012904217032199757,0.0,0.00906253719662688,2.499896577777778,0.08535332084082053,0.0,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Lower On,2499.896577777778,1.0,23.656868410172592,51.666666666666686,46.10666666666668,0.0,50.638845000165034,0.0,0.0,2499.896577777778,23.656868410172592,50.40755980221976,50.638845000165034,50.291917203247124,12.43753247303448,16.9921035703664,-0.2856742074114287,2.8,-90.67386559442018,-234.81769653368008,-0.0,-0.0,157.1864410436345,0.0,1.0,0.01269598497235043,0.0,0.0,0.6265823450304732,65.99961422222222,-13.042610104374576,0.2891139611022572,8.602827089843505,0.0033999800101103808,10.041810738126147,1.2342053498868077
2025-01-01 00:04:00,4.622496468315225,0.07742530219319854,0.0,0.07704160780525375,0.0012904217032199757,0.0,0.00906253719662688,2.499896577777778,0.08535332084082053,1.9781840325,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,On,1978.1840324999998,17.77777777777783,1.0,0.0,1.90701372,0.0711703125,1,1907.01372,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Lower On,2499.896577777778,1.0,23.938996160583883,51.666666666666686,46.10666666666668,0.0,50.75507929973848,0.0,0.0,2499.896577777778,23.938996160583883,50.75507929973849,50.7550792997385,50.75507929973848,12.43753247303448,16.932173121871053,-0.3456046559067758,2.8,1888.4655796186578,-233.4223059250966,-0.0,-0.0,157.1864410436345,0.0,1.0,0.012674059864377833,0.0,0.0,0.625500279668988,65.99961422222222,-13.48258799987972,0.29023038291443504,8.575441810110103,0.0034001618207494763,10.107285467562507,1.2344601992387192
2025-01-01 00:05:00,4.622496468315225,0.07742530219319854,0.0,0.07704160780525375,0.0012904217032199757,0.0,0.00906253719662688,2.499896577777778,0.08535332084082053,1.9781840325,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,On,1978.1840324999998,17.77777777777783,1.0,0.0,1.90701372,0.0711703125,1,1907.01372,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Lower On,2499.896577777778,1.0,24.091777248793278,51.666666666666686,46.10666666666668,0.0,51.10255920299109,0.0,0.0,2499.896577777778,24.091777248793278,51.10255920299109,51.102559202991095,51.10255920299109,12.43753247303448,17.062705329255596,-0.21507244852223195,2.8,1883.5208347952998,-236.46570611547006,-0.0,-0.0,157.1864410436345,0.0,1.0,0.012721801169861605,0.0,0.0,0.6278564465367014,65.99961422222222,-15.383932632864171,0.28785365469975843,8.636234412181391,0.0034003447790535773,9.94133834351223,1.2339048262805465
2025-01-01 00:06:00,4.622496468315225,0.07742530219319854,0.0,0.07704160780525375,0.0012904217032199757,0.0,0.00906253719662688,2.499896577777778,0.08535332084082053,1.9781840325,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,On,1978.1840324999998,17.77777777777783,1.0,0.0,1.90701372,0.0711703125,1,1907.01372,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Lower On,2499.896577777778,1.0,24.24803832937323,51.666666666666686,46.10666666666668,0.0,51.450017664697945,0.0,0.0,2499.896577777778,24.24803832937323,51.450017664697945,51.45001766469795,51.450017664697945,12.43753247303448,17.188274539035138,-0.08950323874269017,2.8,1879.170136213868,-239.40787186674197,-0.0,-0.0,157.1864410436345,0.0,1.0,0.012767682029899793,0.0,0.0,0.6301207952215298,65.99961422222222,-16.792465463024087,0.285588266300839,8.695348662049074,0.0034005248144412213,9.78163498131911,1.233371037556012
2025-01-01 00:07:00,2.122599890537447,0.07742530219319854,0.0,0.03537666484229078,0.0012904217032199757,0.0,0.00906253719662688,0.0,0.08535332084082053,1.9781840325,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,On,1978.1840324999998,17.77777777777783,1.0,0.0,1.90701372,0.0711703125,1,1907.01372,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Off,0.0,0.0,24.287680506977,51.666666666666686,46.10666666666668,0.0,51.79745419647128,0.0,0.0,0.0,24.287680506977,51.79745419647128,51.79745419647129,51.79745419647128,12.43753247303448,17.309178293950513,0.0,2.8,1875.0122827370953,-242.25411513287932,-0.0,-0.0,157.1864410436345,0.0,1.0,0.012811816024870915,0.0,0.0,0.6322989312326225,65.99961422222222,-18.104075673659338,0.2834262994333299,8.751852484893867,0.0034007020343026443,9.627798087681642,1.2328575147046783
2025-01-01 00:08:00,2.122599890537447,0.07742530219319854,0.0,0.03537666484229078,0.0012904217032199757,0.0,0.00906253719662688,0.0,0.08535332084082053,1.9781840325,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,On,1978.1840324999998,17.77777777777783,1.0,0.0,1.90701372,0.0711703125,1,1907.01372,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Off,0.0,0.0,24.20324579559152,51.666666666666686,46.10666666666668,0.0,51.793844273465126,0.0,0.0,0.0,24.20324579559152,51.794045623991906,51.79414629925531,51.793844273465126,12.43753247303448,17.425660263477155,0.0,2.8,1871.0197435363739,-245.0086675006143,-0.0,-0.0,157.1864410436345,0.0,1.0,0.012854296563952872,0.0,0.0,0.6343954645739976,65.99961422222222,-19.342062506645867,0.2813611083742169,8.806446407129478,0.003400876539663565,9.479517249948126,1.2323631741896013
2025-01-01 00:09:00,2.122599890537447,0.07742530219319854,0.0,0.03537666484229078,0.0012904217032199757,0.0,0.00906253719662688,0.0,0.08535332084082053,1.9781840325,0.05,0.0,0.0,0.0628419688598652,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0037872532894736837,0.0,On,0.005275283907153196,0,On,0.001564029027666894,0,On,0.04612901737193072,0.03459676302894803,On,0,0,Off,On,1978.1840324999998,17.77777777777783,1.0,0.0,1.90701372,0.0711703125,1,1907.01372,1907.01372,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1924.0118444444445,Off,0.0,0.0,24.121772837736046,51.666666666666686,46.10666666666668,0.0,51.79024693180039,0.0,0.0,0.0,24.121772837736046,51.7906489012169,51.790849885925155,51.79024693180039,12.43753247303448,17.537948442521287,0.0,2.8,1867.184379671618,-247.67554907218818,-0.0,-0.0,157.1864410436345,0.0,1.0,0.012895210907366172,0.0,0.0,0.6364147017814392,65.99961422222222,-20.510544799828033,0.2793865826294405,8.858701050535414,0.003401048426332508,9.336502357020104,1.2318870041158658
