Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.1111731366187745,1.3335713126473685,0.0,0.03518621894364624,0.022226188544122807,0.0,0.02291355262615201,0.0,0.16668667321447986,1.8715729107781427,0.05,0.0,0.0,0.11007130613540342,1.2089166731786316,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,HP On,3537.7075151606496,18.888888888888914,2.0081250738410867,0.0,1.6527062441114762,0.21886666666666665,1,3318.840848493983,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.17102293422528,51.666666666666686,46.10666666666668,0.0,51.576064592468136,0.0,0.0,0.0,22.17102293422528,50.47077851995034,51.576064592468136,49.91813548369145,12.43753247303448,19.02078191130494,0.0,2.8,3049.1254862348655,-686.7115242160776,-0.0,-0.0,248.101485747289,0.0,1.0,0.03248515164980686,0.0,0.0,0.8286372981693019,65.99961422222222,-49.97199045699523,0.22436108776474387,9.068240168206579,0.0030045044095597913,-13.544079865998324,1.2223572454969827
2025-01-01 00:01:00,0.23960022584063184,0.12465463946873676,0.0,0.003993337097343864,0.002077577324478946,0.0,0.02291355262615201,0.0,0.16668667321447986,0.0,0.05,0.0,0.0,0.11007130613540342,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.115322692343334,51.666666666666686,46.10666666666668,0.0,51.572595513852505,0.0,0.0,0.0,22.115322692343334,50.467667002628154,51.572595513852505,49.91520274701599,12.43753247303448,19.096753648163354,0.0,2.8,-498.30299663387865,-691.3315985645677,-0.0,-0.0,248.101485747289,0.0,1.0,0.032551248841228925,0.0,0.0,0.8303233176377346,65.99961422222222,-55.07288381659995,0.22394283804136186,9.126297616047257,0.0030043764378813193,-13.667206985518089,1.2256093147460574
2025-01-01 00:02:00,0.23960022584063184,0.12465463946873676,0.0,0.003993337097343864,0.002077577324478946,0.0,0.02291355262615201,0.0,0.16668667321447986,0.0,0.05,0.0,0.0,0.11007130613540342,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.1845468236924,51.666666666666686,46.10666666666668,0.0,51.569134770278175,0.0,0.0,0.0,22.1845468236924,50.464563302368276,51.569134770278175,49.91227756841332,12.43753247303448,18.995341792464032,0.0,2.8,-492.8131960645347,-685.1671611421658,-0.0,-0.0,248.101485747289,0.0,1.0,0.032463008834439276,0.0,0.0,0.8280724751111289,65.99961422222222,-55.74752066965782,0.22535491978599784,9.079941226866001,0.0030042476454831494,-13.471897201663946,1.2260348534072587
2025-01-01 00:03:00,0.23960022584063184,0.12465463946873676,0.0,0.003993337097343864,0.002077577324478946,0.0,0.02291355262615201,0.0,0.16668667321447986,0.0,0.05,0.0,0.0,0.11007130613540342,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.25153997182224,51.666666666666686,46.10666666666668,0.0,51.56566379392238,0.0,0.0,0.0,22.25153997182224,50.4614498870815,51.56566379392238,49.909342933661065,12.43753247303448,18.897088181504806,0.0,2.8,-488.1657643481214,-679.2154619352742,-0.0,-0.0,248.101485747289,0.0,1.0,0.03237744607395201,0.0,0.0,0.8258899242818027,65.99961422222222,-57.051788160136134,0.22673243289337527,9.034559050354279,0.003004120737642337,-13.28237398492146,1.2264474230644564
2025-01-01 00:04:00,0.23960022584063184,0.12465463946873676,0.0,0.003993337097343864,0.002077577324478946,0.0,0.02291355262615201,0.0,0.16668667321447986,0.0,0.05,0.0,0.0,0.11007130613540342,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.31643115155539,51.666666666666686,46.10666666666668,0.0,51.5621829164617,0.0,0.0,0.0,22.31643115155539,50.45832706986765,51.5621829164617,49.906399146570635,12.43753247303448,18.801809929093547,0.0,2.8,-482.3306238570456,-673.4635360366689,-0.0,-0.0,248.101485747289,0.0,1.0,0.0322944079329583,0.0,0.0,0.8237717719166917,65.99961422222222,-56.96857356766578,0.22807713826210393,8.990064614668373,0.0030039956572368368,-13.09831204432609,1.226847765805797
2025-01-01 00:05:00,0.23960022584063184,0.12465463946873676,0.0,0.003993337097343864,0.002077577324478946,0.0,0.02291355262615201,0.0,0.16668667321447986,0.0,0.05,0.0,0.0,0.11007130613540342,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.37927218038807,51.666666666666686,46.10666666666668,0.0,51.558692450394076,0.0,0.0,0.0,22.37927218038807,50.45519514572038,51.558692450394076,49.90344649338354,12.43753247303448,18.709433750268207,0.0,2.8,-475.3405057820283,-667.9052038863019,-0.0,-0.0,248.101485747289,0.0,1.0,0.03221383670098739,0.0,0.0,0.82171654592636,65.99961422222222,-55.53678764301537,0.22938930804095142,8.94707818004394,0.0030038723503970446,-12.919582453709719,1.2272361656077277
2025-01-01 00:06:00,0.23960022584063184,0.12465463946873676,0.0,0.003993337097343864,0.002077577324478946,0.0,0.02291355262615201,0.0,0.16668667321447986,0.0,0.05,0.0,0.0,0.11007130613540342,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.44011234292346,51.666666666666686,46.10666666666668,0.0,51.55519270051295,0.0,0.0,0.0,22.44011234292346,50.45205440236119,51.55519270051295,49.90048525328532,12.43753247303448,18.619889949785783,0.0,2.8,-468.08549217081935,-662.5346082448054,-0.0,-0.0,248.101485747289,0.0,1.0,0.03213567740877267,0.0,0.0,0.819722844144518,65.99961422222222,-53.65236967330292,0.23066920385602077,8.905564876934935,0.0030037507646005403,-12.74606230418831,1.2276128928164514
2025-01-01 00:07:00,0.23960022584063184,0.12465463946873676,0.0,0.003993337097343864,0.002077577324478946,0.0,0.02291355262615201,0.0,0.16668667321447986,0.0,0.05,0.0,0.0,0.11007130613540342,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.499028345398507,51.666666666666686,46.10666666666668,0.0,51.55168396428383,0.0,0.0,0.0,22.499028345398507,50.4489051205949,51.55168396428383,49.89751569875044,12.43753247303448,18.533069886656317,0.0,2.8,-461.0572969864674,-657.3436676879326,-0.0,-0.0,248.101485747289,0.0,1.0,0.03205984068746557,0.0,0.0,0.8177883869339324,65.99961422222222,-51.81511504582388,0.23191769239061832,8.865468670375643,0.0030036308486077307,-12.577558158731602,1.2279783831208877
2025-01-01 00:08:00,0.23960022584063184,0.12465463946873676,0.0,0.003993337097343864,0.002077577324478946,0.0,0.02291355262615201,0.0,0.16668667321447986,0.0,0.05,0.0,0.0,0.11007130613540342,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.556109625397003,51.666666666666686,46.10666666666668,0.0,51.54816652776862,0.0,0.0,0.0,22.556109625397003,50.44574757046125,51.54816652776862,49.894538091807576,12.43753247303448,18.448846830865214,0.0,2.8,-454.32172693777346,-652.3233492245266,-0.0,-0.0,248.101485747289,0.0,1.0,0.03198622090340388,0.0,0.0,0.8159104797714751,65.99961422222222,-50.09986346053585,0.2331359564711535,8.826083202638635,0.0030035125531351005,-12.413843534806954,1.228333150117012
2025-01-01 00:09:00,0.23960022584063184,0.12465463946873676,0.0,0.003993337097343864,0.002077577324478946,0.0,0.02291355262615201,0.0,0.16668667321447986,0.0,0.05,0.0,0.0,0.11007130613540342,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.018635359095450256,0,On,0.01992493170060857,0,On,0.10711934736521557,0.08033951052391165,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3318.840848493983,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,4510.159426187744,Off,0.0,0.0,22.611443233372043,51.666666666666686,46.10666666666668,0.0,51.544640663733425,0.0,0.0,0.0,22.611443233372043,50.44258200944818,51.544640663733425,49.891552682305566,12.43753247303448,18.367097429566147,-0.021791459322766826,2.8,-447.8624504212797,-647.4649522971501,-0.0,-0.0,248.101485747289,0.0,1.0,0.03191471491002049,0.0,0.0,0.8140864915753026,65.99961422222222,-48.49898387141853,0.2343251854446483,8.787989513808284,0.0030033958311659233,-12.25469757778114,1.2286776949676723
