Metric,Value
Total Electric Energy (kWh),873.3452203516533
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.2129794727106296
Peak Electric Power (kW),6.216643892261088
Other Electric Energy (kWh),171.7820466763316
HVAC Heating Electric Energy (kWh),512.4039569954787
Lighting Electric Energy (kWh),35.404690350430386
Water Heating Electric Energy (kWh),113.62029946000003
HVAC Cooling Electric Energy (kWh),40.13422686941256
Average Temperature - Indoor (C),20.767527400624807
Unmet Heating Load (C-hours),52.30136587014051
Unmet Cooling Load (C-hours),2.399483879684688
Total Hot Water Unmet Demand (kWh),0.0
