Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.522958167400246,0.1942976535294147,0.22853133066940445,0.522958167400246,0.1942976535294147,0.22853133066940445,0.02183370210320638,0.27000932640815073,0.21111513888888891,0.020000000000000004,0.038051506108000926,0.19047982456140353,0.0,0.18846432019608136,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.00284234283625731,0.0,0.009495679633474535,0.0,0.009495679633474535,0.0,0.018723566146708795,0.0,0.20734038106662725,0.1555052857999704,0.0,0.0,3678.571547962137,20.0555555555556,0.35466666666666663,775.1777618897141,5.582413382846004,0.21111513888888891,0.4666666666666667,4242.634170962962,9091.358937777777,0.0,21.0555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,879.2133333333333,0.0,46.55736008223155,51.66666666666668,46.10666666666668,0.0,51.36318959751449,0.0,0.0,879.2133333333333,72.7458751284868,50.4871693331043,51.371011548431646,50.04133724998205,12.43753247303448,19.793285479523004,-0.05719719184534865,1.211431441890643,2.8,9.236100170605994,1743.4632314001203,498.9387950819095,-1591.8789951773497,0.0,0.0,475.3280445033598,0.0,3.0,0.07186833577509127,0.0,0.0,1.8601023559876595,197.99884266666666,-82.84305629560026,0.2169006322516891,9.482544995061353,0.0030382292537531773,2.058835609957106,1.2226128264140355,0.0,0.0,48.20461084746236
2025-01-01 01:00:00,0.4822399086222677,0.18484159971597736,0.17687412280701756,0.4822399086222677,0.18484159971597736,0.17687412280701756,0.017438547164847894,0.24876587534630862,0.19603548611111113,0.020000000000000004,0.0,0.17687412280701756,0.0,0.17900826638264403,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.002629167123538011,0.0,0.007404690020654943,0.0,0.007404690020654943,0.0,0.010088186836116488,0.0,0.19583094379524785,0.14687320784643587,0.0,0.0,3415.8164373934133,20.0555555555556,0.3293333333333333,719.8079217547345,5.183669569785575,0.19603548611111113,0.43333333333333335,3939.5888730370366,9091.358937777777,0.0,21.0555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,0.0,0.0,48.867703458208005,51.66666666666668,46.10666666666668,0.0,52.015608789916115,0.0,0.0,0.0,76.35578665345001,52.04914846924337,52.06591830890701,52.015608789916115,12.43753247303448,19.755016090010756,-0.0556539421931939,2.5791582236868935,2.5,9.236100170605994,1609.290773859474,-1200.799076823455,-1488.0930651148653,0.0,0.0,450.49509911215586,0.0,3.0,0.06619026859406758,0.0,0.0,1.7131421401016118,197.99884266666666,-85.76441005254733,0.21764025414404303,9.469213501902484,0.0030414019025392083,16.44599452642081,1.2228290795006724,0.0,0.0,44.10902697513618
2025-01-01 02:00:00,0.5050307604312902,0.18088449926553246,0.2040855263157895,0.5050307604312902,0.18088449926553246,0.2040855263157895,0.016799034877765615,0.24203693388685787,0.2261947916666667,0.020000000000000004,0.0,0.2040855263157895,0.0,0.17505116593219913,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.002629167123538011,0.0,0.0070849338771138025,0.0,0.0070849338771138025,0.0,0.00863537931059231,0.0,0.19165344434119166,0.14374008325589369,0.0,0.0,3941.3266585308616,20.0555555555556,0.37999999999999995,830.5476020246937,5.981157195906433,0.2261947916666667,0.5,4545.679468888889,9091.358937777777,0.0,21.0555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,0.0,0.0,48.23717749496298,51.66666666666668,46.10666666666668,0.0,51.55820664997134,0.0,0.0,0.0,75.37058983587964,51.595274746624746,51.61380879495144,51.55820664997134,12.43753247303448,19.7176884975873,-0.06810053662788682,1.7454328819561968,1.6500000000000001,9.236100170605994,2070.8697131570684,-1555.6373954753772,-1444.6702492746965,0.0,0.0,443.41907032740676,0.0,3.0,0.06107155888220942,0.0,0.0,1.5806592616272748,197.99884266666666,-80.94043472033106,0.219309337213752,9.470496545650784,0.0030576905366023134,36.91272562920803,1.2229729531797553,0.0,0.0,50.03616348011611
2025-01-01 03:00:00,0.503790008809607,0.18006052340562967,0.2040855263157895,0.503790008809607,0.18006052340562967,0.2040855263157895,0.01665691773595275,0.2409382994069875,0.2261947916666667,0.020000000000000004,0.0,0.2040855263157895,0.0,0.17422719007229634,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.002487049981725146,0.0,0.0070849338771138025,0.0,0.0070849338771138025,0.0,0.00863537931059231,0.0,0.19165344434119166,0.14374008325589369,0.0,0.0,3941.3266585308616,20.0555555555556,0.37999999999999995,830.5476020246937,5.981157195906433,0.2261947916666667,0.5,4545.679468888889,9091.358937777777,0.0,21.0555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,0.0,0.0,47.47677625634227,51.66666666666668,46.10666666666668,0.0,51.1208902601987,0.0,0.0,0.0,74.18246290053479,51.14797428893728,51.16151630330658,51.1208902601987,12.43753247303448,19.773222192756453,-0.060458343450987266,1.6412322026879749,1.6500000000000001,9.236100170605994,1964.8345664764026,-868.6943837525323,-1518.1616520094603,0.0,0.0,410.3005050363902,0.0,2.5170000000000003,0.06406610940657223,0.0,0.0,1.6581644720292927,166.12102899733333,-80.36561337521661,0.2196248619861435,9.512513955588984,0.0030726592175237136,-20.30244273658138,1.222730258193295,0.0,0.0,48.550924545187605
2025-01-01 04:00:00,0.5026913743297365,0.1792365475457269,0.2040855263157895,0.5026913743297365,0.1792365475457269,0.2040855263157895,0.01665691773595275,0.23983966492711714,0.2261947916666667,0.020000000000000004,0.0,0.2040855263157895,0.0,0.17340321421239357,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.002487049981725146,0.0,0.0070849338771138025,0.0,0.0070849338771138025,0.0,0.00863537931059231,0.0,0.19165344434119166,0.14374008325589369,0.0,0.0,3941.3266585308616,20.0555555555556,0.37999999999999995,830.5476020246937,5.981157195906433,0.2261947916666667,0.5,4545.679468888889,9091.358937777777,0.0,21.0555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,0.0,0.0,46.78132409928246,51.66666666666668,46.10666666666668,0.0,50.66046876052582,0.0,0.0,0.0,73.09581890512885,50.70701084426464,50.730281886134044,50.66046876052582,12.43753247303448,19.79116360061424,-0.056221041187957906,0.687164308863828,0.55,9.236100170605994,1794.8398682449852,-2688.237178764025,-1656.5983614971549,0.0,0.0,375.1460696178532,0.0,2.0010000000000003,0.06560230190026685,0.0,0.0,1.6979243363138123,132.0652280586667,-76.76916670040224,0.21728050139615265,9.485241820387934,0.003044518381734095,-13.868305451232152,1.2221023737965455,0.0,0.0,58.27182067261116
2025-01-01 05:00:00,0.531952998200813,0.1865258578176005,0.24974733364539062,0.531952998200813,0.1865258578176005,0.24974733364539062,0.031053535523281838,0.25470467101086447,0.2261947916666667,0.020000000000000004,0.045661807329601116,0.2040855263157895,0.0,0.18069252448426718,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.002771284265350877,0.0,0.01414112562896548,0.0,0.01414112562896548,0.0,0.013781305031841499,0.0,0.2013725247036898,0.15102939352776729,0.0,0.0,3941.3266585308616,20.0555555555556,0.37999999999999995,830.5476020246937,5.981157195906433,0.2261947916666667,0.5,4545.679468888889,9091.358937777777,0.0,21.0555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,1055.056,0.0,46.27180424880525,51.66666666666668,46.10666666666668,0.0,50.668505697817864,0.3117965196014797,822.4575614060244,1055.056,72.29969413875821,50.321010837686934,50.67769073096282,50.138078374476514,12.43753247303448,19.76636430500391,-0.059789737085737885,-0.36619418483153937,-0.25000000000000006,9.236100170605994,1770.5038045003514,-1189.2324530206022,-1712.9159962652172,0.0,0.0,403.7273578635547,0.0,2.0010000000000003,0.06501344849195675,0.0,0.0,1.6826835825059496,132.0652280586667,-73.36888392267532,0.21835037455454737,9.483314298490175,0.0030564475369293394,-2.918401097972899,1.2215835996522784,0.0,0.0,61.29052577672225
2025-01-01 06:00:00,0.5679210446860963,0.19834047912712452,0.1972826754385965,0.5679210446860962,0.1983404791271245,0.1972826754385965,0.05083850505501048,0.27842757435330795,0.2186549652777778,0.020000000000000004,0.0,0.1972826754385965,0.0,0.1925071457937912,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.0031265771198830407,0.0,0.023855963967563718,0.0,0.023855963967563718,0.0,0.021751379961586288,0.0,0.21492808415664774,0.16119606311748577,0.0,0.0,3809.9491032465,20.0555555555556,0.36733333333333323,802.8626819572039,5.781785289376218,0.2186549652777778,0.48333333333333334,4394.156819925925,9091.358937777777,0.0,21.0555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,0.0,0.0,46.628876080437685,51.66666666666668,46.10666666666668,0.0,51.74084829314893,0.11819493937236832,323.1190128477651,0.0,72.85761887568387,50.517485215928325,51.74084829314893,49.905803677318026,12.43753247303448,19.73027350882996,-0.06878191854869951,0.38684167353441684,0.3,9.236100170605994,1755.7177281938395,-1738.1698305830444,-1661.9524609185892,0.0,0.0,446.2863415760197,0.0,2.0010000000000003,0.06508779059705398,0.0,0.0,1.684607711169137,132.0652280586667,-76.57543506079067,0.21732978313142456,9.443029184722954,0.0030352256614416414,-40.31084229954745,1.221749776506203,0.0,0.0,57.349297378165375
2025-01-01 07:00:00,0.615074129840946,0.20331337939199523,0.22449407894736845,0.615074129840946,0.20331337939199523,0.22449407894736845,0.0565174650210268,0.2897423939865858,0.24881427083333338,0.020000000000000004,0.0,0.22449407894736845,0.0,0.1974800460586619,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.0029134014071637428,0.0,0.026802031806931526,0.0,0.026802031806931526,0.0,0.026435665908369856,0.0,0.2193613488834013,0.16452101166255093,0.0,0.0,4335.459324383947,20.0555555555556,0.418,913.602362227163,6.579272915497076,0.24881427083333338,0.55,5000.247415777777,9091.358937777777,0.0,21.0555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,0.0,0.0,44.21256849871709,51.66666666666668,46.10666666666668,0.0,51.072630398474715,0.0,0.0,0.0,69.08213827924546,48.87154808847217,51.072630398474715,47.77100693347089,12.43753247303448,19.730251817088156,-0.07478100439276474,-0.44694009269590557,-0.55,9.236100170605994,2072.322308892093,-2072.918861215629,-1784.8653254999865,0.0,0.0,462.96979264444116,4.759798737857833,2.0010000000000003,0.06672520841695503,0.0,0.0,1.726987497923428,132.0652280586667,-74.14961775951981,0.21629583230760646,9.426657682335406,0.0030206766225654227,-2.1094528526021517,1.2217606968985462,0.0,0.0,63.362001555804305
2025-01-01 08:00:00,0.6304299933512134,0.20509647502451295,0.2769587371541625,0.6304299933512134,0.20509647502451295,0.2769587371541625,0.0577469727671559,0.2963289233618352,0.2563540972222223,0.020000000000000004,0.045661807329601116,0.23129692982456143,0.0,0.19926314169117962,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.002202815698099415,0.0,0.027772078534528243,0.0,0.027772078534528243,0.0,0.03064473444026233,0.0,0.2206401752468879,0.16548013143516588,0.0,0.0,4466.83687966831,20.0555555555556,0.4306666666666666,941.2872822946528,6.778644822027291,0.2563540972222223,0.5666666666666667,5151.770064740741,9091.358937777777,0.0,21.0555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,1055.056,0.0,44.97162842423337,51.66666666666668,46.10666666666668,0.0,51.22077350807828,0.2190362837218852,592.98322542988,1055.056,70.26816941286464,49.381904479790336,51.22077350807828,48.46246996564637,12.43753247303448,19.748682270044508,-0.06155040948994532,-1.3001806042007948,-1.4,9.236100170605994,2064.6665546020367,-2170.2919871551217,-1932.136606962757,0.0,0.0,438.76899854037566,288.33746260258863,1.5172500000000002,0.06909797638319579,0.0,0.0,1.7883996794720394,100.13791467866668,-15.435340710229912,0.2169148271800317,9.451043334962545,0.0030314754300373365,31.691051939205394,1.2222495212224842,0.0,0.0,68.38786514241305
2025-01-01 09:00:00,0.6188015508913091,0.20509647502451295,0.21769122807017546,0.6188015508913091,0.20509647502451295,0.21769122807017546,0.05746433196802793,0.3000627744788366,0.24127444444444449,0.020000000000000004,0.0,0.21769122807017546,0.0,0.19926314169117962,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.0017764642726608186,0.0,0.02784393384768356,0.0,0.02784393384768356,0.0,0.034378585557263724,0.0,0.2206401752468879,0.16548013143516588,0.0,0.0,4204.0817690995855,20.611111111111168,0.40533333333333327,885.9174421596732,6.379901008966862,0.24127444444444449,0.5333333333333333,4848.724766814815,9091.358937777777,0.0,21.611111111111168,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2331.67376,0.0,0.0,46.17936818662445,51.66666666666668,46.10666666666668,0.0,51.87714489233934,0.0,0.0,0.0,72.15526279160072,50.79337768591124,51.87714489233934,50.25149408269719,12.43753247303448,20.31406746599947,-0.06342496754011358,-0.8723871991163709,-0.85,9.236100170605994,1936.2478661957925,-1255.617409092181,-1932.056390096069,0.0,0.0,408.0159087875824,846.8483679554139,0.9990000000000001,0.06911943871795163,0.0,0.0,1.7889551694387094,65.933614608,97.02293222461029,0.21134002215858366,9.740217688786128,0.003057345409194392,71.57832737673348,1.2204881275576878,0.0,0.0,62.993721144691634
