Metric,Value
Total Electric Energy (kWh),644.98179638013
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.8958080505279583
Peak Electric Power (kW),7.622961119334986
Other Electric Energy (kWh),217.77262636242767
HVAC Heating Electric Energy (kWh),204.89273033987462
Lighting Electric Energy (kWh),32.06338482850408
Water Heating Electric Energy (kWh),182.42601082387284
HVAC Cooling Electric Energy (kWh),7.8270440254507605
Average Temperature - Indoor (C),19.621029356931274
Unmet Heating Load (C-hours),61.058847456906705
Unmet Cooling Load (C-hours),8.7784073608157
Total Hot Water Unmet Demand (kWh),0.0
