Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 05:47:00,0.15080769754225484,0.09093386894478223,0.4645728511809253,0.0025134616257042473,0.001515564482413037,0.007742880853015421,0.022563161860409853,0.128244535681845,0.0,0.0,0.4645728511809253,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,On,10550.56,0,87.05289194223995,51.666666666666686,46.10666666666668,0.0,47.17293103744757,0.5975973749281471,1447.163438092567,10550.56,136.02014365974992,47.17293103744757,47.17293103744757,47.17293103744757,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.8975717051735,15.315199136652055,0.0,0.6,122.33807857918279,-505.04244001640933,-0.0,-0.0,606.4164613126767,0.0,7.0,0.026148121696116074,0.0,0.0,0.48657551685136885,461.9972995555555,20.964057282915363,0.44953465707546725,9.371782822712495,0.004764945884245793,152.8799861056529,1.2391571066712028
2025-01-01 05:48:00,0.15080769754225484,0.09093386894478223,0.4645728511809253,0.0025134616257042473,0.001515564482413037,0.007742880853015421,0.022563161860409853,0.128244535681845,0.0,0.0,0.4645728511809253,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,On,10550.56,0,90.26125150097708,51.666666666666686,46.10666666666668,0.0,48.36519055035146,0.5777661030536715,1447.163438092567,10550.56,141.0332054702767,48.36519055035146,48.36519055035146,48.36519055035146,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.891512916684,15.311717531541445,0.0,0.6,122.43357743986135,-504.8593536862369,-0.0,-0.0,606.4164613126767,0.0,7.0,0.02614482841158352,0.0,0.0,0.4865142339935717,461.9972995555555,20.876469813421533,0.4497325605506306,9.371579513773211,0.004765985366189635,152.81912130468112,1.2391712894076379
2025-01-01 05:49:00,0.15080769754225484,0.09093386894478223,0.4645728511809253,0.0025134616257042473,0.001515564482413037,0.007742880853015421,0.022563161860409853,0.128244535681845,0.0,0.0,0.4645728511809253,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,On,10550.56,0,93.46789250122777,51.666666666666686,46.10666666666668,0.0,49.55678355051475,0.5592187987803895,1447.1634380925673,10550.56,146.04358203316838,49.55678355051475,49.556783550514766,49.55678355051475,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.884978306745,15.308209912666573,0.0,0.6,122.53394951664453,-504.67492627996035,-0.0,-0.0,606.4164613126767,0.0,7.0,0.026141510337304344,0.0,0.0,0.48645248983748646,461.9972995555555,20.792414483928127,0.44993124459361605,9.37063868163685,0.004767024422400936,152.7585110762026,1.2391855845580706
2025-01-01 05:50:00,0.15080769754225484,0.09093386894478223,0.4645728511809253,0.0025134616257042473,0.001515564482413037,0.007742880853015421,0.022563161860409853,0.128244535681845,0.0,0.0,0.4645728511809253,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,On,10550.56,0,96.67281190252675,51.666666666666686,46.10666666666668,0.0,50.74771039495516,0.5418346801072623,1447.1634380925673,10550.56,151.05126859769803,50.74771039495516,50.74771039495518,50.74771039495516,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.85441524956,15.30467777020257,0.0,0.6,122.63811552629207,-504.48923673511734,-0.0,-0.0,606.4164613126767,0.0,7.0,0.026138168878926313,0.0,0.0,0.48639031054001247,461.9972995555555,20.71089094873271,0.45013066731729146,9.370408693016767,0.0047680630545261045,152.69814434020677,1.2391999857274558
2025-01-01 05:51:00,0.15080769754225484,0.09093386894478223,0.0,0.0025134616257042473,0.001515564482413037,0.0,0.022563161860409853,0.128244535681845,0.0,0.0,0.0,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,98.0508510402446,51.666666666666686,46.10666666666668,0.0,51.93797144132201,0.5255076536197822,1447.163438092567,0.0,153.20445475038218,51.93797144132201,51.93797144132202,51.93797144132201,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.8470166962215,15.30112248163463,0.0,0.6,122.74543720463933,-504.3023580242944,-0.0,-0.0,606.4164613126767,0.0,7.0,0.026134805335767057,0.0,0.0,0.4863277202794122,461.9972995555555,20.631333916257073,0.4503307900118358,9.370166228582525,0.00476910126414163,152.63801084947852,1.2392144870043722
2025-01-01 05:52:00,0.15080769754225484,0.09093386894478223,0.0,0.0025134616257042473,0.001515564482413037,0.0,0.022563161860409853,0.128244535681845,0.0,0.0,0.0,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,97.50270046366029,51.666666666666686,46.10666666666668,0.0,51.887457546382414,0.5261805430702831,1447.1634380925668,0.0,152.3479694744692,51.725194174550296,51.887457546382414,51.64406248863423,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.839214145426,15.297545334230069,0.0,0.6,122.85571760283116,-504.1143583397134,-0.0,-0.0,606.4164613126767,0.0,7.0,0.0261314209220512,0.0,0.0,0.48626474165050076,461.9972995555555,20.55361462986789,0.4505315765017061,9.369189536037362,0.0047701390527593365,152.57810102194728,1.2392290828645236
2025-01-01 05:53:00,0.15080769754225484,0.09093386894478223,0.0,0.0025134616257042473,0.001515564482413037,0.0,0.022563161860409853,0.128244535681845,0.0,0.0,0.0,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,96.95490309165689,51.666666666666686,46.10666666666668,0.0,51.83696237452663,0.5268549075729151,1447.163438092567,0.0,151.4920360807139,51.512530781967655,51.83696237452663,51.35031498568817,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.80748986213,15.293947545876378,0.0,0.6,122.96885834232367,-503.92530219102247,-0.0,-0.0,606.4164613126767,0.0,7.0,0.026128016786607866,0.0,0.0,0.48620139603118545,461.9972995555555,20.477699220669408,0.45073299254804444,9.368924427223815,0.004771176421830573,152.5184057849569,1.2392437680812463
2025-01-01 05:54:00,0.15080769754225484,0.09093386894478223,0.0,0.0025134616257042473,0.001515564482413037,0.0,0.022563161860409853,0.128244535681845,0.0,0.0,0.0,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,96.40745563029952,51.666666666666686,46.10666666666668,0.0,51.786485907776395,0.5275307520847242,1447.1634380925673,0.0,150.636649422343,51.299981190198494,51.786485907776395,51.05672883140954,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.7989540320905,15.290330272503997,0.0,0.6,123.0847313714361,-503.7352507974081,-0.0,-0.0,606.4164613126767,0.0,7.0,0.026124594019879908,0.0,0.0,0.4861377037128969,461.9972995555555,20.403520856167503,0.45093500563806177,9.368648679082202,0.004772213372749423,152.45891652027467,1.239258537693642
2025-01-01 05:55:00,0.15080769754225484,0.09093386894478223,0.0,0.0025134616257042473,0.001515564482413037,0.0,0.022563161860409853,0.128244535681845,0.0,0.0,0.0,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,95.86035494715937,51.666666666666686,46.10666666666668,0.0,51.73602812884432,0.5282080815759519,1447.163438092567,0.0,149.7818046049365,51.08754532655148,51.73602812884432,50.76330392540506,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.790073670494,15.286694610551642,0.0,0.6,123.20318797429914,-503.5442622190258,-0.0,-0.0,606.4164613126767,0.0,7.0,0.0261211536562438,0.0,0.0,0.48607368394375816,461.9972995555555,20.330988880648228,0.45113758491761546,9.368362841318744,0.004773249906855567,152.39962504634997,1.2392733869960113
2025-01-01 05:56:00,0.15080769754225484,0.09093386894478223,0.0,0.0025134616257042473,0.001515564482413037,0.0,0.022563161860409853,0.128244535681845,0.0,0.0,0.0,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,95.3135980640621,51.666666666666686,46.10666666666668,0.0,51.685589021098245,0.5288869010305236,1447.1634380925673,0.0,148.92749697509703,50.87522311898603,51.685589021098245,50.47004016792992,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.780866576957,15.283041599586541,0.0,0.6,123.32408263854259,-503.35239149651375,-0.0,-0.0,606.4164613126767,0.0,7.0,0.02611769667647644,0.0,0.0,0.48600935497448855,461.9972995555555,20.260012822379583,0.45134070111910374,9.367346668202742,0.004774286025437031,152.34052359936462,1.239288311526616
2025-01-01 05:57:00,0.15080769754225484,0.09093386894478223,0.0,0.0025134616257042473,0.001515564482413037,0.0,0.022563161860409853,0.128244535681845,0.0,0.0,0.0,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,94.7671821484041,51.666666666666686,46.10666666666668,0.0,51.635168568527284,0.5295672154465217,1447.163438092567,0.0,148.0737221068814,50.66301449608025,51.635168568527284,50.17693745985674,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.747863825054,15.27937222557523,0.0,0.6,123.44728059750591,-503.1596908246053,-0.0,-0.0,606.4164613126767,0.0,7.0,0.02611422401083808,0.0,0.0,0.48594473411577166,461.9972995555555,20.190510109434495,0.451544326470308,9.367042598123678,0.0047753217297328236,152.28160480932937,1.2393033070536512
2025-01-01 05:58:00,0.15080769754225484,0.09093386894478223,0.0,0.0025134616257042473,0.001515564482413037,0.0,0.022563161860409853,0.128244535681845,0.0,0.0,0.0,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,94.22110450404944,51.666666666666686,46.10666666666668,0.0,51.58476675570975,0.5302490298366395,1447.163438092567,0.0,147.22047578757724,50.45091938700071,51.58476675570975,49.88399570264619,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.738066316117,15.275687424197447,0.0,0.6,123.5726568344542,-502.9662097279015,-0.0,-0.0,606.4164613126767,0.0,7.0,0.026110736542196797,0.0,0.0,0.48587983779639715,461.9972995555555,20.12240524967901,0.45174843460178427,9.366729924157724,0.004776357020935413,152.22286167579983,1.2393183695610237
2025-01-01 05:59:00,0.15080769754225484,0.09093386894478223,0.0,0.0025134616257042473,0.001515564482413037,0.0,0.022563161860409853,0.128244535681845,0.0,0.0,0.0,0.0,0.0,0.09093386894478223,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.004538587582236842,0.0,On,0.01802457427817301,0,On,0.006999377088801985,0,On,0.09126479693048056,0.06844859769786041,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,93.67536256304535,51.666666666666686,46.10666666666668,0.0,51.53438356778309,0.5309323492286142,1447.163438092567,0.0,146.36775400475835,50.23893772147406,51.53438356778309,49.59121479831955,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.7279901837455,15.271988083910205,0.0,0.6,123.70009408348429,-502.7719952234144,-0.0,-0.0,606.4164613126767,0.0,7.0,0.026107235108917253,0.0,0.0,0.4858146816170159,461.9972995555555,20.055627994221968,0.4519530004612181,9.3656895574112,0.004777391900193056,152.1642875454229,1.2393334952352089
2025-01-01 06:00:00,0.15505000622407356,0.09253227821999714,0.0,0.002584166770401226,0.0015422046369999523,0.0,0.024350757553524005,0.13069924867054955,0.0,0.0,0.0,0.0,0.0,0.09253227821999714,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.005120457785087719,0.0,On,0.019230299768436286,0,On,0.007322877710553337,0,On,0.09173043364951364,0.06879782523713521,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,93.38147179530604,51.666666666666686,46.10666666666668,0.0,51.484018990415635,0.0,0.0,0.0,145.9085496801657,50.027069429760445,51.484018990415635,49.29859464943285,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.694203979539,15.268275048746322,0.0,0.6,128.0391957994168,-502.5770919690682,-0.0,-0.0,610.6261754241632,0.0,7.0,0.02610372050749874,0.0,0.0,0.48574928039923004,461.9972995555555,19.990112344321858,0.4521580002353405,9.365361402466743,0.004778426368611987,152.11565446253803,1.2393486804532456
2025-01-01 06:01:00,0.15505000622407356,0.09253227821999714,0.0,0.002584166770401226,0.0015422046369999523,0.0,0.024350757553524005,0.13069924867054955,0.0,0.0,0.0,0.0,0.0,0.09253227821999714,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.005120457785087719,0.0,On,0.019230299768436286,0,On,0.007322877710553337,0,On,0.09173043364951364,0.06879782523713521,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,93.33884033889247,51.666666666666686,46.10666666666668,0.0,51.4625302165585,0.0,0.0,0.0,145.84193802951947,50.00767012630127,51.4625302165585,49.280240081172664,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.683626520856,15.264701110585646,0.0,0.6,128.15833538432878,-502.38951874814705,-0.0,-0.0,610.6261754241632,0.0,7.0,0.026100337374520468,0.0,0.0,0.4856863256028354,461.9972995555555,19.921678708312697,0.4523589987407136,9.365101855293762,0.004779460493734597,152.05624489799695,1.2393632685982856
2025-01-01 06:02:00,0.15505000622407356,0.09253227821999714,0.0,0.002584166770401226,0.0015422046369999523,0.0,0.024350757553524005,0.13069924867054955,0.0,0.0,0.0,0.0,0.0,0.09253227821999714,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.005120457785087719,0.0,On,0.019230299768436286,0,On,0.007322877710553337,0,On,0.09173043364951364,0.06879782523713521,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,93.29627681631763,51.666666666666686,46.10666666666668,0.0,51.44105214865428,0.0,0.0,0.0,145.77543252549629,49.98827967920883,51.44105214865428,49.26189344448611,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.675270563961,15.26111076608835,0.0,0.6,128.27810851533758,-502.2011127183496,-0.0,-0.0,610.6261754241632,0.0,7.0,0.02609693851859831,0.0,0.0,0.48562307822712536,461.9972995555555,19.853045809524005,0.452560506438928,9.36483321406548,0.0047804942028066314,151.99701813780783,1.2393779279192916
2025-01-01 06:03:00,0.15505000622407356,0.09253227821999714,0.0,0.002584166770401226,0.0015422046369999523,0.0,0.024350757553524005,0.13069924867054955,0.0,0.0,0.0,0.0,0.0,0.09253227821999714,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.005120457785087719,0.0,On,0.019230299768436286,0,On,0.007322877710553337,0,On,0.09173043364951364,0.06879782523713521,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,93.25377880578921,51.666666666666686,46.10666666666668,0.0,51.419584770573586,0.0,0.0,0.0,145.70902938404564,49.96889807437037,51.419584770573586,49.24355472626877,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.643213785398,15.257504903663937,0.0,0.6,128.40028224472024,-502.01192087943247,-0.0,-0.0,610.6261754241632,0.0,7.0,0.026093524778152997,0.0,0.0,0.485559553873794,461.9972995555555,19.78602769998956,0.45276249826504206,9.363838016183674,0.004781527497021271,151.93796752252996,1.2393926546027128
2025-01-01 06:04:00,0.15505000622407356,0.09253227821999714,0.0,0.002584166770401226,0.0015422046369999523,0.0,0.024350757553524005,0.13069924867054955,0.0,0.0,0.0,0.0,0.0,0.09253227821999714,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.005120457785087719,0.0,On,0.019230299768436286,0,On,0.007322877710553337,0,On,0.09173043364951364,0.06879782523713521,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,93.211343829593,51.666666666666686,46.10666666666668,0.0,51.39812806672183,0.0,0.0,0.0,145.64272473373907,49.949525298176255,51.39812806672183,49.22522391390347,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.634296401556,15.253884433093154,0.0,0.6,128.52493022325206,-501.8219913257529,-0.0,-0.0,610.6261754241632,0.0,7.0,0.02609009701201932,0.0,0.0,0.48549576852440934,461.9972995555555,19.720746124841824,0.4529649484808338,9.36355294035928,0.004782560377529632,151.87908622181575,1.2394074447428358
2025-01-01 06:05:00,0.15505000622407356,0.09253227821999714,0.0,0.002584166770401226,0.0015422046369999523,0.0,0.024350757553524005,0.13069924867054955,0.0,0.0,0.0,0.0,0.0,0.09253227821999714,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.005120457785087719,0.0,On,0.019230299768436286,0,On,0.007322877710553337,0,On,0.09173043364951364,0.06879782523713521,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,93.16896951908828,51.666666666666686,46.10666666666668,0.0,51.37668202205153,0.0,0.0,0.0,145.57651487357543,49.93016133753157,51.37668202205153,49.20690099527159,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.625113744675,15.250250223988736,0.0,0.6,128.6516596010996,-501.6313700175079,-0.0,-0.0,610.6261754241632,0.0,7.0,0.02608665604118524,0.0,0.0,0.48543173745626905,461.9972995555555,19.65685419444436,0.4531678324654458,9.36326010892946,0.0047835928454396754,151.82036770029336,1.2394222946062439
2025-01-01 06:06:00,0.15505000622407356,0.09253227821999714,0.0,0.002584166770401226,0.0015422046369999523,0.0,0.024350757553524005,0.13069924867054955,0.0,0.0,0.0,0.0,0.0,0.09253227821999714,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.005120457785087719,0.0,On,0.019230299768436286,0,On,0.007322877710553337,0,On,0.09173043364951364,0.06879782523713521,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,93.12665365290125,51.666666666666686,46.10666666666668,0.0,51.35524662203827,0.0,0.0,0.0,145.51039633265822,49.910806179833465,51.35524662203827,49.18858595873107,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.615679931952,15.246603091595084,0.0,0.6,128.7802204344378,-501.4401000373924,-0.0,-0.0,610.6261754241632,0.0,7.0,0.026083202635336526,0.0,0.0,0.4853674749920178,461.9972995555555,19.594145047667016,0.45337112713185507,9.362243243536804,0.004784624901818073,151.76180582574096,1.2394372006928573
2025-01-01 06:07:00,0.15505000622407356,0.09253227821999714,0.0,0.002584166770401226,0.0015422046369999523,0.0,0.024350757553524005,0.13069924867054955,0.0,0.0,0.0,0.0,0.0,0.09253227821999714,0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.005120457785087719,0.0,On,0.019230299768436286,0,On,0.007322877710553337,0,On,0.09173043364951364,0.06879782523713521,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2088.424737777778,Off,0.0,0,93.08439413492103,51.666666666666686,46.10666666666668,0.0,51.33382185264821,0.0,0.0,0.0,145.4443658358141,49.89145981294058,51.33382185264821,49.17027879308677,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.582654565593,15.242943804909956,0.0,0.6,128.91050606387398,-501.2482220183623,-0.0,-0.0,610.6261754241632,0.0,7.0,0.02607973752053457,0.0,0.0,0.4853029946425187,461.9972995555555,19.532552658073143,0.45357481069385064,9.361936512467839,0.004785656547692741,151.70339480825353,1.2394521597010555
