Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,2.2631781225672687,0.10584808296933566,0.0,2.2631781225672687,0.10584808296933568,0.0,0.18342509440254476,0.0,0.14154470446102055,1.8882083237037037,0.05,0.0,0.0,0.09126474963600234,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.010267664473684211,0.0,0.17315742992886057,0.0,0.019858371613017362,0.0,0.08402605840678025,0.06301954380508516,1888.2083237037039,20.611111111111143,0.5166666666666667,0.0,1.8882083237037037,0.0,0.5166666666666667,1888.2083237037039,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,0.0,0.0,33.691636138664336,51.66666666666668,46.10666666666668,0.0,51.29448599498723,0.15999026366781727,435.28346125723914,0.0,33.691636138664336,49.19805983336646,51.29470580312223,48.14962694442108,12.43753247303448,20.27238337456604,-0.06420345034787539,7.219139579404626,0.85,9.236100170605994,1900.2046816166144,-986.3546291101601,-453.219131255745,0.0,0.0,451.15320283375735,190.38160692867905,2.0010000000000003,0.0177736409332863,0.0,0.0,0.4533733430078426,132.0652280586667,14.062286334898118,0.2846105637597004,10.874465439196026,0.004113871291541614,58.46931423296953,1.2198847712197578,0.12127132724832777,-1020.3646528435266,34.010023733366424
2025-01-01 11:00:00,2.862020953938935,0.10584808296933566,0.0,2.862020953938935,0.10584808296933568,0.0,0.17761877223652486,0.5416442585185186,0.14363965355426195,1.9491182696296296,0.05,0.0,0.0,0.09126474963600234,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.010267664473684211,0.0,0.16735110776284065,0.0,0.021953320706258758,0.0,0.08402605840678025,0.06301954380508516,1949.1182696296298,20.611111111111143,0.5333333333333333,0.0,1.9491182696296296,0.0,0.5333333333333333,1949.1182696296298,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,541.6442585185185,0.21666666666666667,35.278552851946614,51.66666666666668,46.10666666666668,0.0,51.45851173868571,0.0486979988974026,132.17705742067858,541.6442585185185,35.278552851946614,50.64049379955498,51.45851173868571,50.231484829989625,12.43753247303448,20.370733414130143,-0.04022094334791326,7.926735198168102,1.95,9.236100170605994,2007.5096732541829,-848.0405380686299,-411.8250223591093,0.0,0.0,447.4418297609788,192.4032348487535,2.0010000000000003,0.01712962310721633,0.0,0.0,0.4369456163615162,132.0652280586667,22.774596222683655,0.28500800911780744,10.948369365921277,0.004146886228523812,55.12384122045774,1.2188796256318932,0.11267364066555562,-878.7834529129082,30.742914844278157
2025-01-01 12:00:00,1.7678546088639424,0.10898218872003687,0.0,1.7678546088639424,0.10898218872003687,0.0,0.18888505963283223,0.0,0.3107706307125916,1.2181989185185185,0.05,0.0,0.0,0.09439885538670352,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.15906778471367639,0.0,0.010695483826754386,0.0,0.1781895758060778,0.0,0.025837705483310502,0.0,0.08632185235232069,0.0647413892642405,1218.1989185185187,20.611111111111143,0.3333333333333333,0.0,1.2181989185185185,0.0,0.3333333333333333,1218.1989185185187,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,0.0,0.0,34.41687595059694,51.66666666666668,46.10666666666668,0.0,51.23902122790019,0.11049410297774367,298.45325535745275,0.0,34.41687595059694,49.86863382821181,51.23902122790019,49.18344012836763,12.43753247303448,20.307534067336867,-0.044403554268858454,8.219581035720557,3.05,9.236100170605994,1476.4854220638974,-804.082614317642,-372.7271100765807,0.0,0.0,596.533819036932,197.4282910445682,2.2342500000000003,0.016600807272528238,0.0,0.0,0.42345648356605053,147.459638076,34.47979458502732,0.2880827774068346,10.94965264403651,0.004177787886512474,72.84470725300686,1.2185073438469929,0.12633537237988557,-834.7333389959023,30.650724678260257
2025-01-01 13:00:00,2.5372991693173637,0.11466427873524947,0.0,2.5372991693173637,0.11466427873524947,0.0,0.23958677079394555,0.6249741444444445,0.6481791192641588,0.9745591348148148,0.05,0.0,0.0,0.10008094540191613,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.47720335414102916,0.0,0.011978941885964912,0.0,0.22760782890798065,0.0,0.03753450458724161,0.0,0.09389797237260415,0.0704234792794531,974.5591348148149,20.611111111111143,0.26666666666666666,0.0,0.9745591348148148,0.0,0.26666666666666666,974.5591348148149,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,624.9741444444445,0.25,33.60036294457046,51.66666666666668,46.10666666666668,0.0,50.91660319664633,0.06836083688931721,182.35843354194736,624.9741444444445,33.60036294457046,49.06554738260559,50.91660319664633,48.14001947558521,12.43753247303448,20.270936501352256,-0.06374789725702167,8.602158367014958,4.45,9.236100170605994,1644.0869057423768,-639.7996291850784,-322.0663528341941,0.0,0.0,945.5749354992008,217.40834881234767,3.0,0.015726931198596705,0.0,0.0,0.4011654899255228,197.99884266666666,46.0191882625551,0.29315427299429764,11.000150460044162,0.004243989256082367,135.10404284256032,1.2180386663874323,0.12318927545007848,-669.2589224795307,29.459293294452323
2025-01-01 14:00:00,1.9993903760588976,0.10924046553891016,0.0,1.9993903760588976,0.10924046553891016,0.0,0.1925725089757884,0.6249741444444445,0.1572845878238498,0.9745591348148148,0.05,0.0,0.0,0.09465713220557684,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.012834580592105262,0.0,0.17973792838368313,0.0,0.031075078216413986,0.0,0.08666622144415176,0.06499966608311379,974.5591348148149,20.611111111111143,0.26666666666666666,0.0,0.9745591348148148,0.0,0.26666666666666666,974.5591348148149,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,624.9741444444445,0.25,34.72683843725416,51.66666666666668,46.10666666666668,0.0,51.35232897093608,0.21856343493975164,591.8369626557229,624.9741444444445,34.72683843725416,50.106774385964485,51.35232897093608,49.483997093478685,12.43753247303448,20.29806640707786,-0.0493585364434896,9.105028017232588,4.7,9.236100170605994,1213.1384961838207,-633.603146766788,-312.1852115223339,0.0,0.0,493.42808664388093,233.46497494607306,2.2672499999999998,0.015498930259961612,0.0,0.0,0.3953495995209672,149.63762534533333,57.33648624745887,0.29626954319398635,11.06598970434436,0.0042989725307008364,51.36209263134442,1.2172738019309064,0.1157845407260622,-661.4432250880358,27.84007832124761
2025-01-01 15:00:00,2.078062441692155,0.10821148936954562,0.0,2.078062441692155,0.10821148936954562,0.0,0.189679459863922,0.7083040303703705,0.15551981664304765,0.9745591348148148,0.05,0.0,0.0,0.09362815603621227,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.01497367735745614,0.0,0.17470578250646585,0.0,0.030682275261431226,0.0,0.08623576007936291,0.06467682005952217,974.5591348148149,20.611111111111143,0.26666666666666666,0.0,0.9745591348148148,0.0,0.26666666666666666,974.5591348148149,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,708.3040303703705,0.2833333333333333,34.54957660100117,51.66666666666668,46.10666666666668,0.0,51.29940675777669,0.3637725718628161,986.040454871233,708.3040303703705,34.54957660100117,49.95547463398906,51.29940675777669,49.28350857209525,12.43753247303448,20.280734933295168,-0.058970337879666226,9.032454176614172,4.15,9.236100170605994,1173.5373911990048,-658.8680409608592,-329.16390400812503,0.0,0.0,471.22800136008095,196.72100859637658,2.0010000000000003,0.01577409959374513,0.0,0.0,0.40236867013339495,132.0652280586667,56.914159032233854,0.29792585743605937,11.079095260856173,0.004318427756598135,32.31365353709354,1.2173316249380939,0.10991703126214278,-688.5436841588415,29.67564319798232
2025-01-01 16:00:00,1.421633025548546,0.11338615549686512,0.0,1.421633025548546,0.11338615549686512,0.0,0.22823873765620598,0.0,0.16883515307752542,0.9745591348148148,0.05,0.0,0.0,0.09880282216353177,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.01882405153508772,0.0,0.20941468612111824,0.0,0.03709805685948299,0.0,0.09031079433269722,0.06773309574952288,974.5591348148149,20.611111111111143,0.26666666666666666,0.0,0.9745591348148148,0.0,0.26666666666666666,974.5591348148149,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,0.0,0.0,33.044562783976986,51.66666666666668,46.10666666666668,0.0,51.00951592207309,0.028479508268348733,76.53673186172655,0.0,33.044562783976986,48.62135234699299,51.00951592207309,47.42727055945295,12.43753247303448,20.284991310880972,-0.05640102083092285,8.863661735356194,3.05,9.236100170605994,1157.9856684211757,-895.7117233433745,-370.9285614546941,0.0,0.0,522.8173631891093,76.07425974949068,2.0010000000000003,0.01652340689953234,0.0,0.0,0.42148214043697974,132.0652280586667,31.537731871945645,0.29898497761556514,11.09849861972617,0.0043350261864898215,12.882701323602243,1.2173018063589818,0.12028679152970434,-927.2025904043568,31.49086706098226
2025-01-01 17:00:00,2.2536885486346585,0.1168133219906612,0.0,2.2536885486346585,0.11681332199066119,0.0,0.2642105920636872,0.6666390874074075,0.1764598424968972,1.0963790266666669,0.05,0.0,0.0,0.10222998865732785,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.023957883771929825,0.0,0.24025270829175735,0.0,0.04015319095379335,0.0,0.09111432221363636,0.06833574166022725,1096.3790266666667,20.611111111111143,0.3,0.0,1.0963790266666669,0.0,0.3,1096.3790266666667,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,666.6390874074075,0.26666666666666666,33.475639310848564,51.66666666666668,46.10666666666668,0.0,50.874419176796884,0.13143421647603612,354.96761130148144,666.6390874074075,33.475639310848564,48.982038401253114,50.874419176796884,48.03584801348123,12.43753247303448,20.286876496603345,-0.05693989390454585,8.046486252050004,1.95,9.236100170605994,1243.6201632329314,-982.0608849500769,-412.2309588263493,0.0,0.0,550.9632500469631,6.134098342447808,1.7677500000000002,0.017236664803421543,0.0,0.0,0.4396760558832746,116.67081804133335,8.508845345650816,0.29867552555760446,11.093139574096593,0.004333017924388509,-15.173993460290534,1.2167231025897705,0.12863177238727713,-1017.9941890628289,35.93330411275194
2025-01-01 18:00:00,1.9044841904670091,0.11932325876241859,0.0,1.9044841904670093,0.11932325876241857,0.0,0.32169645772296734,0.0,0.19276892237367152,1.3400188103703703,0.05,0.0,0.0,0.10473992542908524,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04707534305152864,0.03530650728864647,0.0,0.0,0.027380438596491228,0.0,0.2943160191264761,0.0,0.05311568846822447,0.0,0.09257789085391839,0.06943341814043877,1340.0188103703704,20.611111111111143,0.36666666666666664,0.0,1.3400188103703703,0.0,0.36666666666666664,1340.0188103703704,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,0.0,0.0,34.39395035144608,51.66666666666668,46.10666666666668,0.0,51.336242254198645,0.03949679883339175,107.27949328436208,0.0,34.39395035144608,49.75898013649817,51.336242254198645,48.97034907764793,12.43753247303448,20.236773245520833,-0.07024898004264699,8.083924198411589,1.15,9.236100170605994,1522.202609388153,-875.5552879412269,-435.19604911069416,0.0,0.0,621.2402657421978,0.0,1.7160000000000002,0.01743148822192081,0.0,0.0,0.444645647925376,113.25533800533334,-3.8604176137211783,0.2983295553719403,11.049888772212693,0.004316691327240976,-17.656565320097318,1.21633093009293,0.10136599674767817,-909.4134421360076,33.85815419478069
2025-01-01 19:00:00,3.2011507489287983,0.13271886941960856,0.0,3.2011507489287983,0.13271886941960856,0.0,0.5346288325969059,0.8749638022222224,0.27971941188744825,1.4618387022222223,0.05,0.0,0.0,0.11813553608627524,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.02909171600877193,0.0,0.5055371165881338,0.0,0.12220536377241453,0.0,0.11232171878556622,0.08424128908917464,1461.8387022222223,20.611111111111143,0.4,0.0,1.4618387022222223,0.0,0.4,1461.8387022222223,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,874.9638022222223,0.35,35.13970015418263,51.66666666666668,46.10666666666668,0.0,51.3590735612454,0.2007557428775699,536.3974664218103,874.9638022222223,35.13970015418263,50.49123417315639,51.36307999331638,50.053308047040915,12.43753247303448,20.337334530213795,-0.04444902279030802,8.044737030547566,-0.25000000000000006,9.236100170605994,1957.146283778997,-917.1002391203896,-492.8711985332799,0.0,0.0,1004.484566836031,0.0,3.0,0.01819247102214461,0.0,0.0,0.46405693891544003,197.99884266666666,-16.30578674597668,0.2972511651927144,11.10517124916007,0.004327944022256373,38.68196578744,1.2159059738768834,0.08732685911907503,-950.3665545067129,33.26631538632329
2025-01-01 20:00:00,2.0424358847286603,0.1290856019932716,0.0,2.0424358847286603,0.1290856019932716,0.0,0.4664537522181427,0.0,0.30778321399199915,1.2181989185185185,0.05,0.0,0.0,0.11450226865993826,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04425082246843692,0.033188116851327686,0.0,0.0,0.02994735471491228,0.0,0.4365063975032305,0.0,0.15511352244541474,0.0,0.10841886907814748,0.08131415180861058,1218.1989185185187,20.611111111111143,0.3333333333333333,0.0,1.2181989185185185,0.0,0.3333333333333333,1218.1989185185187,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,0.0,0.0,36.478903652215514,51.66666666666668,46.10666666666668,0.0,51.65149457966756,0.0,0.0,0.0,36.478903652215514,51.67034198724507,51.67976569103383,51.65149457966756,12.43753247303448,20.31632484271377,-0.05147345389889602,7.844718291490915,-0.55,9.236100170605994,1653.9789759794044,-884.0855644241309,-503.6027038775639,0.0,0.0,964.6464880413382,0.0,3.0,0.01833625998861587,0.0,0.0,0.4677247346507882,197.99884266666666,-25.263726702888576,0.29912610413514457,11.119228972039844,0.004349791276717508,42.05859833346888,1.2159770463825574,0.08298491255669926,-917.7796972018009,33.694132777670056
2025-01-01 21:00:00,2.5289008997664846,0.11850038352559493,0.0,2.5289008997664846,0.11850038352559494,0.0,0.3195436894466953,0.0,0.2711488866160853,1.8882083237037037,0.05,0.0,0.0,0.10391705019226159,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04330931560740634,0.032481986705554744,0.0,0.0,0.0278082579495614,0.0,0.29173543149713393,0.0,0.1325928196930698,0.0,0.09524675131560917,0.07143506348670686,1888.2083237037039,20.611111111111143,0.5166666666666667,0.0,1.8882083237037037,0.0,0.5166666666666667,1888.2083237037039,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,0.0,0.0,36.19936165734307,51.66666666666668,46.10666666666668,0.0,51.327769198866385,0.0,0.0,0.0,36.19936165734307,51.364323224579245,51.38260023743568,51.327769198866385,12.43753247303448,20.250048256373702,-0.0654559207751302,7.779275739852947,-0.3,9.236100170605994,2145.422054655575,-1032.1728447267903,-493.13058456301565,0.0,0.0,782.0241461373546,0.0,3.0,0.018256336705928466,0.0,0.0,0.4656860366714514,197.99884266666666,-31.67983062246814,0.30215570578499773,11.118523574958584,0.004376116291871024,46.99063559996636,1.2162324134630889,0.10018128454377802,-1065.7644335015698,33.59158877477942
2025-01-01 22:00:00,2.4169556933494643,0.1076394962769342,0.0,2.416955693349464,0.10763949627693419,0.0,0.21956642607606738,0.0,0.19827099764376716,1.9491182696296296,0.05,0.0,0.0,0.09305616294360086,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.023957883771929825,0.0,0.19560854230413754,0.0,0.07419611371896598,0.0,0.08264858203945598,0.061986436529591966,1949.1182696296298,20.611111111111143,0.5333333333333333,0.0,1.9491182696296296,0.0,0.5333333333333333,1949.1182696296298,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,0.0,0.0,35.706859876241104,51.66666666666668,46.10666666666668,0.0,51.00779928455029,0.0,0.0,0.0,35.706859876241104,51.061628989222676,51.08854384155888,51.00779928455029,12.43753247303448,20.370146943638176,-0.03911688958229066,6.886081436720276,-1.95,9.236100170605994,1950.315623495043,-1377.5080551168753,-572.243065702254,0.0,0.0,610.0508656437393,0.0,3.0,0.01934125619500347,0.0,0.0,0.4933603650492188,197.99884266666666,-36.61044607607229,0.30163503537374853,11.196667017152826,0.004401235156918537,37.663720158014165,1.2157164814734567,0.120810482287505,-1416.300521026285,38.79246590940979
2025-01-01 23:00:00,2.7060779578527057,0.10080755389517768,0.0,2.7060779578527057,0.10080755389517769,0.0,0.13120180703747927,0.0,0.14938825970411512,2.3754878911111112,0.05,0.0,0.0,0.08622422056184435,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.020107509594298245,0.0,0.11109429744318103,0.0,0.03442263228832263,0.0,0.07636384611353901,0.05727288458515424,2375.487891111111,20.611111111111143,0.65,0.0,2.3754878911111112,0.0,0.65,2375.487891111111,3654.596755555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3345.992875555555,0.0,0.0,35.479617542537575,51.66666666666668,46.10666666666668,0.0,50.7408936069686,0.0,0.0,0.0,35.479617542537575,50.76182630371211,50.77229265208387,50.7408936069686,12.43753247303448,20.2666296752954,-0.07336312847528627,6.24843191491818,-3.05,9.236100170605994,2198.5451917464943,-1303.8045481764539,-613.4022222260402,0.0,0.0,473.2434401803133,0.0,3.0,0.019815854227817686,0.0,0.0,0.5054665000572104,197.99884266666666,-36.78391731889012,0.30484468788014646,11.171674441246784,0.004419726843107338,31.660413731956663,1.2161320556303366,0.10871053324578993,-1344.427473210087,40.62292503363326
