Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,35.308628905167495,51.666666666666686,46.10666666666668,0.0,50.482551840978026,0.16178650049079885,429.1179731374483,0.0,35.308628905167495,50.495628917927874,50.50216745640281,50.482551840978026,12.43753247303448,20.118271914315574,0.0,7.005596662062931,2.8,9.236100170605994,3611.789836867816,-1027.342997205787,-398.75562569420623,-0.0,-0.0,393.53423927855374,0.0,3.0,0.017667887166999265,0.0,0,0.45067575624229533,197.99884266666666,-37.58553227208717,0.26452681944589834,10.441892337719025,0.0037972467419484647,74.18900564106988,1.2172013400638781,0.19399382788616334,-1063.244595495757,35.901598289970096
2025-01-01 00:01:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,35.14900085746541,51.666666666666686,46.10666666666668,0.0,50.46826759957161,0.16184726706345698,429.1179731374483,0.0,35.14900085746541,50.43045053525127,50.46826759957161,50.4115420030911,12.43753247303448,20.191796305312703,0.0,7.0309540484241415,2.8,9.236100170605994,3606.0765076995995,-1034.160527984344,-401.3805335440136,-0.0,-0.0,393.53423927855374,0.0,3.0,0.017709007168210875,0.0,0,0.45172465289120195,197.99884266666666,-40.673953590496126,0.2641441017811651,10.499827884168923,0.00379795068842535,73.96090914468064,1.22045045018559,0.19403744181024996,-1069.8958445738006,35.73531658945639
2025-01-01 00:02:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,34.99229876850103,51.666666666666686,46.10666666666668,0.0,50.45399571189494,0.16190802668756488,429.11797313744813,0.0,34.99229876850103,50.3652945550338,50.45399571189494,50.32094397660324,12.43753247303448,20.262827953064583,0.0,7.05458728900373,2.8,9.236100170605994,3600.5726131973397,-1040.5703932515632,-403.9229964428055,-0.0,-0.0,393.53423927855374,0.0,3.0,0.017748691969717217,0.0,0,0.45273694019874156,197.99884266666666,-43.63538519396387,0.2630346211691601,10.53137556995282,0.0037986506022960518,73.73944054362724,1.2201544800877573,0.19407808143254393,-1076.0973960579354,35.52700280637218
2025-01-01 00:03:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,34.83835679666055,51.666666666666686,46.10666666666668,0.0,50.43973574530348,0.16196878114000843,429.1179731374483,0.0,34.83835679666055,50.300160566641686,50.43973574530348,50.2303729773108,12.43753247303448,20.33150898644883,0.0,7.0766392745615025,2.8,9.236100170605994,3595.2499450031273,-1046.6070222491826,-406.38743516317794,-0.0,-0.0,393.53423927855374,0.0,3.0,0.017787025235770276,0.0,0,0.45371475228823516,197.99884266666666,-46.49361466780387,0.26196833421782567,10.562285422542502,0.0037993485896122784,73.52410783817842,1.2198684250230936,0.19411599426192463,-1081.886228508305,35.27920625912249
2025-01-01 00:04:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,34.68702600035988,51.666666666666686,46.10666666666668,0.0,50.425487291806924,0.16202953209796278,429.11797313744836,0.0,34.68702600035988,50.235048182715616,50.425487291806924,50.139828628169965,12.43753247303448,20.397967032122754,0.0,7.097233581968951,2.8,9.236100170605994,3590.623234267261,-1052.164342595195,-408.777821590995,-0.0,-0.0,393.53423927855374,0.0,3.0,0.01782408207303862,0.0,0,0.4546600049945719,197.99884266666666,-48.72993897585331,0.26094263898163306,10.592630825549438,0.0038000447018751143,73.31457290533591,1.2195917408770272,0.19415139429572192,-1087.2943385094354,35.12999591424047
2025-01-01 00:05:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,34.53814042525107,51.666666666666686,46.10666666666668,0.0,50.41124996555698,0.16209028114922586,429.11797313744813,0.0,34.53814042525107,50.16995703679897,50.41124996555698,50.04931057241996,12.43753247303448,20.46234436007435,0.0,7.116492803131945,2.8,9.236100170605994,3586.7713084527672,-1057.381226939545,-411.0987203164354,-0.0,-0.0,393.53423927855374,0.0,3.0,0.01785994532689498,0.0,0,0.45557481155294827,197.99884266666666,-50.260966064906626,0.2599547572143584,10.621262780627376,0.0038007389877753556,73.11046149069828,1.2193238241419577,0.19418449357925777,-1092.353538515272,34.972311575726984
2025-01-01 00:06:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,34.391541266057345,51.666666666666686,46.10666666666668,0.0,50.39702340537577,0.1621510297810679,429.1179731374483,0.0,34.391541266057345,50.104886785725434,50.39702340537577,49.95881847590027,12.43753247303448,20.52477711913328,0.0,7.13451679909526,2.8,9.236100170605994,3583.281343179139,-1062.26372564817,-413.3545396007662,-0.0,-0.0,393.53423927855374,0.0,3.0,0.017894694019185458,0.0,0,0.4564611876673313,197.99884266666666,-51.49511205420407,0.25900206705622786,10.649479985254942,0.0038014314928768614,72.91141629650926,1.2190640981606193,0.1942154648701293,-1097.0897337448662,34.82600809669614
2025-01-01 00:07:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,34.247103298942534,51.666666666666686,46.10666666666668,0.0,50.3828072736929,0.16221177938438452,429.11797313744825,0.0,34.247103298942534,50.03983710861571,50.3828072736929,49.86835202607711,12.43753247303448,20.58537261721362,0.0,7.15139751376784,2.8,9.236100170605994,3579.9721939290275,-1066.8357443562893,-415.54870160891943,-0.0,-0.0,393.53423927855374,0.0,3.0,0.017928390760264788,0.0,0,0.45732073041430965,197.99884266666666,-52.610099296162524,0.2580824586562101,10.676725984029453,0.0038021222597536502,72.71715491380927,1.2188121072620164,0.19424446714068816,-1101.5268011368908,34.69105678060136
2025-01-01 00:08:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,34.10471927184051,51.666666666666686,46.10666666666668,0.0,50.368601251553926,0.16227253127467775,429.11797313744825,0.0,34.10471927184051,49.97480770216457,50.368601251553926,49.7779109274699,12.43753247303448,20.64422273322089,0.0,7.167218512622499,2.8,9.236100170605994,3576.7968165903003,-1071.120471180727,-417.68411537436333,-0.0,-0.0,393.53423927855374,0.0,3.0,0.017961089287911104,0.0,0,0.45815481054713614,197.99884266666666,-53.650062869445605,0.2571941091155404,10.70304910969222,0.003802811328623511,72.52743528691663,1.2185674608176333,0.19427164481347126,-1105.6864600550664,34.56598887433946
2025-01-01 00:09:00,3.905065813356409,0.09568919476031922,0.0,0.06508443022260682,0.001594819912671987,0.0,0.07698240712354569,0.0,0.12348665067730774,3.6545967555555556,0.05,0.0,0.0,0.08110586142698588,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.05986963300073868,0,On,0.0153455021079932,0,On,0.07048087412809162,0.0528606555960687,On,On,3654.596755555556,20.611111111111143,1.0,0.0,3.6545967555555556,0.0,1,3654.596755555556,3654.596755555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3345.9928755555557,Off,0.0,0.0,33.964291007839336,51.666666666666686,46.10666666666668,0.0,50.35440503594895,0.16233328670319885,429.1179731374483,0.0,33.964291007839336,49.909798278118764,50.35440503594895,49.68749489920367,12.43753247303448,20.701411561168957,0.0,7.1820559990042145,2.8,9.236100170605994,3573.7470242934332,-1075.1381736076476,-419.7634468415349,-0.0,-0.0,393.53423927855374,0.0,3.0,0.017992838761557776,0.0,0,0.4589646820337922,197.99884266666666,-54.62052369914116,0.2563353544933463,10.72911528431094,0.003803498737687693,72.34203602974388,1.2183298013672919,0.19429712953169978,-1109.5885324019127,34.450358794265114
