Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 05:04:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.2206266690574616e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2206266690574616e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.460515209877904,0.0,1.1427884312276932,3.5761836850679187,-1.1,9.236100170605994,491.81356842622745,-791.4181133456561,-521.8197631417361,-513.3944148929985,-0.0,-0.0,1080.631290014588,0.0,7.0,0.01892053890053142,0.0,0.0,0.47425494709535077,461.9972995555555,-75.42330669536217,0.4196598496632491,12.266010951414884,0.005790404482170015,186.20985789238898,1.2208515155753212,0.2718417272831999,-804.6149043574756,13.196791011819437,0.06321955548073528,-390.1455384697409,-131.6742246719952
2025-01-01 05:05:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.227809486361366e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.227809486361366e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.388551343442558,0.0,1.128168381311661,3.460779342088139,-1.1,9.236100170605994,496.49954689605914,-786.1737380554109,-506.41558134310907,-510.4328512346084,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018877467032707703,0.0,0.0,0.4731753242313603,461.9972995555555,-73.69889188392064,0.42166799792522636,12.237872726088156,0.005792135498329142,186.5223591220141,1.2211505767466995,0.2718417272831999,-799.3698665727699,13.196128517358952,0.06243457893018693,-375.7923134541096,-130.62326788899946
2025-01-01 05:06:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.2347941569810246e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2347941569810246e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.318800332524408,0.0,1.1142762621522722,3.350074224716232,-1.1,9.236100170605994,500.993094353173,-781.1877493234578,-491.8241434960288,-507.56879959951283,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018835669043472867,0.0,0.0,0.47212763191786583,461.9972995555555,-72.06939606190228,0.4236285748116495,12.210721105437617,0.0057938689948760615,186.82282208792682,1.2214405416421927,0.2718417272831999,-794.3859786709424,13.198229347484734,0.0616721777077469,-362.1931092873821,-129.6310342086467
2025-01-01 05:07:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.241580680916437e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.241580680916437e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.251159780097577,-0.026617997680251193,1.101059382289999,3.2438019283008743,-1.1,9.236100170605994,505.30331569293446,-776.4508508266618,-477.99013720277696,-504.7974725228097,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018795087982127024,0.0,0.0,0.4711104426505398,461.9972995555555,-70.53050179884391,0.4255434419287178,12.184510326183704,0.005795604871669943,187.11178576852845,1.2217218250812694,0.2718417272831999,-789.6443372489445,13.193486422282636,0.060931330786863414,-349.2965708294747,-128.69356637330227
2025-01-01 05:08:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.248119521496543e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.248119521496543e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.185534087235347,-0.09224369054248172,1.088467936415467,3.1417143966310883,-1.1,9.236100170605994,509.43917006998737,-771.9389249267813,-464.8629373509194,-502.11441307348764,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018755670595802083,0.0,0.0,0.4701224216134832,461.9972995555555,-69.07770687111318,0.4274143505503273,12.159197667358313,0.005797343033111057,187.38975408796972,1.2219948146296988,0.2718417272831999,-785.1270743288244,13.18814940204308,0.06021107322112804,-337.05551393359036,-127.80742341732908
2025-01-01 05:09:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.254509752063465e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.254509752063465e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.121833636266107,-0.1559441415117213,1.0764564810722543,3.0435804573322445,-1.1,9.236100170605994,513.4093280459499,-767.6388188899834,-452.3957260464378,-499.5154561638436,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018717366876581674,0.0,0.0,0.4691623153275084,461.9972995555555,-67.70650580479463,0.42924295656859107,12.134743082163018,0.005799083387842539,187.6572002459912,1.2222598738963026,0.2718417272831999,-780.8178867756842,13.179067885700785,0.059510492538883866,-325.42653761858475,-126.96918842785307
2025-01-01 05:10:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.2607018359461413e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2607018359461413e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.059974153022583,-0.21780362475524484,1.0649826091378487,2.9491845165580703,-1.1,9.236100170605994,517.2220928584242,-763.5345873261783,-440.54563314217603,-496.99669789359314,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018680129711126134,0.0,0.0,0.46822894286777356,461.9972995555555,-66.41249926257079,0.43103083159217703,12.11032642519178,0.005800825848488844,187.91457006210885,1.222517345096992,0.2718417272831999,-776.7015607591201,13.166973432941772,0.058828725600284855,-314.3696797332943,-126.17595340888175
2025-01-01 05:11:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.266695773144571e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.266695773144571e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.999876195081853,-0.277901582695975,1.0540071425728366,2.8583253340165613,-1.1,9.236100170605994,520.8853624600206,-759.609696199796,-429.2728472514638,-494.5544706114,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018643914601972542,0.0,0.0,0.4673211888779965,461.9972995555555,-65.19145694316751,0.43277947140963935,12.087481097195749,0.005802570331422629,188.16228463097468,1.2227675511047988,0.2718417272831999,-772.764040903245,13.15434470344908,0.05816495542771813,-303.8481036811171,-125.4247435703467
2025-01-01 05:12:00,1.0758723776669894,0.4462279298214546,0.35165,0.017931206294449824,0.00743713216369091,0.005860833333333333,0.04409905914481689,0.0,0.6115149851888392,0.4102583333333334,0.010000000000000002,0.35165,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,On,5525.563808874771,19.77777777777783,0.8000000000000002,3129.3710222363407,10.305845622222222,0.4102583333333334,1,8244.676497777778,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.272541100329818e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.272541100329818e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.941464730278312,-0.33631304749951596,1.0434940794650223,2.770814944583131,-1.1,9.236100170605994,6049.970425986734,-755.8557783180759,2710.8301066220324,-492.1853221300766,-0.0,-0.0,1080.631290014588,0.0,7.0,0.01860867943980248,0.0,0.0,0.4664379978622063,461.9972995555555,-64.03935077254822,0.4344903026317329,12.064612318495927,0.005804316756554263,188.40074248832087,1.2230107971328923,0.2718417272831999,-768.9924112884233,13.136632970347488,0.05751840854698068,-293.82782141504595,-124.71309419926229
2025-01-01 05:13:00,1.0758723776669894,0.4462279298214546,0.35165,0.017931206294449824,0.00743713216369091,0.005860833333333333,0.04409905914481689,0.0,0.6115149851888392,0.4102583333333334,0.010000000000000002,0.35165,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,On,5525.563808874771,19.77777777777783,0.8000000000000002,3129.3710222363407,10.305845622222222,0.4102583333333334,1,8244.676497777778,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.251388941786596e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.251388941786596e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.152806507223524,-0.12497127055430468,1.033412262418238,3.0563395529903965,-1.1,9.236100170605994,6035.7736406503955,-752.2499559852738,2673.125828841096,-500.7784752084324,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018735996440801234,0.0,0.0,0.46962927681522315,461.9972995555555,-69.64298303053093,0.4289257098444275,12.154346683581924,0.005806065047139852,187.05490544568426,1.2221252523437258,0.2718417272831999,-765.3754939965825,13.12553801130861,0.05960204578075112,-326.93079574643156,-129.31439764881333
2025-01-01 05:14:00,1.0758723776669894,0.4462279298214546,0.35165,0.017931206294449824,0.00743713216369091,0.005860833333333333,0.04409905914481689,0.0,0.6115149851888392,0.4102583333333334,0.010000000000000002,0.35165,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,On,5525.563808874771,19.77777777777783,0.8000000000000002,3129.3710222363407,10.305845622222222,0.4102583333333334,1,8244.676497777778,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.2309798333092964e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2309798333092964e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.356980636763776,0.0,1.0237453173300681,3.327472821010675,-1.1,9.236100170605994,6022.526391301944,-748.7915303673984,2636.4262230542427,-509.1357375883641,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018858554604003593,0.0,0.0,0.4727012725713275,461.9972995555555,-74.53296999905035,0.42362964688038757,12.241287779963324,0.005807802106597353,185.75473366440772,1.2212709209128663,0.2718417272831999,-761.9074147122209,13.11588434482249,0.061515365477281786,-359.4373114862953,-133.50748769580284
2025-01-01 05:15:00,1.0758723776669894,0.4462279298214546,0.35165,0.017931206294449824,0.00743713216369091,0.005860833333333333,0.04409905914481689,0.0,0.6115149851888392,0.4102583333333334,0.010000000000000002,0.35165,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,On,5525.563808874771,19.77777777777783,0.8000000000000002,3129.3710222363407,10.305845622222222,0.4102583333333334,1,8244.676497777778,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.2112147015557944e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2112147015557944e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.55444287326579,0.0,1.014480202839483,3.584941644746734,-1.1,9.236100170605994,6009.649327833951,-745.464972433442,2600.6787913183953,-517.270011722176,-0.0,-0.0,1080.631290014588,0.0,7.0,0.018976677265024097,0.0,0.0,0.47566208973660745,461.9972995555555,-79.27575933323132,0.41858115765645476,12.324883652594462,0.005809528298891249,184.49714251675158,1.2204457742007087,0.2718417272831999,-758.5834947624365,13.118522328994626,0.06327872930230916,-391.2420987683523,-137.4501321495933
2025-01-01 05:16:00,1.0758723776669894,0.4462279298214546,0.35165,0.017931206294449824,0.00743713216369091,0.005860833333333333,0.04409905914481689,0.0,0.6115149851888392,0.4102583333333334,0.010000000000000002,0.35165,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,On,5525.563808874771,19.77777777777783,0.8000000000000002,3129.3710222363407,10.305845622222222,0.4102583333333334,1,8244.676497777778,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.192143083197152e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.192143083197152e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.745561441330953,0.0,1.005605082089981,3.829430093155319,-1.1,9.236100170605994,5997.200388400046,-742.2681812562405,2565.92233918117,-525.1912544968585,-0.0,-0.0,1080.631290014588,0.0,7.0,0.019090629282895004,0.0,0.0,0.47851836716564283,461.9972995555555,-83.80345599245463,0.41376268135502275,12.405315949821341,0.005811243963751613,183.27961117094438,1.2196481628777238,0.2718417272831999,-755.3994875981437,13.131306341903146,0.06490886463884413,-422.2643034365125,-141.18437961865789
2025-01-01 05:17:00,1.0758723776669894,0.4462279298214546,0.35165,0.017931206294449824,0.00743713216369091,0.005860833333333333,0.04409905914481689,0.0,0.6115149851888392,0.4102583333333334,0.010000000000000002,0.35165,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,On,5525.563808874771,19.77777777777783,0.8000000000000002,3129.3710222363407,10.305845622222222,0.4102583333333334,1,8244.676497777778,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.1736163682201855e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1736163682201855e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.9306642201927,0.0,0.9971078694812173,4.0615926234515465,-1.1,9.236100170605994,5985.173597232706,-739.2006308550237,2532.2103800391988,-532.9082991024475,-0.0,-0.0,1080.631290014588,0.0,7.0,0.019200646392896543,0.0,0.0,0.4812760137082527,461.9972995555555,-88.11320255420493,0.409158614095318,12.483580756974298,0.00581294942120319,182.09989733507487,1.218876617450116,0.2718417272831999,-752.3510574317893,13.150426576765506,0.06641979321763086,-452.4440580037991,-144.71658419334273
2025-01-01 05:18:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.155684093295955e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.155684093295955e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.11004604631339,0.0,0.9889761137582725,4.282057811102428,-1.1,9.236100170605994,447.9973697664886,-736.2589190750406,-629.7962853665708,-540.4290798849727,-0.0,-0.0,1080.631290014588,0.0,7.0,0.019306940305873203,0.0,0.0,0.48394033602699416,461.9972995555555,-92.20484036312682,0.40475498567853,12.559012037636833,0.0058146449737567305,180.95598823233038,1.2181298161790626,0.2718417272831999,-749.4337372948676,13.17481821982697,0.06782344351119615,-481.7390357159231,-148.05724965064786
2025-01-01 05:19:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.165096060797623e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.165096060797623e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.015838110324957,0.0,0.9811947147104112,4.121565652844045,-1.1,9.236100170605994,454.8710764540072,-733.4419804147898,-606.2845087527731,-536.4741314015085,-0.0,-0.0,1080.631290014588,0.0,7.0,0.019251156157638515,0.0,0.0,0.48254207203415106,461.9972995555555,-89.28608215907236,0.4072396895606656,12.521842439938702,0.005816330908210317,181.39683426187182,1.2185200284014706,0.2718417272831999,-746.642109888784,13.200129473994265,0.06680454772793776,-460.3524043818884,-145.9321043708848
2025-01-01 05:20:00,0.6656140443336561,0.4462279298214546,0.0,0.011093567405560936,0.00743713216369091,0.0,0.04409905914481689,0.0,0.6115149851888392,0.0,0.010000000000000002,0.0,0.0,0,0.4433112631547879,0,0.0029166666666666685,1,0,0,Off,0.06279520028319044,0.047096400212392815,On,0.0,0,Off,0.01675492598684211,0.0,On,0.002414675092364383,0.0,On,0.024929458065610397,0,On,0.02043330098245511,0,On,0.5282864839231937,0.3962148629423951,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,Off,0.0,0.0,3.174161271601861e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.174161271601861e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.925166228265844,0.0,0.9737372514225318,3.968795436454881,-1.1,9.236100170605994,460.82674639903087,-730.7467323641172,-584.3825866836114,-532.6784458601742,-0.0,-0.0,1080.631290014588,0.0,7.0,0.019197383519782594,0.0,0.0,0.48119422778639437,461.9972995555555,-87.12609775538306,0.4096518084813039,12.486237013758501,0.0058180204087374425,181.818379580063,1.2188957823160518,0.2718417272831999,-743.9666965387867,13.219964174669478,0.065820024399401,-440.2977318396884,-144.08485484392304
