Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 07:06:00,0.9082143695949292,0.5836159904059642,0.0,0.015136906159915486,0.009726933173432737,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7481524742346507,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48325875790009776,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.628609661280002,51.666666666666686,43.496666666666684,1833.4261203649169,0,4.48423644746739,0.0,47.728748547869145,0.0,0.0,0.0,41.171479548373334,40.64347995975914,47.79308872695414,18.31283106376777,12.43753247303448,HP On,1810.8474746457225,17.83333333333337,2.443441719368036,0.0,0.7362230051632,0.011929469071450661,3.0628442348518305,1798.9180055742718,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6311576004414,17.838318748228865,0,0.0,9.236100170605994,898.5102696088561,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.55126491160274,0.22453527837916587,8.279862157068981,0.002785561509231942,-10.607938396049148,1.229876985119817
2025-01-01 07:07:00,0.9082192574940109,0.5836191476768686,0.0,0.015136987624900181,0.009726985794614477,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7481573621337324,0.015,0.0,0.0002506236243534685,0.095731608881513,0.4832619151710022,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.62398351759012,51.666666666666686,43.496666666666684,1833.440006139899,0,4.484363757965818,0.0,47.720430916058454,0.0,0.0,0.0,41.16531135678682,40.64001311642472,47.78900097503075,18.31717943096481,12.43753247303448,HP On,1810.8572625966071,17.83333333333337,2.4434389434087755,0.0,0.7362278157420634,0.011929546391668986,3.062855370166739,1798.9277162049382,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.628274783697,17.838318748228865,0,0.0,9.236100170605994,898.5177684129512,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.548975764813385,0.2245294467068324,8.27972403366119,0.0027854888380871583,-10.596717124651368,1.229877039055604
2025-01-01 07:08:00,0.9082243625908554,0.5836224452436682,0.0,0.01513707270984759,0.009727040754061137,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7481624672305769,0.015,0.0,0.0002506236243534685,0.095731608881513,0.4832652127378017,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.61935827311195,51.666666666666686,43.496666666666684,1833.453893726926,0,4.484491048836505,0.0,47.71211944700654,0.0,0.0,0.0,41.15914436414926,40.636546792482704,47.784913611101494,18.321524196438077,12.43753247303448,HP On,1810.867485409052,17.83333333333337,2.4434360441406966,0.0,0.7362328400293775,0.01192962720119943,3.062867000142189,1798.9378582078525,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6253949476963,17.838318748228865,0,0.0,9.236100170605994,898.5256878786229,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.546672418039961,0.22452362120224953,8.279586053072153,0.0027854162438184253,-10.585507723811444,1.2298770929343472
2025-01-01 07:09:00,0.908229681461003,0.5836258808943804,0.0,0.015137161357683384,0.00972709801490634,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7481677861007245,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48326864838851397,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.614733926959474,51.666666666666686,43.496666666666684,1833.467783122667,0,4.484618320094504,0.0,47.70381413044732,0.0,0.0,0.0,41.1529785692793,40.63308098783214,47.7808266350929,18.325865363316407,12.43753247303448,HP On,1810.8781362406219,17.83333333333337,2.443433023500303,0.0,0.7362380746720353,0.011929711428689283,3.062879117013687,1798.9484248119327,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6225180894294,17.83831874822886,0,0.0,9.236100170605994,898.5340177597216,-1129.1649969591008,-0.0,-0.0,204.27652701063204,0.0,1.0,0.048127216702609804,0.0,0,0.89557198845256,65.99961422222222,12.54435146756844,0.22451780185889497,8.279448215157606,0.002785343726344412,-10.574310180970945,1.229877146756106
2025-01-01 07:10:00,0.9082352116587673,0.5836294530492481,0.0,0.015137253527646121,0.0097271575508208,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7481733162984888,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48327222054338154,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.61011047828888,51.666666666666686,43.496666666666684,1833.5336080791028,0,4.4848464495478195,0.0,47.695514956138034,0.0,0.0,0.0,41.14681397105184,40.62961570237216,47.77674004692908,18.330202934725225,12.43753247303448,HP On,1810.8892101942904,17.83333333333337,2.443429882876483,0.0,0.7362435172659787,0.011929799032510109,3.06289171521348,1798.9594111617803,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6196442058854,17.838318748228865,0,0.0,9.236100170605994,898.5427505710561,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.542010325234802,0.22451198867025335,8.279959842751925,0.0027852712855838736,-10.563124483584678,1.2298772005209422
2025-01-01 07:11:00,0.9082409507915324,0.5836331601627938,0.0,0.015137349179858874,0.009727219336046563,0.0,0.01308837174834253,0.001,0.13097352361193593,0.748179055431254,0.015,0.0,0.0002506236243534685,0.095731608881513,0.4832759276569273,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.60548792620095,51.666666666666686,43.496666666666684,1833.5475022309756,0,4.484973687079419,0.0,47.68722191385921,0.0,0.0,0.0,41.14065056826794,40.62615093600202,47.772653846531774,18.334536913786575,12.43753247303448,HP On,1810.900702476697,17.83333333333337,2.4434266236294735,0.0,0.7362491654568809,0.011929889974373033,3.0629047892888615,1798.970812502324,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.616773294062,17.838318748228865,0,0.0,9.236100170605994,898.5518807158414,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.539648187613686,0.22450618162981614,8.279822299097663,0.002785198921455651,-10.551950619120772,1.2298772542289145
2025-01-01 07:12:00,0.9082468966546151,0.5836370008109328,0.0,0.015137448277576918,0.009727283346848881,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7481850012943366,0.015,0.0,0.0002506236243534685,0.095731608881513,0.4832797683050664,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.600866269878253,51.666666666666686,43.496666666666684,1833.5613981807137,0,4.485100905040817,0.0,47.67893499341462,0.0,0.0,0.0,41.13448835983767,40.62268668862106,47.768568033820394,18.3388673036191,12.43753247303448,HP On,1810.912608671107,17.83333333333337,2.4434232470126105,0.0,0.7362550170757266,0.01192998421860988,3.062918334216002,1798.982624452497,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6139053509537,17.838318748228865,0,0.0,9.236100170605994,898.5614037772546,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.537265054616768,0.22450038073108172,8.27968489767625,0.002785126633878671,-10.540788575060594,1.2298773078800838
2025-01-01 07:13:00,0.9082530473239456,0.5836409737508392,0.0,0.015137550788732426,0.009727349562513986,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7481911519636671,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48328374124497275,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.59624550845056,51.666666666666686,43.496666666666684,1833.5752959249758,0,4.485228103446929,0.0,47.670654184631175,0.0,0.0,0.0,41.12832734460075,40.619222960128674,47.76448260871196,18.343194107338068,12.43753247303448,HP On,1810.9249249228676,17.83333333333337,2.4434197541197835,0.0,0.7362610702298927,0.011930081733774443,3.0629323456107773,1798.9948431890932,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6110403735643,17.838318748228865,0,0.0,9.236100170605994,898.5713160447358,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.534861070337442,0.22449458596755514,8.279547638343834,0.0027850544227719463,-10.529638338898705,1.22987736147451
2025-01-01 07:14:00,0.9082594011172279,0.5836450778958568,0.0,0.015137656685287132,0.009727417964930948,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7481975057569494,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48328784538999037,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.59162564101606,51.666666666666686,43.496666666666684,1833.5891954604397,0,4.485355282312673,0.0,47.662379477358904,0.0,0.0,0.0,41.12216752135475,40.61575975042441,47.7603975711212,18.347517328055357,12.43753247303448,HP On,1810.9376478612637,17.83333333333337,2.4434161459076926,0.0,0.7362673232645668,0.011930182492382578,3.062946819639458,1799.0074653688812,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6217534969087,17.838318748228865,0,0.0,9.236100170605994,898.5816142269282,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.532436314133744,0.2244887973327488,8.279410520956944,0.0027849822880545755,-10.51849989814304,1.2298774150122531
2025-01-01 07:15:00,0.908265956492399,0.5836493122499116,0.0,0.015137765941539984,0.009727488537498526,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7482040611321206,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48329207974404503,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.587006666754657,51.666666666666686,43.496666666666684,1833.6030967837653,0,4.485482441652911,0.0,47.65411086147089,0.0,0.0,0.0,41.11600888900621,40.612297059407915,47.756312920960546,18.351836968879482,12.43753247303448,HP On,1810.9507743960294,17.83333333333337,2.443412423253611,0.0,0.736273774662657,0.011930286469463727,3.0629617527870274,1799.0204879265657,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.618894636067,17.838318748228865,0,0.0,9.236100170605994,898.5922952686653,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.529990821105162,0.22448301482018143,8.279273545372057,0.0027849102296457423,-10.507373240314598,1.229877468493373
2025-01-01 07:16:00,0.9082727119567199,0.5836536758487889,0.0,0.015137878532611998,0.009727561264146482,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7482108165964414,0.015,0.0,0.0002506236243534685,0.095731608881513,0.4832964433429225,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.582388584809326,51.666666666666686,43.496666666666684,1833.6169998916262,0,4.4856095814824934,0.0,47.64584832686319,0.0,0.0,0.0,41.109851446412435,40.608834886978876,47.75222865814012,18.356153032915575,12.43753247303448,HP On,1810.964301535343,17.83333333333337,2.443408587006986,0.0,0.7362804229553597,0.011930393641081734,3.06297714165017,1799.0339078942613,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6160387317605,17.838318748228865,0,0.0,9.236100170605994,898.6033562312432,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.527524644369386,0.22447723842337897,8.279136711445908,0.0027848382474647167,-10.496258352947718,1.2298775219179297
2025-01-01 07:17:00,0.9082796660160743,0.5836581677273855,0.0,0.015137994433601238,0.00972763612878976,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7482177706557959,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48330093522151907,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.577771394291428,51.666666666666686,43.496666666666684,1833.6309047806806,0,4.485736701816215,0.0,47.63759186345478,0.0,0.0,0.0,41.10369519238857,40.60537323303712,47.748144782567785,18.360465523265415,12.43753247303448,HP On,1810.978226284425,17.83333333333337,2.443404638018164,0.0,0.7362872666723793,0.01193050398341652,3.062992982822046,1799.0477223010087,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.613185781001,17.838318748228865,0,0.0,9.236100170605994,898.6147942123364,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.52503787638043,0.2244714681358739,8.279000019035234,0.002784766341430853,-10.485155223589777,1.229877575285983
2025-01-01 07:18:00,0.9082868171543566,0.5836627869063936,0.0,0.015138113619239276,0.00972771311510656,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7482249217940781,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48330555440052714,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.57315509438615,51.666666666666686,43.496666666666684,1833.644811447606,0,4.48586380266888,0.0,47.62934146118753,0.0,0.0,0.0,41.0975401258482,40.6019120974826,47.74406129414916,18.364774443027407,12.43753247303448,HP On,1810.9925456043502,17.83333333333337,2.44340057715005,0.0,0.7362943043217247,0.011930617472353399,3.063009272845529,1799.0619281319969,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6103357808015,17.838318748228865,0,0.0,9.236100170605994,898.6266062938441,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.522530637963012,0.2244657039512059,8.278863467997127,0.002784694511463592,-10.474063839801486,1.2298776285975923
2025-01-01 07:19:00,0.9082941638232681,0.5836675323857112,0.0,0.015138236063721135,0.00972779220642852,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7482322684629896,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48331029987984475,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.56853968422063,51.666666666666686,43.496666666666684,1833.6587198890636,0,4.4859908840552265,0.0,47.6210971100261,0.0,0.0,0.0,41.09138624562751,40.59845148021526,47.73997819278762,18.369079795296614,12.43753247303448,HP On,1811.0072563916492,17.83333333333337,2.443396405283879,0.0,0.7363015343796975,0.011930734083292125,3.0630260081900382,1799.076522308357,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.607488728181,17.838318748228865,0,0.0,9.236100170605994,898.6387895086752,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.520003065495203,0.22445994586292123,8.278727058188597,0.0027846227574824588,-10.46298418915662,1.2298776818528174
2025-01-01 07:20:00,0.9083017044344867,0.5836724031393835,0.0,0.015138361740574778,0.009727873385656392,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7482398090742082,0.015,0.0,0.0002506236243534685,0.095731608881513,0.48331517063351703,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.56392516296426,51.666666666666686,43.496666666666684,1833.6726301017236,0,4.486117945989987,0.0,47.612858799957884,0.0,0.0,0.0,41.085233550619016,40.59499138113525,47.73589547838433,18.373381583164736,12.43753247303448,HP On,1811.022355462638,17.83333333333337,2.4433921233236555,0.0,0.7363089552831925,0.011930853791015618,3.0630431852337154,1799.0915016716224,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.604644620162,17.838318748228865,0,0.0,9.236100170605994,898.6513408204664,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.517455306297553,0.22445419386457294,8.27859078946695,0.0027845510794070644,-10.451916259242145,1.2298777350517183
2025-01-01 07:21:00,0.9083094373538063,0.5836773981118177,0.0,0.015138490622563438,0.009727956635196962,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7482475419935278,0.015,0.0,0.0002506236243534685,0.095731608881513,0.4833201656059512,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.55931152978375,51.666666666666686,43.496666666666684,1833.6865420822494,0,4.486244988487845,0.0,47.604626520993,0.0,0.0,0.0,41.079082039711665,40.59153180014277,47.731813150838256,18.37767980972013,12.43753247303448,HP On,1811.037839541694,17.83333333333337,2.4433877321994806,0.0,0.7363165654239366,0.01193097656959115,3.063060800250096,1799.1068629721028,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.6018034537647,17.838318748228865,0,0.0,9.236100170605994,898.6642571116859,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.514887518461126,0.22444844794972113,8.278454661689505,0.002784479477157104,-10.440860037658075,1.2298777881943548
2025-01-01 07:22:00,0.9083173608975396,0.5836825162154591,0.0,0.01513862268162566,0.009728041936924317,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7482554655372611,0.015,0.0,0.0002506236243534685,0.095731608881513,0.4833252837095926,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.554698783803623,51.666666666666686,43.496666666666684,1833.7524033773943,0,4.486472954304973,0.0,47.59640026316417,0.0,0.0,0.0,41.072931711738164,40.588072737138084,47.72773121004618,18.381974478047816,12.43753247303448,HP On,1811.0537052540633,17.83333333333337,2.4433832328695844,0.0,0.7363243631449542,0.011931102392306825,3.0630788493999344,1799.1226028617564,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.598965226018,17.838318748228865,0,0.0,9.236100170605994,898.6775351762142,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.512299870620044,0.2244427081119325,8.278968109181003,0.002784407950652359,-10.429815512017688,1.2298778412807854
2025-01-01 07:23:00,0.9083254733320176,0.5836877563304683,0.0,0.01513875788886696,0.009728129272174472,0.0,0.01308837174834253,0.001,0.13097352361193593,0.7482635779717391,0.015,0.0,0.0002506236243534685,0.095731608881513,0.4833305238246018,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.550086924224892,51.666666666666686,43.496666666666684,1833.766320022144,0,4.486599963397141,0.0,47.58818001652671,0.0,0.0,0.0,41.06678256563319,40.58461419202162,47.72364965590272,18.38626559122946,12.43753247303448,HP On,1811.069949124871,17.83333333333337,2.4433786263206074,0.0,0.7363323467400841,0.011931231231655114,3.063097328730086,1799.138717893216,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.596129933949,17.838318748228865,0,0.0,9.236100170605994,898.6911717175235,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.509692541121563,0.2244369743447806,8.278832272093116,0.0027843364998126944,-10.418782669947268,1.2298778943110704
2025-01-01 07:24:00,0.9083337728736395,0.5836931173047528,0.0,0.015138896214560658,0.00972821862174588,0.0,0.01308837174834253,0.001,0.13097352361193593,0.748271877513361,0.015,0.0,0.0002506236243534685,0.095731608881513,0.4833358847988864,0.004375000000000002,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004771335663377193,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,31.545475950151005,51.666666666666686,43.496666666666684,1833.7802384239146,0,4.486726953093842,0.0,47.57996577115842,0.0,0.0,0.0,41.06063460020134,40.58115616469383,47.71956848830034,18.39055315234341,12.43753247303448,HP On,1811.0865675792243,17.83333333333337,2.443373913567562,0.0,0.7363405144540288,0.011931363059332172,3.063116234173628,1799.155204519892,2192.3315023647447,0.0,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3401.5932975745914,17.838318748228865,0,0.0,9.236100170605994,898.7051633479202,-1129.1649969591012,-0.0,-0.0,204.27652701063204,0.0,1.0,0.04812721670260981,0.0,0,0.89557198845256,65.99961422222222,12.507065717165204,0.22443124664184583,8.27869657551286,0.0027842651245580607,-10.407761499086197,1.2298779472852683
