Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.7034050831929041,0.45671147353973096,0.0,0.7034050831929041,0.4567114735397309,0.0,0.012971997707772354,0.001,0.13097352361193593,0.5584595618731958,0.0,0.0,0.0002506236243534685,0.095731608881513,0.36072924103386445,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004654961622807018,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,0.0,0.0,33.746312699466095,51.66666666666668,43.496666666666684,1814.1410933841205,0.0,4.405127118717209,0.0,49.74660493787985,0.0,0.0,0.0,43.99508359928813,42.06302418145804,49.84321215194428,16.279807064741345,12.43753247303448,1555.1255418499998,17.5555555555556,2.8137401191766243,0.0,0.5495168486707968,0.008942713202398941,2.246019535376584,1546.1828286476007,2469.010315003773,0.0,0.0,18.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428.913745558071,17.56053785982651,0.0,2.8,9.236100170605994,781.595357642503,-987.4577278673213,0.0,0.0,204.16015297006186,0.0,1.0,0.05133324017724309,0.0,0.0,0.9552310548794624,65.99961422222222,9.767390689762976,0.22991388769538246,8.17291447080943,0.0028002415558793037,-19.49881096661534,1.232177786520777
2025-01-01 01:00:00,0.6931195923551063,0.4501900799346271,0.0,0.6931195923551063,0.4501900799346271,0.0,0.012622875586061826,0.001,0.12998246375821954,0.549514253010825,0.0,0.0,0.0002506236243534685,0.09498831399122569,0.35495114231904795,0.0,1.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.00430583950109649,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,0.0,0.0,33.480860525039,51.66666666666668,43.496666666666684,1815.268195741128,0.0,4.413952423390159,0.0,49.42830255037599,0.0,0.0,0.0,43.64114736671866,41.84162769918394,49.5318333157424,16.62963326941532,12.43753247303448,1523.7172613463326,17.5555555555556,2.801473250538488,0.0,0.5407526453301945,0.008761607680630421,2.2077816593802733,1514.9556536657021,2436.7054936926725,0.0,0.0,18.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426.057349135129,17.56048926264316,0.0,2.5,9.236100170605994,800.3753605798985,-934.8984792928022,0.0,0.0,202.81997099463493,0.0,1.0,0.04765844697980472,0.0,0.0,0.8868489194379303,65.99961422222222,8.73660753173329,0.22935124892892478,8.165034378114486,0.002793213092329424,-11.084580270767269,1.232243036035385
2025-01-01 02:00:00,0.7115034076345285,0.4619617180476535,0.0,0.7115034076345284,0.46196171804765346,0.0,0.012622875586061826,0.001,0.12899140390450314,0.5688891281439635,0.0,0.0,0.0002506236243534685,0.0942450191009384,0.36746607532236164,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00430583950109649,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,0.0,0.0,33.21606165271588,51.66666666666668,43.496666666666684,1816.823192254104,0.0,4.423495961391893,0.0,49.11310176481751,0.0,0.0,0.0,43.28808220362118,41.62201722102662,49.207772039264135,16.96209220379115,12.43753247303448,1528.2599139355555,17.5555555555556,2.7183057481990245,0.0,0.5598268671868983,0.009062260957065143,2.3022673754163914,1519.1976529784904,2343.5900858629625,0.0,0.0,18.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.7216357808547,17.5604533222592,0.0,1.6500000000000001,9.236100170605994,811.247966350342,-927.9615591348532,0.0,0.0,201.82891114091854,0.0,1.0,0.04454935787670851,0.0,0.0,0.8289936495697048,65.99961422222222,9.120700408721294,0.22921929179927275,8.163088009423692,0.002791592440244735,2.826047322568587,1.2322443934996536
2025-01-01 03:00:00,0.934151978223083,0.605825694133833,0.0,0.934151978223083,0.605825694133833,0.0,0.012390127504921477,0.001,0.12800034405078672,0.7927615066673749,0.0,0.0,0.0002506236243534685,0.0935017242106511,0.5120733462988285,0.0,1.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.00407309141995614,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,0.0,0.0,32.567848414154774,51.66666666666668,43.496666666666684,1828.7574567753343,0.0,4.452923165702322,0.0,48.80064998358582,0.0,0.0,0.0,42.4237978855397,41.405430828990504,48.90577168520538,17.28025804390885,12.43753247303448,1867.4985235674321,17.83333333333337,2.5671199588384552,0.0,0.6750093773503502,0.01120942951852619,2.814102812388738,1856.289094048906,2354.932512242527,0.10654269979849848,0.0,18.83333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.359148742633,17.831358925300428,0.0,1.6500000000000001,9.236100170605994,1082.5194230457876,-992.6693591873625,0.0,0.0,200.60510320606178,0.0,1.0,0.046919629541474446,0.0,0.0,0.8731006861578413,65.99961422222222,7.085155459656089,0.22537097345232449,8.291843855181217,0.0027920091245822176,-16.97500176869986,1.2310968783595218
2025-01-01 04:00:00,0.955669989437711,0.6169648014078972,0.0,0.955669989437711,0.6169648014078972,0.0,0.012390127504921477,0.001,0.12700928419707033,0.8077705777357191,0.007499999999999999,0.0,0.0002506236243534685,0.09275842932036381,0.5217682484631799,0.002187500000000001,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.00407309141995614,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,0.0,0.0,32.29892170039082,51.66666666666668,43.496666666666684,1829.4153674859947,0.0,4.460480178061767,0.0,48.4946400533587,0.0,0.0,0.0,42.06522893385443,41.19201586205186,48.5908858405783,17.585177260916687,12.43753247303448,1800.573128573456,17.83333333333337,2.325621333123438,0.0,0.7211161970760875,0.01165438065963167,2.9293933931034846,1788.9187479138243,2234.2552702055327,0.0,0.0,18.83333333333337,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3406.3647736231537,17.838151247583244,0.0,0.55,9.236100170605994,914.339896118103,-1096.98417352915,0.0,0.0,199.61404335234542,0.0,1.0,0.04829793792452571,0.0,0.0,0.8987488425209562,65.99961422222222,11.136897721451707,0.22438086970862356,8.279972683665502,0.0027822049500523874,5.625703577360727,1.230497714248407
2025-01-01 05:00:00,0.9942265794725185,0.6415692174137713,0.0,0.9942265794725184,0.6415692174137713,0.0,0.01285562366720218,0.001,0.12700928419707033,0.8458616716082459,0.007499999999999999,0.0,0.0002506236243534685,0.09275842932036381,0.546372664469054,0.002187500000000001,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.004538587582236842,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,0.0,0.0,32.0403442472299,51.66666666666668,43.496666666666684,1831.8318994122333,0.0,4.471353554341598,0.0,48.18999898814396,0.0,0.0,0.0,41.72045899630654,40.9803463938391,48.294231437755265,17.875186984524532,12.43753247303448,1837.8968380750414,17.83333333333337,2.2325014745240295,0.0,0.7585551906789986,0.012306480929247412,3.1057404320906215,1825.5903571457939,2147.9100308256066,0.0,0.0,18.83333333333337,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3398.151040500071,17.838167154861356,0.0,-0.25000000000000006,9.236100170605994,902.8369399539129,-1147.897991790447,0.0,0.0,200.0795395146261,0.0,1.0,0.048205638382728205,0.0,0.0,0.8970312928714175,65.99961422222222,12.758554154692176,0.2252662996912694,8.290577163719437,0.0027946444413778663,12.536398571078527,1.2298708846814261
2025-01-01 06:00:00,0.8819341403701906,0.5688658831708282,0.0,0.8819341403701906,0.5688658831708282,0.0,0.013437493870053056,0.001,0.12899140390450314,0.7310052425956344,0.007499999999999999,0.0,0.0002506236243534685,0.0942450191009384,0.4721827404455364,0.002187500000000001,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00512045778508772,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,0.0,0.0,31.78263058087519,51.66666666666668,43.496666666666684,1832.8402204314748,0.0,4.479417951202949,0.0,47.88863113587888,0.0,0.0,0.0,41.37684077450025,40.7704151679592,47.989655739096314,18.151065374806493,12.43753247303448,1791.433639286758,17.83333333333337,2.474919594479647,0.0,0.7193540610753631,0.011651181520271139,3.011830865575583,1779.782457766487,2227.050497588015,0.0,0.0,18.83333333333337,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3405.345659052305,17.838258333240244,0.0,0.3,9.236100170605994,897.7830643667555,-1108.6428105215718,0.0,0.0,202.64352942490976,0.0,1.0,0.048109118003953934,0.0,0.0,0.8952352000684779,65.99961422222222,12.3487061766596,0.22481202723581478,8.284012281951139,0.0027889995689045757,-17.845238039170464,1.2298746887932706
2025-01-01 07:00:00,1.4228490084235115,0.8407251860194697,0.0,1.4228490084235115,0.8407251860194698,0.0,0.01308837174834253,0.19151239047694898,0.13097352361193593,1.0722747225862839,0.014999999999999998,0.0,0.04799752940992964,0.095731608881513,0.692621047728027,0.004375000000000002,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004771335663377193,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,741.906574753608,1.6201919790446893,-330.093521998025,51.66666666666668,43.496666666666684,1811.532456884711,0.4166666666666667,4.371027291168698,0.0,47.71137185537156,0.0,0.0,741.906574753608,42.40218616609324,41.31927288816811,47.80685266575233,18.84090434558348,12.43753247303448,2085.908894258085,17.83333333333337,2.080275433350023,0.0,0.8266078472481806,0.014742072881836939,3.4221324953820513,2071.166821376248,2123.226047592475,0.1559248024562665,0.0,18.83333333333337,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3394.1541134028903,17.83196871298023,0.0,-0.55,9.236100170605994,921.1031585682024,-1198.9805216367802,0.0,0.0,22.95394619933457,1.265363251552709,1.0,0.04945774435005467,0.0,0.0,0.9203310202967739,65.99961422222222,11.220839747563016,0.22430999025461495,8.272449015204193,0.0027816377706912374,-40.771005765138305,1.229906737677078
2025-01-01 08:00:00,1.9170572372993624,1.1104021514339173,0.0,1.9170572372993622,1.1104021514339173,0.0,0.011924631342640775,0.3190187094907302,0.13196458346565232,1.4391493130003388,0.014999999999999998,0.0,0.07995362520913307,0.09647490377180028,0.9295986224529839,0.004375000000000002,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0036075952576754386,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,1061.2802425031118,2.166788962832594,-447.54118259981925,51.66666666666668,43.496666666666684,1606.0117555564414,0.65,3.4941342182071753,0.0,50.34598160343423,0.0,0.0,1061.2802425031118,53.69657225113668,47.674509239593355,50.466602567442315,23.18156650807553,12.43753247303448,2378.366608474942,17.83333333333337,1.6738023632876606,0.0,0.9164137720659813,0.01857508333333334,3.823085178584292,2359.7915251416084,2005.6310675405844,0.3541604576010242,0.0,18.83333333333337,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3381.9718734751,17.829171827783743,0.0,-1.4,9.236100170605994,1062.2436785542457,-1303.2190120535272,0.0,0.0,-40.177959435439234,110.6170862111863,1.0,0.05126494835643116,0.0,0.0,0.9539602512479639,65.99961422222222,27.27404156827013,0.22268019438043674,8.248983880321942,0.0027595459778942916,-8.421493259933392,1.230512661970354
2025-01-01 09:00:00,1.0323169481950787,0.6650841937891931,0.0,1.0323169481950787,0.6650841937891931,0.0,0.011226387099219724,0.001,0.13196458346565232,0.8731259776302067,0.014999999999999998,0.0,0.0002506236243534685,0.09647490377180028,0.5639836663930394,0.004375000000000002,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002909351014254386,0.0,0.008317036084965337,0.0,0.0033313784365852305,0.0,0.08799975102669498,0.06599981327002122,0.0,0.0,0.0,0.0,43.07880118414524,51.66666666666668,43.496666666666684,1567.0608440266913,0.0,3.347055352335155,0.0,51.3431643534499,0.0,0.0,0.0,56.438401578860315,49.148671714047374,51.43610386802893,25.386037113558935,12.43753247303448,1824.4203892232135,17.83333333333337,2.1749875603467457,0.0,0.7662041075841448,0.014662459880184166,3.0761780481175505,1809.7579293430292,2005.4246152242506,0.017259410165877745,0.0,18.83333333333337,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3390.0771346401552,17.838287768408303,0.0,-0.85,9.236100170605994,877.7358580129913,-1244.3320496305846,0.0,0.0,203.40560221522563,357.26910243612497,1.0,0.050404406821678197,0.0,0.0,0.9379469235255872,65.99961422222222,94.24191620513673,0.2247325893785134,8.287247919925404,0.002785296169979913,108.60889808456248,1.2310725292350535
