Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:37:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.235433799256874,51.666666666666686,46.10666666666668,0.0,50.3757763103939,0.0,0.0,0.0,38.235433799256874,50.220647864847244,50.3757763103939,50.14308364207392,12.43753247303448,17.36203899203116,0.0,1.0986950215422266,0.6353753293282295,1.1,9.236100170605994,-622.512627573431,-1037.594560053455,-36.24039207448488,-1019.8393188481411,-0.0,-6.163377773706078,395.0999900318665,0.0,3.0,0.04783515865615539,0.0,0.000289090789317717,1.2672267169426665,197.99884266666666,8.390079016549747,0.25923967807413173,8.451787406393947,0.003119509661308369,58.10031563213249,1.2328421135490166,0,0,25.31300262829702,0.03477296848929387,21.181346667048736,-57.421738741533616
2025-01-01 02:38:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.26654967807196,51.666666666666686,46.10666666666668,0.0,50.370058654774745,0.0,0.0,0.0,38.26654967807196,50.215281842046195,50.370058654774745,50.137893435681924,12.43753247303448,17.329918620063008,0.0,1.1,0.6329396492327973,1.1,9.236100170605994,-618.8033395178333,-1084.2216491811364,-36.13280746950016,-1016.568668180177,-0.0,-5.874364171406788,395.0999900318665,0.0,3.0,0.04777611627193853,0.0,0.0002760800273131153,1.2653293850780925,197.99884266666666,8.53970280188414,0.25981329836142814,8.4377353382982,0.0031200715422659364,58.159580118083056,1.232978019709997,0,0,25.20185444314332,0.0347943122569275,21.305453985063302,-57.43826145456346
2025-01-01 02:39:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.29696878432501,51.666666666666686,46.10666666666668,0.0,50.36433645292392,0.0,0.0,0.0,38.29696878432501,50.20991145239224,50.36433645292392,50.132698952126404,12.43753247303448,17.298392748921543,0.0,1.0987078466498474,0.6305481066685483,1.1,9.236100170605994,-615.1760213248351,-1031.2539405410582,-36.042323113126514,-1013.3626042543829,-0.0,-5.5911034611792925,395.0999900318665,0.0,3.0,0.0477181297768453,0.0,0.0002632789086909594,1.2634653777146032,197.99884266666666,8.677696358860477,0.26037856226475625,8.423406486359863,0.0031206339343659768,58.21646308144375,1.2331114315666023,0,0,25.025804976068585,0.03481525651769631,21.42743711769121,-57.46976023081772
2025-01-01 02:40:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.32671464531241,51.666666666666686,46.10666666666668,0.0,50.35860980844393,0.0,0.0,0.0,38.32671464531241,50.204536793671565,50.35860980844393,50.1275002862854,12.43753247303448,17.26744125495341,0.0,1.1,0.6281902746326333,1.1,9.236100170605994,-611.6276516159453,-1078.2985031601206,-35.966552534765555,-1010.218859894916,-0.0,-5.313393004553212,395.0999900318665,0.0,3.0,0.04766116410526274,0.0,0.0002506808237297294,1.2616335974408543,197.99884266666666,8.80461125165742,0.2609357329687209,8.4093835476505,0.0031211968156080656,58.27104585767515,1.2332424329576235,0,0,24.934168812195725,0.03483589322665994,21.547821756283167,-57.514374291048725
2025-01-01 02:41:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.35580983706952,51.666666666666686,46.10666666666668,0.0,50.35287882143905,0.0,0.0,0.0,38.35580983706952,50.19915796036852,50.35287882143905,50.12229752983326,12.43753247303448,17.23704482889525,0.0,1.098721571468614,0.6258568940806489,1.1,9.236100170605994,-608.155343025751,-1026.5916170415169,-35.903583478735214,-1007.1352643743628,-0.0,-5.041038821668312,395.0999900318665,0.0,3.0,0.04760518557167468,0.0,0.00023827940205093775,1.2598329894892295,197.99884266666666,8.920970138413596,0.26148506421665324,8.395656172192691,0.0031217601647499185,58.32340665059881,1.233371104363644,0,0,24.791244562432524,0.034856303897667716,21.667076095225262,-57.57065957396048
2025-01-01 02:42:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.384276030544925,51.666666666666686,46.10666666666668,0.0,50.3471435886568,0.0,0.0,0.0,38.384276030544925,50.193775043799064,50.3471435886568,50.1170907713702,12.43753247303448,17.207184936113617,0.0,1.1,0.6235397458396637,1.1,9.236100170605994,-604.7563464402444,-1073.7364145321856,-35.85168319369389,-1004.1097384643018,-0.0,-4.77385514535915,395.0999900318665,0.0,3.0,0.04755016180517834,0.0,0.00022606850217734542,1.2580625397365481,197.99884266666666,9.02725713754998,0.2620268007141882,8.382214424354542,0.0031223239612779485,58.37362067871419,1.2334975230691962,0,0,24.713227523991392,0.034876560760037485,21.785617026996864,-57.63730022069075
2025-01-01 02:43:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.41213403583363,51.666666666666686,46.10666666666668,0.0,50.34140420362252,0.0,0.0,0.0,38.41213403583363,50.18838813223783,50.34140420362252,50.111880096545505,12.43753247303448,17.177843778764103,0.0,1.0987328996042631,0.6212315589933849,1.1,9.236100170605994,-601.428036283191,-1022.9443758714665,-35.80922844233478,-1001.1402897475124,-0.0,-4.5116639989528595,395.0999900318665,0.0,3.0,0.04749606168698296,0.0,0.00021404220147732572,1.2563212727934674,197.99884266666666,9.12392743140775,0.2625611785189389,8.369048762628097,0.0031228881853792153,58.42176031511271,1.2336217633172675,0,0,24.62344751119573,0.03489672758995031,21.90381453356438,-57.71304297589916
2025-01-01 02:44:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.439403843423285,51.666666666666686,46.10666666666668,0.0,50.335660756767304,0.0,0.0,0.0,38.439403843423285,50.18299731103897,50.335660756767304,50.1066655881748,12.43753247303448,17.149004260671937,0.0,1.1,0.6189259321015956,1.1,9.236100170605994,-598.1679004770324,-1070.0780629752815,-35.77473739208425,-998.2250082677581,-0.0,-4.2542948044399225,395.0999900318665,0.0,3.0,0.04744285529241229,0.0,0.0002021947868532717,1.254608250232069,197.99884266666666,9.211412563299064,0.26308842540157906,8.356150020865933,0.0031234528179146996,58.46789521714771,1.2337438964526928,0,0,24.52509902496704,0.034916860424991876,22.021995466092626,-57.796732858176874
2025-01-01 02:45:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.466104662284444,51.666666666666686,46.10666666666668,0.0,50.32991333554992,0.0,0.0,0.0,38.466104662284444,50.177602662751056,50.32991333554992,50.10144732635163,12.43753247303448,17.1206499545218,0.0,1.098742545357548,0.6166172565469089,1.1,9.236100170605994,-594.9735334930042,-1019.9877438541126,-35.74687736640008,-995.3620624700911,-0.0,-4.001584016816144,395.0999900318665,0.0,3.0,0.04739051383669412,0.0,0.00019052074603588556,1.2529225689291301,197.99884266666666,9.290122962036627,0.2636087611838027,8.343509390752956,0.003124017840393808,58.51209244756049,1.2338639910561586,0,0,24.448060680026302,0.034937008256304726,22.140447252428352,-57.88732461882843
2025-01-01 02:46:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.492254955817536,51.666666666666686,46.10666666666668,0.0,50.32416202457296,0.0,0.0,0.0,38.492254955817536,50.172204267226924,50.32416202457296,50.096225388553904,12.43753247303448,17.09276507104872,0.0,1.1,0.6143006441242762,1.1,9.236100170605994,-591.8426308006275,-1067.0621436862305,-35.724448107215075,-992.5496953958227,-0.0,-3.75337478138968,395.0999900318665,0.0,3.0,0.047339009624006785,0.0,0.00017901475938477047,1.2512633595084814,197.99884266666666,9.360449344718432,0.26412239805701043,8.33111840534901,0.0031245832349500293,58.55441658831275,1.233982113070087,0,0,24.37062684146954,0.034957213680441614,22.259421418537947,-57.98386952575302
2025-01-01 02:47:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.51787247590961,51.666666666666686,46.10666666666668,0.0,50.318406905693735,0.0,0.0,0.0,38.51787247590961,50.166802201728174,50.318406905693735,50.090999849745394,12.43753247303448,17.06533443002659,0.0,1.0987504654790556,0.6119718609686867,1.1,9.236100170605994,-588.7729838481381,-1017.5187047116927,-35.706365958597736,-989.7862211074118,-0.0,-3.509516611832012,395.0999900318665,0.0,3.0,0.04728831599944105,0.0,0.0001676716921356192,1.2496297848719018,197.99884266666666,9.422763839239312,0.2646295408840985,8.318968923591655,0.0031251489843176663,58.5949298479174,1.234098325917231,0,0,24.31069554257593,0.034977513493159314,22.37913681132151,-58.085502769919245
2025-01-01 02:48:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.54297429471282,51.666666666666686,46.10666666666668,0.0,50.31264805813,0.0,0.0,0.0,38.54297429471282,50.1613965410251,50.31264805813,50.08577078247265,12.43753247303448,17.038343432909127,0.0,1.1,0.6096272673511667,1.1,9.236100170605994,-585.7624753404679,-1064.5257060867293,-35.691654103913436,-987.07002132484,-0.0,-3.269865087311805,395.0999900318665,0.0,3.0,0.047238407303640456,0.0,0.0001564865870559712,1.2480210388112958,197.99884266666666,9.477421039817497,0.2651303874857242,8.306470233054931,0.0031257150718095876,58.633692162805005,1.2342126906125808,0,0,24.24601477619388,0.03499793922972996,22.499782542308235,-58.191436646221675
2025-01-01 02:49:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.56757683483649,51.666666666666686,46.10666666666668,0.0,50.3068855585611,0.0,0.0,0.0,38.56757683483649,50.15598735749206,50.3068855585611,50.08053825695754,12.43753247303448,17.011778037001672,0.0,1.0987568546079978,0.6072637623948886,1.1,9.236100170605994,-582.8090747865217,-1015.4113555631412,-35.67943463792537,-984.3995422577257,-0.0,-3.034281567292516,395.0999900318665,0.0,3.0,0.04718925882992351,0.0,0.0001454546574792546,1.2464363446961906,197.99884266666666,9.524759006629957,0.2656251289121719,8.294781443174642,0.0031262814812959374,58.670761293166876,1.234325265869058,0,0,24.19648668686963,0.0350185176604212,22.62152069724245,-58.300955335167814
2025-01-01 02:50:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.59169589793586,51.666666666666686,46.10666666666668,0.0,50.30111948122446,0.0,0.0,0.0,38.59169589793586,50.15057472119862,50.30111948122446,50.07530234118571,12.43753247303448,16.985624731053463,0.0,1.1,0.6048787332230444,1.1,9.236100170605994,-579.9108343101321,-1062.3510852004297,-35.668920488103396,-981.7732916189102,-0.0,-2.8026329227056395,395.0999900318665,0.0,3.0,0.04714084678370985,0.0,0.00013457128068985116,1.2448749542311393,197.99884266666666,9.565100199617325,0.26611394970189683,8.283311534359576,0.003126848197183753,58.70619291367478,1.234436108197457,0,0,24.141220760837484,0.035039271245702656,22.744488833752197,-58.41340932185559
2025-01-01 02:51:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.615346691613304,51.666666666666686,46.10666666666668,0.0,50.29534989800798,0.0,0.0,0.0,38.615346691613304,50.145158699996756,50.29534989800798,50.07006310099115,12.43753247303448,16.959870512169303,0.0,1.0987622276228415,0.6024700082730275,1.1,9.236100170605994,-577.0658847116674,-1013.585271189802,-35.65940758257866,-979.1898358064301,-0.0,-2.574791282319525,395.0999900318665,0.0,3.0,0.04709314824408711,0.0,0.0001238319916341806,1.2433361462780865,197.99884266666666,9.598752345215722,0.2665970281276248,8.271473240851705,0.003127415204397442,58.740040699442744,1.2345452720010335,0,0,24.100290868696526,0.035060218553736394,22.86880227838794,-58.5282098609666
2025-01-01 02:52:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.63854385500305,51.666666666666686,46.10666666666668,0.0,50.2895768785383,0.0,0.0,0.0,38.63854385500305,50.139739359604135,50.2895768785383,50.06482060013706,12.43753247303448,16.9345028639482,0.0,1.1,0.6000358144907916,1.1,9.236100170605994,-574.2724317628299,-1060.4585202284245,-35.65026770835611,-976.64779724192,-0.0,-2.350633793225004,395.0999900318665,0.0,3.0,0.04704614112736946,0.0,0.00011323247693501339,1.2418192257391558,197.99884266666666,9.626009240448496,0.2670745364308752,8.260421268378462,0.003127982488360068,58.77235640756615,1.2346528096651173,0,0,24.052852408986286,0.0350813746428448,22.99455623580645,-58.64482394416256
2025-01-01 02:53:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.66130148280339,51.666666666666686,46.10666666666668,0.0,50.28380049026538,0.0,0.0,0.0,38.66130148280339,50.134316763683984,50.28380049026538,50.05957490039329,12.43753247303448,16.90950973576457,0.0,1.0987667584585445,0.5975747380940721,1.1,9.236100170605994,-571.5287527171488,-1011.978616881062,-35.640942027915266,-974.1458518545245,-0.0,-2.1300423944522344,395.0999900318665,0.0,3.0,0.04699980415251163,0.0,0.00010276856918829466,1.2403235224957427,197.99884266666666,9.647151499961534,0.2675466410456833,8.248989387785524,0.0031285500349754144,58.80318995454223,1.2347587716420878,0,0,24.01889196540701,0.03510275141183172,23.12182772452997,-58.76276975244524
2025-01-01 02:54:00,0.2526583662564679,0.09785941729406734,0.0,0.0042109727709411324,0.0016309902882344557,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.01571163719846491,0.0,On,0.0353099977093863,0,On,0.0353099977093863,0.0,On,0.005291955024918376,0,On,0.07938884130382946,0.05954163097787208,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,38.683633148481746,51.666666666666686,46.10666666666668,0.0,50.27802079854339,0.0,0.0,0.0,38.683633148481746,50.12889097392142,50.27802079854339,50.054326061610446,12.43753247303448,16.884879523114908,0.0,1.1,0.5950856886151181,1.1,9.236100170605994,-568.8331930199724,-1058.7887362317872,-35.63093511451491,-971.6827267003332,-0.0,-1.9129036028174657,395.0999900318665,0.0,3.0,0.04695411680825428,0.0,9.243624152364068e-05,1.2388483904001377,197.99884266666666,9.662447251311706,0.26801350281223496,8.238329433573622,0.00312911783061077,58.83258948985079,1.2348632065320286,0,0,23.97770990493251,0.035124357920811276,23.250677352874938,-58.88161246738985
