Metric,Value
Total Electric Energy (kWh),59.5902829218179
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.4829284550757458
Peak Electric Power (kW),7.192442604197113
Lighting Electric Energy (kWh),6.2077455780427515
Water Heating Electric Energy (kWh),7.916339162962964
Other Electric Energy (kWh),3.7870868010344054
HVAC Heating Electric Energy (kWh),40.479111379777784
HVAC Cooling Electric Energy (kWh),1.2
Average Temperature - Indoor (C),17.18549705254515
Unmet Heating Load (C-hours),5.18201098663607
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),28.045583427998636
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),0.6928408868681197
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
