Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.9384870852555447,0.10013427200179942,0.0,2.9384870852555447,0.10013427200179942,0.0,0.10504868801527961,0.0,0.12375319440230227,2.659685202837963,0.05,0.0,0.0,0.08555093866846608,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.016985553728070178,0.0,0.04403156714360471,0.0,0.04403156714360471,0.0,0.0096852761776808,0.0,0.08075640526621876,0.060567303949664045,0.0,0.0,1842.7386547242693,19.500000000000057,0.6833333333333333,816.9465481136934,2.5639961142962964,0.09568908854166666,0.6833333333333333,2563.996114296296,3752.1894355555555,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,0.0,0.0,36.7782533692316,51.66666666666668,46.10666666666668,0.0,51.08507261919455,0.012560752463187065,33.96729708048589,0.0,36.7782533692316,50.91837293999876,51.08643073044731,50.83366498914811,12.43753247303448,19.310222386198728,-0.0312963727756325,0.8836669200068717,-1.099860368457365,2.8,9.236100170605994,668.7742402422591,734.9272516901973,375.44565617260184,-1214.2211045938893,0.0,0.0,421.14777671561325,0.0,3.0,0.05642408757059899,0.0,0.0,1.4857813279683607,197.99884266666666,-12.343355658880295,0.22622897852269258,9.304458471602354,0.0030756281820105004,26.211333047292335,1.2246039082681548,0.0,0.0,23.495207150811336,0.0897294336763554,457.3157712641844,-81.87011509158256
2025-01-01 01:00:00,2.5888245029137607,0.09848400816203741,0.0,2.588824502913761,0.0984840081620374,0.0,0.08633163261723752,0.0,0.11715952146319049,2.335333348833333,0.05,0.0,0.0,0.08390067482870406,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.01571163719846491,0.0,0.0353099977093863,0.0,0.0353099977093863,0.0,0.005291955024918376,0.0,0.07938884130382946,0.05954163097787208,0.0,0.0,1618.0144285383828,19.500000000000057,0.6,717.3189202949503,2.2513136613333335,0.08401968749999998,0.6,2251.313661333333,3752.1894355555555,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,0.0,0.0,36.57136862623664,51.66666666666668,46.10666666666668,0.0,50.749952611898394,0.0,0.0,0.0,36.57136862623664,50.57156543531593,50.749952611898394,50.4823718470247,12.43753247303448,19.143900352495812,-0.06586899434585299,2.561388216554432,0.23884697272145303,2.5,9.236100170605994,531.2696388684483,-787.7639292771875,147.99614978836235,-1148.666585762194,0.0,0.0,395.9327778558266,0.0,3.0,0.05296511083852088,0.0,0.0,1.3946981884143839,197.99884266666666,-10.40809605589069,0.22978883222120572,9.246833669712336,0.003091692677993481,33.854411708729444,1.225348425348961,0.0,0.0,12.814653103416848,0.06788447844470863,211.41825150006832,-63.42210171170598
2025-01-01 02:00:00,0.2526583662564679,0.09785941729406734,0.0,0.2526583662564679,0.09785941729406734,0.0,0.08633163261723752,0.0,0.11632673363923042,0.0,0.05,0.0,0.0,0.08327608396073401,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.01571163719846491,0.0,0.0353099977093863,0.0,0.0353099977093863,0.0,0.005291955024918376,0.0,0.07938884130382946,0.05954163097787208,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,3752.1894355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,0.0,0.0,37.894769331882564,51.66666666666668,46.10666666666668,0.0,50.41772677938577,0.0,0.0,0.0,37.894769331882564,50.25999964109374,50.41772677938577,50.18113607194774,12.43753247303448,17.694267162143476,-0.00021843666332793294,1.6692970844859372,0.5977237478614658,1.6500000000000001,9.236100170605994,-612.5380721273574,-1267.842804220208,5.011870738732928,-1003.3068785696273,0.0,-9.14921917107124,395.0999900318665,0.0,3.0,0.04777824608039197,0.0,0.0004342874347202195,1.2695514478842644,197.99884266666666,4.818035581474777,0.2538582954545435,8.602856538660323,0.0031163667243006734,50.82799620019516,1.2314420493114748,0.0,0.0,19.93382192787924,0.04200000237059817,63.03966287857959,-58.02779213984665
2025-01-01 03:00:00,0.2509763007461044,0.09723482642609729,0.0,0.2509763007461044,0.09723482642609729,0.0,0.08548235493083402,0.0,0.11549394581527035,0.0,0.05,0.0,0.0,0.08265149309276396,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.014862359512061406,0.0,0.0353099977093863,0.0,0.0353099977093863,0.0,0.005291955024918376,0.0,0.07938884130382946,0.05954163097787208,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,3752.1894355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,0.0,0.0,39.25297982258961,51.66666666666668,46.10666666666668,0.0,50.07082213866417,0.0,0.0,0.0,39.25297982258961,49.93430870785235,50.07082213866417,49.86605199244645,12.43753247303448,16.200573619945875,0.0,1.4263305859509636,0.5650674799698713,1.6500000000000001,9.236100170605994,-492.0857937427554,-560.9291039840209,21.21407223054259,-892.836579138582,0.0,-0.025640356406178438,393.417924521503,0.0,3.0,0.04692263919169799,0.0,1.2517109781692804e-06,1.2356184023638355,197.99884266666666,7.358501230729714,0.28147087699002443,7.931732611678863,0.00314559231870994,32.60596430013415,1.2377725653717442,0.0,0.0,20.565054955165454,0.05138539110886982,83.65175482459061,-62.43768259404802
2025-01-01 04:00:00,0.2501435129221443,0.09661023555812724,0.0,0.2501435129221443,0.09661023555812723,0.0,0.08548235493083402,0.0,0.11466115799131028,0.0,0.05,0.0,0.0,0.0820269022247939,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.014862359512061406,0.0,0.0353099977093863,0.0,0.0353099977093863,0.0,0.005291955024918376,0.0,0.07938884130382946,0.05954163097787208,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,3752.1894355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,0.0,0.0,39.91188955775964,51.66666666666668,46.10666666666668,0.0,49.71616694855407,0.0,0.0,0.0,39.91188955775964,49.601029587709185,49.71616694855407,49.54346090728676,12.43753247303448,15.300333081319726,0.0,0.6042943861864435,0.6852150557174952,0.55,9.236100170605994,-511.67248160547933,-2246.6001693063017,-36.316725943730816,-907.443455098695,0.0,0.0,392.5851366975429,0.0,3.0,0.04684151723767415,0.0,0.0,1.2334493065282461,197.99884266666666,3.1858367956727753,0.2993805811392039,7.512110200450996,0.0031598891824079637,52.50375588633972,1.2410417010776145,0.0,0.0,28.059419314245513,0.04937865945985343,26.052029271359157,-62.368755215089976
2025-01-01 05:00:00,0.2518420682949513,0.09661023555812724,0.0,0.2518420682949513,0.09661023555812723,0.0,0.08718091030364103,0.0,0.11466115799131028,0.0,0.05,0.0,0.0,0.0820269022247939,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.01656091488486842,0.0,0.0353099977093863,0.0,0.0353099977093863,0.0,0.005291955024918376,0.0,0.07938884130382946,0.05954163097787208,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,3752.1894355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,0.0,0.0,40.59142025887745,51.66666666666668,46.10666666666668,0.0,49.3556005585935,0.0,0.0,0.0,40.59142025887745,49.261898041261205,49.3556005585935,49.21504678259506,12.43753247303448,14.376514749144807,0.0,-0.5897653189626371,0.05912709116511043,-0.25000000000000006,9.236100170605994,-475.78348461151313,-891.7735682327558,-72.51178949418927,-870.4943492214517,0.0,0.0,394.2836920703499,0.0,3.0,0.04516770821658038,0.0,0.0,1.1893739072226848,197.99884266666666,0.42717253958869406,0.3219098576589569,7.110799166547461,0.0032033171475846773,58.48866016925846,1.2443716666856457,0.0,0.0,34.53430698206276,0.038806481583997916,-2.0749368526763816,-70.43685264151289
2025-01-01 06:00:00,0.26629950498133304,0.09828020620557174,0.0,0.266299504981333,0.09828020620557174,0.0,0.09897904389202164,0.0,0.11732046108931136,0.0,0.05,0.0,0.0,0.08369687287223841,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.018684109100877193,0.0,0.04014746739557222,0.0,0.04014746739557222,0.0,0.005724630592993463,0.0,0.07994989318583533,0.05996241988937647,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,3752.1894355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,0.0,0.0,40.71483898858294,51.66666666666668,46.10666666666668,0.0,48.970961866897966,0.05402133130266289,136.84666449692156,0.0,40.71483898858294,48.784485877241075,48.970961866897966,48.69124788241263,12.43753247303448,13.786402959817547,0.0,0.30935168568365295,-0.27879526793924136,0.3,9.236100170605994,-374.68768062691737,-1363.7326426990317,-30.959468541772374,-777.3111635015924,0.0,0.0,408.7018551249912,0.0,3.0,0.043867656702291584,0.0,0.0,1.1551404379989167,197.99884266666666,-6.078372250316058,0.33647366150789293,6.844032385061273,0.0032227622166024717,29.67885688248998,1.2469160371030854,0.0,0.0,27.419580731712667,0.045242250962003724,35.97548865923425,-66.93495720100663
2025-01-01 07:00:00,0.8825735649107287,0.10079175467602504,0.0,0.8825735649107286,0.10079175467602502,0.0,0.12718897544975394,0.5833092014814816,0.12207538797949313,0.0,0.05,0.0,0.0,0.0862084213426917,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.01741019257127193,0.0,0.054889391439241,0.0,0.054889391439241,0.0,0.007130826189237497,0.0,0.0816330488318529,0.061224786623889665,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,3752.1894355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,583.3092014814815,0.23333333333333334,41.500576695439044,51.66666666666668,46.10666666666668,0.0,49.62188721076593,0.07747259625982243,205.51436578912686,583.3092014814815,41.500576695439044,48.7961642742671,49.621943196667594,48.38324682011603,12.43753247303448,13.17664908353443,-0.00280736623530015,-0.5324451551309544,-0.5681467610959774,-0.55,9.236100170605994,-422.9842067841871,-1748.535875048064,-65.62854434146247,-802.029508184914,0.0,0.0,387.6932074723507,1.0822668968786002,2.184,0.0443090158681253,0.0,0.0,1.166762481628828,144.14315746133335,-8.647906071623904,0.3514505022750168,6.55627031706514,0.003234945334395371,10.526626327117244,1.249562673177865,0.0,0.0,33.46484747719362,0.04453264594451691,-0.9261721694575464,-64.70237217200493
2025-01-01 08:00:00,1.7265996877279095,0.11359292467065354,0.0,1.7265996877279095,0.11359292467065354,0.0,0.39627727928609574,1.1249534600000002,0.15536894844181362,0.0,0.05,0.0,0.0,0.09900959133732021,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.013163804139254387,0.0,0.19155673757342068,0.0,0.19155673757342068,0.0,0.02335615999205327,0.0,0.09786848766739756,0.07340136575054813,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,3752.1894355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,1124.9534600000002,0.45,42.33286138192792,51.66666666666668,46.10666666666668,0.0,50.77381409966138,0.38591265680061415,1027.5718289456343,1124.9534600000002,42.33286138192792,49.0139886847681,50.77404925589148,48.13384082109136,12.43753247303448,12.687365298278896,-0.14596803505447464,-1.3909909364119142,-1.0388534600106623,-1.4,9.236100170605994,-169.6487108242824,-1793.1106829612324,-85.71501964727271,-847.3641750512404,0.0,0.0,676.8606616498582,70.49519192460919,2.0010000000000003,0.04549494434176595,0.0,0.0,1.197990817935314,132.0652280586667,0.854802577099742,0.36428809094501446,6.329380189774489,0.0032463792943828924,39.74098560137407,1.2522801325105415,0.0,0.0,38.75422678261721,0.047289908282173124,-22.902569473785093,-62.81245017348761
2025-01-01 09:00:00,2.044734450000425,0.11269874823370671,0.0,2.044734450000425,0.11269874823370671,0.0,0.37607444737219203,0.7499689733333335,0.15511695048471433,0.7135740788101851,0.05,0.0,0.0,0.09811541490037337,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.01061597108004386,0.0,0.1827292381460741,0.0,0.1827292381460741,0.0,0.024296397284216443,0.0,0.09667625241813509,0.0725071893136013,0.0,0.0,494.3932976089503,13.333333333333371,0.18333333333333332,219.18078120123482,0.6879013965185184,0.02567268229166667,0.18333333333333332,687.9013965185185,3752.1894355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2527.1521911111113,749.9689733333333,0.3,43.77406618441239,51.66666666666668,46.10666666666668,0.0,51.36849865316401,0.2669412039429641,723.6989230493451,749.9689733333333,43.77406618441239,50.42079919675475,51.36849865316401,49.94694946855012,12.43753247303448,12.82673218118311,-0.14705769206892105,-1.1065861908170296,-1.067958573392342,-0.85,9.236100170605994,225.41977045458435,-916.9190952158746,-23.05286295770248,-808.326195841782,0.0,0.0,619.0180072716369,201.0547663167381,1.4332500000000001,0.04472379702654798,0.0,0.0,1.1776846626850375,94.593947084,19.21332093756917,0.3645408402699019,6.439354560916717,0.0032762552998008613,54.023143248263025,1.25227711600381,0.0,0.0,34.44720922302565,0.04945600318686992,15.403315231247653,-38.45617818895013
