occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.605,0.0687,0.318,0.0994,0.0,0.0,0.0,0.0,0.0278,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.582,0.0211,0.384,0.0774,0.0,0.0,0.0,0.0,0.112,0,0,0,0
0.911,0.609,0.0303,0.318,0.125,0.0,0.0,0.0,0.0,0.0562,0,0,0,0
0.667,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.587,0.0236,0.384,0.0859,0.0,0.0,0.0,0.0,0.112,0,0,0,0
0.667,0.645,0.0449,0.281,0.184,0.0,0.0,0.0,0.0,0.197,0,0,0,0
0.667,0.67,0.0568,0.243,0.225,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.738,0.0895,0.14,0.338,0.0,0.0,0.0,0.0,0.295,0,0,0,0
0.667,0.738,0.0895,0.14,0.338,0.0,0.0,0.0,0.0,0.349,0,0,0,0
0.667,0.738,0.0895,0.14,0.338,0.0,0.0,0.0,0.0,0.0851,0,0,0,0
0.578,0.715,0.0817,0.178,0.301,0.0,0.0,0.0,0.0,0.337,0,0,0,0
0.333,0.652,0.0604,0.281,0.198,0.0,0.0,0.0,0.0,0.0851,0,0,0,0
0.333,0.652,0.0604,0.281,0.198,0.0,0.0,0.0,0.0,0.0851,0,0,0,0
0.333,0.652,0.0604,0.281,0.198,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.422,0.675,0.0755,0.243,0.236,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.738,0.117,0.14,0.338,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.738,0.117,0.14,0.338,0.0,0.0,0.0,0.0,0.17,0,0,0,0
0.667,0.738,0.117,0.14,0.338,0.0,0.0,0.0,0.0,0.17,0,0,0,0
0.667,0.738,0.12,0.14,0.335,0.0,0.0,0.0,0.0,0.296,0,0,0,0
0.667,0.738,0.129,0.14,0.325,0.0,0.0,0.0,0.0,0.287,0,0,0,0
