Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.45834361215166264,0.2926047048189173,0.0,0.00763906020252771,0.004876745080315288,0.0,0.026672576870164576,0.0,0.3816710352814981,0.0,0.05,0.0,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,37.910299483608924,51.666666666666686,46.10666666666668,0.0,51.91057300850032,0.0,0.0,0.0,37.910299483608924,51.887874549195544,51.91057300850032,51.87652531954316,12.43753247303448,19.3065277692753,-0.19347223072475828,2.3980967277368275,2.8,9.236100170605994,-1534.7574050203038,394.67962684410173,-2191.076724272141,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10185543470209033,0.0,0,0.4890168666539272,263.9984568888889,5.29331784924517,0.21419831433269715,9.102955505755585,0.0029195732125582388,28.66580466207297,1.2212254976649133,0.5436834545663999,284.76414825433886,109.91547858976286
2025-01-01 00:01:00,0.45834361215166264,0.2926047048189173,0.0,0.00763906020252771,0.004876745080315288,0.0,0.026672576870164576,0.0,0.3816710352814981,0.0,0.05,0.0,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,37.95187437468282,51.666666666666686,46.10666666666668,0.0,51.90795118782479,0.0,0.0,0.0,37.95187437468282,51.88545618877564,51.90795118782479,51.87420868925107,12.43753247303448,19.2683691290113,-0.2316308709887558,2.4992538764555587,2.8,9.236100170605994,-1534.6038212868982,320.42940549882894,-2183.4697209540363,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10173700043362399,0.0,0,0.48844825335372133,263.9984568888889,-2.1601017354537646,0.2153389554691717,9.10915691662139,0.002919624238477561,28.861674661145155,1.2249526450614492,0.5436834545663999,213.09036184171063,107.33904365711834
2025-01-01 00:02:00,0.45834361215166264,0.2926047048189173,0.0,0.00763906020252771,0.004876745080315288,0.0,0.026672576870164576,0.0,0.3816710352814981,0.0,0.05,0.0,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,37.99270489044305,51.666666666666686,46.10666666666668,0.0,51.905326522187025,0.0,0.0,0.0,37.99270489044305,51.883035176224986,51.905326522187025,51.87188950324397,12.43753247303448,19.2308475874754,-0.26915241252465805,2.595663840648906,2.8,9.236100170605994,-1534.5626603567862,249.94998203450984,-2176.0000497666115,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10162048934437257,0.0,0,0.4878888734054367,263.9984568888889,-9.588611992766374,0.21584672628196785,9.09164635625157,0.0029196754567341167,29.05407173247185,1.2251098066689867,0.5436834545663999,144.78014087199307,105.16984116251678
2025-01-01 00:03:00,1.0748686121516628,0.2926047048189173,0.6093837837837838,0.017914476869194382,0.004876745080315288,0.010156396396396396,0.026672576870164576,0.0,0.3816710352814981,0.6165250000000001,0.05,0.6093837837837838,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,On,13279.846461325138,20.000000000000057,0.9250000000000002,3856.5109297859753,17.85927826066066,0.6165250000000001,1,16519.83239111111,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,38.032811555974234,51.666666666666686,46.10666666666668,0.0,51.90269906303338,0.0,0.0,0.0,38.032811555974234,51.8806115590285,51.90269906303338,51.86956780702607,12.43753247303448,19.193945551842305,-0.3060544481577523,2.6875641145031133,2.8,9.236100170605994,11745.00031719295,4039.248357659164,-2168.6637004739764,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10150584944985368,0.0,0,0.48733847722701834,263.9984568888889,-17.20844506080408,0.2163475116240735,9.075135938043381,0.0029197270098064395,29.243042416499815,1.2252644119089773,0.5436834545663999,79.66521144863333,103.07221642455546
2025-01-01 00:04:00,1.0748686121516628,0.2926047048189173,0.6093837837837838,0.017914476869194382,0.004876745080315288,0.010156396396396396,0.026672576870164576,0.0,0.3816710352814981,0.6165250000000001,0.05,0.6093837837837838,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,On,13279.846461325138,20.000000000000057,0.9250000000000002,3856.5109297859753,17.85927826066066,0.6165250000000001,1,16519.83239111111,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,37.927974607436894,51.666666666666686,46.10666666666668,0.0,51.90006886039183,0.0,0.0,0.0,37.927974607436894,51.8781853833618,51.90006886039183,51.86724364484679,12.43753247303448,19.281613812053607,-0.21838618794645015,2.9132379182910184,2.8,9.236100170605994,11710.584075621276,3874.0768045808995,-2186.108876246185,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10177811470233752,0.0,0,0.48864564656027787,263.9984568888889,-34.17951086026849,0.2151727083653945,9.115259458523642,0.0029197788916379367,28.737904164400515,1.2248970507717625,0.5436834545663999,-80.23348297378654,97.79935776871083
2025-01-01 00:05:00,1.0748686121516628,0.2926047048189173,0.6093837837837838,0.017914476869194382,0.004876745080315288,0.010156396396396396,0.026672576870164576,0.0,0.3816710352814981,0.6165250000000001,0.05,0.6093837837837838,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,On,13279.846461325138,20.000000000000057,0.9250000000000002,3856.5109297859753,17.85927826066066,0.6165250000000001,1,16519.83239111111,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,37.82587837582898,51.666666666666686,46.10666666666668,0.0,51.897445926860726,0.0,0.0,0.0,37.82587837582898,51.87576589541665,51.897445926860726,51.86492587969461,12.43753247303448,19.36693325456321,-0.13306674543684593,3.1285342985521862,2.8,9.236100170605994,11682.551946244745,3716.756438376588,-2203.1403135065902,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10204280375482216,0.0,0,0.48991644189350897,263.9984568888889,-45.18020297639559,0.21403630495764697,9.154731172971545,0.0029198298925646286,28.246553498330893,1.224539743066856,0.5436834545663999,-232.77936796266977,93.02487655328225
2025-01-01 00:06:00,1.0748686121516628,0.2926047048189173,0.6093837837837838,0.017914476869194382,0.004876745080315288,0.010156396396396396,0.026672576870164576,0.0,0.3816710352814981,0.6165250000000001,0.05,0.6093837837837838,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,On,13279.846461325138,20.000000000000057,0.9250000000000002,3856.5109297859753,17.85927826066066,0.6165250000000001,1,16519.83239111111,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,37.72632812767657,51.666666666666686,46.10666666666668,0.0,51.89483007303667,0.0,0.0,0.0,37.72632812767657,51.8733529203582,51.89483007303667,51.862614344018965,12.43753247303448,19.450071069161332,-0.04992893083872474,3.33395596741675,2.8,9.236100170605994,11656.716284072263,3566.619320548694,-2219.787093324851,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10230045808216155,0.0,0,0.4911534628949298,263.9984568888889,-54.36908533061674,0.21293548407859164,9.192970277500205,0.0029198800361223474,27.768017187065634,1.2241917718819817,0.5436834545663999,-378.32863467502875,88.43702543774732
2025-01-01 00:07:00,1.0748686121516628,0.2926047048189173,0.6093837837837838,0.017914476869194382,0.004876745080315288,0.010156396396396396,0.026672576870164576,0.0,0.3816710352814981,0.6165250000000001,0.05,0.6093837837837838,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,On,13279.846461325138,20.000000000000057,0.9250000000000002,3856.5109297859753,17.85927826066066,0.6165250000000001,1,16519.83239111111,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,37.62919234932088,51.666666666666686,46.10666666666668,0.0,51.892221122970234,0.0,0.0,0.0,37.62919234932088,51.870946295773976,51.892221122970234,51.86030888217586,12.43753247303448,19.53114012324509,0.0,3.5299707265126403,2.8,9.236100170605994,11631.881916708104,3423.3484682203525,-2236.067896263584,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10255144827243955,0.0,0,0.4923584887904021,263.9984568888889,-62.9226497560428,0.21186821638978645,9.230039771968222,0.0029199293441893523,27.301628621150183,1.2238526495057338,0.5436834545663999,-517.2127388150673,84.0502772494446
2025-01-01 00:08:00,1.0748686121516628,0.2926047048189173,0.6093837837837838,0.017914476869194382,0.004876745080315288,0.010156396396396396,0.026672576870164576,0.0,0.3816710352814981,0.6165250000000001,0.05,0.6093837837837838,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,On,13279.846461325138,20.000000000000057,0.9250000000000002,3856.5109297859753,17.85927826066066,0.6165250000000001,1,16519.83239111111,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,37.534364517163596,51.666666666666686,46.10666666666668,0.0,51.88961890979862,0.0,0.0,0.0,37.534364517163596,51.86854586764099,51.88961890979862,51.85800934656218,12.43753247303448,19.610231814646276,0.0,3.7170247623748067,2.8,9.236100170605994,11607.740894274768,3286.617888317637,-2251.9974452989663,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10279607655566396,0.0,0,0.49353297061267526,263.9984568888889,-71.1341231539948,0.21083280600318052,9.266676952172144,0.002919977837516975,26.84684381379692,1.2235219794069359,0.5436834545663999,-649.7478209503199,79.85477948198164
2025-01-01 00:09:00,1.0748686121516628,0.2926047048189173,0.6093837837837838,0.017914476869194382,0.004876745080315288,0.010156396396396396,0.026672576870164576,0.0,0.3816710352814981,0.6165250000000001,0.05,0.6093837837837838,0.0,0.0,0.278021371485584,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004195743895264972,0.0,On,0.020479153796427552,0,On,0.010975873300719365,0,On,0.30451525197085433,0.22838643897814068,On,0,0,Off,On,13279.846461325138,20.000000000000057,0.9250000000000002,3856.5109297859753,17.85927826066066,0.6165250000000001,1,16519.83239111111,16519.83239111111,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,10025.083497777778,Off,0.0,0.0,37.44175026779503,51.666666666666686,46.10666666666668,0.0,51.88702327401929,0.0,0.0,0.0,37.44175026779503,51.86615148873153,51.88702327401929,51.85571559608766,12.43753247303448,19.687427097142255,0.0,3.895542818241674,2.8,9.236100170605994,11584.27399096635,3156.1188912336534,-2267.5886577638303,-0.0,-0.0,651.0260014025918,0.0,4.0,0.10303461126875099,0.0,0,0.49467819667079566,263.9984568888889,-79.00981399754957,0.2098277362711353,9.302246013905435,0.002920025535940443,26.403179550942223,1.22319940987506,0.5436834545663999,-776.2348282361452,75.84278968382326
