Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.103848721133371,0.06680428330114642,0.0,0.09124628752525409,0.0,0.012602433608116918,0.0,0.0,50.54496417090933,14.982762243212365,0.0
2025-01-01 01:00:00,0.10265130555523516,0.06609815315537348,0.0,0.0903047806642235,0.0,0.012346524891011654,0.0,0.0,50.17017190981149,14.380981669169651,0.0
2025-01-01 02:00:00,0.10170979869420459,0.06539202300960055,0.0,0.08936327380319294,0.0,0.012346524891011654,0.0,0.0,49.79378878527484,13.896297011842831,-0.08502608305887624
2025-01-01 03:00:00,0.8757062726200612,0.06468589286382762,0.0,0.08842176694216235,0.7751085865982906,0.012175919079608145,0.0,0.0,49.419965157077264,14.11661920820234,-0.04076861769638089
2025-01-01 04:00:00,0.9393571479755548,0.0639797627180547,0.0,0.08748026008113179,0.8397009688148149,0.012175919079608145,0.0,0.0,49.050678639853096,14.082285788482455,-0.06949814670696813
2025-01-01 05:00:00,1.004290741814886,0.0639797627180547,0.0,0.08748026008113179,0.904293351031339,0.012517130702415164,0.0,0.0,48.685833246471134,14.101492261455698,-0.0593704600289952
2025-01-01 06:00:00,4.674783766517331,0.07372819367264834,0.0,0.10597105014820037,3.8755429329914532,0.05162966174804768,0.6416401216296297,0.0,49.90103425394703,15.553611494291834,-4.946388505708196
2025-01-01 07:00:00,3.984849441772423,0.06761045618419836,0.0,0.09285782595594531,3.8755429329914532,0.016448682825024413,0.0,0.0,51.42495877807393,17.51051390047144,-3.1005972106397
2025-01-01 08:00:00,0.10402250184308579,0.06751041344691934,0.0,0.09218779438628465,0.0,0.011834707456801128,0.0,0.0,51.07199955044654,16.44842203912116,-0.042070291472691916
2025-01-01 09:00:00,0.10351068440887526,0.06751041344691934,0.0,0.09218779438628465,0.0,0.011322890022590602,0.0,0.0,50.70429463611533,14.8623642710227,0.0
2025-01-01 10:00:00,0.10248387464214291,0.06680428330114642,0.0,0.09124628752525409,0.0,0.011237587116888848,0.0,0.0,50.330419879619505,14.316536653987475,0.0
2025-01-01 11:00:00,0.10248387464214291,0.06680428330114642,0.0,0.09124628752525409,0.0,0.011237587116888848,0.0,0.0,49.95698969266622,14.13330352761897,0.0
2025-01-01 12:00:00,0.10445219126990582,0.06821654359269227,0.0,0.09312930124731521,0.0,0.011322890022590602,0.0,0.0,49.58637560282002,14.090275103870066,0.0
2025-01-01 13:00:00,0.10470809998701108,0.06821654359269227,0.0,0.09312930124731521,0.0,0.011578798739695865,0.0,0.0,49.21982525039478,14.161057935639803,0.0
2025-01-01 14:00:00,0.1048787057984146,0.06821654359269227,0.0,0.09312930124731521,0.0,0.011749404551099372,0.0,0.0,48.85821748562538,14.280005390296148,0.0
2025-01-01 15:00:00,0.1043637134658928,0.06751041344691934,0.0,0.09218779438628465,0.0,0.012175919079608145,0.0,0.0,48.50124773927577,14.310699364155912,0.0
2025-01-01 16:00:00,3.9834988931917534,0.06962880388423813,0.0,0.09501231496937637,3.8755429329914532,0.012943645230923935,0.0,0.0,48.15535290424693,16.29796273199347,-4.207651545865409
2025-01-01 17:00:00,4.322750670691355,0.07763341405630192,0.0,0.11536176157709702,3.8755429329914532,0.04019137538206457,0.2916546007407408,0.0,47.82304319559148,18.49233737388532,-2.118773737225825
2025-01-01 18:00:00,4.655285464866152,0.0955979473722122,0.0,0.1774706912029456,3.8755429329914532,0.13562447948656822,0.4666473611851852,0.0,51.58104102265852,19.87128306745617,-0.739828043654974
2025-01-01 19:00:00,4.934706028970685,0.10109819073747343,0.0,0.2290345262051723,3.8755429329914532,0.18848844814442944,0.6416401216296297,0.0,51.3118101800439,20.889306432322574,-0.015670521939773547
2025-01-01 20:00:00,3.323053506434863,0.09812791547334186,0.0,0.25108587853363273,2.90665719974359,0.16531042815764116,0.0,0.0,51.15935486387414,20.893938471704292,-0.03707756254853915
2025-01-01 21:00:00,1.1349469015548523,0.09294495293445067,0.0,0.24731991119743946,0.0,0.12932502843148702,0.758301961925926,0.0,51.521688340687845,19.510579333387742,0.0
2025-01-01 22:00:00,0.232688074583533,0.07973169384418698,0.0,0.16400298699984275,0.0,0.06868508758369023,0.0,0.0,51.21161112289068,17.514401531536876,0.0
2025-01-01 23:00:00,0.10538734833431386,0.06751041344691934,0.0,0.09218779438628465,0.0,0.013199553948029201,0.0,0.0,50.84041575139174,16.07043479886482,0.0
2025-01-02 00:00:00,0.103848721133371,0.06680428330114642,0.0,0.09124628752525409,0.0,0.012602433608116918,0.0,0.0,50.47112362840804,15.093184664362745,0.0
2025-01-02 01:00:00,0.10265130555523516,0.06609815315537348,0.0,0.0903047806642235,0.0,0.012346524891011654,0.0,0.0,50.097216095143594,14.383393523567056,0.0
