Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.103848721133371,0.06680428330114642,0.0,0.103848721133371,0.06680428330114642,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003412116228070175,0.0,0.009190317380046742,0.0,0.002173909790392169,0.0,0.051412103293638996,0.038559077470229235,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3769.7737022222223,0.0,0.0,39.77378450890705,51.66666666666668,46.10666666666668,0.0,50.557938630271714,0.0,0.0,0.0,39.77378450890705,49.17204430893301,50.557938630271714,48.47909714826367,12.43753247303448,15.02758020688964,0.0,2.8,9.236100170605994,-305.1705743523032,-505.72812905833626,0.0,0.0,166.24948812503848,0.0,1.0,0.031733784899160934,0.0,0.0,0.44314641202669086,65.99961422222222,34.30806658099461,0.254828932723733,6.752400812631952,0.0026399480278292906,23.61484086661107,1.2431289338730784
2025-01-01 01:00:00,0.10265130555523516,0.06609815315537348,0.0,0.10265130555523516,0.06609815315537348,0.0,0.012346524891011654,0.0,0.0903047806642235,0.0,0.0,0.0,0.06609815315537348,0.0,1.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0031562075109649117,0.0,0.009190317380046742,0.0,0.002173909790392169,0.0,0.051412103293638996,0.038559077470229235,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3769.7737022222223,0.0,0.0,40.082841545137754,51.66666666666668,46.10666666666668,0.0,50.183468123739445,0.0,0.0,0.0,40.082841545137754,48.83576584157127,50.183468123739445,48.16191470048719,12.43753247303448,14.42454054976463,0.0,2.5,9.236100170605994,-260.9460847113571,-440.5380499814619,0.0,0.0,165.05207254690265,0.0,1.0,0.028360689963322774,0.0,0.0,0.3960428306861114,65.99961422222222,14.539892723202138,0.2656944861701886,6.461738991583939,0.002647404338991377,27.277291439500747,1.245790417090142
2025-01-01 02:00:00,0.10170979869420459,0.06539202300960055,0.0,0.10170979869420459,0.06539202300960055,0.0,0.012346524891011654,0.0,0.08936327380319294,0.0,0.0,0.0,0.06539202300960055,0.0,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0031562075109649117,0.0,0.009190317380046742,0.0,0.002173909790392169,0.0,0.051412103293638996,0.038559077470229235,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3769.7737022222223,0.0,0.0,40.253025979728456,51.66666666666668,46.10666666666668,0.0,49.80739198878306,0.0,0.0,0.0,40.253025979728456,48.49749019349512,49.80739198878306,47.84253929585115,12.43753247303448,13.938875679044463,-0.061786149055616114,1.6500000000000001,9.236100170605994,-242.47225858539707,-408.67287315342736,0.0,0.0,164.11056568587207,0.0,1.0,0.025403757255537358,0.0,0.0,0.35475074642249993,65.99961422222222,2.0900488821581584,0.2751579332129053,6.229686617457033,0.0026568054289680537,34.56860610525966,1.2478907423450636
2025-01-01 03:00:00,0.8757062726200612,0.06468589286382762,0.0,0.8757062726200612,0.06468589286382762,0.0,0.012175919079608145,0.0,0.08842176694216235,0.7751085865982906,0.0,0.0,0.06468589286382762,0.0,1.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.002985601699561403,0.0,0.009190317380046742,0.0,0.002173909790392169,0.0,0.051412103293638996,0.038559077470229235,0.0,0.0,775.1085865982907,14.444444444444457,0.2,0.0,0.7539547404444444,0.02115384615384615,0.2,753.9547404444444,3769.7737022222223,0.0,0.0,39.665678524964825,51.66666666666668,46.10666666666668,0.0,49.433208245946275,0.0,0.0,0.0,39.665678524964825,48.160526041296514,49.433208245946275,47.524184938971636,12.43753247303448,14.105634855338751,-0.05286716302884689,1.6500000000000001,9.236100170605994,483.48771870964146,-440.786278151699,0.0,0.0,162.998453013438,0.0,1.0,0.027080997269834605,0.0,0.0,0.3781725631646646,65.99961422222222,-13.83304275038824,0.27326576514042605,6.325888552117446,0.0026669335034767896,22.540598787321652,1.2471596396734692
2025-01-01 04:00:00,0.9393571479755548,0.0639797627180547,0.0,0.9393571479755547,0.0639797627180547,0.0,0.012175919079608145,0.0,0.08748026008113179,0.8397009688148149,0.0,0.0,0.0639797627180547,0.0,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.002985601699561403,0.0,0.009190317380046742,0.0,0.002173909790392169,0.0,0.051412103293638996,0.038559077470229235,0.0,0.0,839.7009688148149,14.444444444444457,0.21666666666666667,0.0,0.8167843021481482,0.02291666666666666,0.21666666666666667,816.7843021481481,3769.7737022222223,0.0,0.0,39.3092915550304,51.66666666666668,46.10666666666668,0.0,49.06384560047559,0.0,0.0,0.0,39.3092915550304,47.82764771835653,49.06384560047559,47.20954877729701,12.43753247303448,14.077992035566574,-0.07208009340423811,0.55,9.236100170605994,488.8150431715117,-498.31130811010377,0.0,0.0,162.05694615240742,0.0,1.0,0.02801637460955157,0.0,0.0,0.391234639223471,65.99961422222222,-14.631563685606812,0.2742006236778035,6.315366364681358,0.00267243811830979,34.70255107601832,1.24669080055149
2025-01-01 05:00:00,1.004290741814886,0.0639797627180547,0.0,1.004290741814886,0.0639797627180547,0.0,0.012517130702415164,0.0,0.08748026008113179,0.904293351031339,0.0,0.0,0.0639797627180547,0.0,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003326813322368421,0.0,0.009190317380046742,0.0,0.002173909790392169,0.0,0.051412103293638996,0.038559077470229235,0.0,0.0,904.2933510313391,14.444444444444457,0.23333333333333334,0.0,0.8796138638518518,0.02467948717948718,0.23333333333333334,879.6138638518519,3769.7737022222223,0.0,0.0,38.889699795903056,51.66666666666668,46.10666666666668,0.0,48.69884515630387,0.0,0.0,0.0,38.889699795903056,47.49843075641597,48.69884515630387,46.89822355647204,12.43753247303448,14.10835551999706,-0.05879515563713455,-0.25000000000000006,9.236100170605994,525.7295573190587,-527.1940145349408,0.0,0.0,162.39815777521443,0.0,1.0,0.027896289448907596,0.0,0.0,0.38955771010057805,65.99961422222222,-13.767936952553951,0.2750299862499438,6.345410923415531,0.002687274865453897,38.27935063361463,1.245921890994541
2025-01-01 06:00:00,4.674783766517331,0.07372819367264834,0.0,4.674783766517331,0.07372819367264832,0.0,0.05162966174804768,0.6416401216296297,0.10597105014820037,3.8755429329914532,0.0,0.0,0.07372819367264834,0.0,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.003753327850877193,0.0,0.047876333897170484,0.0,0.007666791918002571,0.0,0.06252699751103603,0.046895248133277015,0.0,0.0,3875.542932991453,21.111111111111143,1.0,0.0,3.7697737022222224,0.10576923076923075,1.0,3769.7737022222223,3769.7737022222223,641.6401216296297,0.18333333333333332,39.08924527439241,51.66666666666668,46.10666666666668,0.0,49.84010865332646,0.048194032156140536,124.75731479582858,641.6401216296297,39.08924527439241,49.17829867884515,49.84010865332646,48.84739369160449,12.43753247303448,15.635968308052453,-4.864031691947577,0.3,9.236100170605994,3460.4447677864896,-598.2272686200566,0.0,0.0,219.22343629269776,0.0,1.0,0.02961675455065137,0.0,0.0,0.4135831435393434,65.99961422222222,-36.09433287760473,0.2502143248478258,7.10870184870343,0.0026939880991056096,18.007567800151193,1.239335517809635
2025-01-01 07:00:00,3.984849441772423,0.06761045618419836,0.0,3.9848494417724227,0.06761045618419836,0.0,0.016448682825024413,0.0,0.09285782595594531,3.8755429329914532,0.0,0.0,0.06761045618419836,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0034974191337719296,0.0,0.012951263691252485,0.0,0.002710551043680802,0.0,0.05248700047104159,0.03936525035328118,0.0,0.0,3875.542932991453,21.111111111111143,1.0,0.0,3.7697737022222224,0.10576923076923075,1.0,3769.7737022222223,3769.7737022222223,0.0,0.0,39.129305240578155,51.66666666666668,46.10666666666668,0.0,51.410848281357424,0.0,0.0,0.0,39.129305240578155,51.19258994186756,51.410848281357424,51.08346077212262,12.43753247303448,17.5675669538888,-3.0435441572223416,-0.55,9.236100170605994,3184.705854575118,-781.2638152297365,0.0,0.0,110.03789299733013,1.9797213329432684,0.06675,0.03266157741142002,0.0,0.0,0.4561025697689624,4.405474249333333,-19.6111561839295,0.221006882122449,8.044074974049911,0.002694179222752423,-14.511971901380093,1.2310921474344831
2025-01-01 08:00:00,0.10402250184308579,0.06751041344691934,0.0,0.10402250184308579,0.06751041344691934,0.0,0.011834707456801128,0.0,0.09218779438628465,0.0,0.0,0.0,0.06751041344691934,0.0,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0026443900767543858,0.0,0.009190317380046742,0.0,0.002173909790392169,0.0,0.051412103293638996,0.038559077470229235,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3769.7737022222223,0.0,0.0,39.989762439169354,51.66666666666668,46.10666666666668,0.0,51.05867287288704,0.0,0.0,0.0,39.989762439169354,50.86268168276083,51.05867287288704,50.76468608769773,12.43753247303448,16.49744178206657,-0.041205538129036746,-1.4,9.236100170605994,-602.8822991707534,-775.0617347207742,0.0,0.0,100.42365461253104,150.86606258361718,0.0,0.03274724654430084,0.0,0.0,0.4572988963016533,0.0,71.75578093748977,0.23679296708695222,7.5312159712334905,0.0026931404877861566,12.456009836900908,1.236229876239625
2025-01-01 09:00:00,0.10351068440887526,0.06751041344691934,0.0,0.10351068440887526,0.06751041344691934,0.0,0.011322890022590602,0.0,0.09218779438628465,0.0,0.0,0.0,0.06751041344691934,0.0,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0021325726425438594,0.0,0.009190317380046742,0.0,0.002173909790392169,0.0,0.051412103293638996,0.038559077470229235,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3769.7737022222223,0.0,0.0,41.43857598357132,51.66666666666668,46.10666666666668,0.0,50.691683565251864,0.0,0.0,0.0,41.43857598357132,50.51850078462189,50.691683565251864,50.43190939430691,12.43753247303448,14.90733824135793,0.0,-0.85,9.236100170605994,-395.597871679498,-634.0321099560969,0.0,0.0,99.91183717832051,432.0412909852892,0.0,0.03041262861832781,0.0,0.0,0.4246971262753021,0.0,138.52240109827838,0.26282042527566696,6.7687125412881475,0.0027016461875900835,42.55607461091894,1.2436622858971604
