Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.65912539731558,51.666666666666686,46.10666666666668,0.0,50.67921471062151,0.0,0.0,0.0,39.65912539731558,49.280847705936225,50.67921471062151,48.58166420359359,12.43753247303448,15.23530099597134,0.0,2.8,9.236100170605994,-309.2560103980515,-517.5845809611169,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03193797497922161,0.0,0,0.4459978242246958,65.99961422222222,42.079082438026916,0.25121378973016895,6.852960862139562,0.0026376052820979747,23.666874621873664,1.2422950173546268
2025-01-01 00:11:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.66462772581396,51.666666666666686,46.10666666666668,0.0,50.67300765408284,0.0,0.0,0.0,39.66462772581396,49.27528187994693,50.67300765408284,48.57641899287899,12.43753247303448,15.224987003623964,0.0,2.8,9.236100170605994,-309.0306947886128,-516.9913114139986,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03192784815411235,0.0,0,0.4458564081841368,65.99961422222222,41.711128500347314,0.251391844235375,6.84794712377113,0.0026377257369955306,23.663730131320158,1.2423393588190166
2025-01-01 00:12:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.6701845564889,51.666666666666686,46.10666666666668,0.0,50.66679992300411,0.0,0.0,0.0,39.6701845564889,49.26971528175194,50.66679992300411,48.57117296112586,12.43753247303448,15.214625397631911,0.0,2.8,9.236100170605994,-309.1167115093549,-516.3955659701696,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03191767388435621,0.0,0,0.44571432960284707,65.99961422222222,41.02936633577623,0.25157080610461086,6.842905733915476,0.002637846171590197,23.66063804071202,1.2423839086081694
2025-01-01 00:13:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.67580127642135,51.666666666666686,46.10666666666668,0.0,50.66059150926277,0.0,0.0,0.0,39.67580127642135,49.264147903702316,50.66059150926277,48.56592610092209,12.43753247303448,15.204211540066185,0.0,2.8,9.236100170605994,-308.87165835440567,-515.7970818213104,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03190744760663212,0.0,0,0.44557152475633355,65.99961422222222,40.67593534186622,0.2517507523852009,6.837834064374819,0.0026379665861299075,23.657602475000218,1.2424286867498195
2025-01-01 00:14:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.68146292465905,51.666666666666686,46.10666666666668,0.0,50.65438240393567,0.0,0.0,0.0,39.68146292465905,49.258579737393106,50.65438240393567,48.56067840412182,12.43753247303448,15.193758281377573,0.0,2.8,9.236100170605994,-308.9279148643515,-515.1966010375811,-0.0,-0.0,166.24948812503848,0.0,1.0,0.031897181931488335,0.0,0,0.4454281697445864,65.99961422222222,40.019198048191086,0.251931477058435,6.832739382609354,0.0026380869808816302,23.654612136577793,1.2424736379202401
2025-01-01 00:15:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.687175090294694,51.666666666666686,46.10666666666668,0.0,50.648172600323434,0.0,0.0,0.0,39.687175090294694,49.25301077651899,50.648172600323434,48.55542986461678,12.43753247303448,15.183260811532694,0.0,2.8,9.236100170605994,-308.66573382703325,-514.5938505715716,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03188687212757482,0.0,0,0.4452841984966722,65.99961422222222,39.67862861949984,0.2521130597820928,6.827618963431486,0.002638207356060184,23.6516712990444,1.2425187828844642
2025-01-01 00:16:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.69292370467049,51.666666666666686,46.10666666666668,0.0,50.641962090896065,0.0,0.0,0.0,39.69292370467049,49.24744101399029,50.641962090896065,48.55018047553741,12.43753247303448,15.172731215309614,0.0,2.8,9.236100170605994,-308.69580952911764,-513.9895273084179,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03187653005672584,0.0,0,0.4451397766571653,65.99961422222222,39.04422965426177,0.25229530633165714,6.823066716757921,0.002638327711900107,23.648769322570164,1.2425640696033358
2025-01-01 00:17:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.698714520817475,51.666666666666686,46.10666666666668,0.0,50.63575087021472,0.0,0.0,0.0,39.698714520817475,49.24187044469173,50.63575087021472,48.54493023193023,12.43753247303448,15.16216454289752,0.0,2.8,9.236100170605994,-308.41873036207835,-513.3833498928633,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03186615085110415,0.0,0,0.4449948362491568,65.99961422222222,38.71513140574649,0.2524782984890267,6.81790535117064,0.0026384480485868215,23.645910601963624,1.242609519440796
2025-01-01 00:18:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.70453425554403,51.666666666666686,46.10666666666668,0.0,50.62953893198555,0.0,0.0,0.0,39.70453425554403,49.236299062700624,50.62953893198555,48.53967912805817,12.43753247303448,15.151572205219795,0.0,2.8,9.236100170605994,-308.4256214043645,-512.7759754201934,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03185574571366739,0.0,0,0.44484953371633895,65.99961422222222,38.10086589079043,0.2526618523972017,6.8127287345425875,0.0026385683663260277,23.64308507613189,1.2426550832481
2025-01-01 00:19:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.71038879145902,51.666666666666686,46.10666666666668,0.0,50.62332627188907,0.0,0.0,0.0,39.71038879145902,49.23072686395851,50.62332627188907,48.53442715999324,12.43753247303448,15.140949142086232,0.0,2.8,9.236100170605994,-308.1355430430023,-512.167115980269,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03184530966878434,0.0,0,0.44470379957651396,65.99961422222222,37.78208481222825,0.25284605151823447,6.807534000499052,0.0026386886652769777,23.64029723605434,1.242700782862206
2025-01-01 00:20:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.716265541121516,51.666666666666686,46.10666666666668,0.0,50.61711288473152,0.0,0.0,0.0,39.716265541121516,49.22515384358134,50.61711288473152,48.52917432300625,12.43753247303448,15.130306167507834,0.0,2.8,9.236100170605994,-308.1218380047957,-511.5573934033056,-0.0,-0.0,166.24948812503848,0.0,1.0,0.03183485333580808,0.0,0,0.4445577821236286,65.99961422222222,37.186067273471465,0.2530307211688285,6.80232726824756,0.002638808945619648,23.637537533158053,1.2427465716945203
2025-01-01 00:21:00,0.103848721133371,0.06680428330114642,0.0,0.0017308120188895167,0.0011134047216857736,0.0,0.012602433608116918,0.0,0.09124628752525409,0.0,0.0,0.0,0.06680428330114642,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003412116228070175,0.0,On,0.009190317380046742,0,On,0.002173909790392169,0,On,0.051412103293638996,0.038559077470229235,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,3769.7737022222223,Off,0.0,0.0,39.7221704885344,51.666666666666686,46.10666666666668,0.0,50.61089876719011,0.0,0.0,0.0,39.7221704885344,49.21957999845158,50.61089876719011,48.52392061408232,12.43753247303448,15.119638135120065,0.0,2.8,9.236100170605994,-307.82041600008586,-510.94651467016877,-0.0,-0.0,166.24948812503848,0.0,1.0,0.031824371654931224,0.0,0,0.4444114107000071,65.99961422222222,36.8766105450444,0.2532159461268877,6.7971056228011895,0.002638929207489928,23.634810533985206,1.2427924719513963
