occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.333,0.705,0.191,0.367,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.702,0.225,0.365,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.699,0.263,0.364,0.0,0.0,0.0,0.176,0,0,0,0
0.333,0.699,0.263,0.364,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.263,0.364,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.693,0.291,0.335,0.0,0.0,0.0,0.0,0,0,0,0
0.489,0.744,0.465,0.421,0.0,0.0,0.467,0.0,0,0,0,0
0.667,0.81,0.629,0.556,0.0,0.0,0.533,0.0,0,0,0,0
0.667,0.81,0.629,0.556,0.0,0.0,0.0,0.0881,0,0,0,0
0.667,0.74,0.478,0.407,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.66,0.306,0.237,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.66,0.306,0.237,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.66,0.306,0.237,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.171,0.15,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.822,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.583,0.0206,0.066,0.0,0.0,0.0,0.415,0,0,0,0
1.0,0.608,0.026,0.0842,0.0,0.0,0.0,0.198,0,0,0,0
1.0,0.642,0.0396,0.164,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.68,0.0551,0.256,0.0,0.0,0.0,0.156,0,0,0,0
1.0,0.68,0.0551,0.256,0.0,0.0,0.0,0.0894,0,0,0,0
1.0,0.68,0.0551,0.256,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.699,0.0639,0.285,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.719,0.074,0.319,0.0,0.0,0.0,0.176,0,0,0,0
0.844,0.682,0.0604,0.256,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.64,0.0449,0.184,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.643,0.0486,0.189,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.647,0.0527,0.194,0.0,0.0,0.0,0.176,0,0,0,0
0.667,0.647,0.0527,0.194,0.0,0.0,0.0,0.255,0,0,0,0
0.667,0.647,0.0527,0.194,0.0,0.0,0.0,0.0238,0,0,0,0
0.667,0.687,0.0771,0.265,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.105,0.347,0.0,0.0,0.0,0.226,0,0,0,0
0.667,0.732,0.105,0.347,0.0,0.0,0.0,0.0881,0,0,0,0
0.667,0.732,0.105,0.347,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.111,0.343,0.0,0.0,0.0,0.357,0,0,0,0
0.667,0.732,0.117,0.338,0.0,0.0,0.0,0.222,0,0,0,0
0.667,0.732,0.117,0.338,0.0,0.0,0.0,0.0436,0,0,0,0
0.667,0.732,0.117,0.338,0.0,0.0,0.0,0.0872,0,0,0,0
0.667,0.732,0.123,0.332,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.129,0.325,0.0,0.0,0.0,0.739,0,0,0,0
0.667,0.732,0.129,0.325,0.0,0.0,0.0,0.136,0,0,0,0
0.511,0.692,0.103,0.261,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.074,0.186,0.0,0.0,0.0,0.0812,0,0,0,0
0.333,0.647,0.0759,0.183,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0759,0.183,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.183,0.0,0.0,0.0,0.161,0,0,0,0
0.333,0.647,0.0799,0.183,0.0,0.0,0.0,0.184,0,0,0,0
0.333,0.647,0.0845,0.182,0.0,0.0,0.0,0.0,0,0,0,0
0.178,0.607,0.0525,0.12,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.311,0.641,0.0839,0.176,0.0,0.0,0.0,0.0881,0,0,0,0
0.667,0.732,0.162,0.319,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.162,0.319,0.0,0.0,0.0,0.606,0,0,0,0
0.667,0.744,0.17,0.334,0.0,0.0,0.0,0.0865,0,0,0,0
0.667,0.758,0.181,0.352,0.0,0.0,0.0,0.0881,0,0,0,0
0.667,0.758,0.181,0.352,0.0,0.0,0.0,0.176,0,0,0,0
0.667,0.758,0.181,0.352,0.0,0.0,0.0,0.0881,0,0,0,0
0.667,0.776,0.201,0.39,0.0,0.0,0.467,0.16,0,0,0,0
0.667,0.797,0.224,0.433,0.0,0.0,1.0,0.134,0,0,0,0
0.511,0.742,0.175,0.344,0.0,0.0,0.6,0.0,0,0,0,0
0.333,0.679,0.12,0.242,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.688,0.131,0.273,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.699,0.145,0.309,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.699,0.145,0.309,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.699,0.145,0.309,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.702,0.166,0.336,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.191,0.367,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.191,0.367,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.191,0.367,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.702,0.225,0.365,0.0,0.0,0.0,0.167,0,0,0,0
0.333,0.699,0.263,0.364,0.0,0.0,0.0,0.0239,0,0,0,0
0.333,0.699,0.263,0.364,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.263,0.364,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.693,0.291,0.335,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.686,0.322,0.303,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.686,0.322,0.303,0.0,0.0,0.0,0.0881,0,0,0,0
0.489,0.744,0.465,0.421,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.786,0.614,0.494,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.424,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.424,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.424,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.734,0.487,0.399,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.706,0.363,0.37,0.0,0.0,0.0,0.168,0,0,0,0
0.822,0.74,0.444,0.445,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.779,0.536,0.53,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.727,0.361,0.369,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.643,0.126,0.153,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.117,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.117,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.611,0.0666,0.0976,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.075,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.075,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.075,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.586,0.03,0.0634,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.617,0.0342,0.146,0.0,0.0,0.0,0.333,0,0,0,0
1.0,0.68,0.0551,0.256,0.0,0.0,0.467,0.454,0,0,0,0
1.0,0.68,0.0551,0.256,0.0,0.0,1.0,0.0881,0,0,0,0
1.0,0.68,0.0551,0.256,0.0,0.0,1.0,0.135,0,0,0,0
1.0,0.699,0.0639,0.285,0.0,0.0,0.6,0.0,0,0,0,0
1.0,0.719,0.074,0.319,0.0,0.0,0.0,0.111,0,0,0,0
0.844,0.719,0.074,0.319,0.0,0.0,0.0,0.334,0,0,0,0
0.667,0.719,0.074,0.319,0.0,0.0,0.0,0.0,0,0,0,0
0.511,0.686,0.0641,0.261,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0527,0.194,0.0,0.0,0.0,0.264,0,0,0,0
0.333,0.647,0.0527,0.194,0.0,0.0,0.0,0.0881,0,0,0,0
0.489,0.687,0.0699,0.261,0.0,0.0,0.0,0.264,0,0,0,0
0.667,0.732,0.0967,0.342,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.105,0.347,0.0,0.0,0.0,0.0881,0,0,0,0
0.667,0.732,0.105,0.347,0.0,0.0,0.0,0.251,0,0,0,0
0.667,0.732,0.105,0.347,0.0,0.0,0.0,0.0232,0,0,0,0
0.667,0.732,0.111,0.343,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.117,0.338,0.0,0.0,0.0,0.105,0,0,0,0
0.667,0.732,0.117,0.338,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.117,0.338,0.0,0.0,0.0,0.0881,0,0,0,0
0.667,0.732,0.123,0.332,0.0,0.0,0.0,0.0881,0,0,0,0
0.667,0.732,0.129,0.325,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.129,0.325,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.129,0.325,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.132,0.321,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.692,0.108,0.254,0.0,0.0,0.0,0.0,0,0,0,0
0.511,0.647,0.0759,0.183,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.183,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0799,0.183,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.182,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0845,0.182,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.182,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0865,0.183,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.185,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.185,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.185,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.653,0.0932,0.192,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.201,0.0,0.0,0.0,0.0,0,0,0,0
0.489,0.706,0.137,0.271,0.0,0.0,0.0,0.254,0,0,0,0
0.511,0.712,0.142,0.281,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.669,0.108,0.22,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.12,0.242,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.12,0.242,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.679,0.12,0.242,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.688,0.131,0.273,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.145,0.309,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.699,0.145,0.309,0.0,0.0,0.0,0.176,0,0,0,0
0.333,0.699,0.145,0.309,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.702,0.166,0.336,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.191,0.367,0.0,0.0,0.0,0.0,0,0,0,0
0.489,0.772,0.273,0.514,0.0,0.0,0.467,0.0,0,0,0,0
0.667,0.849,0.366,0.683,0.0,0.0,1.0,0.0881,0,0,0,0
0.667,0.843,0.433,0.68,0.0,0.0,0.6,0.0,0,0,0,0
0.667,0.836,0.51,0.677,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.677,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.677,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.824,0.566,0.621,0.0,0.0,0.0,0.264,0,0,0,0
0.667,0.81,0.629,0.556,0.0,0.0,0.0,0.176,0,0,0,0
0.667,0.81,0.629,0.556,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.556,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.786,0.614,0.494,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.424,0.0,0.0,0.0,0.0,0,0,0,0
0.822,0.804,0.732,0.511,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.857,0.887,0.61,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.753,0.561,0.423,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.21,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.6,0.108,0.135,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.586,0.0495,0.0814,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.117,0.0,0.0,0.0,0.165,0,0,0,0
1.0,0.611,0.0666,0.0976,0.0,0.0,0.0,0.0472,0,0,0,0
1.0,0.586,0.03,0.0634,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.583,0.017,0.05,0.0,0.0,0.0,0.266,0,0,0,0
1.0,0.586,0.0172,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.617,0.0342,0.146,0.0,0.0,0.0,0.159,0,0,0,0
1.0,0.68,0.0551,0.256,0.0,0.0,0.0,0.0227,0,0,0,0
1.0,0.699,0.0639,0.285,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.719,0.074,0.319,0.0,0.0,0.0,0.297,0,0,0,0
0.689,0.646,0.0469,0.193,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.601,0.033,0.117,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0527,0.194,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0527,0.194,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0527,0.194,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0563,0.196,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0604,0.198,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0604,0.198,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0604,0.198,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0632,0.196,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.194,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0664,0.194,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.194,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0692,0.191,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.188,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.188,0.0,0.0,0.0,0.0881,0,0,0,0
0.333,0.647,0.0724,0.188,0.0,0.0,0.0,0.176,0,0,0,0
0.178,0.607,0.046,0.123,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.156,0.601,0.0439,0.112,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.183,0.0,0.0,0.0,0.0881,0,0,0,0
