Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,34.19246428101513,51.666666666666686,46.10666666666668,0.0,50.01877825691603,0.0,0.0,0.0,34.19246428101513,49.367737208328094,50.01877825691603,49.04221668403412,12.43753247303448,19.998689954738033,0.0,2.8,1085.9017421449635,-597.6875731791813,-0.0,-0.0,284.2007281329328,0.0,2.0,0.026666204598661217,0.0,0.0,0.6802065130946009,131.99922844444444,13.717337746767257,0.2163432477309582,9.59836316969744,0.0030791313521961643,43.26682366331539,1.2182247844523613
2025-01-01 00:01:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,34.166368043578856,51.666666666666686,46.10666666666668,0.0,50.01355070507493,0.0,0.0,0.0,34.166368043578856,49.362938582427326,50.01355070507493,49.03763252110353,12.43753247303448,20.016308264136086,0.0,2.8,1082.2926939102197,-598.5727965393226,-0.0,-0.0,284.2007281329328,0.0,2.0,0.026678370114094945,0.0,0.0,0.6805168333279343,131.99922844444444,10.99351287216479,0.21676729195383468,9.630871434799904,0.003079541546942782,43.20404883323918,1.2217096495491488
2025-01-01 00:02:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,34.14092240049182,51.666666666666686,46.10666666666668,0.0,50.00832712780017,0.0,0.0,0.0,34.14092240049182,49.35814361891485,50.00832712780017,49.033051864472206,12.43753247303448,20.033371062122015,0.0,2.8,1078.723647407929,-599.430602215003,-0.0,-0.0,284.2007281329328,0.0,2.0,0.026690150319276507,0.0,0.0,0.6808173249955971,131.99922844444444,8.282272045554613,0.21656692387386622,9.63934797109853,0.003079949978185171,43.142279283251945,1.2216382471506992
2025-01-01 00:03:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,34.11609663532058,51.666666666666686,46.10666666666668,0.0,50.00310742832315,0.0,0.0,0.0,34.11609663532058,49.353352226485214,50.00310742832315,49.028474625566254,12.43753247303448,20.049904657891393,0.0,2.8,1075.188194281393,-600.2622663988685,-0.0,-0.0,284.2007281329328,0.0,2.0,0.02670156354014138,0.0,0.0,0.6811084555589644,131.99922844444444,5.578483102884004,0.21637381827395052,9.646859245251573,0.003080357849324481,43.08137233307491,1.221569058305542
2025-01-01 00:04:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,34.09186200052891,51.666666666666686,46.10666666666668,0.0,49.99789151444189,0.0,0.0,0.0,34.09186200052891,49.34856431814373,49.99789151444189,49.02390071999465,12.43753247303448,20.06593367259282,0.0,2.8,1072.6634280781836,-601.0689846770373,-0.0,-0.0,284.2007281329328,0.0,2.0,0.026712626922402193,0.0,0.0,0.6813906623740669,131.99922844444444,3.860435177843641,0.21618762431348232,9.654778239467582,0.003080765167712725,43.02128931561851,1.2215019796904694
2025-01-01 00:05:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,34.068135363442615,51.666666666666686,46.10666666666668,0.0,49.992679298228374,0.0,0.0,0.0,34.068135363442615,49.3437798109302,49.992679298228374,49.01933006728111,12.43753247303448,20.08152947535975,0.0,2.8,1071.2907984505275,-601.8543112042737,-0.0,-0.0,284.2007281329328,0.0,2.0,0.026723389857452023,0.0,0.0,0.6816652053257577,131.99922844444444,3.273132077423771,0.21600736808663806,9.662463466545454,0.003081171940374974,42.96191711043502,1.2214367133244506
2025-01-01 00:06:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,34.04482917180264,51.666666666666686,46.10666666666668,0.0,49.98747070411184,0.0,0.0,0.0,34.04482917180264,49.3389986335514,49.98747070411184,49.01476259827118,12.43753247303448,20.096767245543365,0.0,2.8,1070.3597118516836,-602.6220006349856,-0.0,-0.0,284.2007281329328,0.0,2.0,0.02673390433601554,0.0,0.0,0.6819334106031244,131.99922844444444,3.109734909291756,0.21583202898061074,9.669273707978018,0.003081578173369762,42.90313641971238,1.2213729455025064
2025-01-01 00:07:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,34.02190023730493,51.666666666666686,46.10666666666668,0.0,49.98226566953552,0.0,0.0,0.0,34.02190023730493,49.334220727001345,49.98226566953552,49.01019825573426,12.43753247303448,20.111684044152664,0.0,2.8,1069.4735809607407,-603.3738941536762,-0.0,-0.0,284.2007281329328,0.0,2.0,0.026744196021804327,0.0,0.0,0.6821959328409012,131.99922844444444,2.975497537039473,0.21566109926709515,9.676591141621984,0.0030819838717351016,42.844888561990786,1.221310521410376
2025-01-01 00:08:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,33.999329894014174,51.666666666666686,46.10666666666668,0.0,49.97706413836257,0.0,0.0,0.0,33.999329894014174,49.32944603833515,49.97706413836257,49.00563698832144,12.43753247303448,20.126295861561363,0.0,2.8,1068.5722688274577,-604.1107743400452,-0.0,-0.0,284.2007281329328,0.0,2.0,0.026754276028936687,0.0,0.0,0.6824530555400878,131.99922844444444,2.811065590125402,0.21549435429913477,9.6837433924332,0.0030823890400081934,42.78714838371946,1.221249374048247
2025-01-01 00:09:00,1.595047472240424,0.12118716223937251,0.0,0.0265841245373404,0.0020197860373228752,0.0,0.012951405747486704,0.0,0.14642481704849272,1.3856712494444445,0.05,0.0,0.0,0.10660382890603917,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.00867321221678495,0,On,0.004286378507107136,0,On,0.10249604439272988,0.07687203329454739,On,On,1385.6712494444446,20.000000000000057,1.0,0.0,1.3358181244444445,0.049853125000000005,1,1335.8181244444445,1335.8181244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2190.4134844444443,Off,0.0,0.0,33.977103719777325,51.666666666666686,46.10666666666668,0.0,49.971866057231225,0.0,0.0,0.0,33.977103719777325,49.324674517227535,49.971866057231225,49.001078747225705,12.43753247303448,20.140615042985157,0.0,2.8,1067.7711832064624,-604.8332418640988,-0.0,-0.0,284.2007281329328,0.0,2.0,0.026764152950235258,0.0,0.0,0.6827049978880044,131.99922844444444,2.7324474931838303,0.21533161902506529,9.69073710142445,0.0030827936825130026,42.72989651883611,1.2211894516289372
