Metric,Value
Total Electric Energy (kWh),660.865939088362
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.9178693598449472
Peak Electric Power (kW),6.393602595116118
Other Electric Energy (kWh),188.6592538347156
HVAC Heating Electric Energy (kWh),218.77439576645372
Lighting Electric Energy (kWh),35.05655286082217
Water Heating Electric Energy (kWh),183.62573662637038
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),18.721720615531172
Unmet Heating Load (C-hours),126.27852661058614
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
