Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.9945899308144981,0.12118716223937251,0.0,0.14642481704849272,0.7852137080185186,0.012951405747486704,0.0,0.05,0.0,49.870929425452495,19.710966718578106,-0.04976507366689648
2025-01-01 01:00:00,0.9239944439737567,0.1204438673490852,0.0,0.14543375719477633,0.7159301455462964,0.012630541232684072,0.0,0.05,0.0,49.55775678976546,19.75111724913268,-0.051977156515967
2025-01-01 02:00:00,0.207073238573744,0.11970057245879791,0.0,0.14444269734105994,0.0,0.012630541232684072,0.0,0.05,0.0,49.243236960019985,18.748866520156508,-0.0012724454432303744
2025-01-01 03:00:00,0.20586826904349254,0.11895727756851061,0.0,0.14345163748734355,0.0,0.012416631556148987,0.0,0.05,0.0,48.92152808925309,17.84299166268052,0.0
2025-01-01 04:00:00,0.20487720918977612,0.11821398267822332,0.0,0.14246057763362716,0.0,0.012416631556148987,0.0,0.05,0.0,48.59547720591771,17.176183230370594,0.0
2025-01-01 05:00:00,0.9349685876952089,0.12529250175828172,0.0,0.15652196102319482,0.0,0.02847558489423626,0.6999710417777778,0.05,0.0,48.993790421135245,16.502855546775063,0.0
2025-01-01 06:00:00,1.3784410620112788,0.1345073297615288,0.0,0.17436855916017105,0.0,0.04578502003629295,1.108287482814815,0.05,0.0,51.33976657368771,15.99413196509813,0.0
2025-01-01 07:00:00,0.9807711370574315,0.13787468548124931,0.0,0.18172943163556518,0.0,0.04907066364408852,0.6999710417777778,0.05,0.0,51.52404745348373,15.442256435359424,0.0
2025-01-01 08:00:00,0.23458050580888193,0.12774373366883818,0.0,0.16012724967965272,0.0,0.024453256129229196,0.0,0.05,0.0,51.308745451655675,14.828706046715816,0.0
2025-01-01 09:00:00,0.20876296007568268,0.12193045712965979,0.0,0.14741587690220911,0.0,0.011347083173473547,0.0,0.05,0.0,50.925506465638584,14.301170194943273,0.0
