Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.24694950076204197,0.14786980121674928,0.0,0.246949500762042,0.14786980121674928,0.0,0.015264704996000498,0.0,0.1816847957660415,0.0,0.05,0.0,0.0,0.0,0.13328646788341594,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.004021034356725146,0.0,0.011243670639275354,0.0,0.0039695052548201475,0.0,0.11333164787588497,0.0849987359069137,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,0.0,0.0,38.97040723883106,51.66666666666668,46.10666666666668,0.0,50.168538285650115,0.0,0.0,0.0,38.97040723883106,48.16787619333368,50.168538285650115,47.16754514717548,12.43753247303448,14.747824238208619,0.0,0.6745899964249826,2.8,9.236100170605994,-765.8523786188423,393.8509589714533,-1218.680335314002,0.0,0.0,453.0147422996189,0.0,4.0,0.07823046659924254,0.0,0.0,0.7321597673371367,263.9984568888889,-0.18678560445934558,0.29858727629326226,7.100064392549927,0.0030388398383962433,37.36066916856698,1.244039779121451,0.2320724228769749,644.615049106644,-250.76409013519074
2025-01-01 01:00:00,0.24503833211940418,0.1466626079173367,0.0,0.24503833211940418,0.1466626079173367,0.0,0.014963127419246111,0.0,0.18007520470015803,0.0,0.05,0.0,0.0,0.0,0.13207927458400337,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.0037194567799707597,0.0,0.011243670639275354,0.0,0.0039695052548201475,0.0,0.11333164787588497,0.0849987359069137,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,0.0,0.0,40.142491846973215,51.66666666666668,46.10666666666668,0.0,49.935037970735316,0.0,0.0,0.0,40.142491846973215,47.9678110371789,49.935037970735316,46.98419757040069,12.43753247303448,13.539157792490162,0.0,1.6674243142313556,2.5,9.236100170605994,-569.2465303250326,13.61521838145618,-979.3027135900375,0.0,0.0,451.1035736569811,0.0,4.0,0.06804737319518879,0.0,0.0,0.6368560880726631,263.9984568888889,-41.04739039197626,0.32381846429677125,6.513862661385819,0.003047875101604212,60.51380648464805,1.2493366525276293,0.16861093399150473,213.0522892540117,-199.43707087255552
2025-01-01 02:00:00,0.29998928792852075,0.14545541461792416,0.05590540540540541,0.29998928792852075,0.14545541461792416,0.0559054054054054,0.014963127419246111,0.0,0.17846561363427466,0.056560546875000006,0.05,0.05590540540540541,0.0,0.0,0.13087208128459082,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.0037194567799707597,0.0,0.011243670639275354,0.0,0.0039695052548201475,0.0,0.11333164787588497,0.0849987359069137,0.0,0.0,1126.9640326499486,13.333333333333371,0.07708333333333335,445.1404975583847,1.6384259279279276,0.056560546875000006,0.08333333333333333,1515.5439833333332,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,0.0,0.0,40.61184953271156,51.66666666666668,46.10666666666668,0.0,49.69704318911102,0.0,0.0,0.0,40.61184953271156,47.76326656390089,49.69704318911102,46.79637825129583,12.43753247303448,12.929982501830972,-0.0656525695499845,1.9213984174805507,1.6500000000000001,9.236100170605994,609.3051877726459,207.08501349603637,-887.4794231369216,0.0,0.0,449.4939825910977,0.0,4.0,0.060047418040247484,0.0,0.0,0.5619844228561596,263.9984568888889,-79.67340433147875,0.33868308229784905,6.227720855953538,0.00306356071619234,87.45296042112643,1.2519852615159774,0.11000588764443903,-38.03807241776281,-200.01741164458556
2025-01-01 03:00:00,0.2981786451448011,0.14424822131851162,0.05590540540540541,0.2981786451448011,0.14424822131851162,0.0559054054054054,0.014762075701409855,0.0,0.17685602256839122,0.056560546875000006,0.05,0.05590540540540541,0.0,0.0,0.12966488798517828,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.003518405062134503,0.0,0.011243670639275354,0.0,0.0039695052548201475,0.0,0.11333164787588497,0.0849987359069137,0.0,0.0,1126.9640326499486,13.333333333333371,0.07708333333333335,445.1404975583847,1.6384259279279276,0.056560546875000006,0.08333333333333333,1515.5439833333332,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,0.0,0.0,40.30275181850392,51.66666666666668,46.10666666666668,0.0,49.4595778619089,0.0,0.0,0.0,40.30275181850392,47.55892297774839,49.4595778619089,46.60859553566814,12.43753247303448,12.99007741482087,-0.046582774175472665,2.214525174753368,1.6500000000000001,9.236100170605994,507.5684916700044,144.87545028976314,-949.2058771801621,0.0,0.0,447.68333980737805,0.0,4.0,0.06406830049089221,0.0,0.0,0.5996159043943575,263.9984568888889,-117.8730036071602,0.33916339449819966,6.278540436028044,0.003080119361619514,52.00516853991541,1.2517096799771095,0.1383140079460574,-83.79030073723109,-216.47474653139054
2025-01-01 04:00:00,3.0628881515817152,0.17651654560055657,0.11181081081081082,3.0628881515817152,0.17651654560055657,0.1118108108108108,0.015206805067466385,2.291693975925926,0.5928662768383224,0.11312109375000001,0.05,0.11181081081081082,0.0,0.0,0.16193321226722324,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.18398076434227953,0.02621583906983501,0.0579452783718027,0.043458958778852017,0.22287351292404659,0.0,0.003518405062134503,0.0,0.011688400005331882,0.0,0.00505550197547849,0.0,0.123011219224715,0.09225841441853623,0.0,0.0,2253.9280652998973,13.333333333333371,0.1541666666666667,890.2809951167694,3.2768518558558553,0.11312109375000001,0.16666666666666666,3031.0879666666665,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,2291.693975925926,0.4166666666666667,42.86351068019113,51.66666666666668,46.10666666666668,0.0,50.93195391546987,0.5396278453216319,1449.181162857613,2291.693975925926,42.86351068019113,49.74435744639543,50.93195391546987,49.15055921185822,12.43753247303448,12.98216432535192,-0.07743979962344077,2.5214078706042753,0.55,9.236100170605994,1706.6496670683598,399.39571603884565,-1085.3188166963112,0.0,0.0,672.2696347906189,0.0,4.0,0.06648789422231917,0.0,0.0,0.6222609078113398,263.9984568888889,-134.229216325845,0.3407450208760005,6.28848878938103,0.0030941750979795865,148.20465701160484,1.2511468230074747,0.14868412268141282,-277.773976460776,-213.1113026171478
2025-01-01 05:00:00,1.6593410436161444,0.16003077564701515,0.11181081081081082,1.6593410436161444,0.16003077564701515,0.1118108108108108,0.026162678459172712,1.0083453494074075,0.4617119219995642,0.11312109375000001,0.05,0.11181081081081082,0.0,0.0,0.14544744231368184,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04599519108556988,0.006553959767458753,0.0579452783718027,0.043458958778852017,0.22287351292404659,0.0,0.0039205084978070175,0.0,0.022242169961365695,0.0,0.007651907928316826,0.0,0.12724603168982815,0.09543452376737108,0.0,0.0,2253.9280652998973,13.333333333333371,0.1541666666666667,890.2809951167694,3.2768518558558553,0.11312109375000001,0.16666666666666666,3031.0879666666665,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,1008.3453494074075,0.18333333333333332,43.63648183337107,51.66666666666668,46.10666666666668,0.0,51.52051110381259,0.38035342022230556,1033.9952256099753,1008.3453494074075,43.63648183337107,50.42497226119221,51.52051110381259,49.877202839882024,12.43753247303448,12.959933654748097,-0.06563917583009564,1.8354458250168462,-0.25000000000000006,9.236100170605994,1613.6857279678668,303.26221562689966,-1147.6471663633833,0.0,0.0,648.3646177507057,0.0,4.0,0.06598691397858898,0.0,0.0,0.6175722283922457,263.9984568888889,-140.9597887193527,0.3449287288390712,6.317629980047744,0.003129507247896844,112.5553567373686,1.2505891308985138,0.1305208616866848,-342.8435546568636,-244.17522483300618
2025-01-01 06:00:00,1.5553267113747145,0.1650792330946538,0.1229918918918919,1.5553267113747145,0.1650792330946538,0.12299189189189189,0.06560193391786649,1.1000131084444444,0.2152784658874034,0.12443320312500002,0.05,0.1229918918918919,0.0,0.0,0.15049589976132047,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.00442313779239766,0.0,0.06117879612546884,0.0,0.014617266205642744,0.0,0.13949673917819114,0.10462255438364333,0.0,0.0,2479.3208718298865,13.333333333333371,0.16958333333333336,979.3090946284465,3.604537041441441,0.12443320312500002,0.18333333333333332,3334.1967633333334,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,1100.0131084444445,0.2,43.44499926554843,51.66666666666668,46.10666666666668,0.0,51.384638990119825,0.3672650071896916,992.5183461894405,1100.0131084444445,43.44499926554843,50.307998120191606,51.384638990119825,49.7696776852275,12.43753247303448,13.012244752965444,-0.05841451081645873,1.82534013102291,0.3,9.236100170605994,1756.5694067737081,465.7407721314885,-1104.63024473453,0.0,0.0,535.1140849516854,0.0,4.0,0.06610990364656189,0.0,0.0,0.6187232900003683,263.9984568888889,-153.2353052733344,0.34487017889839067,6.3563196168234,0.003139621779861622,36.08231037268232,1.2503531485607418,0.14228702202002974,-285.38179795823083,-228.18652453872713
2025-01-01 07:00:00,0.6373936819640924,0.1747911090306828,0.1229918918918919,0.6373936819640924,0.1747911090306828,0.12299189189189189,0.0837167134226838,0.0,0.3792437654164086,0.12443320312500002,0.05,0.1229918918918919,0.0,0.0,0.16020777569734948,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.14533649359246598,0.0,0.004121560215643275,0.0,0.07959515320704053,0.0,0.0202969042274766,0.0,0.14922672496112968,0.11192004372084723,0.0,0.0,2479.3208718298865,13.333333333333371,0.16958333333333336,979.3090946284465,3.604537041441441,0.12443320312500002,0.18333333333333332,3334.1967633333334,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,0.0,0.0,42.84009732797566,51.66666666666668,46.10666666666668,0.0,51.31669785610362,0.14283753281944722,388.7933615205996,0.0,42.84009732797566,49.81331779650699,51.31669785610362,49.061627766708675,12.43753247303448,13.033204592484784,-0.05328635458808787,1.7277985943819774,-0.55,9.236100170605994,1710.388099444918,273.8999385791733,-1230.7588922516197,0.0,0.0,616.4191939748118,2.958463580390805,3.1,0.0686157204079085,0.0,0.0,0.6421752556696464,204.59880408888887,-154.59307410816083,0.34542041225256376,6.378446899972343,0.0031489942407304755,33.27885680111963,1.2502544910079014,0.15298559029495828,-471.4549932042904,-233.95416284498268
2025-01-01 08:00:00,2.2974169432195968,0.16836051556265916,0.6708648648648649,2.2974169432195968,0.16836051556265913,0.6708648648648649,0.06269863336095867,1.2833486265185186,0.22264312084011942,0.6787265625000001,0.05,0.6708648648648649,0.0,0.0,0.1537771822293258,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.0031163016264619883,0.0,0.059582331734496674,0.0,0.017606877867684962,0.0,0.13904300927121474,0.10428225695341102,0.0,0.0,13523.568391799383,20.000000000000057,0.9250000000000002,5341.685970700617,19.661111135135133,0.6787265625000001,1.0,18186.5278,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,1283.3486265185188,0.23333333333333334,39.01826256928861,51.66666666666668,46.10666666666668,0.0,51.42720471497854,0.36087558285376214,972.215519241213,1283.3486265185188,39.01826256928861,50.400192223219385,51.42720471497854,49.8866859773398,12.43753247303448,16.915508694650985,-2.481779635264368,4.459808866391681,-1.4,9.236100170605994,11664.52778309772,3414.061081884716,-2010.5618336366256,0.0,0.0,407.6079719965375,182.35684686254365,2.0,0.08246782021126602,0.0,0.0,0.7718172047725708,131.99922844444444,-256.08674706157467,0.27097246180615253,8.263048087718063,0.0031502992685334924,15.332760238226724,1.2341379750693835,0.20452169109642224,-1616.440906562841,-311.18398225306015
2025-01-01 09:00:00,0.8484908386076311,0.1684361372138219,0.5031486486486486,0.8484908386076311,0.1684361372138219,0.5031486486486486,0.06380597576920577,0.0,0.2256399409634253,0.5090449218750001,0.05,0.5031486486486486,0.0,0.0,0.15385280388048855,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.0025131464729532165,0.0,0.061292829296252564,0.0,0.020502869122773878,0.0,0.1391438381394317,0.10435787860457375,0.0,0.0,10142.676293849538,20.000000000000057,0.6937500000000001,4006.2644780254627,14.745833351351349,0.5090449218750001,0.75,13639.89585,18186.5278,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12466.072782222222,0.0,0.0,35.348646151177356,51.66666666666668,46.10666666666668,0.0,51.43942726453629,0.04341093658157818,118.37887425403329,0.0,35.348646151177356,50.05677565409021,51.43942726453629,49.36544984886718,12.43753247303448,19.72190022151775,-0.05054245194332901,6.386323528050899,-0.85,9.236100170605994,8003.470956683401,1640.904816057178,-2401.5396714811454,0.0,0.0,411.70507650731537,530.6104552709257,2.0,0.08838855840143789,0.0,0.0,0.8272294563444197,131.99922844444444,-149.37074219230695,0.2266289744713582,9.58841824519081,0.003161137194385538,95.95926233055272,1.2228790299053147,0.21959467859960968,-2105.5337458009035,-259.8259161673812
