Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:50:00,6.512685471566504,0.16557077382721158,0.6708648648648649,0.10854475785944173,0.002759512897120193,0.01118108108108108,0.0675975144065817,5.500065542222223,0.2162958524376999,0.6787265625000001,0.05,0.6708648648648649,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,On,13523.568391799383,13.333333333333371,0.9250000000000002,5341.685970700617,19.661111135135133,0.6787265625000001,1,18186.5278,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Lower On,5500.065542222223,1.0,44.89508708982265,51.666666666666686,46.10666666666668,0.0,50.87945504939594,0.13251155381207494,355.1366227621,5500.065542222223,44.89508708982265,50.879455049395936,50.87945504939594,50.87945504939594,12.43753247303448,12.502131427274204,-0.33120190605916733,1.424508156841733,0.0,9.236100170605994,12871.934271995828,4877.294378069893,-1061.1475551051549,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06453257234625533,0.0,0,0.6039610296170561,263.9984568888889,-128.56773955406,0.3568158136391048,6.103003109504471,0.0031423346737819934,48.596517426367804,1.2525823860371996,0.13222674754051228,-247.7404925006852,-216.65110013003826
2025-01-01 06:51:00,6.512685471566504,0.16557077382721158,0.6708648648648649,0.10854475785944173,0.002759512897120193,0.01118108108108108,0.0675975144065817,5.500065542222223,0.2162958524376999,0.6787265625000001,0.05,0.6708648648648649,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,On,13523.568391799383,13.333333333333371,0.9250000000000002,5341.685970700617,19.661111135135133,0.6787265625000001,1,18186.5278,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Lower On,5500.065542222223,1.0,45.14566654961999,51.666666666666686,46.10666666666668,0.0,51.30890326187287,0.13104757534251513,355.1366227621,5500.065542222223,45.14566654961999,51.30890326187287,51.30890326187288,51.30890326187287,12.43753247303448,12.716214709540893,-0.11711862379247862,1.600774387089416,0.0,9.236100170605994,12830.1906005162,4834.622285741251,-1090.0694542086837,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06517538076418003,0.0,0,0.6099770804239761,263.9984568888889,-141.38951193015757,0.3518560932659383,6.211277137043051,0.003142499077531919,46.97573166668645,1.2516442114638349,0.13519064498430922,-284.63579027801205,-222.42789468135356
2025-01-01 06:52:00,1.0126199293442817,0.16557077382721158,0.6708648648648649,0.016876998822404694,0.002759512897120193,0.01118108108108108,0.0675975144065817,0.0,0.2162958524376999,0.6787265625000001,0.05,0.6708648648648649,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,On,13523.568391799383,13.333333333333371,0.9250000000000002,5341.685970700617,19.661111135135133,0.6787265625000001,1,18186.5278,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,45.144116846464556,51.666666666666686,46.10666666666668,0.0,51.738330374313094,0.12961566085535917,355.13662276209993,0.0,45.144116846464556,51.738330374313094,51.7383303743131,51.738330374313094,12.43753247303448,12.923940170911601,0.0,1.772229404262554,0.0,9.236100170605994,12790.538840546975,4792.304150561117,-1118.428562407532,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06579616331616943,0.0,0,0.6157869909177979,263.9984568888889,-152.68216370053608,0.3471173970879192,6.316570580418178,0.0031426581172253787,45.40978170897359,1.2507352412881803,0.13801258690467286,-321.7002327260542,-227.68158741344516
2025-01-01 06:53:00,1.0126199293442817,0.16557077382721158,0.6708648648648649,0.016876998822404694,0.002759512897120193,0.01118108108108108,0.0675975144065817,0.0,0.2162958524376999,0.6787265625000001,0.05,0.6708648648648649,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,On,13523.568391799383,13.333333333333371,0.9250000000000002,5341.685970700617,19.661111135135133,0.6787265625000001,1,18186.5278,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.871253368042005,51.666666666666686,46.10666666666668,0.0,51.72976111895015,0.12964392877843667,355.13662276209993,0.0,44.871253368042005,51.70462474533809,51.72976111895015,51.692056558532066,12.43753247303448,13.125678473251588,0.0,1.9390195385694677,0.0,9.236100170605994,12751.731820085139,4750.103927386886,-1146.247980342092,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06639633097051145,0.0,0,0.6214039663657059,263.9984568888889,-163.6697662278117,0.34258362186789204,6.4172945848186576,0.003142811967012383,43.89521188919125,1.2498537329660067,0.1407034530893325,-358.83903649520073,-232.74300681852992
2025-01-01 06:54:00,1.0126199293442817,0.16557077382721158,0.6708648648648649,0.016876998822404694,0.002759512897120193,0.01118108108108108,0.0675975144065817,0.0,0.2162958524376999,0.6787265625000001,0.05,0.6708648648648649,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,On,13523.568391799383,13.333333333333371,0.9250000000000002,5341.685970700617,19.661111135135133,0.6787265625000001,1,18186.5278,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.605036154004154,51.666666666666686,46.10666666666668,0.0,51.721212588970666,0.129672140621333,355.1366227621,0.0,44.605036154004154,51.67094209282499,51.721212588970666,51.64580684475216,12.43753247303448,13.321727420001684,0.0,2.1012757562844246,0.0,9.236100170605994,12713.904310964626,4708.0799050242995,-1173.5436696922645,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06697704321804755,0.0,0,0.6268388584547935,263.9984568888889,-174.2015859981508,0.3382411749239028,6.515463607089627,0.0031429607902780524,42.42918373253617,1.2489982746820183,0.1432726843990234,-395.9671781701623,-237.63888750615536
2025-01-01 06:55:00,1.0126199293442817,0.16557077382721158,0.6708648648648649,0.016876998822404694,0.002759512897120193,0.01118108108108108,0.0675975144065817,0.0,0.2162958524376999,0.6787265625000001,0.05,0.6708648648648649,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,On,13523.568391799383,13.333333333333371,0.9250000000000002,5341.685970700617,19.661111135135133,0.6787265625000001,1,18186.5278,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.345157165982755,51.666666666666686,46.10666666666668,0.0,51.71268418381847,0.1297002982860141,355.1366227621,0.0,44.345157165982755,51.63728185712528,51.71268418381847,51.59958069377869,12.43753247303448,13.512351199181818,0.0,2.2591253952140695,0.0,9.236100170605994,12677.054132606547,4666.306152186906,-1200.329335003754,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06753933104753886,0.0,0,0.6321013162198204,263.9984568888889,-184.26609904474205,0.33407793439584427,6.610325638663738,0.0031431047416175103,41.009172747044666,1.2481676116258884,0.14572867899454758,-433.0101797941361,-242.36963871957545
2025-01-01 06:56:00,0.33389336684428156,0.16557077382721158,0.0,0.005564889447404692,0.002759512897120193,0.0,0.0675975144065817,0.0,0.2162958524376999,0.0,0.05,0.0,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.091339734893495,51.666666666666686,46.10666666666668,0.0,51.70417533079453,0.12972840358595722,355.13662276209993,0.0,44.091339734893495,51.603643504528804,51.70417533079453,51.55337759139595,12.43753247303448,13.697787063579584,0.0,2.412693095566097,0.0,9.236100170605994,-882.3950713155043,-716.8438731129332,-1226.6170171040037,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06808412086227075,0.0,0,0.6372000098789683,263.9984568888889,-193.85922906715885,0.33008299845977834,6.702982893721692,0.003143243967818108,39.6329097615012,1.2473606154261552,0.14807896382501656,-469.9029689047702,-246.9409042081631
2025-01-01 06:57:00,0.33389336684428156,0.16557077382721158,0.0,0.005564889447404692,0.002759512897120193,0.0,0.0675975144065817,0.0,0.2162958524376999,0.0,0.05,0.0,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.1290375034888,51.666666666666686,46.10666666666668,0.0,51.69568548222045,0.12975645825531326,355.1366227621,0.0,44.1290375034888,51.570026524622335,51.69568548222045,51.507197045823276,12.43753247303448,13.63269634059762,0.0,2.3591100881124074,0.0,9.236100170605994,-868.2495442591483,-702.0755886233442,-1217.3637702932153,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06789313621868094,0.0,0,0.6354125825722643,263.9984568888889,-188.9669488215912,0.3314983989583864,6.670929022965014,0.0031433786086552105,40.075475399452394,1.2476436260833537,0.14726316063979714,-456.93567409610733,-245.1399145272369
2025-01-01 06:58:00,0.33389336684428156,0.16557077382721158,0.0,0.005564889447404692,0.002759512897120193,0.0,0.0675975144065817,0.0,0.2162958524376999,0.0,0.05,0.0,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.16404247281514,51.666666666666686,46.10666666666668,0.0,51.687188281671055,0.12978454937167236,355.1366227621,0.0,44.16404247281514,51.536406370376255,51.687188281671055,51.46101541472886,12.43753247303448,13.569916662976693,0.0,2.3070997936280837,0.0,9.236100170605994,-855.54392649685,-687.9297286621966,-1208.4655722782375,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06770868216856857,0.0,0,0.6336862751592395,263.9984568888889,-185.15952907427078,0.3328706385530418,6.640128417708285,0.0031435147220929094,40.501744383335655,1.2479167054807356,0.14646695630048323,-444.44577062237494,-243.4839580398216
2025-01-01 06:59:00,0.33389336684428156,0.16557077382721158,0.0,0.005564889447404692,0.002759512897120193,0.0,0.0675975144065817,0.0,0.2162958524376999,0.0,0.05,0.0,0.0,0.0,0.15098744049387824,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06317437661418404,0,On,0.014979265112528858,0,On,0.1401521268216015,0.1051140951162011,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.19660060456937,51.666666666666686,46.10666666666668,0.0,51.67868397326638,0.12981267616693246,355.13662276209993,0.0,44.19660060456937,51.50278326853768,51.67868397326638,51.41483291617333,12.43753247303448,13.509236862018009,0.0,2.256590438617532,0.0,9.236100170605994,-843.2236682926825,-674.6073651468272,-1199.8897838161097,-0.0,-0.0,538.0811748556583,0.0,4.0,0.06753016307851585,0.0,0,0.6320155131004138,263.9984568888889,-181.41505933223124,0.33420365058566137,6.609518487764388,0.003143652253219932,40.91319516985187,1.2481807600067507,0.14568956452029896,-432.4082084225556,-242.19915672427157
2025-01-01 07:00:00,0.6838516506011221,0.18053835451905065,0.0,0.011397527510018702,0.0030089725753175106,0.0,0.09831295928300068,0.0,0.5355386913181214,0.0,0.05,0.0,0.0,0.0,0.1659550211857173,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.29067298718493195,0,On,0.004121560215643275,0.0,On,0.0941913990673574,0,On,0.023592342552232953,0,On,0.15688971894562012,0.11766728920921506,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.193074421416895,51.666666666666686,46.10666666666668,0.0,51.67017277888556,0.39037114676356166,1067.7310226834377,0.0,44.193074421416895,51.469157425142484,51.67017277888556,51.368649748270954,12.43753247303448,13.45050509507254,0.0,2.207505705545267,0.0,9.236100170605994,-563.8493016348096,-661.7377662890802,-1191.612540274914,-0.0,-0.0,805.4793907520366,0.0,4.0,0.06735715430867659,0.0,0,0.6303963221869594,263.9984568888889,-177.7161521119322,0.33550016940709637,6.580913776215944,0.0031437911521133353,64.91621150334106,1.2484364395913026,0.1449301041163902,-420.7975278420618,-240.94023844701843
2025-01-01 07:01:00,0.6838516506011221,0.18053835451905065,0.0,0.011397527510018702,0.0030089725753175106,0.0,0.09831295928300068,0.0,0.5355386913181214,0.0,0.05,0.0,0.0,0.0,0.1659550211857173,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.29067298718493195,0,On,0.004121560215643275,0.0,On,0.0941913990673574,0,On,0.023592342552232953,0,On,0.15688971894562012,0.11766728920921506,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.14796275353183,51.666666666666686,46.10666666666668,0.0,51.652653360327335,0.3905455457035231,1067.7310226834377,0.0,44.14796275353183,51.37552788627926,51.652653360327335,51.23696514925522,12.43753247303448,13.398453241171795,0.0,2.159786363759723,0.0,9.236100170605994,-553.2486057218943,-649.2425667801554,-1184.295845747471,-0.0,-0.0,805.4793907520366,0.0,4.0,0.0672036405323176,0.0,0,0.6289595851244307,263.9984568888889,-174.43215072645984,0.3366642895704386,6.555189443759106,0.003144011495287883,65.24828078712144,1.2486630536168555,0.14418793485911907,-409.5929352964972,-239.64963148365817
2025-01-01 07:02:00,0.6838516506011221,0.18053835451905065,0.0,0.011397527510018702,0.0030089725753175106,0.0,0.09831295928300068,0.0,0.5355386913181214,0.0,0.05,0.0,0.0,0.0,0.1659550211857173,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.29067298718493195,0,On,0.004121560215643275,0.0,On,0.0941913990673574,0,On,0.023592342552232953,0,On,0.15688971894562012,0.11766728920921506,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.10101729637927,51.666666666666686,46.10666666666668,0.0,51.635126075276744,0.3907201789520395,1067.7310226834377,0.0,44.10101729637927,51.28190214604281,51.635126075276744,51.10529018142585,12.43753247303448,13.347980838329793,0.0,2.113378708584659,0.0,9.236100170605994,-543.0014273975027,-637.2058259338156,-1177.2183558725676,-0.0,-0.0,805.4793907520366,0.0,4.0,0.06705462065665523,0.0,0,0.6275649065262255,263.9984568888889,-171.26246227697163,0.3377982216445191,6.5303255293000735,0.0031442329254017564,65.56921528671333,1.2488828640929253,0.14346248346248183,-398.77544939328067,-238.43037654053495
2025-01-01 07:03:00,0.6838516506011221,0.18053835451905065,0.0,0.011397527510018702,0.0030089725753175106,0.0,0.09831295928300068,0.0,0.5355386913181214,0.0,0.05,0.0,0.0,0.0,0.1659550211857173,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.29067298718493195,0,On,0.004121560215643275,0.0,On,0.0941913990673574,0,On,0.023592342552232953,0,On,0.15688971894562012,0.11766728920921506,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.0523349757932,51.666666666666686,46.10666666666668,0.0,51.61759109136318,0.39089504525633395,1067.7310226834377,0.0,44.0523349757932,51.18828035884734,51.61759109136318,50.973624992589414,12.43753247303448,13.299004736933812,0.0,2.068228164923003,0.0,9.236100170605994,-533.1185725490781,-625.571194856858,-1170.3668834011205,-0.0,-0.0,805.4793907520366,0.0,4.0,0.0669098633706436,0.0,0,0.62621012154981,263.9984568888889,-168.23107989999426,0.3389034276595366,6.50627659951186,0.0031444554054917474,65.87958735212811,1.249096226398991,0.14275314526823304,-388.3263623835567,-237.24483247330136
2025-01-01 07:04:00,0.6838516506011221,0.18053835451905065,0.0,0.011397527510018702,0.0030089725753175106,0.0,0.09831295928300068,0.0,0.5355386913181214,0.0,0.05,0.0,0.0,0.0,0.1659550211857173,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.29067298718493195,0,On,0.004121560215643275,0.0,On,0.0941913990673574,0,On,0.023592342552232953,0,On,0.15688971894562012,0.11766728920921506,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,44.0020020799825,51.666666666666686,46.10666666666668,0.0,51.60004856745059,0.3910701434461998,1067.7310226834377,0.0,44.0020020799825,51.09466267094536,51.60004856745059,50.841969722692745,12.43753247303448,13.251450921732006,0.0,2.0242845142769337,0.0,9.236100170605994,-523.5969959572639,-614.3280695636975,-1163.729665702512,-0.0,-0.0,805.4793907520366,0.0,4.0,0.06676916302688019,0.0,0,0.6248933055389609,263.9984568888889,-165.34672100678839,0.3399812020624534,6.483002244433731,0.0031446789005094176,66.17990589703703,1.2493034567690164,0.142059366868143,-378.2284285298714,-236.09964103382606
2025-01-01 07:05:00,0.6838516506011221,0.18053835451905065,0.0,0.011397527510018702,0.0030089725753175106,0.0,0.09831295928300068,0.0,0.5355386913181214,0.0,0.05,0.0,0.0,0.0,0.1659550211857173,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.29067298718493195,0,On,0.004121560215643275,0.0,On,0.0941913990673574,0,On,0.023592342552232953,0,On,0.15688971894562012,0.11766728920921506,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,43.950096571161794,51.666666666666686,46.10666666666668,0.0,51.58249865459936,0.39124547242475516,1067.731022683438,0.0,43.950096571161794,51.00104922132353,51.58249865459936,50.710324504685616,12.43753247303448,13.205252526101743,0.0,1.9814999697464806,0.0,9.236100170605994,-514.421762928962,-603.456732663724,-1157.296066966528,-0.0,-0.0,805.4793907520366,0.0,4.0,0.06663233395383131,0.0,0,0.6236127207918236,263.9984568888889,-162.6050867144706,0.34103271093314164,6.4595379053519615,0.0031449033771093725,66.47063045231337,1.2495048408563258,0.1413806173983339,-368.4653763337206,-234.99135633000338
2025-01-01 07:06:00,0.6838516506011221,0.18053835451905065,0.0,0.011397527510018702,0.0030089725753175106,0.0,0.09831295928300068,0.0,0.5355386913181214,0.0,0.05,0.0,0.0,0.0,0.1659550211857173,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.29067298718493195,0,On,0.004121560215643275,0.0,On,0.0941913990673574,0,On,0.023592342552232953,0,On,0.15688971894562012,0.11766728920921506,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,43.89668963129793,51.666666666666686,46.10666666666668,0.0,51.56494149681918,0.39142103116124005,1067.731022683438,0.0,43.89668963129793,50.90744014240368,51.56494149681918,50.578689465195936,12.43753247303448,13.160348504349775,0.0,1.9398293799204593,0.0,9.236100170605994,-505.5788865978683,-592.9405027606736,-1151.0563768380077,-0.0,-0.0,805.4793907520366,0.0,4.0,0.0664992066727648,0.0,0,0.6223667811551448,263.9984568888889,-160.00190051189702,0.34205901770092556,6.437709235671168,0.003145128803484162,66.75218051395188,1.249700639449751,0.14071639293012161,-359.0219219765746,-233.91858078409894
2025-01-01 07:07:00,0.6838516506011221,0.18053835451905065,0.0,0.011397527510018702,0.0030089725753175106,0.0,0.09831295928300068,0.0,0.5355386913181214,0.0,0.05,0.0,0.0,0.0,0.1659550211857173,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.29067298718493195,0,On,0.004121560215643275,0.0,On,0.0941913990673574,0,On,0.023592342552232953,0,On,0.15688971894562012,0.11766728920921506,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,18186.5278,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,12466.072782222222,Off,0.0,0.0,43.8418469456808,51.666666666666686,46.10666666666668,0.0,51.54737723168213,0.39159681868517326,1067.731022683438,0.0,43.8418469456808,50.81383556061378,51.54737723168213,50.447064725079606,12.43753247303448,13.11668252891305,0.0,1.8992299768189618,0.0,9.236100170605994,-497.05400481993513,-582.7634307544114,-1145.0016436867204,-0.0,-0.0,805.4793907520366,0.0,4.0,0.06636962475033621,0.0,0,0.621154022567593,263.9984568888889,-157.5317518852513,0.34306110463919964,6.416554586986273,0.0031453551492302526,67.02494332390538,1.249891093223901,0.1400662136088283,-349.88368006996944,-232.87975068444194
