Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.8573097274593409,0.11426577137960349,0.0,1.8573097274593409,0.11426577137960349,0.0,0.04308728310079773,0.0,0.16042133105369993,1.6438011133048434,0.010000000000000002,0.0,0.0,0.11134910471293682,0.0,0.0029166666666666685,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.015149013157894735,0.0,0.027938269942902993,0.0,0.011955858103117467,0.0,0.10882307880192675,0.08161730910144506,0.0,0.0,1643.8011133048435,19.444444444444457,0.5166666666666667,0.0,1.5891536774074073,0.0546474358974359,0.5166666666666667,1589.1536774074075,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,0.0,0.0,34.662241102996106,51.66666666666668,46.10666666666668,0.0,49.79798888307156,0.039752250768956304,103.08093699695587,0.0,34.662241102996106,48.92075116869143,49.79798888307156,48.48213231150137,12.43753247303448,19.14756159292035,-0.06256299607224053,7.020995698476434,2.8,9.236100170605994,1526.51702249977,-541.0422385386438,-377.12389250604934,0.0,0.0,327.89022708280726,0.0,2.0,0.017697476456080437,0.0,0.0,0.8734199294597587,131.99922844444444,-68.05042538183145,0.26917918028246846,9.845723341931384,0.0036255779918535256,33.288121145303236,1.2248797155254882,0.100280113417801,-551.6438686321115,10.601630093467852
2025-01-01 01:00:00,1.8940809675045382,0.11277873714330461,0.0,1.894080967504538,0.1127787371433046,0.0,0.03411547018363062,0.0,0.15313854165139185,1.6968269556695157,0.010000000000000002,0.0,0.0,0.10986207047663793,0.0,0.0029166666666666685,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.014012837171052629,0.0,0.02010263301257799,0.0,0.00665578101587454,0.0,0.10783142634057798,0.08087356975543346,0.0,0.0,1696.8269556695159,19.444444444444457,0.5333333333333333,0.0,1.6404166992592593,0.05641025641025641,0.5333333333333333,1640.4166992592593,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,0.0,0.0,33.506637775870814,51.66666666666668,46.10666666666668,0.0,49.36309538577469,0.0,0.0,0.0,33.506637775870814,47.867469727063614,49.36309538577469,47.119656897708076,12.43753247303448,19.112832141258373,-0.06401539405886539,7.324404351359001,2.5,9.236100170605994,1571.0521072402623,-472.1282492886811,-373.27571255724104,0.0,0.0,311.7050404356265,0.0,2.0,0.01722740989610461,0.0,0.0,0.8502208308383042,131.99922844444444,-64.2041763076389,0.27243664885581836,9.87048295081727,0.003661641677746414,33.98083285828918,1.2250580233465116,0.0787934620320889,-482.3432555460274,10.215006257346323
2025-01-01 02:00:00,1.8222796433219202,0.10385430944688988,0.0,1.8222796433219202,0.10385430944688989,0.0,0.030346744175916165,0.0,0.13813178584116068,1.6438011133048434,0.010000000000000002,0.0,0.0,0.10093764278022323,0.0,0.0029166666666666685,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.014012837171052629,0.0,0.016333907004863535,0.0,0.0035482621341963185,0.0,0.09692324926574143,0.07269243694930605,0.0,0.0,1643.8011133048435,19.444444444444457,0.5166666666666667,0.0,1.5891536774074073,0.0546474358974359,0.5166666666666667,1589.1536774074075,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,0.0,0.0,33.13950338787691,51.66666666666668,46.10666666666668,0.0,49.04601903892446,0.0,0.0,0.0,33.13950338787691,47.586784230679854,49.04601903892446,46.857166826557545,12.43753247303448,19.146622268242158,-0.05709557297670056,7.823486176656799,1.6500000000000001,9.236100170605994,1485.1479767199414,-431.7756925374537,-391.5176634710827,0.0,0.0,293.69313101291937,0.0,2.0,0.017086525982465527,0.0,0.0,0.843267815914508,131.99922844444444,-60.82860412673893,0.27470046424562145,9.928145334810344,0.003700089967706413,35.67208710754848,1.2248880647576763,0.054905791554085766,-441.52070317317583,9.745010635722121
2025-01-01 03:00:00,1.6614536057162919,0.1031110145566026,0.0,1.6614536057162919,0.1031110145566026,0.0,0.029589293518021427,0.0,0.13714072598744428,1.4847235862108263,0.010000000000000002,0.0,0.0,0.10019434788993593,0.0,0.0029166666666666685,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.013255386513157894,0.0,0.016333907004863535,0.0,0.0035482621341963185,0.0,0.09692324926574143,0.07269243694930605,0.0,0.0,1484.7235862108262,19.444444444444457,0.4666666666666667,0.0,1.435364611851852,0.049358974358974364,0.4666666666666667,1435.364611851852,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,0.0,0.0,32.82473536739191,51.66666666666668,46.10666666666668,0.0,48.73232956056793,0.0,0.0,0.0,32.82473536739191,47.30884005728986,48.73232956056793,46.597095305650825,12.43753247303448,19.138164117144427,-0.05675068803304697,7.716553871641468,1.6500000000000001,9.236100170605994,1319.4104988132249,-508.4934278473263,-397.5737727779601,0.0,0.0,291.94462050130824,0.0,2.0,0.017366576824859585,0.0,0.0,0.8570891077589121,131.99922844444444,-59.68393512094981,0.2775611032122557,9.964969470695468,0.0037369372129420525,26.425369341627274,1.2248962896607576,0.06713434479200268,-519.846705714775,11.353277867448732
2025-01-01 04:00:00,1.8195400729565925,0.1023677196663153,0.0,1.8195400729565925,0.1023677196663153,0.0,0.029589293518021427,0.0,0.1361496661337279,1.6438011133048434,0.010000000000000002,0.0,0.0,0.09945105299964864,0.0,0.0029166666666666685,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.013255386513157894,0.0,0.016333907004863535,0.0,0.0035482621341963185,0.0,0.09692324926574143,0.07269243694930605,0.0,0.0,1643.8011133048435,19.444444444444457,0.5166666666666667,0.0,1.5891536774074073,0.0546474358974359,0.5166666666666667,1589.1536774074075,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,0.0,0.0,32.48849563714474,51.66666666666668,46.10666666666668,0.0,48.42221796174447,0.0,0.0,0.0,32.48849563714474,47.03382574213494,48.42221796174447,46.339629632330166,12.43753247303448,19.151109805555873,-0.0646362162852924,7.4929357476191525,0.55,9.236100170605994,1435.5734167540456,-492.1117303695862,-440.6028472630352,0.0,0.0,290.95356064759187,0.0,2.0,0.017972113746831445,0.0,0.0,0.8869740473991187,131.99922844444444,-58.57840993535455,0.27906345534283605,9.994406570719466,0.0037619525966422615,30.972773037257937,1.2242491401242888,0.06062563039175475,-504.1306491625215,12.018918792935244
2025-01-01 05:00:00,2.446029118716827,0.1023677196663153,0.0,2.446029118716827,0.1023677196663153,0.0,0.031104194833810904,0.6249741444444445,0.1361496661337279,1.6438011133048434,0.010000000000000002,0.0,0.0,0.09945105299964864,0.0,0.0029166666666666685,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.014770287828947369,0.0,0.016333907004863535,0.0,0.0035482621341963185,0.0,0.09692324926574143,0.07269243694930605,0.0,0.0,1643.8011133048435,19.444444444444457,0.5166666666666667,0.0,1.5891536774074073,0.0546474358974359,0.5166666666666667,1589.1536774074075,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,624.9741444444445,0.25,34.91629169764144,51.66666666666668,46.10666666666668,0.0,49.746344469581935,0.0,0.0,624.9741444444445,34.91629169764144,49.12456492647343,49.749057196530984,48.81096242797014,12.43753247303448,19.175087693584466,-0.05088852135678235,7.58174034974957,-0.25000000000000006,9.236100170605994,1409.6168523901968,-521.2189868080566,-467.46250325533407,0.0,0.0,292.46846196338134,0.0,2.0,0.018263331489022476,0.0,0.0,0.9013464569611912,131.99922844444444,-59.19021962269416,0.28152606201889896,10.04615133067921,0.0038030570898243852,30.23574730485825,1.22350398439518,0.05346275624028629,-533.0820491677484,11.863062359691874
2025-01-01 06:00:00,1.8249307206245515,0.10385430944688988,0.0,1.8249307206245517,0.10385430944688989,0.0,0.03299782147854774,0.0,0.13813178584116068,1.6438011133048434,0.010000000000000002,0.0,0.0,0.10093764278022323,0.0,0.0029166666666666685,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01666391447368421,0.0,0.016333907004863535,0.0,0.0035482621341963185,0.0,0.09692324926574143,0.07269243694930605,0.0,0.0,1643.8011133048435,19.444444444444457,0.5166666666666667,0.0,1.5891536774074073,0.0546474358974359,0.5166666666666667,1589.1536774074075,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,0.0,0.0,37.89693879563597,51.66666666666668,46.10666666666668,0.0,51.69082914124263,0.0,0.0,0.0,37.89693879563597,51.70633776310931,51.714092074042654,51.69082914124263,12.43753247303448,19.133624134437458,-0.0660973001077735,7.198286487738397,0.3,9.236100170605994,1433.1771317728699,-561.458476738661,-446.232047131032,0.0,0.0,296.34420831555093,0.0,2.0,0.018026521845160064,0.0,0.0,0.8896592391281292,131.99922844444444,-60.736142716492665,0.28391285888620355,10.052351689812031,0.003825500854185475,18.045175415745152,1.2236610678212374,0.06351365530488046,-574.4159003964768,12.957423657815866
2025-01-01 07:00:00,1.8788025067098146,0.1053408992274645,0.0,1.8788025067098144,0.1053408992274645,0.0,0.03186164549170564,0.0,0.14011390554859346,1.6968269556695157,0.010000000000000002,0.0,0.0,0.10242423256079783,0.0,0.0029166666666666685,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.015527738486842106,0.0,0.016333907004863535,0.0,0.0035482621341963185,0.0,0.09692324926574143,0.07269243694930605,0.0,0.0,1696.8269556695159,19.444444444444457,0.5333333333333333,0.0,1.6404166992592593,0.05641025641025641,0.5333333333333333,1640.4166992592593,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,0.0,0.0,37.48264536100344,51.66666666666668,46.10666666666668,0.0,51.35515360048035,0.0,0.0,0.0,37.48264536100344,51.38907320136505,51.406033001807415,51.35515360048035,12.43753247303448,19.171899227551407,-0.052078449213394266,6.973518307058078,-0.55,9.236100170605994,1450.6847386753188,-626.830808684692,-482.5329097032573,0.0,0.0,297.1901520361416,0.9337968664849428,2.0,0.01855361652503679,0.0,0.0,0.9156728348664284,131.99922844444444,-60.79945932708135,0.2848700219757902,10.093801673169825,0.0038477129579629283,24.73742708945346,1.2234844589454066,0.0643328620548889,-640.0727791594669,13.241970474774993
2025-01-01 08:00:00,1.8943048188188576,0.10883279604866414,0.0,1.8943048188188576,0.10883279604866415,0.0,0.04022542748424758,0.0,0.14725243566509452,1.6968269556695157,0.010000000000000002,0.0,0.0,0.10591612938199747,0.0,0.0029166666666666685,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.01174048519736842,0.0,0.028484942286879155,0.0,0.006030929822431164,0.0,0.10058805184029126,0.07544103888021843,0.0,0.0,1696.8269556695159,19.444444444444457,0.5333333333333333,0.0,1.6404166992592593,0.05641025641025641,0.5333333333333333,1640.4166992592593,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,0.0,0.0,37.17669297325145,51.66666666666668,46.10666666666668,0.0,51.02278678723105,0.0,0.0,0.0,37.17669297325145,51.074702406778094,51.10066021655163,51.02278678723105,12.43753247303448,19.11996168073192,-0.06879399501108262,6.414668118661311,-1.4,9.236100170605994,1441.9040281874304,-693.960930558283,-517.9520265561295,0.0,0.0,312.43592796496614,53.317876496981725,2.0,0.01909055236201606,0.0,0.0,0.9421721192148316,131.99922844444444,-49.40682889092208,0.2884096800533287,10.111378483598877,0.003881323807941099,38.25458520076311,1.2242518931650546,0.06855415539813987,-708.2109488909139,14.250018332630844
2025-01-01 09:00:00,1.8810839245875042,0.13919676326191965,0.0,1.8810839245875042,0.13919676326191965,0.0,0.171067791268759,0.0,0.21529254710791887,1.4847235862108263,0.010000000000000002,0.0,0.0,0.13628009659525298,0.0,0.0029166666666666685,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.00946813322368421,0.0,0.1615996580450748,0.0,0.0335857516475815,0.0,0.14107334145796527,0.10580500609347392,0.0,0.0,1484.7235862108262,19.444444444444457,0.4666666666666667,0.0,1.435364611851852,0.049358974358974364,0.4666666666666667,1435.364611851852,3075.7813111111113,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,600.2096355555556,0.0,0.0,36.42116265096411,51.66666666666668,46.10666666666668,0.0,50.69022338708994,0.038684952738503205,103.08093699695587,0.0,36.42116265096411,50.4455322242363,50.722492017804356,50.29091801209506,12.43753247303448,19.141874943640847,-0.06463716941139659,6.300562770361711,-0.85,9.236100170605994,1462.5697155678163,-626.2249408625405,-495.912484268412,0.0,0.0,508.4844329190647,115.11561688956483,2.0,0.01877903213834079,0.0,0.0,0.9267977254438905,131.99922844444444,-34.725819293662894,0.29194669819974783,10.181582450683313,0.003932637211815931,56.797589456818535,1.2247367455297757,0.06767868284789628,-639.5364125199426,13.311471657402015
