Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,82.11123277276727,51.666666666666686,46.10666666666668,0.0,50.5838291696821,0.0,0.0,0.0,128.29880120744886,50.03535486352676,50.5838291696821,49.7611177104491,12.43753247303448,19.45380365303583,-0.046196346964226365,5.326204443256027,-1.9454246836963773,2.8,9.236100170605994,8397.99850759542,779.7168045947933,2855.2251233998395,-936.3985183781268,-0.0,-0.0,707.320506621738,0.0,3.0,0.04314491581085418,0.0,0,0.2071425211976283,197.99884266666666,-72.09055546972431,0.19189015642685617,8.850292266613913,0.002638405923118093,120.58008333814192,1.2208179482238595,1.0152251603153402,-3342.32378033161,129.84651752571176,0.5422212505520935,3353.27577257626,-498.0506491764202
2025-01-01 00:01:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,81.94232320834756,51.666666666666686,46.10666666666668,0.0,50.56989144216546,0.0,0.0,0.0,128.03488001304305,50.0225613669315,50.56989144216546,49.74889632931452,12.43753247303448,19.50391837688041,0.0,5.41637926437374,-1.90590809064357,2.8,9.236100170605994,8384.824685381622,652.771651345784,2818.6152528783105,-940.4842237181017,-0.0,-0.0,707.320506621738,0.0,3.0,0.043203159029203804,0.0,0,0.20742215199223912,197.99884266666666,-81.17867234354658,0.19186733272593512,8.897340691750163,0.0026386206306295325,120.49821445233849,1.224174290549341,1.016061497425957,-3464.482285258128,125.05986920322037,0.5413510918101972,3320.0154887740628,-501.40023589575253
2025-01-01 00:02:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,81.77703526696483,51.666666666666686,46.10666666666668,0.0,50.555982393481614,0.0,0.0,0.0,127.77661760463255,50.00979418761177,50.555982393481614,49.73670008467685,12.43753247303448,19.55270983048204,0.0,5.502082051263848,-1.8673593761732248,2.8,9.236100170605994,8371.983298091523,532.5525427980319,2782.804235134338,-944.4688089589127,-0.0,-0.0,707.320506621738,0.0,3.0,0.043259839295906065,0.0,0,0.20769427891904393,197.99884266666666,-90.0354743928343,0.19130165257170606,8.920277297962217,0.0026388346040954035,120.41777475532137,1.2239700713218067,1.0168557205817954,-3580.7625338699604,121.12100926730082,0.5405008960072764,3287.6479959212757,-504.84376078693765
2025-01-01 00:03:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,81.6152197494457,51.666666666666686,46.10666666666668,0.0,50.54210141952082,0.0,0.0,0.0,127.52378085850891,49.997052761293716,50.54210141952082,49.724528432180165,12.43753247303448,19.60023305020202,0.0,5.583609196797799,-1.8297043385434384,2.8,9.236100170605994,8359.44081515869,418.26975522536804,2749.6370383367957,-948.3562323178029,-0.0,-0.0,707.320506621738,0.0,3.0,0.043315022511737515,0.0,0,0.20795921837344528,197.99884266666666,-98.69053396677663,0.19075288079091554,8.942499147529178,0.002639048470398918,120.3386221105129,1.223771221766621,1.0176106720103841,-3691.5399057498944,117.61559357457114,0.539669117156139,3256.105553616325,-506.4685152795289
2025-01-01 00:04:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,81.4567392600727,51.666666666666686,46.10666666666668,0.0,50.528247941032745,0.0,0.0,0.0,127.2761550938636,49.98433654694974,50.528247941032745,49.71238084990824,12.43753247303448,19.64653869688397,0.0,5.661212686266528,-1.792848599460368,2.8,9.236100170605994,8348.777519153628,309.52358792857694,2717.9871093790043,-952.1501371854382,-0.0,-0.0,707.320506621738,0.0,3.0,0.04336876934069623,0.0,0,0.2082172616086133,197.99884266666666,-105.55992510420475,0.19022026619146734,8.964034772191784,0.002639262230852598,120.26070472450397,1.2235775249758922,1.018328769962905,-3797.132986047111,114.46250657499635,0.5388537510185232,3225.304271066446,-507.3171616874416
2025-01-01 00:05:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,81.30142608732709,51.666666666666686,46.10666666666668,0.0,50.51442140166051,0.0,0.0,0.0,127.03347826144856,49.97164502495946,50.51442140166051,49.70025683660893,12.43753247303448,19.691688750612094,0.0,5.735115832448112,-1.756719005568536,2.8,9.236100170605994,8340.090846758485,205.9575191320405,2687.4283468763733,-955.8551362511605,-0.0,-0.0,707.320506621738,0.0,3.0,0.04342115343288756,0.0,0,0.20846876222515714,197.99884266666666,-110.54159843362359,0.18970293661378246,8.984918883120303,0.00263947588671686,120.1839589193141,1.2233887171574278,1.019012156647352,-3897.824329748,111.5877814793487,0.538053250193289,3195.1787508059156,-507.75040392954236
2025-01-01 00:06:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,81.14911905277589,51.666666666666686,46.10666666666668,0.0,50.50062127298722,0.0,0.0,0.0,126.79549851996232,49.95897770183307,50.50062127298722,49.688155916256,12.43753247303448,19.735742782992332,0.0,5.8055194673071,-1.7212531049619324,2.8,9.236100170605994,8332.050582269445,107.2646653989641,2658.097221176178,-959.4756876418035,-0.0,-0.0,707.320506621738,0.0,3.0,0.04347224548704207,0.0,0,0.20871405965387685,197.99884266666666,-114.96131153202197,0.18920006150597488,9.00591096527523,0.002639689439186938,120.10832348856813,1.2232045450203057,1.0196627571544883,-3993.868435174803,108.9390331730758,0.5372662943624092,3165.673113442124,-507.5758922659455
2025-01-01 00:07:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,80.99969769596731,51.666666666666686,46.10666666666668,0.0,50.48684705344738,0.0,0.0,0.0,126.56202764994892,49.946334109193515,50.48684705344738,49.67607763706659,12.43753247303448,19.7787452164466,0.0,5.872606609136492,-1.6863908804754677,2.8,9.236100170605994,8324.521064783909,13.173963708803512,2629.860136867299,-963.0150420370653,-0.0,-0.0,707.320506621738,0.0,3.0,0.04352209849546001,0.0,0,0.20895340831544917,197.99884266666666,-118.95147462229679,0.18871099999050348,9.025585003817763,0.0026399028893952857,120.03375304746328,1.2230248189340784,1.0202823239129517,-4085.497743797078,106.47764010518962,0.5364916085074537,3136.734022020748,-506.873885153449
2025-01-01 00:08:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,80.85305005511594,51.666666666666686,46.10666666666668,0.0,50.473098261546966,0.0,0.0,0.0,126.33289071111865,49.93371379743229,50.473098261546966,49.66402156537496,12.43753247303448,19.820737325013756,0.0,5.936545768153327,-1.6520782676802983,2.8,9.236100170605994,8317.326764241896,-76.55804949138474,2602.424283220969,-966.4762217989161,-0.0,-0.0,707.320506621738,0.0,3.0,0.04357076168824697,0.0,0,0.20918704456792464,197.99884266666666,-122.68459540245811,0.18823515757429776,9.045417728783587,0.002640116238428445,119.96020547446746,1.2228493627284327,1.0208724682897923,-4172.926858156979,104.17474126490251,0.5357280418926065,3108.313552834455,-505.88926961348614
2025-01-01 00:09:00,1.129897575588024,0.22970118750067547,0.51565,0.0188316262598004,0.003828353125011258,0.008594166666666667,0.19956074064911206,0.32874516827224526,0.6015916666666666,0.0,0.51565,0.0,0.22970118750067547,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.03464309210526316,0.0,On,0.16491764854384888,0,On,0.02247691827134456,0,On,0.2712034995183715,0.2034026246387786,On,0,0,Off,On,8699.167074821531,20.000000000000057,0.7999999999999999,3992.1940674006914,15.112211844444445,0.6015916666666666,1,12089.769475555555,12089.769475555555,Off,0.0,0,80.70907280136116,51.666666666666686,46.10666666666668,0.0,50.459374434447874,0.0,0.0,0.0,126.1079262521268,49.92111633438531,50.459374434447874,49.651987284354036,12.43753247303448,19.861757183001373,0.0,5.997493353471993,-1.618269052756088,2.8,9.236100170605994,8310.349587601399,-162.1530998074627,2575.9769425357636,-969.8620135894845,-0.0,-0.0,707.320506621738,0.0,3.0,0.04361828048520868,0.0,0,0.20941518647577026,197.99884266666666,-126.27598025238638,0.18777198576699275,9.064704349311944,0.002640329487330384,119.88764196741523,1.222678013875562,1.0214346836934525,-4256.355587390257,102.0084201821025,0.5349746115408294,3080.370693676415,-504.3937511406516
