,start_time,end_time,power,duration,energy
0,2025-01-01 05:30:00,2025-01-01 06:00:00,0.5418680657927827,0 days 00:30:00,0.27093403289639134
1,2025-01-01 21:15:00,2025-01-01 21:45:00,0.5418680657927827,0 days 00:30:00,0.27093403289639134
