Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,1.995761777569795,0.8052282849891902,0.07742880853015421,1.995761777569795,0.8052282849891901,0.07742880853015421,0.16939176946193107,0.9669476004994365,0.8519224076084271,0.007499999999999999,0.07742880853015421,0.0,0.25275327180643753,0.5502875131827525,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.560345245313857,0.0,0.004089646381578947,0.0,0.005301425755832463,0.0,0.16000069732451966,0.0,0.06959799277699608,0.0,0.29305898321376883,0.21979423741032658,0.0,0.0,1758.4266666666665,0.0,76.91251887009643,51.66666666666668,46.10666666666668,0.0,51.690816973061295,0.37124617313022534,1012.9835293663533,1758.4266666666665,120.17581073452568,50.31584915667323,51.690816973061295,49.6283652484792,12.43753247303448,2342.2963786526257,21.722222222222285,2.794074954894294,0.0,0.8383274627736002,0.013594944834826934,1.1934711340036257,2328.7014338177987,5204.547406545339,0.0,0.0,22.722222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,8872.986130439276,21.73566669833973,0.0,5.120022630144176,1.5967859515552796,0.811136653627933,0.85,9.236100170605994,2497.515844574632,-2185.8554734955837,-358.9348352092396,1.3876176348274953,-1189.168956077512,0.0,0.0,1090.9938005071906,1213.9316084794964,2.0010000000000003,0.04338612716525193,0.0,0.0,0.3164180722944689,132.0652280586667,253.39462149232722,0.18709200209914245,10.262193789262264,0.0029539535444087443,202.5745362965946,1.2146783571201907,0.4033155756614706,-2286.170140989217,100.31466749363308,0.3624556363775999,-361.5169116639588,2.5820764547191524,0.203891750279132,-15.66797895954642,17.055596594373917
2025-01-01 11:00:00,1.3231622540962402,0.7339919901970776,0.0,1.3231622540962404,0.7339919901970776,0.0,0.1641109438360357,0.4140261410817925,0.7450251691784122,0.0,0.0,0.0,0.25275327180643753,0.4812387183906401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.004089646381578947,0.0,0.005132063714598587,0.0,0.15488923373985816,0.0,0.07702177867320899,0.0,0.29305898321376883,0.21979423741032658,0.0,0.0,0.0,0.0,77.95875574348385,51.66666666666668,46.10666666666668,0.0,51.522642952384075,0.046926143100818205,128.2492908739053,0.0,121.81055584919349,50.763269407806305,51.522642952384075,50.38358263551742,12.43753247303448,2301.019642936664,21.722222222222285,3.1224708162767234,0.0,0.7331180634960428,0.011907105682369497,1.0406915685778038,2289.1125372542942,5476.239414545664,0.0,0.0,22.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8905.39547877752,21.730240822938356,0.0,5.905994471474708,2.744941247477592,3.240956848435441,1.95,9.236100170605994,2218.801321996953,-1846.2146601275385,-377.7575497519561,-238.4060534328934,-1078.5206387031033,0.0,0.0,689.688184151531,1401.5656373926947,2.0010000000000003,0.041784230696995876,0.0,0.0,0.30473532885506704,132.0652280586667,306.61413361186146,0.18892888016098386,10.28818143702021,0.002983508753862557,143.49225087389084,1.2141090596812387,0.37256679416611377,-1923.463507715179,77.24884758764041,0.3624556363775999,-375.95575745081067,-1.8017923011454127,0.22013342756575466,-381.1979754032237,142.7919219703303
2025-01-01 12:00:00,1.2587892906664144,0.7150158688108179,0.03871440426507711,1.2587892906664144,0.7150158688108179,0.03871440426507711,0.1356666394701453,0.3954997905749538,0.7276228606213152,0.0,0.03871440426507711,0.0,0.2450179312870727,0.46999793752374525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.004260048314144736,0.0,0.004214357770238287,0.0,0.12719223338576227,0.0,0.06880921552552345,0.0,0.280547926894875,0.2104109451711562,0.0,0.0,879.2133333333333,0.0,75.79683701587773,51.66666666666668,46.10666666666668,0.0,51.332248124658896,0.3811359075603754,1033.5839589390941,879.2133333333333,118.43255783730892,49.936516283879605,51.332248124658896,49.23865036348995,12.43753247303448,2029.0216046320031,21.722222222222285,2.8191871011253893,0.0,0.7160423942250014,0.011580466396313818,0.8606890834503333,2017.4411382356893,5792.326205809472,0.0,0.0,22.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8930.546251675214,21.729492788538746,0.0,6.266438425033299,3.6522244894226437,5.379506372689479,3.05,9.236100170605994,1996.1054304785744,-1656.627979858021,-293.14035924305074,-656.8284600143062,-987.7551948705604,0.0,0.0,619.338444994458,1490.1147706065601,1.6335000000000002,0.0406567066191348,0.0,0.0,0.2965122165725738,107.81036983200002,335.50057572267355,0.19017056642362373,10.30669248082708,0.003004585933468926,103.21193070338586,1.213487404571372,0.4231573330010083,-1719.984823887324,63.356844029302984,0.3624556363775999,-289.5260399360745,-3.614319306976261,0.2777508285498639,-836.0458764840154,179.21741646970926
2025-01-01 13:00:00,1.1688019418990672,0.694162349117859,0.030971523412061684,1.1688019418990674,0.694162349117859,0.030971523412061684,0.0930715709727434,0.3554058427453071,0.7203245281810168,0.0,0.030971523412061684,0.0,0.2288786686356997,0.4652836804821593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.004771254111842105,0.0,0.0028318908755152602,0.0,0.08546842598538604,0.0,0.05023428456437406,0.0,0.2590289100263777,0.1942716825197832,0.0,0.0,703.3706666666666,0.0,75.9082153106508,51.66666666666668,46.10666666666668,0.0,51.28129404244136,0.14260994048510794,387.071229340446,703.3706666666666,118.60658642289188,49.95644266639008,51.28129404244136,49.294016978364446,12.43753247303448,1796.940624726387,21.722222222222285,2.5168738382548366,0.0,0.7088653932535594,0.011459134927457386,0.7304995002969226,1785.4814897989295,6741.669193564959,0.0,0.0,22.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8957.669185063589,21.728311782982278,0.0,6.725923052437425,4.833011578663065,7.139132918931763,4.45,9.236100170605994,1780.147885222703,-1198.469494262202,-188.6452079140875,-823.5773536757459,-865.5112264750072,0.0,0.0,496.27900462420405,1534.0969366275126,0.9990000000000001,0.0387249128455913,0.0,0.0,0.282423508918007,65.933614608,352.43948234711917,0.19085959555684823,10.315477695114096,0.003016731517881247,61.75462671125008,1.2129133892477173,0.41227367523858705,-1244.1525301763334,45.68303591413139,0.3624556363775999,-183.0201563296681,-5.625051584419383,0.28590273977335584,-1001.2006584711829,177.62330479543692
2025-01-01 14:00:00,1.5060109171766007,0.7338758557971599,0.0,1.5060109171766007,0.7338758557971597,0.0,0.09402642432925817,0.6301778750053758,0.7818066178419669,0.0,0.0,0.0,0.2288786686356997,0.5049971871614601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.27109107175319647,0.0,0.005112057976973683,0.0,0.0028515841361238504,0.0,0.08606278221616064,0.0,0.053915245071246294,0.0,0.2590289100263777,0.1942716825197832,0.0,0.0,0.0,0.0,74.11759375647004,51.66666666666668,46.10666666666668,0.0,50.526330595151656,0.0,0.0,0.0,115.80874024448443,49.31084093078228,50.526330595151656,48.703096098597584,12.43753247303448,1401.415506114969,21.722222222222285,1.8109644801165552,0.0,0.7693397196559315,0.012466898186035358,0.5642444670585071,1388.9486079289338,6857.630286159474,0.0,0.0,22.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8962.473383411474,21.731139955569414,0.0,7.2205484807104865,5.605296576968895,8.313868483302247,4.7,9.236100170605994,1608.0488872626715,-1240.9086313275889,-430.70478194682397,-1287.0417054174984,-839.3984426997192,0.0,0.0,696.1003901498924,1477.7666174789965,0.9990000000000001,0.03817684540128551,0.0,0.0,0.2784264145575432,65.933614608,349.93143369752926,0.19149657565090727,10.325789569487629,0.0030289017403694793,66.92613224374085,1.2122835665655622,0.38536514506238345,-1265.8609837776564,24.952352450067572,0.3624556363775999,-423.69242476009856,-7.012357186725347,0.2963185320204247,-1394.3423180263947,107.30061260889603
2025-01-01 15:00:00,1.235278616677997,0.7273087450743846,0.0,1.2352786166779968,0.7273087450743846,0.0,0.10028206951625912,0.36579993293384466,0.7691966142278931,0.0,0.0,0.0,0.23045681558902453,0.49685192948536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.005964067639802631,0.0,0.0030248848294794433,0.0,0.09129311704697704,0.0,0.05852417881514514,0.0,0.2622317404440145,0.1966738053330108,0.0,0.0,0.0,0.0,72.28052579920892,51.66666666666668,46.10666666666668,0.0,49.76064576028708,0.0,0.0,0.0,112.93832156126395,48.62642210472846,49.76064576028708,48.059310276949155,12.43753247303448,1631.2064231783052,21.722222222222285,2.1412927566578923,0.0,0.7569053355734335,0.012291278654459607,0.6676795455639365,1618.9151445238456,6161.137050320929,0.0,0.0,22.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8954.044246810621,21.72855460321981,0.0,7.109141352672468,5.612649570065713,8.17833415155515,4.15,9.236100170605994,1541.590851553841,-1350.358161292121,-692.8130679518455,-1578.9481884523766,-882.6626267725884,0.0,0.0,513.6593952270227,1135.157779923398,0.9990000000000001,0.038823991004865416,0.0,0.0,0.28314609289155673,65.933614608,279.3876599211017,0.1919381583955108,10.331768387697627,0.0030354387509420135,36.60386499637671,1.2122894159150805,0.3629671161414374,-1371.0764908378587,20.718329545738047,0.3624556363775999,-685.7080000773715,-7.105067874473992,0.297674868618272,-1548.6388410958546,-30.309347356521933
2025-01-01 16:00:00,1.2253389564858739,0.7044079534897425,0.04645728511809253,1.2253389564858739,0.7044079534897425,0.04645728511809252,0.11692130439737744,0.3862878601387836,0.7221297919497129,0.0,0.04645728511809253,0.0,0.2379581878089282,0.46644976568081437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048339917114296097,0.03625493783572206,0.0,0.0,0.007497685032894736,0.0,0.0035093390404507606,0.0,0.10591428032403195,0.0,0.06901027639354589,0.0,0.2689376666309416,0.20170324997320613,0.0,0.0,1055.056,0.0,76.39306605658096,51.66666666666668,46.10666666666668,0.0,50.76566131130732,0.14897181969472467,387.22611978836136,1055.056,119.36416571340777,50.14510268641688,50.76566131130732,49.83482337397166,12.43753247303448,2020.4586046170373,21.722222222222285,2.844434755968368,0.0,0.7105434186436403,0.011586373306072534,0.8602455996667903,2008.8722313109647,5997.575010856493,0.0,0.0,22.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8932.218948616364,21.729067107668342,0.0,6.8838990699322835,5.215291532180103,7.086314296597593,3.05,9.236100170605994,1695.3098395878749,-2046.141260065472,-1026.064239555477,-1836.695739184075,-985.2076022900769,0.0,0.0,550.3171424799951,409.2179895331852,0.9990000000000001,0.04051649378878746,0.0,0.0,0.29548963455412186,65.933614608,109.74169478091972,0.1922594803106889,10.337684573383273,0.0030406409009561624,-1.217125856887759,1.2122835056734078,0.4000188954247925,-2063.5542138206397,17.41295375516812,0.3624556363775999,-1020.5205157590041,-5.543723796472775,0.30798912572402865,-1639.4513230832329,-197.24441610084241
2025-01-01 17:00:00,1.3203483947585677,0.7382488788729397,0.0,1.3203483947585677,0.7382488788729397,0.0,0.1468439744969633,0.41315127434627524,0.7603531459153293,0.0,0.0,0.0,0.24710926560578156,0.49113961326715816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05273445503377756,0.039550841275333155,0.0,0.0,0.00954250822368421,0.0,0.004403413072080752,0.0,0.13289805320119835,0.0,0.08367225353856639,0.0,0.2767445657739313,0.2075584243304484,0.0,0.0,0.0,0.0,72.62541986264681,51.66666666666668,46.10666666666668,0.0,51.032522088609504,0.18990844164567097,516.2498629018434,0.0,113.47721853538563,48.74159827711075,51.032522088609504,47.59613637136138,12.43753247303448,2432.1999932898493,21.722222222222285,3.238315050834618,0.0,0.7482425383586652,0.012110607556664167,1.133510875179629,2420.0893857331853,5823.403664167912,0.0,0.0,22.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.57000939795,21.72985900699918,0.0,6.027593924819194,4.26086895247378,4.927816922810887,1.95,9.236100170605994,1963.8539358566343,-2241.7875390113836,-1093.7353266519517,-1486.5827116532134,-1086.7340098221737,0.0,0.0,606.5567438470633,29.794912131330136,0.9990000000000001,0.04213162238420594,0.0,0.0,0.307268880826172,65.933614608,11.831208541895421,0.19183323703053368,10.328389715115206,0.0030354478603051315,-32.2140959414076,1.2117140689210373,0.4308664328781983,-2276.609953280385,34.822414269001094,0.3624556363775999,-1092.256732566857,-1.4785940850947905,0.29281892829860395,-1149.659655300925,-336.9230563522887
2025-01-01 18:00:00,1.5528616258828059,0.7940734667283617,0.07742880853015421,1.5528616258828059,0.7940734667283617,0.07742880853015421,0.23417411875113484,0.5043281174216426,0.8143593897100286,0.0,0.07742880853015421,0.0,0.2680492661693214,0.5260242005590403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05493172399351829,0.041198792995138706,0.0,0.0,0.010905723684210524,0.0,0.0071604695572833705,0.0,0.21610792550964095,0.0,0.14692909586254727,0.0,0.302467297565577,0.2268504731741827,0.0,0.0,1758.4266666666665,0.0,76.1296428637108,51.66666666666668,46.10666666666668,0.0,51.64922830112352,0.3172427397427167,867.8511796696755,1758.4266666666665,118.9525669745481,50.004439123595525,51.64922830112353,49.18204453483153,12.43753247303448,2491.2755252031293,21.722222222222285,3.0937975117236554,0.0,0.8013760998444738,0.012983289865554793,1.2402736031312342,2478.2922353375748,5623.557998020212,0.0,0.0,22.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885.528658335066,21.73228560837217,0.0,5.996336130864387,3.4771936660444354,3.279158898707344,1.15,9.236100170605994,2148.9821546350663,-2019.1329440054094,-1100.7258391889202,-972.1994403996008,-1148.156565639954,0.0,0.0,807.5179981778535,0.0,1.3665,0.042656612491622815,0.0,0.0,0.3110976705480525,90.18847283466668,-1.6548031059625532,0.1914952713760438,10.321560482704232,0.0030320583265727465,-11.986221211453636,1.211097291522059,0.3291428836128512,-2050.6621485956002,31.529204590190673,0.3624556363775999,-1102.925719035508,2.1998798465879545,0.22422524254821855,-621.4757478078523,-350.72369259174855
2025-01-01 19:00:00,1.9449598244731108,0.8923057857017264,0.03871440426507711,1.944959824473111,0.8923057857017264,0.03871440426507711,0.3408406686941349,0.6707625557130832,0.9258566000658927,0.007499999999999999,0.03871440426507711,0.0,0.29207400201588596,0.5980442836858404,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05273445503377756,0.039550841275333155,0.0,0.0,0.011587331414473684,0.0,0.010559526338326027,0.0,0.3186938109413352,0.0,0.2813305530252352,0.0,0.3366975476540705,0.2525231607405528,0.0,0.0,879.2133333333333,0.0,77.30457025059529,51.66666666666668,46.10666666666668,0.0,51.91725617795767,0.27758455283094347,761.9061132955798,879.2133333333333,120.78839101655512,50.490895287083504,51.91925976017147,49.77571125943261,12.43753247303448,2466.586239963823,21.722222222222285,2.7493903641420583,0.0,0.8373177095673938,0.013538890498498773,1.326950081820484,2453.0473494653247,5324.128293526176,0.0,0.0,22.722222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,8842.0551344662,21.736187114036117,0.0,5.9340468343901165,2.4694878130061517,1.9815228146879538,-0.25000000000000006,9.236100170605994,2301.501703698868,-2203.6438724413147,-1290.095624627736,-943.5129396860228,-1280.3522307237245,0.0,0.0,1120.0996241301,0.0,2.0010000000000003,0.04426693226138189,0.0,0.0,0.32284184571685903,132.0652280586667,-4.831929671330902,0.1914474700713714,10.323251323901196,0.0030320243674708427,7.915951041412869,1.2110812927895893,0.27577014272110206,-2235.1354888096616,31.49161636834716,0.3624556363775999,-1296.012325180712,5.916700552975913,0.1973290466919602,-588.9763145172135,-354.53662516880934
2025-01-01 20:00:00,1.9239393890705065,1.016513457217152,0.0,1.9239393890705065,1.016513457217152,0.0,0.19037091747555743,0.5412874889750875,1.1772809826198616,0.014999999999999998,0.0,0.0,0.25169006607564093,0.760448391141511,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05163582055390719,0.038726865415430384,0.0,0.0,0.011928135279605262,0.0,0.005722861532856291,0.0,0.17271992066309586,0.0,0.20570073420756615,0.0,0.28395093421361417,0.21296320066021054,0.0,0.0,0.0,0.0,81.26550805699891,51.66666666666668,46.10666666666668,0.0,51.98124292497154,0.0,0.0,0.0,126.97735633906079,52.01884528808863,52.03764646964717,51.98124292497154,12.43753247303448,2897.909092130896,21.722222222222285,2.499294249394564,0.0,1.0847128920539002,0.017568090565961276,1.7552387169373915,2880.3410015649347,5215.407798832391,0.0,0.0,22.722222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8832.727284867378,21.73237965974611,0.0,5.699239268591073,1.5852251003175906,0.6829921497782087,-0.55,9.236100170605994,2421.299688719049,-2091.604118221869,-1010.274735078044,-645.9632109620293,-1308.2580238078199,0.0,0.0,843.8470691143586,0.0,2.0010000000000003,0.04461758455440021,0.0,0.0,0.3253991775151061,132.0652280586667,-12.198448718385594,0.19160447305020414,10.323410120495131,0.003033813398999041,19.705938267103477,1.211095623329206,0.258285608337934,-2128.9685692741286,37.36445105225971,0.3624556363775999,-1018.4767093917247,8.201974313680656,0.1429232953112049,-275.73417707866184,-370.22903388336755
2025-01-01 21:00:00,1.948087906590473,1.0721635181270934,0.0,1.948087906590473,1.0721635181270934,0.0,0.13818437033309464,0.5119473290588272,1.2829562071985514,0.014999999999999998,0.0,0.0,0.23908067516334017,0.8287078429637532,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05053718607403682,0.037902889555527605,0.0,0.0,0.011076125616776315,0.0,0.004076504945978156,0.0,0.12303173977034015,0.0,0.19317309550770687,0.0,0.26823704747708355,0.20117778560781258,0.0,0.0,0.0,0.0,75.75955242677136,51.66666666666668,46.10666666666668,0.0,50.980719594275094,0.09530190139034875,258.6670480186254,0.0,118.37430066683027,49.94133792314804,50.98230176982407,49.42006491203554,12.43753247303448,3090.346678003998,21.722222222222285,2.4537536931584234,0.0,1.1887165031606877,0.01923970403786359,1.9134952848072473,3071.1069739661343,5233.614998893895,0.0,0.0,22.722222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8841.810454817234,21.731170440012317,0.0,5.676509065934647,1.5787006726744568,0.05004978520746064,-0.3,9.236100170605994,2543.3672977489828,-2514.733790783177,-886.6425086404349,-408.3412797671305,-1288.81453255425,0.0,0.0,763.4203341271927,0.0,2.0010000000000003,0.04451578841892428,0.0,0.0,0.32465677115024133,132.0652280586667,-21.585181827958436,0.1919170354630099,10.328121316691908,0.0030385609466388446,33.936955370942584,1.2110971221281643,0.323760173643329,-2553.392746829427,38.6589560462493,0.3624556363775999,-894.7602332498324,8.117724609397492,0.13860380153203414,-77.91829656261476,-330.42298320451573
2025-01-01 22:00:00,2.238025816065538,1.3035612893529054,0.0,2.238025816065538,1.3035612893529052,0.0,0.11626430982608092,0.45093159071021177,1.6558299155292455,0.014999999999999998,0.0,0.0,0.22962582430054487,1.0695604650523605,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048339917114296097,0.03625493783572206,0.0,0.0,0.00954250822368421,0.0,0.003422688693772964,0.0,0.10329911290862376,0.0,0.14476382497615184,0.0,0.2578278486197638,0.1933708864648228,0.0,0.0,0.0,0.0,73.38541239014263,51.66666666666668,46.10666666666668,0.0,50.17290164174422,0.0,0.0,0.0,114.66470685959786,49.03967699826473,50.17290164174422,48.473064676525,12.43753247303448,3480.438066187099,21.722222222222285,2.130260926267438,0.0,1.4818724830877226,0.023957432441523308,2.489553386464082,3456.480633745576,4872.349703846724,0.0,0.0,22.722222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8778.982630021932,21.730017712668374,0.0,4.752107739044844,0.8898509274403564,-0.5304789696128258,-1.95,9.236100170605994,2669.3369475951554,-3503.825675170427,-1352.868909229525,-803.92115187443,-1469.6162153806824,0.0,0.0,681.2131791915759,0.0,2.0010000000000003,0.04683051780360598,0.0,0.0,0.34153825510926455,132.0652280586667,-22.698082402837674,0.19227675567824354,10.333641126833832,0.003044068600472307,27.810666805994813,1.211097833836386,0.40139113125605597,-3574.1868281447864,70.36115297435872,0.3624556363775999,-1362.946633024597,10.077723795072094,0.2219173503078014,-472.43256462552904,-331.488587248901
2025-01-01 23:00:00,2.371451370230277,1.4534453103777538,0.0,2.371451370230277,1.453445310377754,0.0,0.08206325949140364,0.3723467962829111,1.9020413144559625,0.014999999999999998,0.0,0.0,0.22047299264654727,1.2285973177312068,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.008008890830592105,0.0,0.002375007229395969,0.0,0.07167936143141555,0.0,0.07838280608751469,0.0,0.24891997652071143,0.18668998239053353,0.0,0.0,0.0,0.0,71.56413214384268,51.66666666666668,46.10666666666668,0.0,49.4168347754838,0.0,0.0,0.0,111.81895647475419,48.36204754934665,49.4168347754838,47.83465393627807,12.43753247303448,3820.489644090369,21.722222222222285,2.0236595046139914,0.0,1.7241033913665393,0.027937923089423174,2.9630366106613644,3792.551721000946,4639.707995352767,0.0,0.0,22.722222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8736.872764210755,21.728435100832836,0.0,3.967090963905551,-0.29498556670025283,-1.6871317319880244,-3.05,9.236100170605994,2785.1309123099245,-3216.4503923211983,-1313.2314646979794,-747.862409300203,-1580.3172500836151,0.0,0.0,569.0508854765317,0.0,2.0010000000000003,0.04804589087292093,0.0,0.0,0.3504020562558037,132.0652280586667,-24.09236717336114,0.1925219460960809,10.336860662506284,0.0030476731299842446,21.41195435158382,1.2111017011698775,0.3543377694039149,-3312.6657510894347,96.21535876823603,0.3624556363775999,-1325.527703864927,12.296239166947487,0.19407156597373357,-381.1486104264961,-366.7137988737069
