Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,38.205818958512396,51.666666666666686,46.10666666666668,-0.0,50.93370350826935,0.29143824118595874,782.1691572158333,0.0,38.205818958512396,50.98828132537486,51.015570233927605,50.93370350826935,12.43753247303448,18.095423652195215,0.0,-2.7999999993852818,2.8,9.236100170605994,1874.9024117804242,33.487214602504324,-120.36549339659223,-0.0,-0.0,577.7207192973,0.0,3.0,0.006038413340089485,0.0,0,0.11236539763973413,197.99884266666666,61.80022587971666,0.291157073169781,9.41133590573274,0.003683414873384477,291.2499990236298,1.2257394145187879,0,0,33.487214602504324
2025-01-01 00:01:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,38.065432795959964,51.666666666666686,46.10666666666668,-0.0,50.911561054252424,0.29143824118595874,781.7192645607622,0.0,38.065432795959964,50.87314857048908,50.911561054252424,50.8539423286074,12.43753247303448,18.103729438069863,0.0,-2.5417751430070243,2.8,9.236100170605994,1873.804833294241,30.345899662031428,-120.46576676992657,-0.0,-0.0,577.7207192973,0.0,3.0,0.006040163830359241,0.0,0,0.11239797151703394,197.99884266666666,60.80292076686769,0.29201284812065076,9.440668074018976,0.003685416856767778,291.20416765066784,1.2292834194593287,0,0,30.345899662031428
2025-01-01 00:02:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,37.92547777722746,51.666666666666686,46.10666666666668,-0.0,50.88942816463471,0.29143824118595874,781.2695662361367,0.0,37.92547777722746,50.758098656290045,50.88942816463471,50.69243390211773,12.43753247303448,18.111745320905108,0.0,-2.2941098358664584,2.8,9.236100170605994,1872.7215524578735,27.609899016287784,-120.56257195611153,-0.0,-0.0,577.7207192973,0.0,3.0,0.0060418530112134215,0.0,0,0.1124294045223079,197.99884266666666,59.816445116685166,0.2920228815279919,9.446866918953972,0.003687412754338441,291.15869048246634,1.2292481109425555,0,0,27.609899016287784
2025-01-01 00:03:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,37.78593310245947,51.666666666666686,46.10666666666668,-0.0,50.86730478761434,0.29143824118595874,780.8200611894412,0.0,37.78593310245947,50.64313149499772,50.86730478761434,50.531044848689405,12.43753247303448,18.119489091412593,0.0,-2.056231240203513,2.8,9.236100170605994,1871.6440957083778,24.9794978531309,-120.65612052293115,-0.0,-0.0,577.7207192973,0.0,3.0,0.006043484653534237,0.0,0,0.11245976682575724,197.99884266666666,58.83253693400894,0.29203781359195774,9.452365900334351,0.0036894083975316087,291.113440757868,1.2292139529328023,0,0,24.9794978531309
2025-01-01 00:04:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,37.64678100104834,51.666666666666686,46.10666666666668,-0.0,50.84519087449511,0.29143824118595874,780.3707484312613,0.0,37.64678100104834,50.52824700189878,50.84519087449511,50.36977506560062,12.43753247303448,18.126975939754274,0.0,-1.8275076241702735,2.8,9.236100170605994,1870.9373068047605,22.48716460648444,-120.7465929887248,-0.0,-0.0,577.7207192973,0.0,3.0,0.00604506197781579,0.0,0,0.11248911835572402,197.99884266666666,58.21622049618544,0.2920573654352148,9.458283486565216,0.0036914037860240187,291.06840590522063,1.229180881140741,0,0,22.48716460648444
2025-01-01 00:05:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,37.50799045064866,51.666666666666686,46.10666666666668,-0.0,50.82308637923487,0.29143824118595874,779.9216270261076,0.0,37.50799045064866,50.41344509491279,50.82308637923487,50.20862445275176,12.43753247303448,18.13423244856278,0.0,-1.6073909341084613,2.8,9.236100170605994,1870.667151235123,20.132647813889747,-120.8343079226424,-0.0,-0.0,577.7207192973,0.0,3.0,0.0060465906021661955,0.0,0,0.11251756365638517,197.99884266666666,58.03377986046552,0.29208104930763396,9.463523133888579,0.0036933989195112745,291.02356307303523,1.2291487832230552,0,0,20.132647813889747
2025-01-01 00:06:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,37.36952980064825,51.666666666666686,46.10666666666668,-0.0,50.800991260414044,0.29143824118595874,779.4726961324128,0.0,37.36952980064825,50.29872569644429,50.800991260414044,50.04759291445943,12.43753247303448,18.141285744927657,0.0,-1.3953970892028396,2.8,9.236100170605994,1870.4533803739037,17.914891735635656,-120.91959093616592,-0.0,-0.0,577.7207192973,0.0,3.0,0.006048076256319538,0.0,0,0.11254520934910169,197.99884266666666,57.90529201276975,0.29210836763270787,9.46920966594574,0.003695393797715321,290.9788887910694,1.2291175445669544,0,0,17.914891735635656
2025-01-01 00:07:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,37.23138483748744,51.666666666666686,46.10666666666668,-0.0,50.77890548132696,0.29143824118595874,779.0239550043877,0.0,37.23138483748744,50.184088733457855,50.77890548132696,49.886680359523304,12.43753247303448,18.148147973462834,0.0,-1.1910909450056204,2.8,9.236100170605994,1870.2858095656786,15.830802789522181,-121.00258684610947,-0.0,-0.0,577.7207192973,0.0,3.0,0.006049521511805128,0.0,0,0.11257210328599918,197.99884266666666,57.82071711448823,0.29213909797217,9.47479420093327,0.0036973884203837975,290.93437291551083,1.2290871138025208,0,0,15.830802789522181
2025-01-01 00:08:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,37.0935423421472,51.666666666666686,46.10666666666668,-0.0,50.75682900738812,0.29143824118595874,778.5754029393205,0.0,37.0935423421472,50.06953413501743,50.75682900738812,49.72588669883209,12.43753247303448,18.15483042600478,0.0,-0.9940760322473416,2.8,9.236100170605994,1870.1383204402969,13.876156181612302,-121.08343036861304,-0.0,-0.0,577.7207192973,0.0,3.0,0.00605092875912838,0.0,0,0.11259828995063255,197.99884266666666,57.75407151160996,0.29217303363971425,9.479727352929107,0.003699382787278679,290.8900060102229,1.229057443171052,0,0,13.876156181612302
2025-01-01 00:09:00,2.1686768077377936,0.2218210036246931,0.00028500723134857814,0.03614461346229656,0.003697016727078218,4.750120522476302e-06,0.02177527928780612,0.0,0.741154568449988,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.20723767029135975,0.0,0.01458333333333334,1,0,0,Off,0.5343550024763236,0.07614146403381021,On,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.003103307748538012,0.0,On,0.01867197153926811,0,On,0.032004624296931475,0,On,0.13084956248191817,0.0981371718614386,On,0.00028500723134857814,On,0,0,Off,On,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1,1355.74696,1355.74696,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,1896.1700888888888,Off,0.0,0.0,36.9559906950368,51.666666666666686,46.10666666666668,-0.0,50.73476180598349,0.29143824118595874,778.1270392745555,0.0,36.9559906950368,49.955061832140814,50.73476180598349,49.56521184521947,12.43753247303448,18.161343021708554,0.0,-0.8039873573032412,2.8,9.236100170605994,1869.9953161317392,12.04606930629118,-121.16223980248661,-0.0,-0.0,577.7207192973,0.0,3.0,0.006052300098464399,0.0,0,0.11262380842396523,197.99884266666666,57.68987663692588,0.29220999322410407,9.485125007730899,0.0037013768981752275,290.84577982019596,1.2290284907170304,0,0,12.04606930629118
