Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,2.51947681249245,0.18094863945839945,0.00028500723134857814,2.51947681249245,0.18094863945839945,0.00028500723134857814,0.016164962605680237,0.6416401216296297,0.4559247682571401,1.3557469599999998,0.05,0.00028500723134857814,0.0,0.0,0.16636530612506611,0.0,0.01458333333333334,1.0,0.0,0.0,0.2671775012381618,0.038070732016905105,0.043945379194814636,0.03295903439611097,0.0,0.0,0.003103307748538012,0.0,0.013061654857142224,0.0,0.01768783487476353,0.0,0.12711405294940012,0.09533553971205005,0.00028500723134857814,0.0,0.0,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1.0,1355.74696,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,641.6401216296297,0.18333333333333332,36.54454731492324,51.66666666666668,46.10666666666668,0.0,50.73837153205799,0.22664328870854616,604.5167185527573,641.6401216296297,36.54454731492324,49.59208842373604,50.74104319074672,49.01627521088633,12.43753247303448,18.21840304220446,0.0,1.3095723982147254,2.8,9.236100170605994,1765.0188231151517,-443.7023927960879,-121.85411887048359,0.0,0.0,474.1663389563157,0.0,3.0,0.0060643058488022185,0.0,0.0,0.11284721660003628,197.99884266666666,56.95964302931962,0.2937123987458969,9.547183045287664,0.003734193459848217,209.92934540213764,1.2287038873388823,0.0,0.0,3.400536866497723
2025-01-01 01:00:00,1.586488337925701,0.13669080718133353,7.125180783714454e-05,1.586488337925701,0.13669080718133353,7.125180783714454e-05,0.011473626928013715,0.0,0.1692677509976874,1.3557469599999998,0.05,7.125180783714454e-05,0.0,0.0,0.12210747384800019,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.0028705596673976605,0.0,0.008603067260616054,0.0,0.006457785867020438,0.0,0.1199632204157227,0.089972415311792,7.125180783714454e-05,0.0,0.0,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1.0,1355.74696,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,0.0,0.0,37.880213645137104,51.66666666666668,46.10666666666668,0.0,51.45185573089681,0.0,0.0,0.0,37.880213645137104,50.83596364706888,51.45185573089681,50.528017605154915,12.43753247303448,18.2962735849083,0.0,2.509087032472128,2.5,9.236100170605994,1656.6045353305574,-1835.963529978603,-121.85197200151113,0.0,0.0,370.34279516326717,0.0,3.0,0.005916217919673252,0.0,0.0,0.11009153259746111,197.99884266666666,52.36675216880129,0.2970965423238308,9.651774500516774,0.0037958955245665994,129.38574294641174,1.2283896173881068,0.0,0.0,25.235310843456467
2025-01-01 02:00:00,1.5853897034458306,0.13586683132143076,7.125180783714454e-05,1.5853897034458304,0.13586683132143076,7.125180783714454e-05,0.011473626928013715,0.0,0.16816911651781705,1.3557469599999998,0.05,7.125180783714454e-05,0.0,0.0,0.12128349798809741,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.0028705596673976605,0.0,0.008603067260616054,0.0,0.006457785867020438,0.0,0.1199632204157227,0.089972415311792,7.125180783714454e-05,0.0,0.0,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1.0,1355.74696,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,0.0,0.0,37.330840668532815,51.66666666666668,46.10666666666668,0.0,51.10835006579778,0.0,0.0,0.0,37.330840668532815,50.5192462243699,51.10835006579778,50.224694303655966,12.43753247303448,18.45094867944912,0.0,1.6668152341324076,1.6500000000000001,9.236100170605994,1645.5048030866383,-2483.575685417658,-129.55883198243527,0.0,0.0,369.24416068339684,0.0,3.0,0.0058887455795440915,0.0,0.0,0.10958031545334598,197.99884266666666,50.07251438567668,0.29834007633616555,9.780931646149073,0.003849278665464937,129.6824121924004,1.2276986038013589,0.0,0.0,42.59982465674038
2025-01-01 03:00:00,0.9062624235785335,0.13504285546152797,0.00014250361567428907,0.9062624235785334,0.13504285546152797,0.00014250361567428907,0.011318461540586815,0.0,0.16707048203794667,0.6778734799999999,0.05,0.00014250361567428907,0.0,0.0,0.12045952212819463,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.0027153942799707604,0.0,0.008603067260616054,0.0,0.006457785867020438,0.0,0.1199632204157227,0.089972415311792,0.00014250361567428907,0.0,0.0,677.87348,18.33333333333337,0.5000000000000001,0.0,0.6778734799999999,0.0,0.5,677.87348,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,0.0,0.0,37.579014780802844,51.66666666666668,46.10666666666668,0.0,50.76731295985048,0.0,0.0,0.0,37.579014780802844,50.20452399202896,50.76731295985048,49.923129508118215,12.43753247303448,17.922144659300503,-0.06552300356998118,1.57824606133524,1.6500000000000001,9.236100170605994,978.3852710506845,-1943.4232770230522,-125.20201100100776,0.0,0.0,367.9903608160996,0.0,3.0,0.0058763890916048835,0.0,0.0,0.10935038060084067,197.99884266666666,57.723441235592674,0.31271529398247033,9.600905113764634,0.0039023589687369456,126.70643558544144,1.2298908572303036,0.0,0.0,40.45485419871077
2025-01-01 04:00:00,1.583037269098663,0.1342188796016252,0.0004987626548600117,1.583037269098663,0.1342188796016252,0.0004987626548600117,0.011318461540586815,0.0,0.1659718475580763,1.3557469599999998,0.05,0.0004987626548600117,0.0,0.0,0.11963554626829186,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.0027153942799707604,0.0,0.008603067260616054,0.0,0.006457785867020438,0.0,0.1199632204157227,0.089972415311792,0.0004987626548600117,0.0,0.0,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1.0,1355.74696,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,0.0,0.0,36.90912392092052,51.66666666666668,46.10666666666668,0.0,50.42690731416881,0.0,0.0,0.0,36.90912392092052,49.8900665772808,50.42690731416881,49.6216462088368,12.43753247303448,18.18268917278508,0.0,0.6031147312603505,0.55,9.236100170605994,1628.741906206588,-3471.0982428295624,-142.97667062384366,0.0,0.0,366.8917263362292,0.0,3.0,0.006148141878087592,0.0,0.0,0.11440727356146446,197.99884266666666,49.07989049420259,0.3114485263298513,9.772111731305282,0.003953812620461758,127.2992381978964,1.2281754755436316,0.0,0.0,53.207803540978496
2025-01-01 05:00:00,1.5833475998735167,0.1342188796016252,0.0008550216940457345,1.5833475998735167,0.1342188796016252,0.0008550216940457345,0.011628792315440615,0.0,0.1659718475580763,1.3557469599999998,0.05,0.0008550216940457345,0.0,0.0,0.11963554626829186,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.003025725054824562,0.0,0.008603067260616054,0.0,0.006457785867020438,0.0,0.1199632204157227,0.089972415311792,0.0008550216940457345,0.0,0.0,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1.0,1355.74696,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,0.0,0.0,36.32526664922718,51.66666666666668,46.10666666666668,0.0,50.093500211133595,0.0,0.0,0.0,36.32526664922718,49.58189344390025,50.093500211133595,49.32609006028358,12.43753247303448,18.37559356499272,0.0,-0.38016793346138505,-0.25000000000000006,9.236100170605994,1621.9427466465058,-2452.903185826338,-154.29267393332736,0.0,0.0,367.20205711108304,0.0,3.0,0.006288141136218932,0.0,0.0,0.11701244008836581,197.99884266666666,53.28640346875032,0.3116569078274237,9.913522991129263,0.004007031275771937,126.52001040815367,1.2267072381400428,0.0,0.0,46.11769980951542
2025-01-01 06:00:00,2.188308902499307,0.1405495593425516,0.002066302427277192,2.1883089024993065,0.1405495593425516,0.002066302427277192,0.02085971660412386,0.5833092014814816,0.17839302441370145,1.3557469599999998,0.05,0.002066302427277192,0.0,0.0,0.12596622600921825,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.003413638523391813,0.0,0.01744607808073205,0.0,0.010438056401410394,0.0,0.12620685777721716,0.09465514333291283,0.002066302427277192,0.0,0.0,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1.0,1355.74696,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,583.3092014814815,0.16666666666666666,36.48145980521447,51.66666666666668,46.10666666666668,0.0,50.49561188018659,0.11296583804835396,293.2014048793706,583.3092014814815,36.48145980521447,49.78126599411892,50.497815291279586,49.42188963999208,12.43753247303448,18.466371871025043,0.0,0.30845843999427586,0.3,9.236100170605994,1630.9521533582147,-2669.4553763421586,-148.77845281421762,0.0,0.0,368.6172193734201,0.0,2.7,0.006232176003735022,0.0,0.0,0.11597101678536587,178.1989584,55.36642679901201,0.3137053524187368,10.008885052001656,0.0040567086027740095,106.46213892816972,1.2262887235398905,0.0,0.0,41.91688325132373
2025-01-01 07:00:00,1.920790331641206,0.14748058882977555,0.0032775831605086486,1.920790331641206,0.14748058882977555,0.0032775831605086486,0.03031196310643566,0.2916546007407408,0.19307680779402986,1.3557469599999998,0.05,0.0032775831605086486,0.0,0.0,0.1328972554964422,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.0031808904422514625,0.0,0.027131072664184196,0.0,0.015880467132106862,0.0,0.13325096146710835,0.09993822110033124,0.0032775831605086486,0.0,0.0,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1.0,1355.74696,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,291.65460074074076,0.08333333333333333,37.368491942871664,51.66666666666668,46.10666666666668,0.0,51.25368751616884,0.21869637455534352,586.7758395359414,291.65460074074076,37.368491942871664,50.601480338183,51.263294293741765,50.26576997161715,12.43753247303448,18.482405226498276,0.0,-0.533420398826911,-0.55,9.236100170605994,1598.875452940323,-3129.2671106521575,-161.015910701378,0.0,0.0,346.12643165643465,1.3730706746019983,2.0010000000000003,0.006415892184051904,0.0,0.0,0.11938968663976403,132.0652280586667,58.01797198526641,0.3160595494446012,10.054217408158369,0.004091478784525445,72.70452608817249,1.2261956536260328,0.0,0.0,49.12662857794369
2025-01-01 08:00:00,3.8614108388560733,0.15174656990178423,0.0031350795448343593,3.8614108388560733,0.15174656990178423,0.0031350795448343593,0.03543002251265425,2.21657496562963,0.20365889071378962,1.3557469599999998,0.05,0.0031350795448343593,0.0,0.0,0.13716323656845086,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.0024050635051169594,0.0,0.03302495900753729,0.0,0.02077457528918839,0.0,0.13784030174991624,0.10338022631243714,0.0031350795448343593,0.0,0.0,1355.74696,18.33333333333337,1.0000000000000002,0.0,1.3557469599999998,0.0,1.0,1355.74696,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,2216.57496562963,0.6333333333333333,35.92475868353146,51.66666666666668,46.10666666666668,0.0,51.00662849722544,0.8483270891270148,2285.459419370561,2216.57496562963,35.92475868353146,49.33554278321773,51.006788618749695,48.49983980468963,12.43753247303448,18.50232132456769,0.0,-1.3917867813049694,-1.4,9.236100170605994,1621.9455379865585,-3257.259387048428,-174.26514627918795,0.0,0.0,361.5053201626164,79.95707701814176,2.0010000000000003,0.006623215830461364,0.0,0.0,0.12324765439666709,132.0652280586667,78.95840410313029,0.3181746051294011,10.100762184717928,0.004122268855023048,77.25499007177493,1.2266651028641178,0.0,0.0,49.935365569888425
2025-01-01 09:00:00,2.9184106224887896,0.1519466864838834,0.002921324121322926,2.918410622488789,0.1519466864838834,0.002921324121322926,0.035967926690100564,1.9249203648888888,0.20705306824313302,0.7004692626666666,0.05,0.002921324121322926,0.0,0.0,0.13736335315055007,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.0019395673428362575,0.0,0.034028359347264316,0.0,0.02390193070906621,0.0,0.13810712385938181,0.10358034289453633,0.002921324121322926,0.0,0.0,700.4692626666667,18.33333333333337,0.5166666666666668,0.0,0.7004692626666666,0.0,0.5166666666666667,700.4692626666667,1355.74696,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1896.1700888888888,1924.920364888889,0.55,37.27942488007166,51.66666666666668,46.10666666666668,0.0,51.18850125878053,0.5363351762743521,1445.8634164280413,1924.920364888889,37.27942488007166,49.855763239427084,51.18952581122814,49.18836967730275,12.43753247303448,17.885794839003065,-0.0698185177280252,-0.9822428623205435,-0.85,9.236100170605994,1016.9459196388581,-2388.2097552868645,-157.89824009696486,0.0,0.0,365.4187243217436,168.43084601421677,2.0010000000000003,0.006376724116525109,0.0,0.0,0.1186608303600508,132.0652280586667,108.95617274741274,0.333596329268053,9.865322392188126,0.004155376577574126,84.30375125092526,1.2298570142151208,0.0,0.0,39.761963075862106
