occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.333,0.683,0.125,0.281,0.252,0.0,0.0,0.0,0.0,0.2,0.0786,0,0,0,0
0.333,0.699,0.145,0.281,0.305,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,0
0.333,0.699,0.145,0.281,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.145,0.281,0.305,0.0,0.0,0.0,0.0,0.0,0.157,0,0,0,0
0.333,0.7,0.154,0.281,0.317,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.4,0.734,0.226,0.253,0.424,0.0,0.0,0.0,0.0,0.2,0.0786,0,0,0,0
0.667,0.849,0.366,0.14,0.674,0.0,0.0,0.0,0.0,1.0,0.0786,0,0,0,0
0.667,0.849,0.366,0.14,0.674,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.846,0.395,0.14,0.673,0.254,0.2,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.472,0.867,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.234,0.0,0.0,0.0,0.933,0.0,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.446,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.831,0.534,0.14,0.644,0.526,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.14,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.14,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.14,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.8,0.622,0.14,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.14,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.14,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.14,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.748,0.55,0.14,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.706,0.363,0.14,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.733,0.706,0.363,0.14,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.706,0.363,0.14,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.699,0.322,0.14,0.328,0.0,0.0,0.0,0.0,0.0,0.0594,0,0,0,0
1.0,0.667,0.16,0.14,0.182,0.0,0.0,0.0,0.0,0.0,0.139,0,0,0,0
1.0,0.667,0.16,0.14,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.667,0.16,0.14,0.182,0.0,0.0,0.0,0.0,0.0,0.098,0,0,0,0
1.0,0.656,0.138,0.168,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0499,0.281,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0499,0.281,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0499,0.281,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0461,0.281,0.0707,0.0,0.0,0.0,0.0,0.0,0.219,0,0,0,0
1.0,0.608,0.031,0.281,0.0576,0.0,0.0,0.0,0.0,0.0,0.0729,0,0,0,0
1.0,0.608,0.031,0.281,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.031,0.281,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0293,0.281,0.0559,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0224,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
1.0,0.608,0.0224,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.236,0,0,0,0
1.0,0.608,0.0224,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0217,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
1.0,0.608,0.019,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.019,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.019,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0603,0,0,0,0
1.0,0.599,0.0188,0.309,0.0493,0.0,0.0,0.0,0.0,0.0,0.161,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.933,0.571,0.0193,0.393,0.0561,0.0,0.0,0.0,0.0,0.0,0.139,0,0,0,0
0.667,0.608,0.0241,0.281,0.0831,0.0,0.0,0.0,0.0,0.0,0.257,0,0,0,0
0.667,0.608,0.0241,0.281,0.0831,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.0241,0.281,0.0831,0.0,0.0,0.0,0.0,0.0,0.0599,0,0,0,0
0.667,0.611,0.0258,0.281,0.0966,0.0,0.0,0.0,0.0,0.0,0.258,0,0,0,0
0.667,0.621,0.0327,0.281,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.621,0.0327,0.281,0.151,0.0,0.0,0.0,0.0,0.0,0.0593,0,0,0,0
0.667,0.621,0.0327,0.281,0.151,0.0,0.0,0.0,0.0,0.0,0.119,0,0,0,0
0.667,0.625,0.036,0.281,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.64,0.049,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0605,0,0,0,0
0.667,0.64,0.049,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.24,0,0,0,0
0.667,0.64,0.049,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.659,0.0648,0.253,0.212,0.0,0.0,0.0,0.0,0.0,0.194,0,0,0,0
0.667,0.732,0.128,0.14,0.333,0.0,0.0,0.0,0.0,0.0,0.458,0,0,0,0
0.667,0.732,0.128,0.14,0.333,0.0,0.0,0.0,0.0,0.0,0.236,0,0,0,0
0.667,0.732,0.128,0.14,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.136,0.14,0.335,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.667,0.732,0.168,0.14,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.168,0.14,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.153,0.168,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0959,0.281,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.108,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.108,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.108,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.13,0.253,0.217,0.0,0.0,0.0,0.0,0.0,0.0626,0,0,0,0
0.667,0.732,0.217,0.14,0.321,0.0,0.0,0.0,0.0,0.0,0.0994,0,0,0,0
0.667,0.732,0.217,0.14,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.217,0.14,0.321,0.0,0.0,0.0,0.0,0.0,0.0613,0,0,0,0
0.667,0.732,0.22,0.14,0.319,0.0,0.0,0.0,0.0,0.0,0.0204,0,0,0,0
0.667,0.732,0.233,0.14,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.233,0.14,0.312,0.0,0.0,0.0,0.0,0.0,0.0563,0,0,0,0
0.667,0.732,0.233,0.14,0.312,0.0,0.0,0.0,0.0,0.0,0.135,0,0,0,0
0.667,0.732,0.241,0.14,0.312,0.0,0.0,0.0,0.0,0.0,0.314,0,0,0,0
0.667,0.732,0.274,0.14,0.31,0.0,0.0,0.0,0.0,0.0,0.137,0,0,0,0
0.667,0.732,0.274,0.14,0.31,0.0,0.0,0.0,0.0,0.0,0.254,0,0,0,0
0.667,0.732,0.274,0.14,0.31,0.0,0.0,0.0,0.0,0.0,0.236,0,0,0,0
0.6,0.715,0.252,0.168,0.284,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.314,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.65,0.168,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.14,0,0,0,0
0.333,0.66,0.18,0.281,0.198,0.0,0.0,0.0,0.0,0.0,0.243,0,0,0,0
0.333,0.66,0.18,0.281,0.198,0.0,0.0,0.0,0.0,0.0,0.314,0,0,0,0
0.267,0.64,0.148,0.309,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0667,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.589,0.0535,0.393,0.101,0.0,0.0,0.19,0.2,0.0,0.0,0,0,0,0
0.333,0.699,0.195,0.281,0.305,0.0,0.0,0.279,1.0,0.0,0.0,0,0,0,0
0.333,0.7,0.202,0.281,0.317,0.0,0.0,0.0,0.733,0.0,0.0786,0,0,0,0
0.333,0.705,0.228,0.281,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.228,0.281,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.228,0.281,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.704,0.241,0.281,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.296,0.281,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.296,0.281,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.296,0.281,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.696,0.306,0.281,0.347,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.333,0.686,0.345,0.281,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.711,0.411,0.253,0.349,0.0,0.0,0.0,0.0,0.0,0.0598,0,0,0,0
0.667,0.81,0.673,0.14,0.549,0.0,0.0,0.0,0.0,0.0,0.12,0,0,0,0
0.667,0.8,0.662,0.14,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.621,0.14,0.418,0.0,0.0,0.0,0.0,0.0,0.113,0,0,0,0
0.667,0.758,0.621,0.14,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.621,0.14,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.733,0.762,0.613,0.112,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.779,0.582,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.779,0.582,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.779,0.582,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.767,0.519,0.0,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.71,0.249,0.0281,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.667,0.183,0.14,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.667,0.183,0.14,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.665,0.163,0.14,0.165,0.0,0.0,0.0,0.0,0.0,0.0596,0,0,0,0
1.0,0.654,0.0816,0.14,0.0987,0.0,0.0,0.0,0.0,0.0,0.0398,0,0,0,0
1.0,0.654,0.0816,0.14,0.0987,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.654,0.0816,0.14,0.0987,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.645,0.0715,0.168,0.0905,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.031,0.281,0.0576,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
1.0,0.608,0.031,0.281,0.0576,0.0,0.0,0.0,0.0,0.0,0.157,0,0,0,0
1.0,0.608,0.031,0.281,0.0576,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
1.0,0.599,0.0284,0.309,0.0559,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.933,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.573,0.021,0.393,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.621,0.0327,0.281,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.621,0.0327,0.281,0.151,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.667,0.621,0.0327,0.281,0.151,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.667,0.625,0.036,0.281,0.157,0.0,0.0,0.0,0.0,0.0,0.0614,0,0,0,0
0.667,0.64,0.049,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.181,0,0,0,0
0.667,0.64,0.049,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.64,0.049,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.141,0,0,0,0
0.6,0.625,0.0429,0.309,0.155,0.0,0.0,0.0,0.0,0.0,0.187,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.267,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0667,0.579,0.0381,0.393,0.0765,0.0,0.0,0.0,0.0,0.0,0.0559,0,0,0,0
0.333,0.647,0.118,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.116,0,0,0,0
0.333,0.647,0.118,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.118,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.136,0,0,0,0
0.333,0.647,0.119,0.281,0.184,0.0,0.0,0.0,0.0,0.0,0.117,0,0,0,0
0.333,0.647,0.125,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.333,0.647,0.125,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0.213,0,0,0,0
0.333,0.647,0.125,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.333,0.647,0.13,0.281,0.18,0.0,0.0,0.0,0.0,0.0,0.471,0,0,0,0
0.333,0.647,0.146,0.281,0.179,0.0,0.0,0.0,0.0,0.0,0.121,0,0,0,0
0.333,0.647,0.146,0.281,0.179,0.472,0.2,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.146,0.281,0.179,0.464,0.867,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.15,0.281,0.18,0.333,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.333,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.627,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.157,0,0,0,0
0.333,0.65,0.168,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.157,0,0,0,0
0.333,0.66,0.18,0.281,0.198,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.333,0.66,0.18,0.281,0.198,0.0,0.0,0.0,0.0,0.0,0.471,0,0,0,0
0.333,0.66,0.18,0.281,0.198,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.333,0.664,0.182,0.281,0.206,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.333,0.679,0.189,0.281,0.238,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.333,0.679,0.189,0.281,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.189,0.281,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.683,0.19,0.281,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.195,0.281,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.195,0.281,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.726,0.23,0.253,0.356,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,0
0.667,0.839,0.385,0.14,0.584,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,0
0.667,0.849,0.437,0.14,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.849,0.437,0.14,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.849,0.437,0.14,0.674,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.667,0.846,0.464,0.14,0.673,0.0,0.0,0.0,0.0,0.0,0.157,0,0,0,0
0.667,0.836,0.573,0.14,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.573,0.14,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.573,0.14,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.831,0.593,0.14,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.673,0.14,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.673,0.14,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.673,0.14,0.549,0.0,0.0,0.267,0.2,0.0,0.0,0,0,0,0
0.667,0.78,0.602,0.168,0.486,0.0,0.0,0.244,1.0,0.0,0.0,0,0,0,0
0.667,0.66,0.32,0.281,0.234,0.0,0.0,0.267,0.733,0.0,0.0,0,0,0,0
0.667,0.66,0.32,0.281,0.234,0.0,0.0,0.302,0.0,0.0,0.0,0,0,0,0
0.667,0.66,0.32,0.281,0.234,0.0,0.0,0.202,0.0,0.0,0.0,0,0,0,0
0.667,0.655,0.297,0.281,0.228,0.0,0.0,0.233,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.206,0.281,0.207,0.0,0.0,0.725,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.206,0.281,0.207,0.0,0.0,0.279,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.206,0.281,0.207,0.0,0.0,0.504,0.0,0.0,0.0,0,0,0,0
0.667,0.63,0.185,0.281,0.189,0.0,0.0,0.225,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.101,0.281,0.116,0.0,0.0,0.818,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.101,0.281,0.116,0.0,0.0,0.698,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.101,0.281,0.116,0.0,0.0,0.403,0.0,0.0,0.0,0,0,0,0
0.667,0.613,0.0889,0.281,0.107,0.0,0.0,0.256,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.0424,0.281,0.074,0.0,0.0,0.547,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.0424,0.281,0.074,0.0,0.0,0.589,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.0424,0.281,0.074,0.0,0.0,0.0349,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.0391,0.281,0.0707,0.0,0.0,0.57,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.026,0.281,0.0576,0.0,0.0,0.213,0.0,0.0,0.0786,0,0,0,0
0.667,0.608,0.026,0.281,0.0576,0.0,0.0,0.388,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.026,0.281,0.0576,0.0,0.0,0.57,0.0,0.0,0.0786,0,0,0,0
0.667,0.608,0.0245,0.281,0.0559,0.0,0.0,0.244,0.0,0.0,0.0786,0,0,0,0
0.667,0.608,0.0183,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.157,0,0,0,0
0.667,0.608,0.0183,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.0183,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.018,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.667,0.608,0.0166,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.0166,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.667,0.608,0.0166,0.281,0.0493,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.733,0.599,0.0164,0.309,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.571,0.0179,0.393,0.0561,0.0,0.0,0.0,0.0,0.0,0.14,0,0,0,0
1.0,0.608,0.026,0.281,0.0831,0.0,0.0,0.0,0.0,0.0,0.0203,0,0,0,0
1.0,0.608,0.026,0.281,0.0831,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.281,0.0831,0.0,0.0,0.0,0.0,0.0,0.138,0,0,0,0
1.0,0.622,0.0319,0.253,0.117,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.933,0.668,0.0512,0.168,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.621,0.0355,0.281,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.621,0.0355,0.281,0.151,0.0,0.0,0.256,0.2,0.0,0.0,0,0,0,0
0.667,0.641,0.0432,0.253,0.183,0.0,0.0,0.481,1.0,0.0,0.0,0,0,0,0
0.667,0.719,0.074,0.14,0.315,0.0,0.0,0.481,1.0,0.0,0.0,0,0,0,0
0.667,0.719,0.074,0.14,0.315,0.0,0.0,0.814,0.667,0.0,0.0,0,0,0,0
0.667,0.719,0.074,0.14,0.315,0.0,0.0,0.601,0.0,0.0,0.0,0,0,0,0
0.667,0.722,0.0771,0.14,0.318,0.0,0.0,0.0233,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.0895,0.14,0.333,0.0,0.0,0.0,0.0,0.2,0.0786,0,0,0,0
0.667,0.732,0.0895,0.14,0.333,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,0
0.667,0.732,0.0895,0.14,0.333,0.0,0.0,0.0,0.0,0.0,0.0786,0,0,0,0
0.533,0.698,0.0748,0.196,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
