Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:13:00,0.40841152570283573,0.25559780044571084,0.0,0.006806858761713929,0.004259963340761847,0.0,0.017672839083793634,0.007772,0.3329666866190421,0.0,0.05,0.0,0.0,0.0,0,0.2410144671123775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013065992866688372,0,On,0.011614063802538682,0,On,0.2856744680827133,0.2142558510620349,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,Off,0.0,0.0,3.5228003625320525e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5228003625320525e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.43853004938447,0.0,7.545669986771965,0.6509390605344515,2.2,9.236100170605994,-367.9150377360394,-2131.768237375577,157.34121704285172,-1113.3217480721148,-0.0,-0.0,792.6396124926014,0.0,7.0,0.059849869421806735,0.0,0.0,0.7745196957492446,461.9972995555555,-47.232902156525896,0.32067366038882217,8.623288281450625,0.0036421835484430815,83.72319172230722,1.2363842596941392,0.31301865135516027,-2186.073147536082,54.304910160505095,0.1306753277542003,264.45661248781926,-107.11539544496753
2025-01-01 04:14:00,0.40841152570283573,0.25559780044571084,0.0,0.006806858761713929,0.004259963340761847,0.0,0.017672839083793634,0.007772,0.3329666866190421,0.0,0.05,0.0,0.0,0.0,0,0.2410144671123775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013065992866688372,0,On,0.011614063802538682,0,On,0.2856744680827133,0.2142558510620349,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,Off,0.0,0.0,3.5304290098755096e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5304290098755096e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.362433753424487,0.0,7.518274305141081,0.6573197494400156,2.2,9.236100170605994,-356.34602265284684,-2119.336150415741,156.2388533718501,-1103.9609281841563,-0.0,-0.0,792.6396124926014,0.0,7.0,0.05966552715562785,0.0,0.0,0.7721341146728959,461.9972995555555,-45.02470696129173,0.32226676018617956,8.588042764232299,0.0036425803236254896,84.51287108840758,1.236708939093515,0.3129051584589269,-2174.0813267687636,54.74517635302254,0.13062647963603244,263.2688473686181,-107.02999399676798
2025-01-01 04:15:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.5378595100610255e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.5378595100610255e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.288210950671647,0.0,7.492344199220629,0.6636352885361131,2.2,9.236100170605994,-299.3943305820499,-2107.79300288593,155.14218810098146,-1094.861041788502,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05948546039380987,0.0,0.0,0.7698038630796152,461.9972995555555,-42.92812913926453,0.32383034226181345,8.553756421278415,0.0036429807360520597,95.86380311121573,1.2370257793609882,0.31279769911295985,-2162.7382490842947,54.945246198364714,0.1305781122852052,262.09397573582265,-106.9517876348412
2025-01-01 04:16:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.544992790693868e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.544992790693868e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.216940322914528,0.0,7.467779889402981,0.6698847390618998,2.2,9.236100170605994,-288.7404599194445,-2096.696935420356,154.0516829590124,-1086.1514656465079,-0.0,-0.0,838.3948403457166,0.0,7.0,0.059312310024767396,0.0,0.0,0.7675631168182577,461.9972995555555,-40.98383461865332,0.3253458872119279,8.521082063803764,0.003643434811578525,96.59101394129326,1.2373301185898344,0.3126958658262959,-2151.9991175287896,55.3021821084337,0.1305302334295954,260.93214887477205,-106.88046591575966
2025-01-01 04:17:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.551927926537246e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.551927926537246e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.147372584878692,0.0,7.444507397662811,0.6760672690610605,2.2,9.236100170605994,-278.4178102116212,-2086.3610909420536,152.9677726521576,-1077.6768375023514,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05914306351752395,0.0,0.0,0.7653728905978301,461.9972995555555,-39.13581305498649,0.32683411905535176,8.488529708811392,0.003643892219131508,97.29975567726936,1.2376273202070331,0.3125993572709833,-2141.830568444407,55.46947750235357,0.13048284998428564,259.7834980089927,-106.81572535683509
2025-01-01 04:18:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.558714450946354e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.558714450946354e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.07944629327729,0.0,7.422439904724152,0.6821821492347337,2.2,9.236100170605994,-268.41561219260694,-2076.4282729266424,151.89086507667238,-1069.427800698509,-0.0,-0.0,838.3948403457166,0.0,7.0,0.058977586951423286,0.0,0.0,0.763231451345446,461.9972995555555,-37.382651839814606,0.3282958215648982,8.457072456072986,0.0036443528722899013,97.9906623027463,1.2379176368576756,0.31250781818898693,-2132.1937574287836,55.765484502141206,0.13043596808161267,258.648135144408,-106.75727006773562
2025-01-01 04:19:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.5653523639211926e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.5653523639211926e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.013102361495008,0.0,7.40151172236839,0.6882287486814271,2.2,9.236100170605994,-258.7197374617595,-2067.156410014083,150.8213416950234,-1061.3954149045678,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05881575110833883,0.0,0.0,0.7611371268438553,461.9972995555555,-35.71916290290827,0.32973176132987775,8.42642899488353,0.003644816687657132,98.6643454910172,1.2382013118178359,0.31242098034889826,-2123.059188126786,55.902778112702826,0.1303895931021899,257.5261539298212,-106.7048122347978
2025-01-01 04:20:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.571841665461761e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.571841665461761e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.948284118889985,0.0,7.381646765571037,0.694206530572113,2.2,9.236100170605994,-249.31723497062222,-2058.3057263710684,149.75955804687044,-1053.571154267798,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05865743168564731,0.0,0.0,0.7590883084875439,461.9972995555555,-34.140921048540875,0.3311426844568111,8.396570149283349,0.0036452835847508524,99.32139362060079,1.238478578690357,0.312338531843305,-2114.392928836297,56.0872024652287,0.13034372970653513,256.4176305246996,-106.65807247782915
2025-01-01 04:21:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.578182361252402e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.578182361252402e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.884937225725444,0.0,7.362783633984708,0.7001150478013265,2.2,9.236100170605994,-240.19584421824817,-2049.8572496734214,148.70584436785305,-1045.9468885138344,-0.0,-0.0,838.3948403457166,0.0,7.0,0.058502509154368144,0.0,0.0,0.7570834494469105,461.9972995555555,-32.64379605013038,0.33252931637523675,8.36746793537802,0.0036457534858886525,99.96237245666478,1.2387496617211973,0.3122602212125472,-2106.167549755373,56.31030008195171,0.13029838186699091,255.32262446670794,-106.6167800988549
2025-01-01 04:22:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.5843744456087734e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.5843744456087734e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.823009585678944,0.0,7.344864569930225,0.7059539386483487,2.2,9.236100170605994,-231.34395358114404,-2041.9534920211668,147.66050629354442,-1038.5148643435994,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05835086860722662,0.0,0.0,0.7551210627020447,461.9972995555555,-31.22392958326136,0.33389236181542137,8.33909551733073,0.003646226316077427,100.58782587831129,1.2390147761294779,0.312185811701353,-2098.3572893689197,56.403797347753,0.1302535528996741,254.24117953273662,-106.5806732391922
2025-01-01 04:23:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.590417918530875e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.590417918530875e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.762451252474571,0.0,7.327826664362516,0.7117229224767606,2.2,9.236100170605994,-222.750542421479,-2034.400018576165,146.62382562917543,-1031.2676866867791,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05820239958830182,0.0,0.0,0.7531997188381944,461.9972995555555,-29.877696080416435,0.3352325050290037,8.311427160097004,0.0036467020029065642,101.19827669119812,1.239274128465899,0.31211504477768093,-2090.934214448068,56.53419587190289,0.13020924549623566,253.17332458827977,-106.54949895910438
2025-01-01 04:24:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.596362319058244e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.596362319058244e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.70321433577041,0.0,7.3116189527512,0.7174217954956379,2.2,9.236100170605994,-214.40513734756797,-2027.2158312587846,145.59606116875665,-1024.1983004059298,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05805699591692666,0.0,0.0,0.7513180437668486,461.9972995555555,-28.601677287354846,0.3365504101412056,8.283466692578607,0.0036471804764453184,101.79422746611735,1.2395279169773874,0.31204771116902014,-2083.8756628730057,56.659831614221076,0.1301654617552495,252.1190744209811,-106.52301325222444
2025-01-01 04:25:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.602158108151343e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.602158108151343e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.64525290866904,0.0,7.296191628186047,0.7230504266013527,2.2,9.236100170605994,-206.29777499300423,-2020.3946086485837,144.57744954947518,-1017.2999727041736,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05791455551182853,0.0,0.0,0.7494747164499339,461.9972995555555,-27.392642634547343,0.3378467215789361,8.257137051525358,0.003647661669144451,102.37616137550216,1.2397763319676398,0.31198360611484544,-2077.1595333391,56.76492469051645,0.13012220321308154,251.07843055498222,-106.50098100550701
2025-01-01 04:26:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.607805291494515e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.607805291494515e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.588522918218041,0.0,7.281497075481116,0.728608753315225,2.2,9.236100170605994,-198.41896955771375,-2013.9134065543835,143.56820612972686,-1010.5662763664227,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05777498021908147,0.0,0.0,0.7476684666733358,461.9972995555555,-26.247533537007726,0.3391220645395533,8.23047602855511,0.003648145515742099,102.94454301117108,1.2400195561475142,0.3119225336916568,-2070.764730166608,56.85132361222429,0.13007947087411795,250.05138204341833,-106.48317591369144
2025-01-01 04:27:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.613402935798149e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.613402935798149e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.53298209955623,0.0,7.267490579045566,0.7340967778290993,2.2,9.236100170605994,-190.75968389856354,-2007.747811523183,142.56852588036404,-1003.9910738785658,-0.0,-0.0,838.3948403457166,0.0,7.0,0.057638175645709444,0.0,0.0,0.7458980728935525,461.9972995555555,-25.16345036571439,0.34037704547960523,8.20443309735585,0.0036486319531737546,103.49981917474005,1.2402577649722577,0.3118643097845945,-2064.6714656872246,56.92365416404173,0.1300372652402561,249.03790623700448,-106.46938035664044
2025-01-01 04:28:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.6188024296279764e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.6188024296279764e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.478589893984287,0.0,7.254130305845533,0.7395145631681617,2.2,9.236100170605994,-183.31130341241754,-2001.8770158974,141.5785842812062,-997.56850242502,-0.0,-0.0,838.3948403457166,0.0,7.0,0.05750405099985156,0.0,0.0,0.7441623601692657,461.9972995555555,-24.137641333114175,0.341612252610944,8.178987127225689,0.003649120920486209,104.04241963648806,1.2404911269641867,0.3118087620455572,-2058.861247303013,56.98423140561284,0.12999558633958264,248.03796952717497,-106.45938524596879
2025-01-01 04:29:00,0.4779180108198326,0.258647705798907,0.018539063236593645,0.007965300180330544,0.00431079509664845,0.00030898438727656075,0.01774924839880351,0.007772,0.40239676242102906,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.24406437246557366,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0648522243460413,0,On,0.004606846217105263,0.0,On,0.013142402181698246,0,On,0.012125374787556108,0,On,0.28974100855364154,0.2173057564152311,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.6241523901026085e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.6241523901026085e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.425307371019645,0.0,7.241377034049597,0.7448622294780133,2.2,9.236100170605994,-176.0656121713534,-1996.2830266259111,140.59853821546653,-991.2929597407241,-0.0,-0.0,838.3948403457166,0.0,7.0,0.057372518937855284,0.0,0.0,0.742460198182568,461.9972995555555,-23.16749277634596,0.34282825639670406,8.155071868413167,0.0036496123587552846,104.57275786101465,1.2407198040203886,0.3117557287909949,-2053.3167545149504,57.03372788903932,0.12995443375417978,247.05152806267085,-106.45298984720435
