Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.745462369275407,0.28640136635477553,0.15829325941728148,0.745462369275407,0.28640136635477553,0.15829325941728148,0.04830415054815817,0.007772,0.47090205206058217,0.16848416666666666,0.05,0.013878259417281479,0.144415,0.0,0.0,0.2718180330214422,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0648522243460413,0.0,0.0031589802631578944,0.0,0.04514517028500027,0.0,0.043625783685951124,0.0,0.322781649879934,0.24208623740995044,0.0,0.0,2807.828602554123,15.000000000000057,0.16000000000000003,746.5647250014331,4.232386451111111,0.16848416666666666,0.2,3385.9091608888893,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,306.8383875177121,39.479977807219775,3.695239990825093e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.11219263662917772,306.8383875177121,306.8383875177121,3.695239990825093e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.714352788164666,-0.056478604157827454,7.011352993818382,0.9766220356451394,0.85,9.236100170605994,2589.6574632316792,-1150.7187810521407,50.78527781677121,-1034.4949144744983,0.0,0.0,605.2761153591174,1147.7481469913396,2.002,0.05677271497921336,0.0,0.0,0.7346981097428684,132.13122767288888,211.04765979293745,0.36445338747932365,7.881172699158432,0.0037055577716933277,47.604099423033794,1.2437440280040462,0.2379021424796545,-1937.1043134121016,39.82080735852749,0.08665681476334289,-27.999020394602187,78.7842982113734
2025-01-01 11:00:00,0.642876673793477,0.28640136635477553,0.10091143247581508,0.642876673793477,0.28640136635477553,0.10091143247581508,0.04690331310631048,0.007772,0.4258785829093887,0.11232277777777779,0.05,0.004634765809148411,0.09627666666666666,0.0,0.0,0.2718180330214422,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.016213056086510327,0.0,0.0031589802631578944,0.0,0.04374433284315259,0.0,0.047241482794288636,0.0,0.322781649879934,0.24208623740995044,0.0,0.0,1871.8857350360818,15.000000000000057,0.10666666666666669,497.7098166676221,2.8215909674074076,0.11232277777777779,0.13333333333333333,2257.2727739259262,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,102.47135643180629,13.184683020047128,3.691505751848783e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.037467709793609076,102.47135643180629,102.47135643180629,3.691505751848783e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.751688110936621,-0.04693066109007319,7.600272354734279,3.867831257370215,1.95,9.236100170605994,1814.5586928158561,-1090.1591589460688,-89.5110095755441,-898.301679344667,0.0,0.0,576.4517583392636,1297.6078985556426,2.002,0.05374058559396197,0.0,0.0,0.695459194911058,132.13122767288888,264.52287878517785,0.3646206025984526,7.910099305139509,0.003718065977762738,31.163701740567806,1.2429897180528626,0.22017403175554115,-1623.8166165154778,35.94764090178701,0.09706104858248467,-247.369075159891,157.8580655843469
2025-01-01 12:00:00,0.9024342645688403,0.28922228972737346,0.3434467752264299,0.9024342645688403,0.2892222897273735,0.3434467752264299,0.04754433271734122,0.007772,0.4180285568514991,0.37908937500000006,0.05,0.01851302522642989,0.32493374999999997,0.0,0.0,0.2746389563940401,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.003290604440789473,0.0,0.04425372827655175,0.0,0.05184328165944547,0.0,0.3245607613359651,0.24342057100197378,0.0,0.0,6317.614355746776,18.33333333333337,0.3600000000000001,1679.7706312532246,9.522869515,0.37908937500000006,0.45,7618.295612000001,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,409.30974394951835,52.6646608272669,3.3974073611394334e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.1496603464227868,409.30974394951835,409.30974394951835,3.3974073611394334e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.692755161919816,-0.30646822081158803,8.799171537327842,6.14499856716756,3.05,9.236100170605994,5998.48632835591,-146.70738419728656,-294.118570553964,-1127.7741942149885,0.0,0.0,581.5683254668784,1365.064466691397,2.10175,0.05914131993707467,0.0,0.0,0.7653503268493684,138.71468919155555,227.07784135724438,0.30284242031114644,9.28365324026039,0.0037217205198184777,-0.23931031296841088,1.2298095134702796,0.25210125341402845,-1854.2522415833398,27.77422613282872,0.1196843792372854,-478.560908938871,184.44233838490703
2025-01-01 13:00:00,0.7744300202470338,0.3016125302247331,0.2028022640624959,0.7744300202470339,0.3016125302247331,0.2028022640624959,0.06105613766026425,0.007772,0.45903702147565845,0.19656486111111113,0.05,0.03431809739582925,0.16848416666666666,0.0,0.0,0.2870291968913998,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0036854769736842105,0.0,0.05737066068658004,0.0,0.07633142562045862,0.0,0.34108108199911136,0.25581081149933343,0.0,0.0,3275.800036313143,18.33333333333337,0.1866666666666667,870.9921791683387,4.937784192962964,0.19656486111111113,0.23333333333333334,3950.227354370371,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,758.7485830175319,97.62591135068604,3.360396864025006e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2774294466740267,758.7485830175319,758.7485830175319,3.360396864025006e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.06278544743559,-0.04998126856369668,8.846368712997343,7.886753993797587,4.45,9.236100170605994,3261.8317324623918,-495.8679776799361,-360.9680499894737,-996.7677953334685,0.0,0.0,694.4143249053182,1396.2289136431377,3.003,0.05654720286185277,0.0,0.0,0.7317797478782017,198.19684150933332,288.38516657739905,0.2956770603343293,9.456516862197157,0.0037267611720321497,41.92005596015302,1.2276567352892949,0.24410130029750243,-1405.8797235269453,39.01956667867081,0.12218286703144111,-545.8136724942212,184.84562250474758
2025-01-01 14:00:00,0.6975531405860208,0.3022796970207448,0.12408526152155713,0.6975531405860208,0.30227969702074475,0.12408526152155713,0.06278389788654998,0.007772,0.46467446492169295,0.11232277777777779,0.05,0.027808594854890466,0.09627666666666666,0.0,0.0,0.28769636368741147,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.003948725328947368,0.0,0.058835172557602615,0.0,0.0810793133384776,0.0,0.34197063772712694,0.25647797829534513,0.0,0.0,1871.8857350360818,18.33333333333337,0.10666666666666669,497.7098166676221,2.8215909674074076,0.11232277777777779,0.13333333333333333,2257.2727739259262,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,614.8281385908376,79.10809812028278,3.361136611827773e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.22480625876165444,614.8281385908376,614.8281385908376,3.361136611827773e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.05538240979049,-0.04636663279407506,9.214836815323972,8.937440180504252,4.7,9.236100170605994,1917.7081126609437,-799.2800843635862,-541.0394658389611,-957.3575847621603,0.0,0.0,701.7172596766775,1299.9073891225557,3.003,0.055499242744693235,0.0,0.0,0.7182180516048259,198.19684150933332,301.46270271034484,0.29656818884706654,9.461959004179668,0.003738263625995794,20.457941366769706,1.2270626183324478,0.22886228226375627,-1339.219358907658,42.22945787644976,0.12338006676476983,-678.5022364463483,137.46277060738723
2025-01-01 15:00:00,0.7763591993651752,0.31821557203074935,0.11758078161829681,0.7763591993651752,0.3182155720307493,0.11758078161829683,0.08018839364770516,0.007772,0.5120356807174701,0.12636312500000002,0.05,0.009269531618296823,0.10831125000000001,0.0,0.0,0.303632238697416,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.004606846217105263,0.0,0.07558154743059989,0.0,0.10719269578758187,0.0,0.36420953092751607,0.2731571481956369,0.0,0.0,2105.871451915592,18.33333333333337,0.12000000000000002,559.9235437510748,3.174289838333333,0.12636312500000002,0.15,2539.431870666667,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,204.94271286361257,26.369366040094256,3.364845256494202e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.07493541958721815,204.94271286361257,204.94271286361257,3.364845256494202e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.018310042872745,-0.06794183493811458,9.061409989108485,8.42572505684151,4.15,9.236100170605994,2135.7419110513256,-758.6438101196751,-617.6237125236954,-1015.2249548787772,0.0,0.0,804.3115184966936,957.9324935281438,3.5997500000000002,0.05657816630689215,0.0,0.0,0.7321804471322338,237.58211129644445,240.7838955178173,0.29756053443168917,9.449037043661205,0.0037418430385360757,36.70214045220255,1.2272165524337386,0.21682345934775396,-1366.9649271433473,48.39757327259715,0.11958552691068738,-661.3266888184368,43.70297629474137
2025-01-01 16:00:00,0.9081158446731906,0.34198541325855963,0.17184102106983756,0.9081158446731906,0.3419854132585596,0.17184102106983756,0.1105358998084911,0.007772,0.5853641254202551,0.15444381944444446,0.05,0.03946060440317088,0.13238041666666667,0.0,0.0,0.3274020799252263,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.005791463815789473,0.0,0.10474443599270163,0.0,0.14882801885328656,0.0,0.3929294730034472,0.2946971047525853,0.0,0.0,2573.8428856746123,18.33333333333337,0.1466666666666667,684.3509979179803,3.8796875801851853,0.15444381944444446,0.18333333333333332,3103.7500641481483,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,872.4457341146204,112.25498380270463,3.3562902736624285e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3190017651248009,872.4457341146204,872.4457341146204,3.3562902736624285e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.10389849810791,-0.04567730864654613,8.975208357391072,6.873097239151843,3.05,9.236100170605994,2427.3354856021706,-1135.1087307890382,-676.758711338188,-1175.430216130199,0.0,0.0,938.8943810082826,334.2293345369852,4.0985,0.05988010643907076,0.0,0.0,0.7749109942706607,270.4994188897778,90.0284350494746,0.29692531624292823,9.501667499030178,0.003754142806532336,-3.7461987712370313,1.2268467251298611,0.23767103226891578,-1870.1083451304237,50.64861642340527,0.12072811590966519,-607.1662350846068,-69.59247625358124
2025-01-01 17:00:00,0.9426353103736893,0.379460647127741,0.029354625752959287,0.9426353103736893,0.3794606471277411,0.029354625752959287,0.17228772551034544,0.007772,0.7125755848633439,0.0,0.05,0.029354625752959287,0.0,0.0,0.0,0.36487731379440774,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.007370953947368421,0.0,0.16491677156297702,0.0,0.22607249980413346,0.0,0.4389322120808236,0.32919915906061764,0.0,0.0,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,649.009775750991,83.50614716301995,3.488990759592525e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.23730446026872018,649.009775750991,649.009775750991,3.488990759592525e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.7763058837291,0.0,7.736800861175307,4.2410289143242,1.95,9.236100170605994,72.83542908477824,-1833.797832888649,-499.3449218696991,-1153.0019798411702,0.0,-1.3461319039093889,1190.587588929365,23.39818966730326,5.09775,0.059590150455759855,0.0,6.600953652139354e-05,0.7720128938151842,336.4495334013333,36.59595190049264,0.3223668424557383,8.880400981558363,0.0037472263681032933,8.485523126465422,1.2318932625744432,0.25185150418200725,-1896.5832489120664,62.785416023417525,0.11209301445130287,-342.3191427074072,-157.0257791622919
2025-01-01 18:00:00,1.1673468130703148,0.40610895607218456,0.03412995938649554,1.1673468130703148,0.40610895607218456,0.03412995938649554,0.23364040336002329,0.007772,0.8759344097102918,0.0,0.05,0.03412995938649554,0.0,0.0,0.0,0.3915256227388512,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.008423947368421052,0.0,0.22521645599160223,0.0,0.3539002460584901,0.0,0.47248117096598213,0.35436087822448653,0.0,0.0,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,754.5889862209148,97.09070846898028,3.638606366701917e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.27590852833097934,754.5889862209148,754.5889862209148,3.638606366701917e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.279399179116465,0.0,7.5023833899600705,2.454977827015397,1.15,9.236100170605994,446.35627201517093,-1552.8953984517566,-297.6767560403967,-1048.2237483572087,0.0,0.0,1472.4328168218076,0.0,5.999,0.05674092476726023,0.0,0.0,0.7342867112631791,395.93168571911104,22.147203550572087,0.3556990628158297,8.193749679422767,0.0037619168506965476,67.81165382386013,1.2376497459735782,0.1958986502182422,-1608.9640461098,56.068647658043396,0.07913708939228309,-133.25806019200098,-164.41869584839566
2025-01-01 19:00:00,1.360835550556274,0.4012865323115515,0.05682840160464964,1.360835550556274,0.40128653231155154,0.05682840160464964,0.23423057449972448,0.007772,1.0126715871676604,0.05616138888888889,0.05,0.008690068271316314,0.04813833333333333,0.0,0.0,0.3867031989782182,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.008950444078947368,0.0,0.2252801304207771,0.0,0.4970673218633694,0.0,0.4680333923259043,0.3510250442444281,0.0,0.0,935.9428675180409,15.000000000000057,0.053333333333333344,248.85490833381104,1.4107954837037038,0.05616138888888889,0.06666666666666667,1128.6363869629631,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,192.131192797075,24.720946062413148,3.6997503051594546e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.07025100500949685,192.131192797075,192.131192797075,3.6997503051594546e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.668076677813165,-0.05116683856194892,7.492213246683571,1.1606721824503976,-0.25000000000000006,9.236100170605994,1400.9384186266132,-1409.7970831165192,-288.47611191084803,-1145.115316872782,0.0,0.0,1620.004451864127,0.0,6.1495,0.058212680979678307,0.0,0.0,0.7533327707595724,405.86462765955554,-9.893583882773047,0.3715187307252892,7.92157740474274,0.003777740829190937,52.05279419399823,1.240266715268951,0.16793132343886644,-1706.4305959684907,47.77860451816045,0.06439831207695224,-123.1676349729067,-165.30847693794132
2025-01-01 20:00:00,1.3970319900239352,0.3782408045260169,0.11940316206554756,1.397031990023935,0.3782408045260168,0.11940316206554755,0.18126200006477572,0.007772,1.0456752121813815,0.11232277777777779,0.05,0.02312649539888088,0.09627666666666666,0.0,0.0,0.36365747119268355,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.009213692434210526,0.0,0.17204830763056522,0.0,0.56079858392447,0.0,0.43829681513224106,0.32872261134918074,0.0,0.0,1871.8857350360818,15.000000000000057,0.10666666666666669,497.7098166676221,2.8215909674074076,0.11232277777777779,0.13333333333333333,2257.2727739259262,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,511.31026908837,65.78876339273931,3.693465753116243e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.18695590108094676,511.31026908837,511.31026908837,3.693465753116243e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.730626024159193,-0.05820119664879654,7.451101358002739,-0.15173422980851387,-0.55,9.236100170605994,2221.436325072421,-1151.1118837909967,-206.82190845708425,-1188.6014073651704,0.0,0.0,1582.255178965567,0.0,5.8485,0.05905688855942512,0.0,0.0,0.7642576968142393,385.99874377866666,-44.1031815640575,0.3712080758958512,7.965337383697078,0.0037896519800023286,47.995547045498206,1.2399887774816232,0.16041127729101728,-1691.58739610973,42.76569565111111,0.04880577881238943,-34.651145233159006,-172.17076322392526
2025-01-01 21:00:00,1.286098458343221,0.35424198131760837,0.1355195873084382,1.2860984583432207,0.35424198131760837,0.1355195873084382,0.14195350066745682,0.007772,0.9740501798979864,0.11232277777777779,0.05,0.039242920641771525,0.09627666666666666,0.0,0.0,0.33965864798427503,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.008555571546052632,0.0,0.1333979291214042,0.0,0.5211719825856195,0.0,0.40728944404141276,0.3054670830310595,0.0,0.0,1871.8857350360818,15.000000000000057,0.10666666666666669,497.7098166676221,2.8215909674074076,0.11232277777777779,0.13333333333333333,2257.2727739259262,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,867.6329018762061,111.63573107002136,3.69612587140485e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3172419972455278,867.6329018762061,867.6329018762061,3.69612587140485e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.704028885041135,-0.05110859757097363,7.443721416270111,-0.7493590634383721,-0.3,9.236100170605994,2187.734229738967,-1452.736304378549,-112.78284321136283,-1160.9881919929126,0.0,0.0,1539.5577770976552,0.0,6.849500000000001,0.05884975994968749,0.0,0.0,0.7615772367005452,452.06435761511113,-62.7210904018579,0.37421441245998266,7.981529579498202,0.0038141316552601956,115.06290449884206,1.2400847738454674,0.1951469795697863,-1991.0059111875128,40.55979014134176,0.062258766299841124,32.31950996693972,-145.10235317830254
2025-01-01 22:00:00,0.9165034390553554,0.3063396444430787,0.1747273537321591,0.9165034390553554,0.3063396444430787,0.1747273537321591,0.08721868813268624,0.007772,0.6030285842560024,0.16848416666666666,0.05,0.03031235373215913,0.144415,0.0,0.0,0.29175631110974537,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.007370953947368421,0.0,0.07984773418531783,0.0,0.21402016944300842,0.0,0.34540178124947274,0.25905133593710444,0.0,0.0,2807.828602554123,15.000000000000057,0.16000000000000003,746.5647250014331,4.232386451111111,0.16848416666666666,0.2,3385.9091608888893,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,670.1844562337861,86.23062998376044,3.697932309686773e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.24504678759733073,670.1844562337861,670.1844562337861,3.697932309686773e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.685412150016848,-0.06482149611535842,6.685088526447491,-1.2382289714589136,-1.95,9.236100170605994,2469.1503292698785,-1922.882005631196,-242.06736439716224,-1398.606527220398,0.0,0.0,1128.066447256781,0.0,7.0,0.06327793882188255,0.0,0.0,0.8188824870870418,461.9972995555555,-68.1381933206273,0.3777881751840432,8.01002550107029,0.0038460728970209127,93.75056599871522,1.2401411601952164,0.2370227311593514,-2717.0722802972964,47.62554966466745,0.08834510674859547,-96.08780145808456,-145.97956293907768
2025-01-01 23:00:00,0.7303809520712445,0.27551689708600224,0.20905688119341492,0.7303809520712444,0.2755168970860022,0.20905688119341492,0.032999638474232325,0.007772,0.4009234108192343,0.2386859027777778,0.05,0.004468964526748238,0.20458791666666667,0.0,0.0,0.26093356375266885,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.006186336348684211,0.0,0.026813302125548118,0.0,0.053011992482342445,0.0,0.3072779643345198,0.2304584732508898,0.0,0.0,3977.757186951674,15.000000000000057,0.2266666666666667,1057.6333604186968,5.9958808057407404,0.2386859027777778,0.2833333333333333,4796.7046445925935,16929.545804444446,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8484.994808888889,98.80560868849142,12.713022219311814,3.6951433948336404e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.03612736281855462,98.80560868849142,98.80560868849142,3.6951433948336404e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.714010588163116,-0.06077888903291676,6.240709916794237,-2.4404166441780917,-3.05,9.236100170605994,3229.053399429051,-1541.009658295822,-213.00904513580002,-1548.1286261909918,0.0,0.0,874.4108913456058,0.0,7.0,0.06563163441172343,0.0,0.0,0.8493417614303485,461.9972995555555,-74.9860526772374,0.379203353568721,8.049034751636892,0.003867761947662679,72.8707358232005,1.2400017990219587,0.21425608809270885,-2646.551839516427,47.908820801908604,0.06706077851329059,-47.67629379807052,-165.3327513377295
