occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.629,0.57,0.0204,0.397,0.0556,0.0,0.0,0.0,0.0,0.0712,0,0,0,0
0.714,0.581,0.0272,0.361,0.0622,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.771,0.589,0.0318,0.337,0.0666,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.601,0.033,0.301,0.0674,0.0,0.0,0.0,0.0,0.106,0,0,0,0
0.857,0.601,0.0246,0.301,0.0586,0.0,0.0,0.0,0.0,0.0528,0,0,0,0
0.857,0.601,0.0246,0.301,0.0586,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.601,0.0246,0.301,0.0586,0.0,0.0,0.0,0.0,0.0778,0,0,0,0
0.914,0.601,0.0219,0.301,0.0556,0.0,0.0,0.0,0.0,0.0712,0,0,0,0
0.943,0.593,0.0175,0.325,0.0513,0.0,0.0,0.0,0.0,0.0891,0,0,0,0
0.857,0.581,0.0169,0.361,0.0513,0.0,0.0,0.0,0.0,0.125,0,0,0,0
0.857,0.581,0.0169,0.361,0.0513,0.0,0.0,0.0,0.0,0.0712,0,0,0,0
0.857,0.573,0.0165,0.385,0.0513,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0159,0.421,0.0513,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0159,0.421,0.0513,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0159,0.421,0.0513,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.914,0.562,0.0159,0.421,0.0513,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0513,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.57,0.0166,0.397,0.0516,0.0,0.0,0.0,0.4,0.0712,0,0,0,0
1.0,0.581,0.0177,0.361,0.0521,0.0,0.0,0.0,1.0,0.0712,0,0,0,0
1.0,0.581,0.0187,0.361,0.0577,0.0,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.581,0.0202,0.361,0.0663,0.0,0.0,0.0,1.0,0.0712,0,0,0,0
0.943,0.573,0.0185,0.385,0.0603,0.0,0.0,0.0,0.733,0.0,0,0,0,0
0.857,0.562,0.0159,0.421,0.0513,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0159,0.421,0.0513,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0159,0.421,0.0513,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.582,0.0226,0.373,0.0873,0.0,0.0,0.0,0.0,0.246,0,0,0,0
