Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.1961714346405574,0.2474335878851582,0.0,2.1961714346405574,0.2474335878851582,0.0,0.01680578949628622,0.8250098313333335,0.323010950334086,0.9813448634768519,0.05,0.0,0.0,0.23285025455182487,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.005118174342105263,0.0,0.011687615154180956,0.0,0.012543944264986112,0.0,0.2688424922130114,0.20163186915975848,0.0,0.0,981.344863476852,18.33333333333337,0.2833333333333333,0.0,0.9460384311851853,0.03530643229166667,0.2833333333333333,946.0384311851852,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,825.0098313333333,0.15,36.57226079768504,51.66666666666668,46.10666666666668,0.0,51.08765511627595,0.0,0.0,825.0098313333333,36.57226079768504,49.36626070881875,51.08892767908192,48.50429094228418,12.43753247303448,18.03049826847082,-0.05285753613642055,2.8,9.236100170605994,808.6855704344384,-687.9633770097092,0.0,0.0,518.9966080421281,0.0,3.0,0.03465452582768207,0.0,0.0,0.4839330962197847,197.99884266666666,-3.692524074832334,0.25349244528277065,8.835072959303613,0.003181506355882652,68.33328133447536,1.2299076518674092
2025-01-01 01:00:00,1.3689523706609255,0.24638440519061452,0.0,1.3689523706609255,0.24638440519061452,0.0,0.01632203227401139,0.0,0.3212854749100623,0.9813448634768519,0.05,0.0,0.0,0.2318010718572812,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.004734311266447367,0.0,0.011587721007564025,0.0,0.012217379100354009,0.0,0.26848419480002206,0.20136314610001652,0.0,0.0,981.344863476852,18.33333333333337,0.2833333333333333,0.0,0.9460384311851853,0.03530643229166667,0.2833333333333333,946.0384311851852,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,0.0,0.0,39.0702187445795,51.66666666666668,46.10666666666668,0.0,51.59147516790015,0.0,0.0,0.0,39.0702187445795,51.603679915932595,51.609782289948825,51.59147516790015,12.43753247303448,18.02364236243688,-0.04836321591638596,2.5,9.236100170605994,841.6883056604206,-651.8554895515925,0.0,0.0,516.8124562147389,0.0,3.0,0.03225558431071518,0.0,0.0,0.4504330794621287,197.99884266666666,-4.613524479577584,0.25529655877019525,8.856772230667195,0.003202840514930049,73.91722399335944,1.2299802665618549
2025-01-01 02:00:00,1.3679117578145232,0.24560394555581286,0.0,1.3679117578145235,0.24560394555581286,0.0,0.01632203227401139,0.0,0.32024486206366015,0.9813448634768519,0.05,0.0,0.0,0.23102061222247952,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.004734311266447367,0.0,0.011587721007564025,0.0,0.012217379100354009,0.0,0.26848419480002206,0.20136314610001652,0.0,0.0,981.344863476852,18.33333333333337,0.2833333333333333,0.0,0.9460384311851853,0.03530643229166667,0.2833333333333333,946.0384311851852,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,0.0,0.0,38.88985789070059,51.66666666666668,46.10666666666668,0.0,51.38017310417547,0.0,0.0,0.0,38.88985789070059,51.40671769120848,51.41998998472499,51.38017310417547,12.43753247303448,17.981165837020615,-0.05366957102384209,1.6500000000000001,9.236100170605994,849.9807806664501,-645.2090331423143,0.0,0.0,515.7718433683366,0.0,3.0,0.030157305476456613,0.0,0.0,0.4211316664794681,197.99884266666666,-1.9268930364241796,0.25793041744466727,8.865166882020793,0.0032274019763241,83.38142300345238,1.2301414743847823
2025-01-01 03:00:00,4.961237271443559,0.25279560336002427,0.0,4.961237271443558,0.25279560336002427,0.0,0.016283540228954747,1.1000131084444444,0.33137051638126963,3.463570106388889,0.05,0.0,0.0,0.23821227002669096,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.004478402549342105,0.0,0.01180513767961264,0.0,0.013754156345681556,0.0,0.2791136847187062,0.2093352635390296,0.0,0.0,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1.0,3338.959168888889,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,1100.0131084444445,0.2,36.52152378600468,51.66666666666668,46.10666666666668,0.0,51.09427584675576,0.3540105430268063,947.0654268479301,1100.0131084444445,36.52152378600468,50.5253889867258,51.123211365841215,50.212010037625376,12.43753247303448,19.163274840822865,-0.4330855013503893,1.6500000000000001,9.236100170605994,3217.2760039222235,-748.9055232512775,0.0,0.0,526.1149413465815,0.0,3.0,0.03266910218620116,0.0,0.0,0.45620764947994447,197.99884266666666,-23.503520561970216,0.24149944399077436,9.435151274818383,0.003251844364917377,62.53932052747959,1.225153737188073
2025-01-01 04:00:00,3.787298037436173,0.2605247072837198,0.0,3.787298037436173,0.2605247072837198,0.0,0.02013240293684239,1.4666841445925927,0.3455179313928491,1.9049635585138889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.004478402549342105,0.0,0.015654000387500287,0.0,0.017596099459000425,0.0,0.29045976946336904,0.21784482709752673,0.0,0.0,1904.963558513889,20.000000000000057,0.55,0.0,1.836427542888889,0.06853601562500002,0.55,1836.427542888889,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,1466.6841445925927,0.26666666666666666,35.84008215200058,51.66666666666668,46.10666666666668,0.0,51.494227096021184,0.6343962925361122,1721.0699771351597,1466.6841445925927,35.84008215200058,50.54980713525132,51.49546810604682,50.07635614484075,12.43753247303448,19.77051536792897,-0.03880819590117799,0.55,9.236100170605994,1581.736474668629,-864.897149278671,0.0,0.0,543.3169931339223,0.0,3.0,0.03422827795760295,0.0,0.0,0.4779807582033833,197.99884266666666,-1.6469277005114724,0.23347807952260996,9.726569777433403,0.003268691969476725,73.00552816692161,1.2220232858716251
2025-01-01 05:00:00,3.3363101152691357,0.2627640661149032,0.0,3.3363101152691357,0.2627640661149032,0.0,0.03220843687353061,1.2833486265185186,0.3544203355622714,1.616332716314815,0.05,0.0,0.0,0.24818073278156988,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.004990219983552631,0.0,0.027218216889977973,0.0,0.023512691853511482,0.0,0.2934455812382803,0.22008418592871018,0.0,0.0,1616.332716314815,20.000000000000057,0.4666666666666667,0.0,1.5581809454814817,0.05815177083333334,0.4666666666666667,1558.1809454814816,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,1283.3486265185188,0.23333333333333334,35.70036493636895,51.66666666666668,46.10666666666668,0.0,51.472068844765865,0.3870762353547168,1046.087135746179,1283.3486265185188,35.70036493636895,50.27039760195535,51.472068844765865,49.669561980550114,12.43753247303448,19.640765352132735,-0.06295116565217326,-0.25000000000000006,9.236100170605994,1303.6393672480433,-891.7140585772851,0.0,0.0,564.0864244157891,0.0,3.0,0.03405542037794007,0.0,0.0,0.47556688868032976,197.99884266666666,14.93428509472439,0.23723305834769298,9.694809720517373,0.003296450315589833,76.26310546590639,1.2219304629486005
2025-01-01 06:00:00,2.703819055544473,0.283762620039179,0.0,2.703819055544473,0.28376262003917896,0.0,0.0597491147376062,0.0,0.40047554009390446,2.193594400712963,0.05,0.0,0.0,0.2691792867058457,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.005629991776315789,0.0,0.0541191229612904,0.0,0.04156982448611017,0.0,0.31936242744451016,0.23952182058338256,0.0,0.0,2193.5944007129633,20.000000000000057,0.6333333333333333,0.0,2.1146741402962963,0.07892026041666668,0.6333333333333333,2114.674140296296,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,0.0,0.0,36.88647288067248,51.66666666666668,46.10666666666668,0.0,51.77642136478143,0.0,0.0,0.0,36.88647288067248,51.35582203275302,51.77642136478143,51.14552236673881,12.43753247303448,19.668597895539566,-0.05037597315933677,0.3,9.236100170605994,1978.561011049281,-865.531139759884,0.0,0.0,635.8681275770616,0.0,3.0,0.0340084585695758,0.0,0.0,0.47491109054767583,197.99884266666666,14.629622519140375,0.23808434275868118,9.727061479112425,0.003314087398297359,53.003333663824655,1.221801234536417
2025-01-01 07:00:00,3.4735957863568383,0.29159374403609595,0.0,3.4735957863568383,0.29159374403609595,0.0,0.06571146803525924,0.9166775903703706,0.4207908325576899,2.0204158953935187,0.05,0.0,0.0,0.2770104107027626,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.005246128700657895,0.0,0.06046533933460133,0.0,0.051443618287339676,0.0,0.3277227004142618,0.24579202531069627,0.0,0.0,2020.4158953935187,20.000000000000057,0.5833333333333334,0.0,1.947726181851852,0.07268971354166667,0.5833333333333334,1947.726181851852,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,916.6775903703705,0.16666666666666666,35.851483161117,51.66666666666668,46.10666666666668,0.0,51.46023918958108,0.28435699250213414,769.916498085008,916.6775903703705,35.851483161117,50.555550241233256,51.46050236390332,50.1029425927371,12.43753247303448,19.78148344301965,-0.03847941273912371,-0.55,9.236100170605994,1693.264811998274,-938.6138351992856,0.0,0.0,596.7159332572842,2.4416260202350846,2.0175,0.03500708208445507,0.0,0.0,0.48885636776533076,133.15422169333334,14.746818546756781,0.2371836685376486,9.789743183416743,0.00332475736535675,18.661303056804385,1.2213227263244888
2025-01-01 08:00:00,3.363787180558696,0.2865518707098207,0.0,3.363787180558696,0.28655187070982063,0.0,0.05832075312728535,1.2833486265185186,0.4135112530378916,1.5586065478750002,0.05,0.0,0.0,0.2719685373764873,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.003966585115131579,0.0,0.05435416801215377,0.0,0.05088653653590844,0.0,0.31995958979949246,0.2399696923496193,0.0,0.0,1558.606547875,20.000000000000057,0.45,0.0,1.5025316260000001,0.056074921875,0.45,1502.531626,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,1283.3486265185188,0.23333333333333334,36.08796129847758,51.66666666666668,46.10666666666668,0.0,51.497600103748574,0.4917105940355414,1332.7050179241376,1283.3486265185188,36.08796129847758,50.68355791922372,51.498843743187926,50.27529318752194,12.43753247303448,19.694820484667485,-0.04147338969787106,-1.4,9.236100170605994,1143.304385941489,-1006.4444514060382,0.0,0.0,533.0398461952125,156.61561793014081,1.2667500000000003,0.03608091261770405,0.0,0.0,0.5038518733265528,83.605011316,58.10244327731469,0.23896786065096653,9.760849895129269,0.0033303880954418737,10.473600283869452,1.2222532635178822
2025-01-01 09:00:00,2.230919252218961,0.27840060456431287,0.0,2.230919252218961,0.27840060456431287,0.0,0.04873883756859328,0.0,0.40039536145592297,1.7317850531944445,0.05,0.0,0.0,0.26381727123097953,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0031988589638157895,0.0,0.04553997860477748,0.0,0.048638999814616904,0.0,0.3090912349388154,0.2318184262041115,0.0,0.0,1731.7850531944446,20.000000000000057,0.5,0.0,1.6694795844444446,0.06230546875,0.5,1669.4795844444445,3338.959168888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2622.107231111111,0.0,0.0,35.924003689047346,51.66666666666668,46.10666666666668,0.0,51.43157155114679,0.06976925847693861,190.32154141452412,0.0,35.924003689047346,50.466807347893855,51.43157155114679,49.984425246267385,12.43753247303448,19.619091949925,-0.07941340814898752,-0.85,9.236100170605994,1389.4909379270518,-958.184953382542,0.0,0.0,493.4314271867992,402.4754973931305,0.9990000000000001,0.035436416815882464,0.0,0.0,0.49485181225438446,65.933614608,122.45941092835007,0.24059709213816532,9.736504541355421,0.003335535791670907,33.95871756820996,1.22317982759832
