Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:24:00,3.8733724199295594,0.2605247072837198,0.0,0.06455620699882599,0.004342078454728663,0.0,0.01651270915354653,0.0,0.34328960438712414,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.012034306604204424,0,On,0.015367772453275481,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Off,0.0,0.0,34.05985969639187,51.666666666666686,46.10666666666668,0.0,51.332155731677304,1.5578681147764464,4224.320608961992,0.0,34.05985969639187,48.61974549122527,51.332155731677304,47.26354037099925,12.43753247303448,19.274103243183976,-0.22589675681608057,2.2,9.236100170605994,3260.620392943174,-750.6193713364974,-0.0,-0.0,537.4689723449015,0.0,3.0,0.033650346105756665,0.0,0,0.469910229353596,197.99884266666666,10.200685545880738,0.2406020990845667,9.50191278326723,0.0032651186022794646,42.30034953360808,1.2246734644159312
2025-01-01 04:25:00,3.8733724199295594,0.2605247072837198,0.0,0.06455620699882599,0.004342078454728663,0.0,0.01651270915354653,0.0,0.34328960438712414,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.012034306604204424,0,On,0.015367772453275481,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Off,0.0,0.0,33.59806792222207,51.666666666666686,46.10666666666668,0.0,51.27527052410274,1.5601499070622464,4224.320608961991,0.0,33.59806792222207,48.26116867773341,51.27527052410274,46.754117754548744,12.43753247303448,19.32354284089175,-0.17645715910830617,2.2,9.236100170605994,3255.3002946675724,-753.9259789474642,-0.0,-0.0,537.4689723449015,0.0,3.0,0.0337009974145712,0.0,0,0.4706175495121256,197.99884266666666,8.187194881245937,0.23987834833839763,9.524696785661003,0.0032653369918750285,42.10005165135217,1.224466284985192
2025-01-01 04:26:00,3.8733724199295594,0.2605247072837198,0.0,0.06455620699882599,0.004342078454728663,0.0,0.01651270915354653,0.0,0.34328960438712414,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.012034306604204424,0,On,0.015367772453275481,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Off,0.0,0.0,33.13807451424327,51.666666666666686,46.10666666666668,0.0,51.21837971927041,1.5624386188922972,4224.320608961991,0.0,33.13807451424327,47.902630749405546,51.21837971927041,46.24475626447311,12.43753247303448,19.37147404650937,-0.12852595349068707,2.2,9.236100170605994,3249.991256501573,-757.1372593169503,-0.0,-0.0,537.4689723449015,0.0,3.0,0.0337500726013164,0.0,0,0.47130285991536863,197.99884266666666,6.089437084732424,0.23917943844977632,9.546661539366207,0.003265554384142791,41.905295553281285,1.2242654892354983
2025-01-01 04:27:00,9.373437962151783,0.2605247072837198,0.0,0.15622396603586305,0.004342078454728663,0.0,0.01651270915354653,5.500065542222223,0.34328960438712414,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.012034306604204424,0,On,0.015367772453275481,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,32.939277406901965,51.666666666666686,46.10666666666668,0.0,51.16148316156577,1.5647342880443111,4224.320608961991,5500.065542222223,32.939277406901965,47.54413155481029,51.16148316156577,45.73545575143256,12.43753247303448,19.417986155645988,-0.08201384435406922,2.2,9.236100170605994,3244.9279414952052,-760.2586892097632,-0.0,-0.0,537.4689723449015,0.0,3.0,0.03379766591839968,0.0,0,0.471967476750988,197.99884266666666,4.1475519711777125,0.2385038164901318,9.567855243131554,0.003265770806237689,41.71575279244161,1.2240706973009448
2025-01-01 04:28:00,9.373437962151783,0.2605247072837198,0.0,0.15622396603586305,0.004342078454728663,0.0,0.01651270915354653,5.500065542222223,0.34328960438712414,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.012034306604204424,0,On,0.015367772453275481,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,33.00154580223716,51.666666666666686,46.10666666666668,0.0,51.10459358673384,1.567036430121001,4224.320608961992,5500.065542222223,33.00154580223716,47.64878197182809,51.10459358673384,45.92087616437522,12.43753247303448,19.46316401217633,-0.036835987823728544,2.2,9.236100170605994,3240.0949528947112,-763.2955012276151,-0.0,-0.0,537.4689723449015,0.0,3.0,0.033843866756531844,0.0,0,0.4726126483154879,197.99884266666666,2.3513753885354376,0.23785002024643076,9.588964580346996,0.0032659862837135204,41.53111177714661,1.223881548598179
2025-01-01 04:29:00,9.373437962151783,0.2605247072837198,0.0,0.15622396603586305,0.004342078454728663,0.0,0.01651270915354653,5.500065542222223,0.34328960438712414,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.012034306604204424,0,On,0.015367772453275481,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,33.065273338520456,51.666666666666686,46.10666666666668,0.0,51.0477237350775,1.5693445546448148,4224.320608961991,5500.065542222223,33.065273338520456,47.75342714553733,51.0477237350775,46.10627885076725,12.43753247303448,19.507083461319628,0.0,2.2,9.236100170605994,3235.476465127046,-766.2523720731409,-0.0,-0.0,537.4689723449015,0.0,3.0,0.033888755029291236,0.0,0,0.4732394905619647,197.99884266666666,0.6897584663961354,0.23721674277511867,9.608749986430269,0.003266200840603663,41.351093914252836,1.2236977207745126
2025-01-01 04:30:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,33.24073786263011,51.666666666666686,46.10666666666668,0.0,50.99087347075287,0.7064014327479703,1898.6731339205505,5500.065542222223,33.24073786263011,47.858066953071074,50.99087347075287,46.29166369423018,12.43753247303448,19.549813093336578,0.0,-1.1,9.236100170605994,3082.588840153454,-928.1318189099671,-0.0,-0.0,548.7527866424607,0.0,3.0,0.03405727467032165,0.0,0,0.4755927829447031,197.99884266666666,-1.6022339679285693,0.2366028034723283,9.628531570589487,0.0032664144995821825,106.23940033886971,1.2235189223317822
2025-01-01 04:31:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,33.53298478382521,51.666666666666686,46.10666666666668,0.0,50.96342041252993,0.706904805433175,1898.6731339205503,5500.065542222223,33.53298478382521,48.158523069065986,50.96342041252993,46.75607439733402,12.43753247303448,19.587004643067072,0.0,-1.1,9.236100170605994,3082.1804319066937,-930.8916076621282,-0.0,-0.0,548.7527866424607,0.0,3.0,0.03409713258789845,0.0,0,0.47614937880054375,197.99884266666666,0.7491465374722637,0.23586677678795012,9.637877360291842,0.0032669635133256024,106.11646903546944,1.222175341176498
2025-01-01 04:32:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,33.826200531296536,51.666666666666686,46.10666666666668,0.0,50.9359923953852,0.7074084358942953,1898.6731339205505,5500.065542222223,33.826200531296536,48.458954576416716,50.9359923953852,47.220435666932474,12.43753247303448,19.62334073959366,0.0,-1.1,9.236100170605994,3080.7179660561187,-933.5910342089919,-0.0,-0.0,548.7527866424607,0.0,3.0,0.034136049508129054,0.0,0,0.47669283409975005,197.99884266666666,1.9861072337610182,0.23537420217457167,9.654821952567634,0.003267512494648576,105.99488321710369,1.2220232526661687
2025-01-01 04:33:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,34.120374699752574,51.666666666666686,46.10666666666668,0.0,50.90858932393175,0.7079123254544577,1898.6731339205508,5500.065542222223,34.120374699752574,48.759361393543266,50.90858932393175,47.68474742834903,12.43753247303448,19.658830243899185,0.0,-1.1,9.236100170605994,3077.88186862301,-936.2305385704892,-0.0,-0.0,548.7527866424607,0.0,3.0,0.03417403665773522,0.0,0,0.47722330561786824,197.99884266666666,1.7895141621497643,0.23489510892855447,9.671954188706888,0.003268060915207239,105.87468830068232,1.2218747350876173
2025-01-01 04:34:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,34.41550704366955,51.666666666666686,46.10666666666668,0.0,50.881211103725605,0.7084164754271781,1898.6731339205508,5500.065542222223,34.41550704366955,49.05974343974183,50.881211103725605,48.149009607749946,12.43753247303448,19.69347328564529,0.0,-1.1,9.236100170605994,3074.1391720713805,-938.8099185589298,-0.0,-0.0,548.7527866424607,0.0,3.0,0.03421109585603616,0.0,0,0.47774081876077995,197.99884266666666,0.6261975989604665,0.23442940718049202,9.687981515807202,0.0032686087804583122,105.75588594227119,1.2217297853095397
2025-01-01 04:35:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,34.711583483205004,51.666666666666686,46.10666666666668,0.0,50.85385764034712,0.708920887133215,1898.6731339205505,5500.065542222223,34.711583483205004,49.360100634329264,50.85385764034712,48.61322213132034,12.43753247303448,19.72728188501435,0.0,-1.1,9.236100170605994,3070.7526009227154,-941.3298640220926,-0.0,-0.0,548.7527866424607,0.0,3.0,0.03424724158459203,0.0,0,0.47824557575621945,197.99884266666666,-0.2404280865416979,0.2339768369908514,9.703556669631276,0.00326915609587535,105.63845775061063,1.2215883506689966
2025-01-01 04:36:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,35.008551825074164,51.666666666666686,46.10666666666668,0.0,50.82652884065185,0.709425561877476,1898.6731339205505,5500.065542222223,35.008551825074164,49.66043289780803,50.82652884065185,49.077384926386124,12.43753247303448,19.76030082022571,0.0,-1.1,9.236100170605994,3067.461377883766,-943.7935191839485,-0.0,-0.0,548.7527866424607,0.0,3.0,0.034282523243886635,0.0,0,0.4787382664572005,197.99884266666666,-1.0679959636349352,0.2335366677211661,9.719353626180585,0.0032697028668670523,105.52232995606417,1.2214502420086768
2025-01-01 04:37:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,35.30637072589434,51.666666666666686,46.10666666666668,0.0,50.79922461621641,0.7099305008851047,1898.6731339205503,5500.065542222223,35.30637072589434,49.960740155075506,50.79922461621641,49.54149792450506,12.43753247303448,19.792565549146815,0.0,-1.1,9.236100170605994,3064.312915715005,-946.2033502861515,-0.0,-0.0,548.7527866424607,0.0,3.0,0.034316980136021635,0.0,0,0.4792194396978882,197.99884266666666,-1.8066270301930274,0.23310831139592153,9.734743415814023,0.0032702490985514255,105.40744446344017,1.2213153092548437
2025-01-01 04:38:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,35.60499985363663,51.666666666666686,46.10666666666668,0.0,50.7719448823575,0.7104357053190653,1898.6731339205505,5500.065542222223,35.60499985363663,50.2610223345104,50.7719448823575,50.00556106058686,12.43753247303448,19.82411066368207,0.0,-1.1,9.236100170605994,3061.2897157768375,-948.561773729093,-0.0,-0.0,548.7527866424607,0.0,3.0,0.0343506505197008,0.0,0,0.4796896297419186,197.99884266666666,-2.4714035254188715,0.23269119890795237,9.749092850669035,0.0032707947958189112,105.29374457043872,1.2211834061255267
2025-01-01 04:39:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,35.904401692680494,51.666666666666686,46.10666666666668,0.0,50.74468955804043,0.7109411762813697,1898.6731339205508,5500.065542222223,35.904401692680494,50.56127936788758,50.74468955804043,50.469574272811165,12.43753247303448,19.854968338561438,0.0,-1.1,9.236100170605994,3058.378153757608,-950.871038986849,-0.0,-0.0,548.7527866424607,0.0,3.0,0.03438356996362419,0.0,0,0.4801493332883729,197.99884266666666,-3.0737002868925813,0.2322848019318239,9.763721806463957,0.003271339963337465,105.18117759217274,1.2210543965835272
2025-01-01 04:40:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,36.2107197530147,51.666666666666686,46.10666666666668,0.0,50.86151119014091,0.7087796794423229,1898.6731339205505,5500.065542222223,36.2107197530147,50.86151119014092,50.86151119014092,50.86151119014091,12.43753247303448,19.885168610421125,0.0,-1.1,9.236100170605994,3055.5709557852397,-953.1332480866961,-0.0,-0.0,548.7527866424607,0.0,3.0,0.034415771655523265,0.0,0,0.4805990137872989,197.99884266666666,-3.6186891594140604,0.23188862829028137,9.777995557334808,0.003271884605568368,105.0696943925662,1.2209281536561403
2025-01-01 04:41:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,36.5256064852349,51.666666666666686,46.10666666666668,0.0,51.16171721889016,0.7032849237949153,1898.673133920551,5500.065542222223,36.5256064852349,51.16171721889016,51.16171721889017,51.16171721889016,12.43753247303448,19.91473969106101,0.0,-1.1,9.236100170605994,3052.862103088901,-955.3503778506816,-0.0,-0.0,548.7527866424607,0.0,3.0,0.03444728674601641,0.0,0,0.48103910624148016,197.99884266666666,-4.1104120917667615,0.23150221691621925,9.791929243415204,0.0032724287267801772,104.95924885719295,1.2208045581149212
2025-01-01 04:42:00,9.384721776449341,0.2605247072837198,0.0,0.156412029607489,0.004342078454728663,0.0,0.023493547164188548,5.500065542222223,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Lower On,5500.065542222223,1.0,36.84116355276933,51.666666666666686,46.10666666666668,0.0,51.46189673261055,0.6978751822030369,1898.6731339205505,5500.065542222223,36.84116355276933,51.461896732610555,51.461896732610555,51.46189673261055,12.43753247303448,19.943708125149065,0.0,-1.1,9.236100170605994,3050.2460797971744,-957.5242906562167,-0.0,-0.0,548.7527866424607,0.0,3.0,0.03447814452523103,0.0,0,0.4814700196728759,197.99884266666666,-4.5525225779584275,0.2311251351270472,9.805537110915942,0.0032729723310605707,104.84979762911841,1.2206834978057142
2025-01-01 04:43:00,3.8846562342271187,0.2605247072837198,0.0,0.06474427057045198,0.004342078454728663,0.0,0.023493547164188548,0.0,0.3475925806740413,3.463570106388889,0.05,0.0,0.0,0.24594137395038645,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004478402549342105,0.0,On,0.019015144614846442,0,On,0.019670748740192617,0,On,0.29045976946336904,0.21784482709752673,On,0,0,Off,On,3463.570106388889,20.000000000000057,1.0,0.0,3.338959168888889,0.1246109375,1,3338.959168888889,3338.959168888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2622.107231111111,Off,0.0,0.0,36.897859793921725,51.666666666666686,46.10666666666668,0.0,51.7620496748565,0.6925484978807952,1898.6731339205505,0.0,36.897859793921725,51.7620496748565,51.762049674856506,51.7620496748565,12.43753247303448,19.972098913646416,0.0,-1.1,9.236100170605994,3047.7177216597597,-959.6567427427793,-0.0,-0.0,548.7527866424607,0.0,3.0,0.03450837256195028,0.0,0,0.4818921390657347,197.99884266666666,-4.948428628810468,0.23075697644255788,9.818832578284706,0.0032735154223271544,104.74129990270872,1.220564867122912
