Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.7198872636929168,1.0682041974297556,0.0,0.02866478772821528,0.017803403290495925,0.0,0.03025058526474743,0.0,0.22681101907670284,1.4128256593514665,0.05,0.0,0.0,0.1410256421585005,0.9125952219379218,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2881.6719225207403,20.0555555555556,2.1901536458553554,0.0,1.2341652426848,0.17866041666666665,1,2703.0115058540737,2703.0115058540737,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,22.366301686650274,51.666666666666686,46.10666666666668,0.0,51.22842240922941,0.11947336084562729,323.1003572634889,0.0,22.366301686650274,51.269469755418214,51.28999342851262,51.22842240922941,12.43753247303448,19.486217813170896,-0.06933774238470392,2.8,2128.0663602456343,-1176.4759470322026,-0.0,-0.0,444.6730213303961,0.0,3.0,0.054101274005444636,0.0,0,1.006739821217325,197.99884266666666,-21.802636573299218,0.23327490638864,9.520458051958517,0.0032168778691907336,8.656562195113116,1.2202568281756376
2025-01-01 00:01:00,1.7207664978022303,1.0687721265594494,0.0,0.02867944163003717,0.017812868775990823,0.0,0.03025058526474743,0.0,0.22681101907670284,1.41370489346078,0.05,0.0,0.0,0.1410256421585005,0.9131631510676155,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2881.206089649504,20.0555555555556,2.188217285905374,0.0,1.2350444767941133,0.17866041666666665,1,2702.5456729828375,2702.5456729828375,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,22.308232059914417,51.666666666666686,46.10666666666668,0.0,51.218299823336494,0.11950454587469471,323.10035726348895,0.0,22.308232059914417,51.22098640412001,51.22232969451178,51.218299823336494,12.43753247303448,19.521325800690068,-0.0342297548655317,2.8,2119.9913587040796,-1180.0421120415394,-0.0,-0.0,444.6730213303961,0.0,3.0,0.05415133221409653,0.0,0,1.0076713259361156,197.99884266666666,-25.845640234281063,0.23345045571091563,9.560142019108685,0.0032169376396914964,8.509197807259687,1.2236745063162167
2025-01-01 00:02:00,1.7216149145501904,1.0693201496401994,0.0,0.02869358190916984,0.017822002494003324,0.0,0.03025058526474743,0.0,0.22681101907670284,1.4145533102087402,0.05,0.0,0.0,0.1410256421585005,0.9137111741483656,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2880.7567691501254,20.0555555555556,2.1863515573256844,0.0,1.2358928935420737,0.17866041666666665,1,2702.0963524834588,2702.0963524834588,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,22.251057272377807,51.666666666666686,46.10666666666668,0.0,51.208179837871455,0.11953573917038249,323.1003572634889,0.0,22.251057272377807,51.17251120240742,51.208179837871455,51.15467688467541,12.43753247303448,19.55517111076565,-0.0003844447899510328,2.8,2112.155375770894,-1183.484049945974,-0.0,-0.0,444.6730213303961,0.0,3.0,0.0541995761031947,0.0,0,1.008569069014784,197.99884266666666,-29.790364763653866,0.23296400894470728,9.575619578899008,0.003216996228598288,8.366986849092717,1.2235329704112492
2025-01-01 00:03:00,1.7224339288895472,1.0698491806411927,0.0,0.02870723214815912,0.017830819677353213,0.0,0.03025058526474743,0.0,0.22681101907670284,1.415372324548097,0.05,0.0,0.0,0.1410256421585005,0.9142402051493588,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2880.3231913957325,20.0555555555556,2.1845530535540765,0.0,1.2367119078814304,0.17866041666666665,1,2701.662774729066,2701.662774729066,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,22.19473503415702,51.666666666666686,46.10666666666668,0.0,51.198062320705034,0.11956694114047449,323.10035726348895,0.0,22.19473503415702,51.124044024697255,51.198062320705034,51.08703487669337,12.43753247303448,19.587813668829767,0.0,2.8,2104.4843819600137,-1186.8074203741667,-0.0,-0.0,444.6730213303961,0.0,3.0,0.05424609258442964,0.0,0,1.0094346677435202,197.99884266666666,-33.704410391948244,0.23249601017943702,9.590448841958377,0.003217053844995341,8.229656781649402,1.223396494416688
2025-01-01 00:04:00,1.7232248286126053,1.0703600513940823,0.0,0.028720413810210087,0.01783933418990137,0.0,0.03025058526474743,0.0,0.22681101907670284,1.416163224271155,0.05,0.0,0.0,0.1410256421585005,0.9147510759022485,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2879.904656075561,20.0555555555556,2.1828186754887953,0.0,1.2375028076044883,0.17866041666666665,1,2701.2442394088944,2701.2442394088944,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,22.13922686692689,51.666666666666686,46.10666666666668,0.0,51.187947145994656,0.11959815217419963,323.1003572634889,0.0,22.13922686692689,51.07558475134137,51.187947145994656,51.01940355401472,12.43753247303448,19.619307993890764,0.0,2.8,2098.258660757665,-1190.0173745480772,-0.0,-0.0,444.6730213303961,0.0,3.0,0.05429096072217624,0.0,0,1.0102695933862846,197.99884266666666,-36.30164210021495,0.23204555547297268,9.604659235985789,0.0032171105220376943,8.096986701876096,1.2232648471392338
2025-01-01 00:05:00,1.7239900027042725,1.0708543050306754,0.0,0.028733166711737874,0.017847571750511257,0.0,0.03025058526474743,0.0,0.22681101907670284,1.4169283983628223,0.05,0.0,0.0,0.1410256421585005,0.9152453295388414,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2879.4998822625407,20.0555555555556,2.181142939589148,0.0,1.2382679816961557,0.17866041666666665,1,2700.839465595874,2700.839465595874,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,22.084463670031937,51.666666666666686,46.10666666666668,0.0,51.1778341936178,0.11962937264393221,323.10035726348895,0.0,22.084463670031937,51.027133268091696,51.1778341936178,50.951782805328655,12.43753247303448,19.6497520938243,0.0,2.8,2093.5074240536105,-1193.1235412329572,-0.0,-0.0,444.6730213303961,0.0,3.0,0.05433432138280094,0.0,0,1.0110764672451291,197.99884266666666,-37.54193830636937,0.23161112665354533,9.618955323249168,0.0032171662913921734,7.968586567720598,1.2231376160317036
2025-01-01 00:06:00,1.7247317759913807,1.0713334432407549,0.0,0.028745529599856344,0.017855557387345913,0.0,0.03025058526474743,0.0,0.22681101907670284,1.4176701716499305,0.05,0.0,0.0,0.1410256421585005,0.9157244677489209,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2879.107625443786,20.0555555555556,2.179520538814157,0.0,1.239009754983264,0.17866041666666665,1,2700.4472087771196,2700.4472087771196,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,22.03037844642256,51.666666666666686,46.10666666666668,0.0,51.16772335372344,0.11966060289108466,323.1003572634889,0.0,22.03037844642256,50.97868947039792,51.16772335372344,50.884172528735164,12.43753247303448,19.6792409990721,0.0,2.8,2089.5183796233277,-1196.1352985949927,-0.0,-0.0,444.6730213303961,0.0,3.0,0.054376311009400234,0.0,0,1.0118578283119923,197.99884266666666,-38.12696855586208,0.2311912640028801,9.632084653702654,0.003217221182078335,7.844078767264568,1.2230144014273698
2025-01-01 00:07:00,1.7254517419598652,1.0717984953145532,0.0,0.02875752903266442,0.017863308255242554,0.0,0.03025058526474743,0.0,0.22681101907670284,1.418390137618415,0.05,0.0,0.0,0.1410256421585005,0.9161895198227192,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2878.7270299182287,20.0555555555556,2.1779477958943376,0.0,1.2397297209517486,0.17866041666666665,1,2700.066613251562,2700.066613251562,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,21.976924931174267,51.666666666666686,46.10666666666668,0.0,51.157614526419266,0.1196918432269928,323.1003572634889,0.0,21.976924931174267,50.93025326311215,51.157614526419266,50.8165726314586,12.43753247303448,19.70784031000602,0.0,2.8,2085.3959793104214,-1199.059063667768,-0.0,-0.0,444.6730213303961,0.0,3.0,0.05441702398594891,0.0,0,1.0126154329245511,197.99884266666666,-38.94500827043566,0.23078494376801464,9.6453874317536,0.0032172752205505725,7.723201221712918,1.2228949269583549
2025-01-01 00:08:00,1.7261506248806078,1.0722499290848433,0.0,0.028769177081343463,0.017870832151414055,0.0,0.03025058526474743,0.0,0.22681101907670284,1.4190890205391575,0.05,0.0,0.0,0.1410256421585005,0.9166409535930093,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2878.3577008625552,20.0555555555556,2.176422952330921,0.0,1.240428603872491,0.17866041666666665,1,2699.6972841958886,2699.6972841958886,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,21.924081346561024,51.666666666666686,46.10666666666668,0.0,51.14750761869016,0.11972309394236706,323.1003572634889,0.0,21.924081346561024,50.88182455757942,51.14750761869016,50.74898302702405,12.43753247303448,19.735580862186804,0.0,2.8,2081.7757000592833,-1201.8977290675916,-0.0,-0.0,444.6730213303961,0.0,3.0,0.054456505104809864,0.0,0,1.0133501145983974,197.99884266666666,-39.357293066076394,0.23039164950181698,9.657573510876361,0.0032173284314860402,7.605827928224931,1.2227790616856182
2025-01-01 00:09:00,1.7268296934087242,1.0726885640218757,0.0,0.028780494890145402,0.01787814273369793,0.0,0.03025058526474743,0.0,0.22681101907670284,1.419768089067274,0.05,0.0,0.0,0.1410256421585005,0.9170795885300418,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2877.998956838223,20.0555555555556,2.1749430772193783,0.0,1.2411076724006074,0.17866041666666665,1,2699.3385401715564,2699.3385401715564,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,21.87181082810673,51.666666666666686,46.10666666666668,0.0,51.137402540758565,0.11975435531850043,323.10035726348895,0.0,21.87181082810673,50.83340326820107,51.137402540758565,50.68140363192233,12.43753247303448,19.762514917007138,0.0,2.8,2077.9113660112007,-1204.6564027107393,-0.0,-0.0,444.6730213303961,0.0,3.0,0.0544948295740927,0.0,0,1.014063272838445,197.99884266666666,-40.104209446679064,0.23001056480721851,9.66997944366631,0.003217380838714122,7.491749631819607,1.2226665853991134
2025-01-01 00:10:00,1.727489491085774,1.073114751218814,0.0,0.028791491518096235,0.017885245853646897,0.0,0.03025058526474743,0.0,0.22681101907670284,1.4204278867443239,0.05,0.0,0.0,0.1410256421585005,0.9175057757269801,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.025595623641940412,0,On,0.038776829532035435,0,On,0.1483917953960117,0.11129384654700873,On,HP On,2877.650500529658,20.0555555555556,2.1735068351357305,0.0,1.241767470077657,0.17866041666666665,1,2698.9900838629915,2698.9900838629915,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3590.4141822222223,Off,0.0,0.0,21.82009689602478,51.666666666666686,46.10666666666668,0.0,51.127299208326804,0.11978562762030086,323.1003572634889,0.0,21.82009689602478,50.78498931455207,51.127299208326804,50.61383436766471,12.43753247303448,19.78866579502289,0.0,2.8,2074.4983426482804,-1207.3372509454941,-0.0,-0.0,444.6730213303961,0.0,3.0,0.05453203134429907,0.0,0,1.0147555394102592,197.99884266666666,-40.48792826627946,0.22964129339535658,9.681963999019253,0.0032174324646454078,7.380870292375624,1.2225573988919594
