Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.3727058126723366,0.8569639778793047,0.0,1.3727058126723366,0.8569639778793047,0.0,0.02403881716862557,0.0,0.20908256122537466,1.0895844342783363,0.05,0.0,0.0,0.13857862761715747,0.7038020169288137,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004654961622807018,0.0,0.019383855545818555,0.0,0.024311057735831306,0.0,0.14512910934088766,0.10884683200566571,2205.8924165811654,20.0555555555556,1.665150374504855,0.0,0.9526114481672253,0.1369729861111111,0.7666666666666667,2068.9194304700545,2697.2403233698565,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,0.0,0.0,21.411416828168587,51.66666666666668,46.10666666666668,0.0,50.983723660777706,0.07742665954444633,208.2528666361942,0.0,21.411416828168587,50.19690170513408,50.984817008952014,49.80239737913796,12.43753247303448,19.801885811566738,-0.03599819819764208,2.8,1381.2028470865355,-1208.8441591171877,0.0,0.0,420.96118340680476,0.0,3.0,0.05455030994476595,0.0,0.0,1.015095675484768,197.99884266666666,-36.80659378424732,0.22954733503972602,9.688105069267582,0.003218303405262235,7.1115531188051175,1.2224434258665893
2025-01-01 01:00:00,1.326748149637026,0.8374272925026904,0.0,1.326748149637026,0.8374272925026904,0.0,0.018793928355025025,0.0,0.19620182255507373,1.061752398726927,0.05,0.0,0.0,0.13701966121308917,0.6858242979562679,0.01458333333333334,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.00430583950109649,0.0,0.014488088853928537,0.0,0.013508940937621434,0.0,0.14404154732251298,0.1080311604918847,2139.236681806552,20.0555555555556,1.6210470634383312,0.0,0.9277570862269271,0.1339953125,0.75,2005.2413693065523,2678.4694467542504,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,0.0,0.0,20.310286659342957,51.66666666666668,46.10666666666668,0.0,50.5696759503046,0.04789020208549267,127.47777732032199,0.0,20.310286659342957,48.5889640913862,50.5696759503046,47.598608161927004,12.43753247303448,19.798331048060643,-0.03341108933145674,2.5,1356.1653594197842,-1153.0761143843913,0.0,0.0,402.9116852641895,0.0,3.0,0.051118487932341077,0.0,0.0,0.9512348525605129,197.99884266666666,-32.906893266566385,0.22988729531128013,9.69133618610104,0.003222278975147397,18.144313102187894,1.2225145856512218
2025-01-01 02:00:00,2.1959655410823355,0.8101491084203595,0.0,2.1959655410823355,0.8101491084203595,0.0,0.017067431099931876,0.9166287451851853,0.1940520978992445,1.0182172668979739,0.05,0.0,0.0,0.13786239426626495,0.6577033808207612,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00430583950109649,0.0,0.012761591598835387,0.0,0.010235572210891171,0.0,0.14615625124713041,0.10961718843534778,2003.776522365529,20.0555555555556,1.5478334889295213,0.0,0.8871996280090849,0.13101763888888887,0.7333333333333333,1872.7588834766402,2573.276005325785,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,916.6287451851853,0.36666666666666664,21.418092903149425,51.66666666666668,46.10666666666668,0.0,51.072710661829106,0.2762854458821155,737.256269755779,916.6287451851853,21.418092903149425,50.17721987139364,51.072710661829106,49.72947447617591,12.43753247303448,19.8021662039468,-0.03757401461852457,1.6500000000000001,1284.5034425560452,-1147.5047727391973,0.0,0.0,458.28708687854396,0.0,3.9,0.048296382366679415,0.0,0.0,0.8987198960301969,257.39849546666665,-30.055393948830194,0.23124091385120166,9.715106923122637,0.003242065184324944,78.88046618476359,1.2224840524179117
2025-01-01 03:00:00,1.3125993893596548,0.8323438433830703,0.0,1.3125993893596548,0.8323438433830703,0.0,0.01667772872287397,0.0,0.1897377056679641,1.0561839549688168,0.05,0.0,0.0,0.13553307143251458,0.6822274386172223,0.01458333333333334,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.00407309141995614,0.0,0.012604637302917828,0.0,0.009026943757944612,0.0,0.14404154732251298,0.1080311604918847,2097.4817890900003,20.0555555555556,1.5965574570607481,0.0,0.9221886424688168,0.1339953125,0.75,1963.4864765900006,2589.3236635505755,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,0.0,0.0,20.698396188411746,51.66666666666668,46.10666666666668,0.0,51.21934309621784,0.047310962699996795,127.47777732032199,0.0,20.698396188411746,49.20991780716038,51.21934309621784,48.20520516263165,12.43753247303448,19.869020991616292,-0.03194166778519083,1.6500000000000001,1331.2078363641187,-1196.055275106917,0.0,0.0,460.33098296715104,0.0,4.0,0.05019123944615146,0.0,0.0,0.9339802131389602,263.9984568888889,-30.5496605861158,0.23257301798579533,9.78123694793316,0.0032744011351027685,55.83753673979954,1.2221814499689345
2025-01-01 04:00:00,1.2611299062977877,0.7984409108786231,0.0,1.2611299062977874,0.7984409108786231,0.0,0.01667772872287397,0.0,0.18097504526962954,1.013477132305284,0.05,0.0,0.0,0.12921602119805708,0.6546415563472326,0.01458333333333334,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.00407309141995614,0.0,0.012604637302917828,0.0,0.008687017005553391,0.0,0.136609873530286,0.10245740514771448,1935.74610267935,20.0555555555556,1.534058137050395,0.0,0.879481819805284,0.1339953125,0.75,1801.7507901793501,2468.9086831218374,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,0.0,0.0,19.992301817149247,51.66666666666668,46.10666666666668,0.0,50.87273580321705,0.0,0.0,0.0,19.992301817149247,48.09048955231615,50.87273580321705,46.69936642686571,12.43753247303448,19.783786792203866,-0.030609423233675534,0.55,1061.5578631766025,-1299.3493370609722,0.0,0.0,452.0885397342724,0.0,4.0,0.05139287019379873,0.0,0.0,0.9563406759246222,263.9984568888889,-26.927442176047897,0.2349979262452803,9.759825031738627,0.003293089513385433,73.43300293485676,1.2219493573949245
2025-01-01 05:00:00,1.4656347758951374,0.8105989735296557,0.0,1.4656347758951374,0.8105989735296557,0.0,0.018109097475416572,0.0,0.3657172352723065,1.0318084431474144,0.05,0.0,0.0,0.1295332267867497,0.6664824134095727,0.01458333333333334,1.0,0.03567815473379013,0.02675861605034259,0.18371493499128017,0.0,0.004538587582236842,0.0,0.01357050989317973,0.0,0.009291331232026672,0.0,0.1370328143152095,0.1027746107364071,1933.8724199809546,20.0555555555556,1.5387098288594308,0.0,0.8948354570363032,0.1369729861111111,0.7666666666666667,1796.8994338698435,2378.732642866923,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,0.0,0.0,19.699199731801137,51.66666666666668,46.10666666666668,0.0,50.669834753212356,0.0,0.0,0.0,19.699199731801137,47.92352743680612,50.669834753212356,46.550373778602996,12.43753247303448,20.031965368371996,-3.096702219587873e-05,-0.25000000000000006,1110.112502917611,-1381.4044119624473,0.0,0.0,586.7923108369888,0.0,4.0,0.05173585998752633,0.0,0.0,0.9627231778150942,263.9984568888889,-29.14781593788549,0.23411971835862982,9.912395137329925,0.0033337073453063976,89.46194942666989,1.2202716825733644
2025-01-01 06:00:00,2.410725085359234,0.8139463282327123,0.0,2.410725085359234,0.8139463282327123,0.0,0.023212458741430977,0.7499689733333335,0.5554501869196024,1.0320934663648675,0.05,0.0,0.0,0.13269647467898524,0.6666665202203936,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.36742986998256033,0.0,0.00512045778508772,0.0,0.018092000956343262,0.0,0.011091684031728315,0.0,0.13926835846409077,0.10445126884806806,1981.089486602487,20.0555555555556,1.5424888916454642,0.0,0.8980981538648678,0.1339953125,0.75,1847.0941741024872,2461.113843955028,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,749.9689733333333,0.3,21.922415102395583,51.66666666666668,46.10666666666668,0.0,51.425603576414765,0.09657271709267677,255.54300983566844,749.9689733333333,21.922415102395583,50.989747181310456,51.42946997614917,50.7679525840239,12.43753247303448,19.906589750912065,-0.0387272498134689,0.3,1314.539902186141,-1325.1108555983262,0.0,0.0,687.1322046178745,0.0,3.35,0.05142008753106873,0.0,0.0,0.9568471478656425,221.09870764444443,-28.570933435894446,0.2379881302847503,9.887279041759019,0.0033621540549301303,33.71899426698311,1.2207741132543446
2025-01-01 07:00:00,2.376253213054555,0.9224219144432338,0.0,2.376253213054555,0.9224219144432338,0.0,0.04014641928171937,0.6249741444444445,0.4742790687026504,1.1868535806257405,0.05,0.0,0.0,0.14120690249489629,0.7666316786150043,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.26663996370287396,0.0,0.004771335663377193,0.0,0.03537508361834218,0.0,0.019363235006581332,0.0,0.1486334758445394,0.1114751068834045,2232.196968103093,20.0555555555556,1.7802834432284953,0.0,1.0290368792368516,0.15781670138888887,0.8833333333333333,2074.380266714204,2357.095448898955,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,624.9741444444445,0.25,21.746858012698695,51.66666666666668,46.10666666666668,0.0,51.4697171839027,0.23448039591773048,637.0951590040975,624.9741444444445,21.746858012698695,50.68083551221567,51.46990207368164,50.28620978659322,12.43753247303448,19.822780274749295,-0.03293303368056103,-0.55,1420.3732907523126,-1413.8107492374847,0.0,0.0,627.3607975051141,3.8482943436330306,3.0,0.05260028389194556,0.0,0.0,0.9788087503452977,197.99884266666666,-25.373725618409516,0.23987051075948868,9.860212881908096,0.0033715439668609752,32.7677826224719,1.2211157566237987
2025-01-01 08:00:00,2.510283682889006,1.0193783230202504,0.0,2.510283682889006,1.0193783230202504,0.0,0.06759665436252647,0.8332988592592595,0.2426650871994111,1.316723082067809,0.05,0.0,0.0,0.15427590026009658,0.8505190894268204,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0036075952576754386,0.0,0.06398905910485105,0.0,0.0369638868526156,0.0,0.16506774634442342,0.12380080975831752,2413.138731134414,20.0555555555556,1.9631616749423306,0.0,1.1380626654011423,0.17866041666666665,1.0,2234.4783144677476,2234.4783144677476,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,833.2988592592593,0.3333333333333333,21.192285314126902,51.66666666666668,46.10666666666668,0.0,51.220740479026446,0.3309377445771328,892.3444412422539,833.2988592592593,21.192285314126902,50.13226823563002,51.220740479026446,49.58803211393182,12.43753247303448,20.067274759266684,0.0,-1.4,1371.2281370125895,-1553.004596967173,0.0,0.0,496.7058419844946,260.3742333628739,3.0,0.0547227096248121,0.0,0.0,1.0183037630253702,197.99884266666666,14.388160860854013,0.2373785232310755,9.990338572799022,0.003386382348417547,54.405888440690404,1.2206587530440478
2025-01-01 09:00:00,1.3671023507304634,0.7313928102633945,0.0,1.3671023507304636,0.7313928102633946,0.0,0.07130520381217534,0.12499482888888891,0.25188559841058467,0.8689167196188147,0.05,0.0,0.0,0.15554472261486704,0.5612647543151943,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002909351014254386,0.0,0.06839585279792096,0.0,0.0444926349240952,0.0,0.16675950948411736,0.12506963211308797,1590.352105250213,20.0555555555556,1.3081456620575371,0.0,0.7498097751743703,0.11910694444444443,0.6666666666666666,1471.2451608057684,2227.9875852819873,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3590.4141822222223,124.9948288888889,0.05,21.112652023151018,51.66666666666668,46.10666666666668,0.0,51.348514321242575,0.1416965176879981,383.02078715599043,124.9948288888889,21.112652023151018,49.87177305874214,51.348514321242575,49.13340242749192,12.43753247303448,19.917933894475386,-0.04304470595151919,-0.85,719.6473105658725,-1472.4766538943147,0.0,0.0,509.5164792255385,653.211415243176,3.0,0.053641255732527045,0.0,0.0,0.9981796029535709,197.99884266666666,92.25537998443592,0.24210339906787898,9.963649109303965,0.003419291615893548,106.71697110465213,1.2218712225908988
