Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 03:03:00,0.419125894876408,0.16129365620178954,0.15183783783783783,0.006985431581273466,0.002688227603363159,0.0025306306306306305,0.012471568435747924,0.20303713894066008,0.15361718750000003,0.05,0.0,0.15183783783783783,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,On,2717.772896865556,23.388888888888914,0.9250000000000003,1552.0280461899997,4.449928384384384,0.15361718750000003,1,4116.183755555556,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.62903327000646,51.666666666666686,46.10666666666668,0.0,47.41813137791072,0.0,0.0,0.0,100.98286448438509,47.478976145605955,47.50939852945357,47.41813137791072,12.43753247303448,23.390187364673423,0.0,8.795385504194169,1.1,9.236100170605994,1982.1568777137124,95.72157704999881,-994.1240845814284,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03401867087823234,0.0,0,0.6330340877842545,65.99961422222222,-9.307292701322822,0.16495748316548708,10.907134974051733,0.002879450126771576,12.706009737803438,1.2079554529225753,0.14256096829460618,-1438.270432121318,-18.036037018682972
2025-01-01 03:04:00,0.419125894876408,0.16129365620178954,0.15183783783783783,0.006985431581273466,0.002688227603363159,0.0025306306306306305,0.012471568435747924,0.20303713894066008,0.15361718750000003,0.05,0.0,0.15183783783783783,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,On,2717.772896865556,23.388888888888914,0.9250000000000003,1552.0280461899997,4.449928384384384,0.15361718750000003,1,4116.183755555556,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.51668385444502,51.666666666666686,46.10666666666668,0.0,47.40393141909411,0.0,0.0,0.0,100.80731852257034,47.46554994654768,47.49635921027448,47.40393141909411,12.43753247303448,23.418609886764706,0.0,8.822292907774411,1.1,9.236100170605994,1979.6479964430553,89.02436127875103,-996.1932349589007,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03404606407187409,0.0,0,0.6335438321364243,65.99961422222222,-9.747023594507539,0.16467984519492387,10.919880771477875,0.0028795387506909006,12.662032304903075,1.2078396203893222,0.14267926919543727,-1444.4971243634363,-18.506560547812374
2025-01-01 03:05:00,0.419125894876408,0.16129365620178954,0.15183783783783783,0.006985431581273466,0.002688227603363159,0.0025306306306306305,0.012471568435747924,0.20303713894066008,0.15361718750000003,0.05,0.0,0.15183783783783783,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,On,2717.772896865556,23.388888888888914,0.9250000000000003,1552.0280461899997,4.449928384384384,0.15361718750000003,1,4116.183755555556,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.4061497311987,51.666666666666686,46.10666666666668,0.0,47.38975669820042,0.0,0.0,0.0,100.63460895499796,47.452147087241556,47.48334228176213,47.38975669820042,12.43753247303448,23.446379254752756,0.0,8.84803701502205,1.1,9.236100170605994,1977.2205074272563,82.60810729528066,-998.2164802696085,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03407281659333202,0.0,0,0.6340416545845049,65.99961422222222,-10.151267299598892,0.16440919651812644,10.931468243812944,0.002879627076339026,12.618875071370336,1.2077264698804455,0.142792363810041,-1450.4614970414666,-18.958441853252417
2025-01-01 03:06:00,0.419125894876408,0.16129365620178954,0.15183783783783783,0.006985431581273466,0.002688227603363159,0.0025306306306306305,0.012471568435747924,0.20303713894066008,0.15361718750000003,0.05,0.0,0.15183783783783783,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,On,2717.772896865556,23.388888888888914,0.9250000000000003,1552.0280461899997,4.449928384384384,0.15361718750000003,1,4116.183755555556,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.29735543484969,51.666666666666686,46.10666666666668,0.0,47.37560681411462,0.0,0.0,0.0,100.46461786695264,47.43876719057414,47.47034737880391,47.37560681411462,12.43753247303448,23.473523216434803,0.0,8.87266936484981,1.1,9.236100170605994,1974.870046486767,76.58361321910388,-1000.1957292315487,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03409895595395912,0.0,0,0.6345280670716085,65.99961422222222,-10.522479278147742,0.1641452256627689,10.943527630548196,0.0028797151091851966,12.57650356091452,1.2076158869241918,0.14290049065076507,-1456.174591597631,-19.26984137326481
2025-01-01 03:07:00,0.419125894876408,0.16129365620178954,0.15183783783783783,0.006985431581273466,0.002688227603363159,0.0025306306306306305,0.012471568435747924,0.20303713894066008,0.15361718750000003,0.05,0.0,0.15183783783783783,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,On,2717.772896865556,23.388888888888914,0.9250000000000003,1552.0280461899997,4.449928384384384,0.15361718750000003,1,4116.183755555556,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.1902296461076,51.666666666666686,46.10666666666668,0.0,47.36148138236231,0.0,0.0,0.0,100.29723382204313,47.4254098951094,47.457374151482945,47.36148138236231,12.43753247303448,23.50006799005364,0.0,8.896248007226893,1.1,9.236100170605994,1972.5925329124755,70.54282433117396,-1002.132787890311,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03412450813034997,0.0,0,0.6350035529814014,65.99961422222222,-10.862934193677184,0.1638876392070273,10.955265654699033,0.002879802854469925,12.534885210901141,1.2075077633917282,0.1430039155235377,-1461.6490540193547,-19.83616783947115
2025-01-01 03:08:00,0.419125894876408,0.16129365620178954,0.15183783783783783,0.006985431581273466,0.002688227603363159,0.0025306306306306305,0.012471568435747924,0.20303713894066008,0.15361718750000003,0.05,0.0,0.15183783783783783,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,On,2717.772896865556,23.388888888888914,0.9250000000000003,1552.0280461899997,4.449928384384384,0.15361718750000003,1,4116.183755555556,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.08470491976985,51.666666666666686,46.10666666666668,0.0,47.347380034195716,0.0,0.0,0.0,100.13235143714039,47.41207485422732,47.44442226424313,47.347380034195716,12.43753247303448,23.52603836483129,0.0,8.918800033394227,1.1,9.236100170605994,1970.3841488187022,65.02840099201899,-1004.0293661763518,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03414949766661012,0.0,0,0.635468569041177,65.99961422222222,-11.174740001409756,0.1636361605256538,10.966695557075441,0.0028798903172176215,12.493989245266778,1.2074019970777736,0.14310276733063204,-1466.8904235687344,-20.10922162924632
2025-01-01 03:09:00,0.419125894876408,0.16129365620178954,0.15183783783783783,0.006985431581273466,0.002688227603363159,0.0025306306306306305,0.012471568435747924,0.20303713894066008,0.15361718750000003,0.05,0.0,0.15183783783783783,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,On,2717.772896865556,23.388888888888914,0.9250000000000003,1552.0280461899997,4.449928384384384,0.15361718750000003,1,4116.183755555556,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,63.98071743299859,51.666666666666686,46.10666666666668,0.0,47.333302415739624,0.0,0.0,0.0,99.9698709890603,47.39876173531916,47.431491395108935,47.333302415739624,12.43753247303448,23.551457794008485,0.0,8.940390921289323,1.1,9.236100170605994,1968.2413200519482,59.49618094073571,-1005.8870839907503,-0.0,-0.0,267.81535813090767,0.0,1.0,0.034173947768873836,0.0,0,0.6359235470806819,65.99961422222222,-11.45985095376522,0.16339052863575612,10.97782986492578,0.0028799775022483936,12.453786557039418,1.2072984913127114,0.1431973422623777,-1471.9132324521004,-20.61863279716367
2025-01-01 03:10:00,0.419125894876408,0.16129365620178954,0.15183783783783783,0.006985431581273466,0.002688227603363159,0.0025306306306306305,0.012471568435747924,0.20303713894066008,0.15361718750000003,0.05,0.0,0.15183783783783783,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,On,2717.772896865556,23.388888888888914,0.9250000000000003,1552.0280461899997,4.449928384384384,0.15361718750000003,1,4116.183755555556,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,63.87820675201039,51.666666666666686,46.10666666666668,0.0,47.3192481871928,0.0,0.0,0.0,99.80969805001624,47.38547021903487,47.418581234955916,47.3192481871928,12.43753247303448,23.576348481008047,0.0,8.961045100412214,1.1,9.236100170605994,1966.1606985330086,54.43334240531544,-1007.7074768565825,-0.0,-0.0,267.81535813090767,0.0,1.0,0.034197880392722674,0.0,0,0.6363688956588395,65.99961422222222,-11.720079606872773,0.16315049713340904,10.988680437971738,0.0028800644141890705,12.414249599657499,1.2071971546035738,0.14328775569359914,-1476.7225381790875,-20.87216560559685
2025-01-01 03:11:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,63.78255055673087,51.666666666666686,46.10666666666668,0.0,47.372199998579084,0.0,0.0,0.0,99.66023524489198,47.37219999857909,47.37219999857909,47.372199998579084,12.43753247303448,23.600731459283143,0.0,8.980821463379591,1.1,9.236100170605994,-753.6337508464286,-1502.6761596522097,-1009.4920011697963,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03422131632409579,0.0,0,0.636805001569363,65.99961422222222,-11.957107807540126,0.16291583321313274,10.999258511067405,0.002880151057483516,12.375352286357472,1.2070979003015079,0.14337427306230707,-1481.3314819091474,-21.344677743062135
2025-01-01 03:12:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,63.945772618042405,51.666666666666686,46.10666666666668,0.0,47.35814826389375,0.0,0.0,0.0,99.91526971569125,47.35894964998357,47.35935034302849,47.35814826389375,12.43753247303448,23.52662475151118,0.0,8.887940386742132,1.1,9.236100170605994,-745.2870997283459,-1478.8443441765314,-1004.0722055183959,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03415006179600355,0.0,0,0.6354790666040371,65.99961422222222,-9.030252340857725,0.16365000752173348,10.966867745794918,0.002880237436402277,12.455371295933492,1.2073993577682727,0.14296748368432471,-1459.719557727492,-19.12478644903939
2025-01-01 03:13:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.10199001023744,51.666666666666686,46.10666666666668,0.0,47.344061074211815,0.0,0.0,0.0,100.159359390996,47.34566539322365,47.34646755272957,47.344061074211815,12.43753247303448,23.45509469734807,0.0,8.799606487512671,1.1,9.236100170605994,-737.620262792793,-1456.6621337117556,-998.8518127093103,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03408121062378229,0.0,0,0.6341978543204657,65.99961422222222,-6.583808214390604,0.16436238821474503,10.936608698046912,0.0028803243521408907,12.532352667303964,1.207690474001234,0.1425795327312976,-1439.246731278585,-17.415402433170676
2025-01-01 03:14:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.25172469035547,51.666666666666686,46.10666666666668,0.0,47.32993997368278,0.0,0.0,0.0,100.39331982868043,47.33234868346702,47.33355303835914,47.32993997368278,12.43753247303448,23.385948223602103,0.0,8.715450379955309,1.1,9.236100170605994,-730.4543297394667,-1435.6763300839543,-993.8156224380119,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03401458426621676,0.0,0,0.6329580423467748,65.99961422222222,-4.454065432362562,0.1650545427214224,10.906762639699465,0.002880411783988144,12.606521293073097,1.207972020447825,0.14220894565215253,-1419.8159289145362,-15.86040116941804
2025-01-01 03:15:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.39540620081291,51.666666666666686,46.10666666666668,0.0,47.31578639140947,0.0,0.0,0.0,100.61782218877018,47.31900086744871,47.320608105468324,47.31578639140947,12.43753247303448,23.31902659101044,0.0,8.635188057627351,1.1,9.236100170605994,-723.4034882382963,-1415.7946592502637,-988.9510758514447,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03395003634974672,0.0,0,0.6317569069006769,65.99961422222222,-2.2677705177593666,0.16572773974298738,10.877253855919513,0.0028804997127734972,12.678061638591732,1.2082446305687826,0.14185460313860662,-1401.351438310739,-14.44322093952477
2025-01-01 03:16:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.53337452019265,51.666666666666686,46.10666666666668,0.0,47.30160166181177,0.0,0.0,0.0,100.83339768780101,47.3056232026695,47.30763397309837,47.30160166181177,12.43753247303448,23.254204350889204,0.0,8.558577673467058,1.1,9.236100170605994,-716.6817322387998,-1396.9228239540996,-984.248147557019,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03388745187325828,0.0,0,0.6305923079918856,65.99961422222222,-0.24894281268834817,0.16638294981358615,10.849627924272873,0.002880588120591599,12.747118731600143,1.2085088036687746,0.14151555561631546,-1383.7885494467273,-13.134274507372297
2025-01-01 03:17:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.66595335039537,51.666666666666686,46.10666666666668,0.0,47.28738704436158,0.0,0.0,0.0,101.04055210999277,47.2922168760022,47.29463179182251,47.28738704436158,12.43753247303448,23.191362050095826,0.0,8.48540932454116,1.1,9.236100170605994,-710.2533443249353,-1378.9852524843218,-979.6973418912692,-0.0,-0.0,267.81535813090767,0.0,1.0,0.033826721009129465,0.0,0,0.6294622019006822,65.99961422222222,1.6286394354262512,0.16702111187600543,10.822216862017926,0.0028806769905342254,12.813831085562992,1.2087650158536238,0.14119098107414654,-1367.0709706751536,-11.914281809168124
2025-01-01 03:18:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.79343422622368,51.666666666666686,46.10666666666668,0.0,47.27314372717137,0.0,0.0,0.0,101.2397409784745,47.278783007072924,47.2816026470237,47.27314372717137,12.43753247303448,23.130392156604458,0.0,8.415496675541485,1.1,9.236100170605994,-704.1050931317112,-1361.9181736452463,-975.2901119013128,-0.0,-0.0,267.81535813090767,0.0,1.0,0.0337677448938723,0.0,0,0.6283647489326779,65.99961422222222,3.369660638693844,0.1676430706588984,10.795769198164987,0.0028807663066442142,12.878323420062838,1.2090136957321673,0.14088015018842379,-1351.1487325351063,-10.769441110139859
2025-01-01 03:19:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,64.91608455627873,51.666666666666686,46.10666666666668,0.0,47.25887283408345,0.0,0.0,0.0,101.43138211918553,47.26532265494363,47.26854756537373,47.25887283408345,12.43753247303448,23.07119606946061,0.0,8.348671379801212,1.1,9.236100170605994,-698.2213647512723,-1345.6665171122072,-971.0186317131327,-0.0,-0.0,267.81535813090767,0.0,1.0,0.033710432810235925,0.0,0,0.6272982609821748,65.99961422222222,4.981908830952619,0.1682496034827454,10.770233971744332,0.0028808560538206985,12.940710202655676,1.2092552364643985,0.14058240324317575,-1335.9767788690526,-9.689738243154535
2025-01-01 03:20:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,65.0341513160455,51.666666666666686,46.10666666666668,0.0,47.24457542998741,0.0,0.0,0.0,101.6158614313211,47.25183682312414,47.25546751969251,47.24457542998741,12.43753247303448,23.013682747384127,0.0,8.284779243122708,1.1,9.236100170605994,-692.5869508593273,-1330.1817066278506,-966.8756884680175,-0.0,-0.0,267.81535813090767,0.0,1.0,0.033654700918196064,0.0,0,0.6262611779178708,65.99961422222222,6.47337947778259,0.1688414314766678,10.744769390111195,0.002880946217748417,13.001097244093646,1.209490001239381,0.14029713438826305,-1321.5139872046032,-8.66771942324749
2025-01-01 03:21:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,65.14786383694597,51.666666666666686,46.10666666666668,0.0,47.230252525323856,0.0,0.0,0.0,101.79353724522808,47.23832646381694,47.24236343306349,47.230252525323856,12.43753247303448,22.9577676735598,0.0,8.22367755705848,1.1,9.236100170605994,-687.1871737637858,-1315.4201580968931,-962.8546000466652,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03360047130153212,0.0,0,0.6252520498411559,65.99961422222222,7.852068151971562,0.1694192278385999,10.720922996568667,0.002881036784837959,13.059582897104303,1.2097183274010628,0.14002378082437625,-1307.7224771339547,-7.697680962938517
2025-01-01 03:22:00,0.265508707376408,0.16129365620178954,0.0,0.004425145122940134,0.002688227603363159,0.0,0.012471568435747924,0.20303713894066008,0.0,0.05,0.0,0.0,0.0,0.1467103228684562,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.00407309141995614,0.0,On,0.008398477015791784,0,On,0.007423375116051755,0,On,0.19561376382460832,0.1467103228684562,On,0,0,Off,Off,0.0,23.388888888888914,0.0,0.0,0.0,0.0,0,0.0,4116.183755555556,Off,0.0,24.388888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2839.859066666667,Off,0.0,0,65.25743586532828,51.666666666666686,46.10666666666668,0.0,47.21590507997348,0.0,0.0,0.0,101.96474353957544,47.224792481582654,47.22923618238724,47.21590507997348,12.43753247303448,22.903372091919017,0.0,8.16523321382159,1.1,9.236100170605994,-682.0080898382989,-1301.3422400113143,-958.9491535229945,-0.0,-0.0,267.81535813090767,0.0,1.0,0.03354767126991622,0.0,0,0.6242695240990837,65.99961422222222,9.125705553787789,0.1699836236763582,10.69706623062092,0.0028811277421742416,13.116258934053928,1.2099405294809524,0.1397618152769307,-1294.5671116699496,-6.775128341364802
