Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3531403171625922,0.16129365620178954,0.08604144144144144,0.3531403171625922,0.16129365620178954,0.08604144144144144,0.013053438638598803,0.20303713894066008,0.08704973958333335,0.05,0.0,0.08604144144144144,0.0,0.1467103228684562,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.004654961622807018,0.0,0.008398477015791784,0.0,0.007423375116051755,0.0,0.19561376382460832,0.1467103228684562,0.0,0.0,1540.071308223815,23.388888888888914,0.5241666666666668,879.4825595076666,2.5216260844844838,0.08704973958333335,0.5666666666666667,2332.504128148148,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,0.0,0.0,71.0599673231602,51.66666666666668,46.10666666666668,0.0,49.62635002785988,0.0,0.0,0.0,111.0311989424378,49.65952311610566,49.67610966022856,49.62635002785988,12.43753247303448,23.17479105360247,-0.03912250624584459,7.520178407404765,2.8,9.236100170605994,833.8716574049156,-759.6004340915576,-974.2564984046436,0.0,0.0,268.39722833375856,0.0,1.0,0.0366871180334609,0.0,0.0,0.6826897023953322,65.99961422222222,-0.3403807480145062,0.1669992996370984,10.810210953690868,0.0028769616437856185,-5.47977273978051,1.2087780228127276,0.2671334860723423,-1643.6243469199924,4.54135332076821
2025-01-01 01:00:00,0.3425500492075484,0.16129365620178954,0.07591891891891892,0.34255004920754833,0.16129365620178954,0.07591891891891892,0.012704316516888275,0.20303713894066008,0.07680859375000001,0.05,0.0,0.07591891891891892,0.0,0.1467103228684562,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.00430583950109649,0.0,0.008398477015791784,0.0,0.007423375116051755,0.0,0.19561376382460832,0.1467103228684562,0.0,0.0,1358.886448432778,23.388888888888914,0.46250000000000013,776.0140230949999,2.224964192192192,0.07680859375000001,0.5,2058.091877777778,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,0.0,0.0,69.10573960222088,51.66666666666668,46.10666666666668,0.0,48.747106497966335,0.0,0.0,0.0,107.97771812847013,48.78600350266352,48.80545200501212,48.747106497966335,12.43753247303448,23.02943019380514,-0.065572870636659,7.686143675654973,2.5,9.236100170605994,698.3858981380607,-599.4100949736471,-930.3588135605648,0.0,0.0,268.04810621204797,0.0,1.0,0.034766995118544544,0.0,0.0,0.6469592277325057,65.99961422222222,1.810157053799499,0.1683783383641239,10.745436420994704,0.002875222658669778,-0.48555952312521117,1.2094311067696006,0.21024107563571526,-1378.666671905745,3.242553837097891
2025-01-01 02:00:00,0.37327348670754834,0.16129365620178954,0.10628648648648649,0.37327348670754834,0.16129365620178954,0.10628648648648648,0.012704316516888275,0.20303713894066008,0.10753203125000002,0.05,0.0,0.10628648648648649,0.0,0.1467103228684562,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.00430583950109649,0.0,0.008398477015791784,0.0,0.007423375116051755,0.0,0.19561376382460832,0.1467103228684562,0.0,0.0,1902.4410278058892,23.388888888888914,0.6475000000000002,1086.4196323329998,3.114949869069069,0.10753203125000002,0.7,2881.3286288888894,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,0.0,0.0,66.6986339932245,51.66666666666668,46.10666666666668,0.0,47.906409493422466,0.0,0.0,0.0,104.21661561441329,47.94027023980222,47.9572006129921,47.906409493422466,12.43753247303448,23.08096661790673,-0.041770917412331104,8.39731708966065,1.6500000000000001,9.236100170605994,1233.816021825512,-226.8094311697737,-935.924762214408,0.0,0.0,268.04810621204797,0.0,1.0,0.03336742690607333,0.0,0.0,0.6209154593017859,65.99961422222222,-0.7483499780172075,0.1679451597627418,10.76973691271956,0.002876866816752176,8.581258069592819,1.2092193157228555,0.14803617162194124,-1303.276628143815,-9.952435358958562
2025-01-01 03:00:00,0.36792016570974134,0.16129365620178954,0.10122522522522522,0.36792016570974134,0.16129365620178954,0.10122522522522522,0.012471568435747924,0.20303713894066008,0.10241145833333336,0.05,0.0,0.10122522522522522,0.0,0.1467103228684562,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.00407309141995614,0.0,0.008398477015791784,0.0,0.007423375116051755,0.0,0.19561376382460832,0.1467103228684562,0.0,0.0,1811.8485979103707,23.388888888888914,0.6166666666666669,1034.6853641266666,2.966618922922923,0.10241145833333336,0.6666666666666666,2744.1225037037034,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,0.0,0.0,64.22553050375434,51.66666666666668,46.10666666666668,0.0,47.09631232724794,0.0,0.0,0.0,100.35239141211618,47.123520788631225,47.13712501932287,47.09631232724794,12.43753247303448,23.18613283464681,-0.036955322910451116,8.385714146928397,1.6500000000000001,9.236100170605994,1107.0621680310396,-533.214273708475,-969.7560640628249,0.0,0.0,267.81535813090767,0.0,1.0,0.034417219770311085,0.0,0.0,0.6404504573196065,65.99961422222222,-2.845723947414004,0.1670676848418081,10.81882618009567,0.0028799748227694446,-5.515566541657573,1.208788182285119,0.18051858890633984,-1556.5532025007362,-11.346435334405458
2025-01-01 04:00:00,0.3474378740430747,0.16129365620178954,0.11969458444525728,0.3474378740430747,0.16129365620178954,0.11969458444525728,0.012471568435747924,0.20303713894066008,0.08192916666666668,0.05,0.03871440426507711,0.08098018018018018,0.0,0.1467103228684562,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.00407309141995614,0.0,0.008398477015791784,0.0,0.007423375116051755,0.0,0.19561376382460832,0.1467103228684562,0.0,0.0,1449.4788783282966,23.388888888888914,0.49333333333333346,827.7482913013332,2.373295138338338,0.08192916666666668,0.5333333333333333,2195.298002962963,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,879.2133333333333,0.0,65.20786898093799,51.66666666666668,46.10666666666668,0.0,47.349838767366045,0.0,0.0,879.2133333333333,101.8872952827156,47.383517375060556,47.40035667890781,47.349838767366045,12.43753247303448,23.136506262911332,-0.03388896780141977,8.025324226532252,0.55,9.236100170605994,672.875218342833,-640.3768713163955,-1045.1920199867116,0.0,0.0,267.81535813090767,0.0,1.0,0.035191363036267354,0.0,0.0,0.6548560488235512,65.99961422222222,0.7730018703403976,0.16722922300665224,10.788472339341487,0.002875562067180628,10.600270445977195,1.2084266779294188,0.1635177449948241,-1462.1089539049815,-6.0162087127473765
2025-01-01 05:00:00,0.36582537541368876,0.16129365620178954,0.09869459459459458,0.36582537541368876,0.16129365620178954,0.09869459459459459,0.012937064598028626,0.20303713894066008,0.09985117187500002,0.05,0.0,0.09869459459459458,0.0,0.1467103228684562,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.004538587582236842,0.0,0.008398477015791784,0.0,0.007423375116051755,0.0,0.19561376382460832,0.1467103228684562,0.0,0.0,1766.5523829626113,23.388888888888914,0.6012500000000002,1008.8182300234998,2.892453449849849,0.09985117187500002,0.65,2675.519441111111,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,0.0,0.0,78.84969103805771,51.66666666666668,46.10666666666668,0.0,52.397676541233196,0.0,0.0,0.0,123.20264224696517,52.43365061551962,52.45163765266284,52.397676541233196,12.43753247303448,23.04563900188666,-0.06653910655682112,8.193271451280992,-0.25000000000000006,9.236100170605994,960.4186837452314,-563.7876837618404,-1078.3512550707162,0.0,0.0,268.2808542931883,0.0,1.0,0.03515933338524888,0.0,0.0,0.65426002727447,65.99961422222222,3.9367015601477666,0.1687570295706743,10.757289081604435,0.0028873721229638323,15.325892724129723,1.2081820196167985,0.14463590995819528,-1561.6891720286044,-10.916741756735844
2025-01-01 06:00:00,0.3766483914498729,0.16129365620178954,0.10881711711711711,0.3766483914498729,0.16129365620178954,0.10881711711711711,0.013518934800879503,0.20303713894066008,0.11009231770833335,0.05,0.0,0.10881711711711711,0.0,0.1467103228684562,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.00512045778508772,0.0,0.008398477015791784,0.0,0.007423375116051755,0.0,0.19561376382460832,0.1467103228684562,0.0,0.0,1947.7372427536486,23.388888888888914,0.6629166666666669,1112.2867664361663,3.189115342142142,0.11009231770833335,0.7166666666666667,2949.9316914814817,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,0.0,0.0,76.11849446623118,51.66666666666668,46.10666666666668,0.0,51.440566080936925,0.0,0.0,0.0,118.93514760348623,51.46884929374532,51.482990900149524,51.440566080936925,12.43753247303448,23.09897488097379,-0.037728419470752485,7.758897329674719,0.3,9.236100170605994,1166.0469743864298,-562.0041614306265,-1051.2749590263377,0.0,0.0,268.8627244960393,0.0,1.0,0.03509288748867703,0.0,0.0,0.6530235733967178,65.99961422222222,0.7219661630797916,0.1681113025488988,10.778759156149109,0.0028856979374505287,-7.293135306222336,1.2079654578171692,0.17048375123728984,-1670.1481890089901,-4.142738857802828
2025-01-01 07:00:00,0.37629926932816243,0.16129365620178954,0.10881711711711711,0.3762992693281624,0.16129365620178954,0.10881711711711711,0.013169812679168977,0.20303713894066008,0.11009231770833335,0.05,0.0,0.10881711711711711,0.0,0.1467103228684562,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.004771335663377193,0.0,0.008398477015791784,0.0,0.007423375116051755,0.0,0.19561376382460832,0.1467103228684562,0.0,0.0,1947.7372427536486,23.388888888888914,0.6629166666666669,1112.2867664361663,3.189115342142142,0.11009231770833335,0.7166666666666667,2949.9316914814817,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,0.0,0.0,73.51422113151104,51.66666666666668,46.10666666666668,0.0,50.506173374445076,0.0,0.0,0.0,114.86597051798599,50.53607767112347,50.55102981946268,50.506173374445076,12.43753247303448,23.13675514696422,-0.040623479310684434,7.629023441264138,-0.55,9.236100170605994,1095.6881457667228,-759.2696512219204,-1121.5340953138975,0.0,0.0,268.5136023743287,1.3654030604801826,1.0,0.03591892623678884,0.0,0.0,0.6683948583965678,65.99961422222222,0.9713959526431782,0.16772632850506392,10.795155425256388,0.002885624519887263,11.973930284925776,1.2078115933931486,0.17304935477060543,-1869.3810542730457,-2.175363385041112
2025-01-01 08:00:00,0.42542245618685925,0.17689141739643413,0.14500089075156358,0.42542245618685925,0.17689141739643413,0.14500089075156358,0.02945463228041395,0.23843579265644524,0.10753203125000002,0.05,0.03871440426507711,0.10628648648648649,0.0,0.1623080840631008,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0036075952576754386,0.0,0.02584703702273851,0.0,0.022025013905644118,0.0,0.2164107787508011,0.1623080840631008,0.0,0.0,1902.4410278058892,23.388888888888914,0.6475000000000002,1086.4196323329998,3.114949869069069,0.10753203125000002,0.7,2881.3286288888894,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,879.2133333333333,0.0,70.83310818968776,51.66666666666668,46.10666666666668,0.0,49.70199852608483,0.2283954506305988,592.5842916063086,879.2133333333333,110.67673154638715,49.5512953912705,49.74416814465838,49.43377420528978,12.43753247303448,23.1749742937482,-0.03932320300900845,7.074950587823578,-1.4,9.236100170605994,1044.5942757647379,-969.4316262727914,-1201.0774004828381,0.0,0.0,318.7412846465253,99.30361084572468,1.0,0.03696740724359801,0.0,0.0,0.6879054448060226,65.99961422222222,24.489363795161303,0.16807270544969183,10.827856612007146,0.0028968932738221717,44.69290842498849,1.2082149803840287,0.18407634707351833,-2062.908307044477,7.057048438685907
2025-01-01 09:00:00,0.5533740891406151,0.2281225577219404,0.060735135135135135,0.5533740891406151,0.2281225577219404,0.060735135135135135,0.08565905102279107,0.35626816311782405,0.06144687500000001,0.05,0.0,0.060735135135135135,0.0,0.21353922438860706,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.002909351014254386,0.0,0.0827497000085367,0.0,0.07154919726634788,0.0,0.28471896585147616,0.21353922438860706,0.0,0.0,1087.1091587462224,23.388888888888914,0.3700000000000001,620.8112184759998,1.7799713537537536,0.06144687500000001,0.4,1646.4735022222224,4116.183755555556,0.0,24.388888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2839.859066666667,0.0,0.0,71.16507364404926,51.66666666666668,46.10666666666668,0.0,51.29019244830623,0.07757431349699502,212.7225662176493,0.0,111.19542756882697,49.56312018730421,51.29019244830623,48.699584056803204,12.43753247303448,23.078666583094897,-0.04231513914126316,6.654441145213994,-0.85,9.236100170605994,499.82770786768316,-1153.4499632882066,-1148.9550123109075,0.0,0.0,487.99650075323405,286.41513538924505,1.0,0.03637227232076307,0.0,0.0,0.6768309176931354,65.99961422222222,73.67706067913419,0.17066192095708949,10.81859479325807,0.002923225487293601,81.28195732166998,1.2091948942482307,0.1807298666717398,-1791.8042975997491,17.54311583554289
