Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,76.17133625192993,51.666666666666686,46.10666666666668,0.0,50.67190647369552,0.0,0.0,0.0,119.0177128936405,49.0339908548329,50.67190647369552,48.21503304540159,12.43753247303448,20.694808714648318,0.0,-1.1125533337501912,2.4569724354050386,2.8,9.236100170605994,-1100.272991871994,2326.414159905529,-279.80557069308844,-1559.7782073781943,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06688336822944421,0.0,0,0.8655405017956349,65.99961422222222,-79.9326624919791,0.18660650754202468,9.569321708032806,0.0027712431917869397,-30.01445994649898,1.2155645575816618,0.4530695454719999,2310.1639011112634,16.25025879426537,0.18899676696398296,84.48917062390461,-364.29474131699305
2025-01-01 00:01:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,76.42850002989996,51.666666666666686,46.10666666666668,0.0,50.654095411776076,0.0,0.0,0.0,119.41953129671869,49.01816682851984,50.654095411776076,48.200202536891716,12.43753247303448,20.583080821338886,0.0,-0.75763424425533,2.3763469734349343,2.8,9.236100170605994,-1087.7899680045757,2116.193762336592,-254.3237062503298,-1545.657865170893,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06669429926924278,0.0,0,0.8630937523716923,65.99961422222222,-81.56998083186217,0.1884351488149235,9.54212683375043,0.002771098513054289,-29.733906073858456,1.219579203136717,0.4530695454719999,2100.602216343018,15.591545993573874,0.18968288136523373,104.72638278518224,-359.05008903551203
2025-01-01 00:02:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,76.67630344840487,51.666666666666686,46.10666666666668,0.0,50.63622894444149,0.0,0.0,0.0,119.8067241381326,49.002289378352216,50.63622894444149,48.185319595307575,12.43753247303448,20.474788007965067,0.0,-0.43522468708924456,2.2988397720088747,2.8,9.236100170605994,-1075.8916719264594,1925.2924456641513,-228.11560347770688,-1532.020243634547,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06651087150043813,0.0,0,0.8607200058446068,65.99961422222222,-83.30930629009191,0.1896885216224507,9.492735451176912,0.0027709556584816194,-29.461362183271866,1.2200291057060861,0.4530695454719999,1910.235758226408,15.056687437743424,0.19034012811515683,124.31530715495377,-352.43091063266064
2025-01-01 00:03:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,76.91531336427032,51.666666666666686,46.10666666666668,0.0,50.618309135089454,0.0,0.0,0.0,120.18017713167237,48.98636044887481,50.618309135089454,48.1703861057675,12.43753247303448,20.369720957668896,0.0,-0.14228573825424912,2.2245810720726467,2.8,9.236100170605994,-1064.640733599609,1751.8429246796538,-203.09267461956725,-1518.83463640043,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06633274602603605,0.0,0,0.8584148765340185,65.99961422222222,-85.24397519735831,0.19091334695251913,9.445009945364676,0.0027708141655246603,-29.196272425872074,1.2204659262650506,0.4530695454719999,1737.2701965839722,14.572728095681649,0.1909677063845507,143.20616923106454,-346.2988438506318
2025-01-01 00:04:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,77.14602034239894,51.666666666666686,46.10666666666668,0.0,50.600337922160435,0.0,0.0,0.0,120.54065678499835,48.970381866872145,50.600337922160435,48.155403839228015,12.43753247303448,20.26769866929042,0.0,0.12392927307494099,2.153575322236641,2.8,9.236100170605994,-1051.0530994362937,1594.223125581551,-178.47648519843656,-1506.0743529294077,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06615963028456623,0.0,0,0.8561745783895457,65.99961422222222,-84.41662450506541,0.19211102071307085,9.398130881889509,0.002770673995890626,-28.938233151804802,1.2208903895143373,0.4530695454719999,1580.0837618837602,14.139363697790735,0.19156587034204298,161.38148841211412,-339.8579736105507
2025-01-01 00:05:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,77.36865773251195,51.666666666666686,46.10666666666668,0.0,50.58231713594988,0.0,0.0,0.0,120.88852770704992,48.95435535721754,50.58231713594988,48.14037446785137,12.43753247303448,20.168635902513717,0.0,0.36590999553687853,2.085842927422757,2.8,9.236100170605994,-1035.7098164715474,1450.9575698688097,-154.42674173156027,-1493.7250304777879,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06599139293421435,0.0,0,0.853997411711205,65.99961422222222,-81.422663991939,0.193281866008857,9.352786542236618,0.0027705351133900376,-28.68705459778615,1.221302824286454,0.4530695454719999,1437.206443132791,13.751126736018414,0.19213472359235448,178.82047879900105,-333.2472205305613
2025-01-01 00:06:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,77.58346284755146,51.666666666666686,46.10666666666668,0.0,50.56424855527838,0.0,0.0,0.0,121.22416069929916,48.93828259630762,50.56424855527838,48.125299616822254,12.43753247303448,20.07244589135951,0.0,0.5859125827205138,2.0213762448217287,2.8,9.236100170605994,-1020.2326340026184,1320.7095353803065,-131.03742427667186,-1481.7723550018363,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06582789916728263,0.0,0,0.8518816319468683,65.99961422222222,-77.89815699896155,0.19442626334296514,9.308932972815679,0.0027703974828576943,-28.44254307496775,1.2217035674359935,0.4530695454719999,1307.3060962982686,13.403439082038032,0.1926745896607473,195.5103459641152,-326.54777024078703
2025-01-01 00:07:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,77.79075312685193,51.666666666666686,46.10666666666668,0.0,50.54613390662047,0.0,0.0,0.0,121.54805176070613,48.922165211239076,50.54613390662047,48.110180863548386,12.43753247303448,19.97901195772483,-0.0765435978307707,0.7859817162599089,1.9601461469813877,2.8,9.236100170605994,-1005.2344777750625,1202.2675885871288,-108.36373120157253,-1470.1985442206956,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06566896242809164,0.0,0,0.8498248248715846,65.99961422222222,-74.47381155254628,0.1955449942377672,9.265793592092713,0.0027702610701675484,-28.204437305952943,1.2220930821421596,0.4530695454719999,1189.1754407894002,13.092147797728634,0.19318595450219847,211.44475608700253,-319.80848728857507
2025-01-01 00:08:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,77.99086033668529,51.666666666666686,46.10666666666668,0.0,50.527974846454086,0.0,0.0,0.0,121.86071927607075,48.9060047631629,50.527974846454086,48.09501972151731,12.43753247303448,19.888212017860166,-0.16734353769543375,0.9679705018609384,1.9021067204833275,2.8,9.236100170605994,-990.8147070507043,1094.5338174202718,-86.45616577329255,-1458.9854162839647,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06551438598746814,0.0,0,0.8478244446047883,65.99961422222222,-71.26716876491918,0.19663895297958806,9.224026704905055,0.0027701258425660374,-27.97246339067535,1.2224718559967134,0.4530695454719999,1081.7203118647808,12.813505555490963,0.1936694258653383,226.62271489594994,-313.0788806692425
2025-01-01 00:09:00,0.5172768632180208,0.3068402296986348,0.0,0.00862128105363368,0.00511400382831058,0.0,0.07803899755565008,0.41923786566237076,0.0,0.020000000000000004,0.0,0.0,0.0,0.3010068963653014,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.02105986842105263,0.0,On,0.003469489691199582,0.0,On,0.053509639443397865,0,On,0.017895337175302093,0,On,0.3405514206009084,0.2554135654506812,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,14899.442217777778,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2436.886288888889,Off,0.0,0,78.18409960958435,51.666666666666686,46.10666666666668,0.0,50.50977295810686,0.0,0.0,0.0,122.16265563997555,48.889802744308135,50.50977295810686,48.07981763740878,12.43753247303448,19.799930118260377,-0.25562543729522247,1.1335584916127133,1.8471978833608251,2.8,9.236100170605994,-976.9407027977891,996.513151230492,-65.35004717862901,-1448.1158060504388,-0.0,-0.0,539.4378779981795,0.0,1.0,0.06536398261383852,0.0,0,0.8458780681747533,65.99961422222222,-68.2627747455297,0.19770900569829275,9.183571795993664,0.0027699917687298596,-27.74636074443257,1.2228403528347978,0.4530695454719999,983.9490193734217,12.56413185707028,0.19412571084435218,241.04793992137118,-306.3979871000002
