Metric,Value
Total Electric Energy (kWh),818.6593048891069
Total Gas Energy (therms),130.5254670616456
Average Electric Power (kW),1.137026812345982
Peak Electric Power (kW),11.118698139512324
Other Electric Energy (kWh),509.62769239744273
HVAC Heating Electric Energy (kWh),117.58637041666668
Lighting Electric Energy (kWh),177.5452420749976
HVAC Cooling Electric Energy (kWh),13.900000000000007
HVAC Heating Gas Energy (therms),116.22436612612611
Water Heating Gas Energy (therms),14.301100935519482
Average Temperature - Indoor (C),21.310661412638733
Unmet Heating Load (C-hours),42.691977144765204
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
