Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,1.1464465938942623,0.49966016917768635,0.2986462792650772,1.1464465938942623,0.49966016917768635,0.29864627926507714,0.08586621626934891,0.7573265234582468,0.3032538541666667,0.03871440426507711,0.25993187500000003,0.0,0.49966016917768635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10949265885008036,0.08211949413756024,0.0,0.0,0.003618930921052631,0.0,0.003175878409061174,0.0,0.07907140693923512,0.0,0.0911129645546648,0.0,0.5567209000535016,0.4175406750401261,4572.29503360005,20.000000000000057,0.28,1825.2406941221714,7.617852341944444,0.3032538541666667,0.35,6094.281873555555,17412.233924444445,879.2133333333333,0.0,80.43030035786084,51.66666666666668,46.10666666666668,0.0,51.08973986320037,0.21764571355194204,585.4713117489973,879.2133333333333,125.67234430915755,49.63660852551359,51.08973986320037,48.9100428566702,12.43753247303448,19.726494716094024,-0.0470521995250093,1.414560624666947,3.639178140433083,0.85,9.236100170605994,4042.9821303637045,-597.2398167087491,906.8601040813987,-1650.6237944369618,0.0,0.0,936.2215051682949,1180.3102704418752,2.0,0.06659257906829068,0.0,0.0,0.6232406543960415,131.99922844444444,185.08938603232087,0.22878319254768495,9.625324406460205,0.003192259895243572,138.7419679130477,1.2228369212801726,0.7249112727551998,-607.7607143768826,10.520897668133495,0.22006895257702228,-816.259233626725,-102.12135641404772
2025-01-01 11:00:00,1.1097092206825707,0.49966016917768635,0.26151315426507715,1.1097092206825707,0.49966016917768635,0.26151315426507715,0.08313245084941503,0.7666448948331557,0.25993187500000003,0.03871440426507711,0.22279875000000002,0.0,0.49966016917768635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10949265885008036,0.08211949413756024,0.0,0.0,0.003618930921052631,0.0,0.003070317398313651,0.0,0.07644320253004876,0.0,0.10043133592957369,0.0,0.5567209000535016,0.4175406750401261,3919.1100288000434,20.000000000000057,0.24000000000000002,1564.4920235332897,6.529587721666667,0.25993187500000003,0.3,5223.670177333333,17412.233924444445,879.2133333333333,0.0,80.18078766079616,51.66666666666668,46.10666666666668,0.0,50.87674465056072,0.08898978387365607,234.50329422204462,879.2133333333333,125.282480719994,49.48969501607067,50.87828087812022,48.794633971266144,12.43753247303448,19.687291671857867,-0.05759696929187482,2.682551916571825,5.764996347577147,1.95,9.236100170605994,3634.8139540530947,-687.4118018698722,392.742468110543,-1471.6095144286082,0.0,0.0,942.80611112327,1334.8849175828627,2.0,0.06357250854725291,0.0,0.0,0.5949757823308892,131.99922844444444,244.50732855838962,0.23120117117421535,9.634484218474297,0.0032198433506043516,119.28557877619029,1.2224064827055094,0.7249112727551998,-692.9165606380739,5.504758768201615,0.23105052475296325,-1154.9478887057842,-16.801666716962657
2025-01-01 12:00:00,1.0320569918480202,0.5037661438845643,0.1485325,1.0320569918480202,0.5037661438845643,0.1485325,0.08101811971841845,0.7777509554629352,0.1732879166666667,0.0,0.1485325,0.0,0.5037661438845643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11496729179258437,0.08622546884443825,0.0,0.0,0.0037697197094298243,0.0,0.0029828525608371326,0.0,0.07426554744815149,0.0,0.10606276361684926,0.0,0.5567209000535016,0.4175406750401261,2612.7400192000287,20.000000000000057,0.16000000000000003,1042.9946823555265,4.353058481111111,0.1732879166666667,0.2,3482.446784888889,17412.233924444445,0.0,0.0,86.13129896331608,51.66666666666668,46.10666666666668,0.0,51.79816102022601,0.043005991588530246,116.93687758857662,0.0,134.5801546301814,51.766978595919205,51.835016572132844,51.71453183185897,12.43753247303448,19.663878199386968,-0.05481520684302653,3.5856770094713704,7.451014486529472,3.05,9.236100170605994,2497.1300537220977,-507.99661415003254,-420.9398011241908,-1352.1256474504964,0.0,0.0,951.7978406220532,1410.1281516224763,2.0,0.06259753009570589,0.0,0.0,0.5858509486532347,131.99922844444444,284.7178413505123,0.23296052946394571,9.64387795825974,0.0032413874953892184,87.9829704233739,1.221874615327579,0.7249112727551998,-510.8512541023652,2.854639952332587,0.2602005250485814,-1484.0680658505762,20.133582370858772
2025-01-01 13:00:00,1.043519103104963,0.5037661438845643,0.1485325,1.0435191031049629,0.5037661438845643,0.1485325,0.08061130266585653,0.7896198837724397,0.1732879166666667,0.0,0.1485325,0.0,0.5037661438845643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11496729179258437,0.08622546884443825,0.0,0.0,0.004222086074561404,0.0,0.0029496762431736254,0.0,0.07343954034812149,0.0,0.11793169192635382,0.0,0.5567209000535016,0.4175406750401261,2612.7400192000287,20.000000000000057,0.16000000000000003,1042.9946823555265,4.353058481111111,0.1732879166666667,0.2,3482.446784888889,17412.233924444445,0.0,0.0,80.03553111523395,51.66666666666668,46.10666666666668,0.0,50.7275220783806,0.08731485558160777,233.87375517715324,0.0,125.05551736755305,49.50727891749404,50.7275220783806,48.897157337050764,12.43753247303448,19.710984569693178,-0.051292014333259556,4.869389736909984,8.844606669117065,4.45,9.236100170605994,2721.4485545803504,-397.483175197692,-405.5502025321917,-1176.9740477955384,0.0,0.0,963.2599518789958,1500.7493947812443,2.0,0.05956986065434662,0.0,0.0,0.5575149582121292,131.99922844444444,322.4226312968642,0.23333439709374296,9.679310602742158,0.003257598179845267,76.79229152635654,1.2210926293027475,0.7249112727551998,-397.12486668583915,-0.35830851185285206,0.25940449271609906,-1480.6707334187822,32.12584853106422
2025-01-01 14:00:00,1.0523156757304715,0.5037661438845643,0.18724690426507712,1.0523156757304715,0.5037661438845643,0.18724690426507712,0.08208449399401113,0.7969432650697937,0.1732879166666667,0.03871440426507711,0.1485325,0.0,0.5037661438845643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11496729179258437,0.08622546884443825,0.0,0.0,0.0045236636513157884,0.0,0.002994916676351135,0.0,0.07456591366634421,0.0,0.1252550732237077,0.0,0.5567209000535016,0.4175406750401261,2612.7400192000287,20.000000000000057,0.16000000000000003,1042.9946823555265,4.353058481111111,0.1732879166666667,0.2,3482.446784888889,17412.233924444445,879.2133333333333,0.0,79.53369161683686,51.66666666666668,46.10666666666668,0.0,50.632736248507825,0.0885214980011635,233.87375517715324,879.2133333333333,124.27139315130758,49.30541781267859,50.632736248507825,48.64175859476398,12.43753247303448,19.74215036931553,-0.06073634546747778,5.526076476401658,9.72565268082725,4.7,9.236100170605994,2790.8599699839815,-775.3363143462694,-657.5081310042364,-1131.7011399296107,0.0,0.0,972.0565245045043,1478.6447321120831,2.0,0.05824788962298556,0.0,0.0,0.5451426172965873,131.99922844444444,337.76456620905924,0.23385131653570004,9.706006515057675,0.0032727213700849316,51.88003581169411,1.220338439063582,0.7249112727551998,-773.1477713253387,-2.1885430209307097,0.2608898284116422,-1699.6777693244132,-0.8250440353495867
2025-01-01 15:00:00,0.9517497941539838,0.47402839438172567,0.1485325,0.9517497941539839,0.47402839438172567,0.1485325,0.060109131158732614,0.7183527463285846,0.1732879166666667,0.0,0.1485325,0.0,0.47402839438172567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11222997532133236,0.08417248149099925,0.0,0.0,0.005277607593201754,0.0,0.002117252272707449,0.0,0.052714271292823404,0.0,0.08631488715295019,0.0,0.5198078838543021,0.3898559128907264,2612.7400192000287,20.000000000000057,0.16000000000000003,1042.9946823555265,4.353058481111111,0.1732879166666667,0.2,3482.446784888889,17412.233924444445,0.0,0.0,82.62903093171886,51.66666666666668,46.10666666666668,0.0,51.34150219090835,0.17356121905390268,467.9048951155293,0.0,129.1078608308107,50.47210616224654,51.34150219090835,50.03740814791565,12.43753247303448,19.685937617147157,-0.0597771461484682,5.284501287618604,9.36036661232794,4.15,9.236100170605994,2528.0781241922336,-1065.9567453549976,-766.7455868661907,-1183.0828594365714,0.0,0.0,819.0968754148495,1142.7288701029465,1.167,0.05887412996865269,0.0,0.0,0.5510036073393747,77.02154979733334,279.3240890139271,0.23491377449528839,9.684566675343019,0.0032762045508845207,-4.631374065134237,1.220570008670321,0.7249112727551998,-1063.7296150122254,-2.227130342771864,0.2572666045467439,-1732.5319893905767,-77.20827983114044
2025-01-01 16:00:00,1.0376301621047646,0.4998541273678458,0.18724690426507715,1.0376301621047646,0.4998541273678458,0.18724690426507712,0.07950908202569092,0.7848331634124069,0.1732879166666667,0.03871440426507711,0.1485325,0.0,0.4998541273678458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12044192473508838,0.09033144355131627,0.0,0.0,0.00663470668859649,0.0,0.0028139549436410963,0.0,0.07006042039345334,0.0,0.11836099358861249,0.0,0.5460302450887062,0.4095226838165295,2612.7400192000287,20.000000000000057,0.16000000000000003,1042.9946823555265,4.353058481111111,0.1732879166666667,0.2,3482.446784888889,17412.233924444445,879.2133333333333,0.0,81.48460560757017,51.66666666666668,46.10666666666668,0.0,51.305730631970206,0.08620983526273705,233.87375517715324,879.2133333333333,127.31969626182841,49.981615324318014,51.305730631970206,49.31955767049192,12.43753247303448,19.691191929381876,-0.05965181184379483,4.666178449678408,8.284640104191801,3.05,9.236100170605994,2288.101164734628,-1523.7371668409137,-963.4523444395563,-1347.101571418603,0.0,0.0,914.0976140401108,415.92165738975564,1.333,0.062069216743151176,0.0,0.0,0.5809064583785045,87.97748575822222,108.36510291309119,0.23458700823173073,9.683164702486128,0.003272780354692513,-56.304419077616245,1.2205504702153176,0.7249112727551998,-1523.5091580777546,-0.22800876315923108,0.26566985145690725,-1828.2985706690483,-178.14845612603463
2025-01-01 17:00:00,1.5111308505887413,0.5951630004531597,0.18724690426507712,1.5111308505887413,0.5951630004531596,0.18724690426507712,0.13849329855454856,1.1993496353675257,0.1732879166666667,0.03871440426507711,0.1485325,0.0,0.5951630004531597,0.0,1.0,0.0,0.0,0.0,0.0,0.2481410726287926,0.03535818785136844,0.1313911906200964,0.09854339296507228,0.0,0.0,0.008444172149122808,0.0,0.005021688082703564,0.0,0.12502743832272217,0.0,0.20480214593634466,0.0,0.6150152261822922,0.461261419636719,2612.7400192000287,20.000000000000057,0.16000000000000003,1042.9946823555265,4.353058481111111,0.1732879166666667,0.2,3482.446784888889,17412.233924444445,879.2133333333333,0.0,82.17560502741382,51.66666666666668,46.10666666666668,0.0,51.47538744427847,0.3122737038837028,846.3019873413416,879.2133333333333,128.3993828553341,50.29140192247345,51.47538744427847,49.69940916157095,12.43753247303448,19.70901370381042,-0.051718356141373316,3.5534809390512123,6.223467409582068,1.95,9.236100170605994,2356.060887496989,-1511.5027209523416,-665.1506024898076,-1506.0586235543879,0.0,0.0,1253.0923456936036,30.957651239932314,2.0,0.06503285982559312,0.0,0.0,0.6086432254468479,131.99922844444444,-3.712853842255565,0.23353231239826308,9.676718610635866,0.0032632409543661535,4.690146602843095,1.219909155063165,0.7249112727551998,-1515.809619905179,4.306898952837263,0.2573185136325077,-1442.1707340890355,-265.9745507562987
2025-01-01 18:00:00,1.6022796545193587,0.5984474194207923,0.18566562500000003,1.6022796545193587,0.5984474194207923,0.185665625,0.16703726306090483,1.2186324956251204,0.21660989583333337,0.0,0.18566562500000003,0.0,0.5984474194207923,0.0,1.0,0.0,0.0,0.0,0.0,0.18610580447159444,0.026518640888526332,0.13686582356260044,0.10264936767195029,0.0,0.0,0.009650482456140348,0.0,0.006077298190178789,0.0,0.1513094824145857,0.0,0.2699549864438378,0.0,0.6257058811470877,0.46927941086031566,3265.925024000036,20.000000000000057,0.2,1303.7433529444081,5.441323101388889,0.21660989583333337,0.25,4353.058481111111,17412.233924444445,0.0,0.0,81.58699712506942,51.66666666666668,46.10666666666668,0.0,51.06591061743911,0.03490749828300857,94.06107656116704,0.0,127.47968300792095,49.999862802992524,51.06591061743911,49.46683889576924,12.43753247303448,19.626866850394716,-0.06871088480422204,2.795440344218451,4.755707734786425,1.15,9.236100170605994,3023.060491165033,-1551.4374405961003,28.775629897391067,-1555.245251379058,0.0,0.0,1343.5955123200577,0.0,2.0,0.06436762634512666,0.0,0.0,0.6024172982415522,131.99922844444444,-31.21479377600234,0.234843758849531,9.639192836660206,0.003266555970107157,-9.860461007862297,1.2196354321052734,0.7249112727551998,-1559.731119371073,8.293678774972546,0.21156828259616065,-995.1444426470026,-279.8232804000144
2025-01-01 19:00:00,1.7262406831807044,0.6001973344263253,0.19804333333333338,1.7262406831807044,0.6001973344263253,0.19804333333333335,0.21309903176874262,1.2820910958564062,0.2310505555555556,0.0,0.19804333333333338,0.0,0.6001973344263253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313911906200964,0.09854339296507228,0.0,0.0,0.010253637609649122,0.0,0.00783262699746616,0.0,0.19501276716162733,0.0,0.48182798328797233,0.0,0.6688719219483374,0.501653941461253,3483.6533589333717,20.000000000000057,0.21333333333333335,1390.6595764740352,5.804077974814815,0.2310505555555556,0.26666666666666666,4643.262379851852,17412.233924444445,0.0,0.0,77.68190530488306,51.66666666666668,46.10666666666668,0.0,50.14267433153547,0.06298339509452502,164.8931865356464,0.0,121.37797703887979,48.653205351186195,50.14267433153547,47.908470861011565,12.43753247303448,19.746603671934228,-0.041614234258024574,1.6819244211232314,3.773359146764112,-0.25000000000000006,9.236100170605994,3292.47769237824,-1828.649153035565,34.337938798473935,-1754.3797437479438,0.0,0.0,1618.8460966247653,0.0,2.5829999999999997,0.06667687941190774,0.0,0.0,0.6240296222068216,170.477003536,-55.64201943195316,0.23236034087078944,9.681552409520878,0.003256059359542126,-54.63016445517123,1.2191445995123287,0.7249112727551998,-1841.5448648892516,12.89571185368659,0.19964783785760887,-1063.0938750500611,-293.22776262550036
2025-01-01 20:00:00,1.9847650898966636,0.6084315810956139,0.27389086259841045,1.9847650898966638,0.6084315810956139,0.27389086259841045,0.20847983158961603,1.5019127235848255,0.2743725347222223,0.03871440426507711,0.2351764583333334,0.0,0.6084315810956139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286538741488444,0.09649040561163327,0.0,0.0,0.010555215186403509,0.0,0.00764261717812062,0.0,0.1902819992250919,0.0,0.6906706154573398,0.0,0.6825882339786411,0.5119411754839807,4136.838363733379,20.000000000000057,0.25333333333333335,1651.408247062917,6.892342595092592,0.2743725347222223,0.31666666666666665,5513.874076074075,17412.233924444445,879.2133333333333,0.0,82.2217778370732,51.66666666666668,46.10666666666668,0.0,51.29488405021614,0.1905202447925136,515.660331599807,879.2133333333333,128.47152787042688,50.27380551263536,51.29488405021614,49.76326624384498,12.43753247303448,19.684631722825337,-0.061040310879077415,0.858928505477864,2.5933321439864856,-0.55,9.236100170605994,4140.646359576485,-1328.817219755803,608.3251996860042,-1785.2197195515553,0.0,0.0,1860.610221462603,0.0,3.0,0.06703039378311411,0.0,0.0,0.6273381669595802,197.99884266666666,-71.58250606794117,0.23278695007757902,9.646061450567398,0.0032493672486023956,-11.715054617870274,1.2194077143465094,0.7249112727551998,-1344.1679782229314,15.350758467128058,0.17329865040468906,-736.2911018960579,-306.79194548085485
2025-01-01 21:00:00,1.5221196371580017,0.5218114787612219,0.2862685709317438,1.5221196371580017,0.5218114787612219,0.2862685709317438,0.11204409795004446,1.1212623447635126,0.28881319444444453,0.03871440426507711,0.24755416666666671,0.0,0.5218114787612219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12591655767759238,0.09443741825819425,0.0,0.0,0.009801271244517544,0.0,0.003947981801957337,0.0,0.09829484490356957,0.0,0.4255137064152167,0.0,0.5698320806707037,0.4273740605030276,4354.566698666715,20.000000000000057,0.26666666666666666,1738.324470592544,7.255097468518518,0.28881319444444453,0.3333333333333333,5804.077974814815,17412.233924444445,879.2133333333333,0.0,79.23590422424624,51.66666666666668,46.10666666666668,0.0,51.32913487570678,0.312206534043069,850.528720708735,879.2133333333333,123.80610035038474,49.140810249265876,51.32913487570678,48.04664793604543,12.43753247303448,19.688182185709216,-0.053851332574339966,1.0764745434684186,2.299860404384846,-0.3,9.236100170605994,3885.639351443403,-1295.8766366218276,811.0687985645421,-1771.6308723345303,0.0,0.0,1391.4170397332746,0.0,3.0,0.06743011565978141,0.0,0.0,0.6310791682464513,197.99884266666666,-88.71351462205624,0.23276394200193667,9.648289028687183,0.0032498607186589525,7.63715528193373,1.2193923745681834,0.7249112727551998,-1311.1527062795778,15.276069657749993,0.18265535865279076,-635.0327664220165,-292.22290560598543
2025-01-01 22:00:00,1.2082627626992766,0.4677821624734593,0.297065,1.2082627626992763,0.4677821624734593,0.297065,0.06499406255004067,0.7966928668159023,0.3465758333333334,0.0,0.297065,0.0,0.4677821624734593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12044192473508838,0.09033144355131627,0.0,0.0,0.008444172149122808,0.0,0.002183604908034463,0.0,0.0543662854928834,0.0,0.17298331685128987,0.0,0.5032676252295241,0.377450718922143,5225.480038400057,20.000000000000057,0.32000000000000006,2085.989364711053,8.706116962222222,0.3465758333333334,0.4,6964.893569777778,17412.233924444445,0.0,0.0,76.47677176567719,51.66666666666668,46.10666666666668,0.0,50.65804901509867,0.0,0.0,0.0,119.49495588387062,48.11474673121991,50.65804901509867,46.84309558928052,12.43753247303448,19.70136838615486,-0.056920874872577326,0.15749723552808242,2.025572578985986,-1.95,9.236100170605994,4099.681298717811,-2004.5796207840601,522.0698161400998,-2060.4303777473233,0.0,0.0,1029.9350062469873,0.0,3.0829999999999997,0.07178210127708512,0.0,0.0,0.6718094478361489,203.4768106471111,-95.30336818191101,0.23265396116794818,9.655409835648811,0.00325093331932121,-2.1771069573608974,1.2193367956311418,0.7249112727551998,-2023.1510418468267,18.571421062766614,0.23320399008263662,-1261.3759648638152,-302.543583707138
2025-01-01 23:00:00,1.1060304323130112,0.4548154720157489,0.33577940426507713,1.106030432313011,0.4548154720157489,0.33577940426507713,0.047804556294057464,0.7116500426856204,0.3465758333333334,0.03871440426507711,0.297065,0.0,0.4548154720157489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11222997532133236,0.08417248149099925,0.0,0.0,0.007087073053728069,0.0,0.0015722558543623834,0.0,0.03914522738596701,0.0,0.10522941333128831,0.0,0.49419065403299967,0.37064299052474964,5225.480038400057,20.000000000000057,0.32000000000000006,2085.989364711053,8.706116962222222,0.3465758333333334,0.4,6964.893569777778,17412.233924444445,879.2133333333333,0.0,78.75778481683622,51.66666666666668,46.10666666666668,0.0,50.634499836120966,0.0,0.0,879.2133333333333,123.0590387763066,48.98091827868589,50.637324034933876,48.151303301155444,12.43753247303448,19.72931320454717,-0.04979048463792033,-1.1872251945939154,1.0486317960139082,-3.05,9.236100170605994,3893.6548745680143,-1770.9581872640226,541.8541542220095,-2219.1512895049786,0.0,0.0,988.8597100862568,0.0,4.0,0.07337591914632473,0.0,0.0,0.6867260061931143,263.9984568888889,-101.5335844133216,0.2324387210184072,9.670998826433863,0.0032535900676250256,34.529652104255476,1.219218487488331,0.7249112727551998,-1792.4915541683579,21.533366904335136,0.22054888010537482,-1213.6902161863627,-330.4449943026808
