Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 04:33:00,1.894305470012412,0.2683221203564209,1.2793989500272613,0.0315717578335402,0.004472035339273681,0.021323315833787687,0.025309075281486737,0.7028755613975919,1.1161208333333335,0.05,0.0,0.003832283360594287,1.275566666666667,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,On,19040.526337543746,14.777777777777828,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.94981972642356,51.666666666666686,46.10666666666668,0.0,48.936015695644436,0.0,0.0,0.0,140.5465933225368,48.99390804017922,49.02285421244662,48.936015695644436,12.43753247303448,14.736944472428954,0.0,-1.022299461333757,-1.1,9.236100170605994,18706.566018330843,-12578.906508392749,-1015.1710031734713,-0.0,-0.0,673.3004962598284,0.0,4.0,0.04857179636502912,0.0,0.0,0.2331974502455458,263.9984568888889,7.910187700735889,0.282734232893364,6.893801019763184,0.0028786823195055566,206.2956038535154,1.2430564666740638,0,0,313.1991837497511
2025-01-01 04:34:00,1.894305470012412,0.2683221203564209,1.2793989500272613,0.0315717578335402,0.004472035339273681,0.021323315833787687,0.025309075281486737,0.7028755613975919,1.1161208333333335,0.05,0.0,0.003832283360594287,1.275566666666667,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,On,19040.526337543746,14.777777777777828,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.61053542666635,51.666666666666686,46.10666666666668,0.0,48.92398093975437,0.0,0.0,0.0,140.01646160416615,48.982696198159026,49.012053827361356,48.92398093975437,12.43753247303448,14.854908178446617,0.0,-1.022304700959286,-1.1,9.236100170605994,18682.995987885562,-12476.42622737835,-1027.677893071895,-0.0,-0.0,673.3004962598284,0.0,4.0,0.048806656848585574,0.0,0.0,0.23432503600575116,263.9984568888889,-3.1529528461200584,0.2806259745336413,6.952204731075231,0.0028790430822484645,206.1628172312729,1.242547053696807,0,0,312.1722012191462
2025-01-01 04:35:00,1.894305470012412,0.2683221203564209,1.2793989500272613,0.0315717578335402,0.004472035339273681,0.021323315833787687,0.025309075281486737,0.7028755613975919,1.1161208333333335,0.05,0.0,0.003832283360594287,1.275566666666667,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,On,19040.526337543746,14.777777777777828,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.27855870720968,51.666666666666686,46.10666666666668,0.0,48.911991988717844,0.0,0.0,0.0,139.49774798001513,48.97152664640667,49.001293975251095,48.911991988717844,12.43753247303448,14.97013142725878,0.0,-1.0222856680375099,-1.1,9.236100170605994,18659.784881703956,-12398.26910381316,-1039.9523996647079,-0.0,-0.0,673.3004962598284,0.0,4.0,0.04903547516574187,0.0,0.0,0.23542361279565022,263.9984568888889,-14.089552434911866,0.27858456016577465,7.009521887783123,0.0028794037605870703,206.03147029541026,1.2420498715684776,0,0,311.0162970508136
2025-01-01 04:36:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,88.95362620612121,51.666666666666686,46.10666666666668,0.0,48.9000478615831,0.0,0.0,0.0,138.9900409470644,48.96039847406503,48.99057378030599,48.9000478615831,12.43753247303448,15.082713599119415,0.0,-1.0222642458292825,-1.1,9.236100170605994,-403.1334356359213,-16841.472841891988,-1052.0009415703507,-0.0,-0.0,673.3004962598284,0.0,4.0,0.049258494668623316,0.0,0.0,0.2364943489701193,263.9984568888889,-24.43299032539892,0.2766068527062548,7.065268629724599,0.0028797643534209743,205.90150475232343,1.2415644633591483,0,0,309.7406533005048
2025-01-01 04:37:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.10162546851357,51.666666666666686,46.10666666666668,0.0,48.888147612729135,0.0,0.0,0.0,139.22128979455246,48.94931080310381,48.97989239829116,48.888147612729135,12.43753247303448,15.015234053844857,0.0,-1.1057403796143175,-1.1,9.236100170605994,-387.225306107979,-12133.992907075883,-1044.7727171363692,-0.0,-0.0,673.3004962598284,0.0,4.0,0.049124886599705854,0.0,0.0,0.23585288492440787,263.9984568888889,-15.753085231438149,0.2778457186823184,7.032696789266476,0.0028801248596815932,205.8882504993001,1.2418549299423038,0,0,311.7052814691737
2025-01-01 04:38:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.24421294851433,51.666666666666686,46.10666666666668,0.0,48.87622784531226,0.0,0.0,0.0,139.44408273205363,48.93820468469764,48.96919310439034,48.87622784531226,12.43753247303448,14.949796941094572,0.0,-1.0999999999589078,-1.1,9.236100170605994,-372.87663950520516,-12694.437136659999,-1037.7820359677553,-0.0,-0.0,673.3004962598284,0.0,4.0,0.04899513536653974,0.0,0.0,0.2352299378850775,263.9984568888889,-8.395099797278192,0.27905403698565656,7.000682051765862,0.0028804852584197378,205.87405120059444,1.2421367267041887,0,0,309.84650051704995
2025-01-01 04:39:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.38185785946693,51.666666666666686,46.10666666666668,0.0,48.864289285192925,0.0,0.0,0.0,139.65915290541707,48.92708079340093,48.958476547504944,48.864289285192925,12.43753247303448,14.886224251036664,0.0,-1.1057423412657894,-1.1,9.236100170605994,-358.8577239689556,-12044.352483742789,-1031.0082503562662,-0.0,-0.0,673.3004962598284,0.0,4.0,0.048868903548293895,0.0,0.0,0.23462388786515306,263.9984568888889,-1.1499698725177154,0.28023452083221617,6.970226623425864,0.0028808455505465553,205.85900483901688,1.2424106095647784,0,0,308.75512651048973
2025-01-01 04:40:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.51489600641882,51.666666666666686,46.10666666666668,0.0,48.852332595314316,0.0,0.0,0.0,139.8670250100294,48.91593974528278,48.94774332026701,48.852332595314316,12.43753247303448,14.824388719938264,0.0,-1.0999999999589078,-1.1,9.236100170605994,-345.1432513619435,-12613.72516955466,-1024.4363385000117,-0.0,-0.0,673.3004962598284,0.0,4.0,0.04874595241477667,0.0,0.0,0.23403358870006685,263.9984568888889,5.99259087823981,0.2813890325094653,6.940164515044398,0.0028812057369226314,205.84317819901855,1.2426771171353383,0,0,307.2147144462946
2025-01-01 04:41:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.64359641209656,51.666666666666686,46.10666666666668,0.0,48.84035839358716,0.0,0.0,0.0,140.06811939390087,48.90478211455566,48.93699397503991,48.84035839358716,12.43753247303448,14.764188474148035,0.0,-1.105693566747311,-1.1,9.236100170605994,-331.85682012925315,-11977.071029365852,-1018.0541406235265,-0.0,-0.0,673.3004962598284,0.0,4.0,0.048626092181059864,0.0,0.0,0.23345812921574932,263.9984568888889,12.896824234444978,0.28251902182743616,6.91098897627378,0.0028815658183667177,205.82662287288503,1.2429366796316044,0,0,306.07283661800136
2025-01-01 04:42:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.7681878746586,51.666666666666686,46.10666666666668,0.0,48.82836726184301,0.0,0.0,0.0,140.26279355415406,48.893608441899595,48.926229031927896,48.82836726184301,12.43753247303448,14.705536924755714,0.0,-1.0999999999589078,-1.1,9.236100170605994,-319.32980819204863,-12547.342072271009,-1011.8512506522118,-0.0,-0.0,673.3004962598284,0.0,4.0,0.048509162243697806,0.0,0.0,0.2328967383409857,263.9984568888889,19.22094620033465,0.2836256989770706,6.882111215738026,0.0028819257956608055,205.80938158584746,1.2431896622318075,0,0,304.5711291354318
2025-01-01 04:43:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.88887805124683,51.666666666666686,46.10666666666668,0.0,48.816359751227296,0.0,0.0,0.0,140.45137195507317,48.882419239475944,48.91544898360028,48.816359751227296,12.43753247303448,14.648355505169437,0.0,-1.1056445735551867,-1.1,9.236100170605994,-306.7048358422094,-11920.467975569278,-1005.8182254222081,-0.0,-0.0,673.3004962598284,0.0,4.0,0.04839501691825751,0.0,0.0,0.23234871663204826,263.9984568888889,25.812893320170332,0.28471016057462945,6.854572941641323,0.0028822856695536487,205.7914928126689,1.2434363962763708,0,0,303.52557274608364
2025-01-01 04:44:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,90.01245599853426,51.666666666666686,46.10666666666668,0.0,48.87121499356252,0.0,0.0,0.0,140.64446249770978,48.87121499356252,48.87121499356253,48.87121499356252,12.43753247303448,14.592581714765727,0.0,-1.0999999999589078,-1.1,9.236100170605994,-294.5921101043326,-12489.267718781375,-999.9474154412121,-0.0,-0.0,673.3004962598284,0.0,4.0,0.04828354166611845,0.0,0.0,0.2318135141789839,263.9984568888889,32.05480907705112,0.2857732368623299,6.827258968742612,0.0028826454407632957,205.7729852251379,1.2436771443970125,0,0,302.0916701347651
2025-01-01 04:45:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,90.12583460425756,51.666666666666686,46.10666666666668,0.0,48.85914901241721,0.0,0.0,0.0,140.82161656915244,48.85999534421164,48.860418510108865,48.85914901241721,12.43753247303448,14.538153191008822,0.0,-1.1055986220927223,-1.1,9.236100170605994,-283.36171147112,-11870.100774004377,-994.231270464793,-0.0,-0.0,673.3004962598284,0.0,4.0,0.04817462143118296,0.0,0.0,0.23129057858738633,263.9984568888889,37.5690627338447,0.28681577990195817,6.8012127942118425,0.0028830051099799836,205.75388821129076,1.2439121692222952,0,0,301.115068957742
2025-01-01 04:46:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,90.23580496416133,51.666666666666686,46.10666666666668,0.0,48.84706816684583,0.0,0.0,0.0,140.99344525650207,48.848761562725535,48.8496082606654,48.84706816684583,12.43753247303448,14.485008439077577,0.0,-1.0999999999589078,-1.1,9.236100170605994,-272.0122338759529,-12436.495620129917,-988.662412285986,-0.0,-0.0,673.3004962598284,0.0,4.0,0.048068142130334335,0.0,0.0,0.2307793621342163,263.9984568888889,43.3496821502047,0.28783864916430124,6.775326688877206,0.0028833646778675167,205.7342313722832,1.2441417301958435,0,0,299.75404829153877
2025-01-01 04:47:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,90.34249523907226,51.666666666666686,46.10666666666668,0.0,48.83497291400535,0.0,0.0,0.0,141.16014881105042,48.83751407392678,48.8387846538875,48.83497291400535,12.43753247303448,14.43309907867585,0.0,-1.1055552992782065,-1.1,9.236100170605994,-261.1384957453266,-11823.873216326458,-983.2349095850211,-0.0,-0.0,673.3004962598284,0.0,4.0,0.04796401526952038,0.0,0.0,0.23027943995177524,263.9984568888889,48.795917579866085,0.28884248162485454,6.749579267866995,0.002883724145064686,205.71403614009404,1.244366030554262,0,0,298.8447686590373
2025-01-01 04:48:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,90.44604003030767,51.666666666666686,46.10666666666668,0.0,48.82286369386031,0.0,0.0,0.0,141.32193754735573,48.82625328666327,48.82794808306475,48.82286369386031,12.43753247303448,14.382374260828671,0.0,-1.0999999999589078,-1.1,9.236100170605994,-251.04323259239686,-12387.48923215208,-977.9426361816987,-0.0,-0.0,673.3004962598284,0.0,4.0,0.04786214680558377,0.0,0.0,0.22979036053062474,263.9984568888889,53.59890732947349,0.2898279786576096,6.725010105155937,0.0028840835121873467,205.69332625994835,1.244585284656787,0,0,297.55164061367975
2025-01-01 04:49:00,0.7781846366790787,0.2683221203564209,0.003832283360594287,0.012969743944651311,0.004472035339273681,6.387138934323812e-05,0.025309075281486737,0.7028755613975919,0.0,0.05,0.0,0.003832283360594287,0.0,0.0,0.25373878702308755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.005052117598684211,0.0,On,0.020256957682802525,0,On,0.009144121565698314,0,On,0.2803731043256475,0.21027982824423555,On,0.025155501033644553,0,On,0.003832283360594287,On,0.17208068951537497,0,On,0.15817686658542385,0,On,0,0,Off,Off,0.0,14.777777777777828,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,15.777777777777828,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,90.54657481510574,51.666666666666686,46.10666666666668,0.0,48.81074092831997,0.0,0.0,0.0,141.47902314860272,48.81497959300544,48.81709892534818,48.81074092831997,12.43753247303448,14.332782786106835,0.0,-1.1055144823686658,-1.1,9.236100170605994,-240.83721919295158,-11780.662872162278,-972.7794916880671,-0.0,-0.0,673.3004962598284,0.0,4.0,0.047762441397366684,0.0,0.0,0.22931166612951226,263.9984568888889,58.6417762352871,0.29079586648711975,6.701056641120319,0.0028844427798293505,205.67212636556079,1.244799708814934,0,0,296.70396562583096
