Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.1531488645215,51.666666666666686,46.10666666666668,0.0,51.11347765300907,0.0,0.0,0.0,35.1531488645215,49.24111091684485,51.11347765300907,48.30492754876275,12.43753247303448,19.08243116478099,-0.4731243907746112,2.8,84.86337318789356,-690.4596709632797,-0.0,-0.0,225.1508481366085,0.0,2.0,0.032538791134778526,0.0,0,0.8300055441415315,131.99922844444444,7.404498236787023,0.2521330896324668,9.532908966864621,0.0033915226707345756,-3.6321174974859525,1.2218142917392463
2025-01-01 00:01:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.137573954068934,51.666666666666686,46.10666666666668,0.0,51.10783441403339,0.0,0.0,0.0,35.137573954068934,49.236177466911315,51.10783441403339,48.30034899335028,12.43753247303448,19.090863319723084,-0.4646922358325156,2.8,82.56962186706357,-690.9729532374133,-0.0,-0.0,225.1508481366085,0.0,2.0,0.03254612560876284,0.0,0,0.8301926332698624,131.99922844444444,5.624029190090693,0.25273407714702545,9.560061633610673,0.003391488337304021,-3.652721369154181,1.2253480383341226
2025-01-01 00:02:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.122546645951026,51.666666666666686,46.10666666666668,0.0,51.10219364858005,0.0,0.0,0.0,35.122546645951026,49.231246202785975,51.10219364858005,48.295772479888946,12.43753247303448,19.0988270070867,-0.45672854846889877,2.8,80.31458872390306,-691.4578569342902,-0.0,-0.0,225.1508481366085,0.0,2.0,0.032553052127472906,0.0,0,0.8303693161990817,131.99922844444444,3.853899743807017,0.25260600698966906,9.563590306919316,0.0033914539086854862,-3.671970272354175,1.2253146734084877
2025-01-01 00:03:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.108037631774735,51.666666666666686,46.10666666666668,0.0,51.09655527519375,0.0,0.0,0.0,35.108037631774735,49.226317047617435,51.09655527519375,48.29119793382928,12.43753247303448,19.10634734036317,-0.4492082151924315,2.8,78.08890555776236,-691.9158881376115,-0.0,-0.0,225.1508481366085,0.0,2.0,0.03255959261244568,0.0,0,0.8305361521078374,131.99922844444444,2.086247780987625,0.2524849779828696,9.567500531128504,0.003391419297694556,-3.6899275021345823,1.2252831691926238
2025-01-01 00:04:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.09401994650006,51.666666666666686,46.10666666666668,0.0,51.09091921677639,0.0,0.0,0.0,35.09401994650006,49.22138992866748,51.09091921677639,48.286625284613024,12.43753247303448,19.11344742303276,-0.44210813252284,2.8,76.79790995216945,-692.3484333598703,-0.0,-0.0,225.1508481366085,0.0,2.0,0.032565767227384405,0.0,0,0.8306936553356263,131.99922844444444,1.227797397653572,0.25237061608972583,9.570572247764424,0.0033913845165494108,-3.706660840010573,1.2252534285339822
2025-01-01 00:05:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.080416666976376,51.666666666666686,46.10666666666668,0.0,51.0852854002387,0.0,0.0,0.0,35.080416666976376,49.21646477698221,51.0852854002387,48.282054465353966,12.43753247303448,19.1201933011185,-0.43536225443709853,2.8,76.13653031136448,-692.7594987074413,-0.0,-0.0,225.1508481366085,0.0,2.0,0.0325716334692509,0.0,0,0.8308432925256589,131.99922844444444,0.9774831044195267,0.2522618729700828,9.573456389693034,0.0033913495768282545,-3.7223609315154556,1.2252251742957618
2025-01-01 00:06:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.06717212789855,51.666666666666686,46.10666666666668,0.0,51.079653763925535,0.0,0.0,0.0,35.06717212789855,49.21154153440325,51.079653763925535,48.27748541964212,12.43753247303448,19.126632760467455,-0.4289227950881447,2.8,75.55651898529902,-693.1519818817777,-0.0,-0.0,225.1508481366085,0.0,2.0,0.032577232941218635,0.0,0,0.8309861248994319,131.99922844444444,0.7899549526905467,0.2521579897900977,9.576178214645802,0.0033913144883057794,-3.7371658758698794,1.225198205950959
2025-01-01 00:07:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.054264674873906,51.666666666666686,46.10666666666668,0.0,51.074024254456155,0.0,0.0,0.0,35.054264674873906,49.2066201505844,51.074024254456155,48.272918098648525,12.43753247303448,19.132784362425188,-0.4227711931304121,2.8,75.04111420760307,-693.527002044739,-0.0,-0.0,225.1508481366085,0.0,2.0,0.03258258182494107,0.0,0,0.8311225652215756,131.99922844444444,0.649570337955816,0.2520586687280545,9.579364642263272,0.0033912792594503207,-3.751129913511209,1.225172445519236
2025-01-01 00:08:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.041674772962196,51.666666666666686,46.10666666666668,0.0,51.06839682166901,0.0,0.0,0.0,35.041674772962196,49.201700578218436,51.06839682166901,48.268352456493155,12.43753247303448,19.13866484993467,-0.4168907056209292,2.8,74.56143664191234,-693.8855689838787,-0.0,-0.0,225.1508481366085,0.0,2.0,0.03258769471589612,0.0,0,0.8312529857962583,131.99922844444444,0.5284597114048255,0.25196364130099896,9.581790554621577,0.003391243898217649,-3.7643020031200245,1.225147822663157
2025-01-01 00:09:00,0.6595097582057725,0.06700287615755542,0.0,0.010991829303429542,0.0011167146026259235,0.0,0.013006251204231923,0.0,0.08373580922376284,0.5427676977777778,0.020000000000000004,0.0,0.0,0.06116954282422207,0.0,0.005833333333333337,1,0,0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.004278193530701754,0.0,On,0.008728057673530168,0,On,0.002176418791466722,0,On,0.05129201051186753,0.03846900788390064,On,0,0,Off,On,542.7676977777778,20.0555555555556,1.0000000000000002,0.0,0.5427676977777778,0.0,1,542.7676977777778,542.7676977777778,Off,0.0,21.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,620.1384711111111,Off,0.0,0.0,35.02938564481005,51.666666666666686,46.10666666666668,0.0,51.06277141830673,0.0,0.0,0.0,35.02938564481005,49.19678277273974,51.06277141830673,48.26378844995624,12.43753247303448,19.144288598296423,-0.4112669572591763,2.8,74.10092077992078,-694.2285493944802,-0.0,-0.0,225.1508481366085,0.0,2.0,0.03259258414661663,0.0,0,0.8313777063056623,131.99922844444444,0.41092426001471427,0.2518726768787913,9.584080466352049,0.003391208412100857,-3.7767242577387656,1.2251242769872799
