Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.18550197429625065,0.12373653730849923,0.0,0.0030916995716041775,0.0020622756218083207,0.0,0.01687882885551076,0.16862314544073986,0.0,0.0,0.0,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22742.904364444446,Off,0.0,0,78.75710657897055,51.666666666666686,46.10666666666668,0.0,49.2468209365691,0.0,0.0,0.0,123.05797902964149,48.76036418138472,49.2468209365691,48.51713580379254,12.43753247303448,19.426667607866037,0.0,-2.8045468161067606,-1.3425791599135277,2.8,9.236100170605994,-4307.173186788406,106.26127042098773,3941.966483593602,-4545.296524361883,-0.0,-0.0,376.3331897490431,0.0,3.0,0.209768056376666,0.0,0,1.9632214663665346,197.99884266666666,-138.20985217556648,0.19919106599280417,8.947882696817604,0.002734591547389151,-96.95690838732953,1.2208602923354226,0,0,106.26127042098773,0.7249112727551998,3913.5719378649974,28.394545728604527
2025-01-01 00:01:00,0.18550197429625065,0.12373653730849923,0.0,0.0030916995716041775,0.0020622756218083207,0.0,0.01687882885551076,0.16862314544073986,0.0,0.0,0.0,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22742.904364444446,Off,0.0,0,79.2036333922574,51.666666666666686,46.10666666666668,0.0,49.23347183850032,0.0,0.0,0.0,123.7556771754022,48.74809328079236,49.23347183850032,48.50540400193839,12.43753247303448,19.247952821129758,0.0,-2.5789727577024717,-0.7749781647946963,2.8,9.236100170605994,-4231.091868023279,103.78022803277624,3404.767249247037,-4472.058070163789,-0.0,-0.0,376.3331897490431,0.0,3.0,0.2086305633515102,0.0,0,1.9525756570693453,197.99884266666666,-135.36698760853338,0.20198350971527287,8.888253283294471,0.002734255015934971,-95.36290173276346,1.2251752065800743,0,0,103.78022803277624,0.7249112727551998,3377.348671959398,27.41857728763878
2025-01-01 00:02:00,0.18550197429625065,0.12373653730849923,0.0,0.0030916995716041775,0.0020622756218083207,0.0,0.01687882885551076,0.16862314544073986,0.0,0.0,0.0,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22742.904364444446,Off,0.0,0,79.63504182164145,51.666666666666686,46.10666666666668,0.0,49.22004892386039,0.0,0.0,0.0,124.42975284631476,48.73575280824166,49.22004892386039,48.493604750432304,12.43753247303448,19.07480247757733,0.0,-2.3595136362521787,-0.2806995201338553,2.8,9.236100170605994,-4157.989008234435,101.67574683056799,2937.050753840218,-4401.554682896682,-0.0,-0.0,376.3331897490431,0.0,3.0,0.2075260994634657,0.0,0,1.9422389678169925,197.99884266666666,-132.76751508679635,0.20415130618374602,8.807377523224538,0.0027339251829159865,-93.8154812091587,1.2259013968988617,0,0,101.67574683056799,0.7249112727551998,2910.3944005844146,26.6563532558032
2025-01-01 00:03:00,0.18550197429625065,0.12373653730849923,0.0,0.0030916995716041775,0.0020622756218083207,0.0,0.01687882885551076,0.16862314544073986,0.0,0.0,0.0,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22742.904364444446,Off,0.0,0,80.05210924957423,51.666666666666686,46.10666666666668,0.0,49.20655471175768,0.0,0.0,0.0,125.08142070245972,48.72334511928115,49.20655471175768,48.481740323042885,12.43753247303448,18.90692923163413,-0.03751521281032666,-2.145835643546672,0.14982058150773198,2.8,9.236100170605994,-4088.0567247762465,99.54501229829113,2529.667713527787,-4333.628593936768,-0.0,-0.0,376.3331897490431,0.0,3.0,0.20645304164634184,0.0,0,1.9321962083157689,197.99884266666666,-130.76132058852156,0.2062777577410048,8.728499851711728,0.002733600894195879,-92.31176401050332,1.2266062805771938,0,0,99.54501229829113,0.7249112727551998,2503.6740161496914,25.99369737809529
2025-01-01 00:04:00,0.18550197429625065,0.12373653730849923,0.0,0.0030916995716041775,0.0020622756218083207,0.0,0.01687882885551076,0.16862314544073986,0.0,0.0,0.0,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22742.904364444446,Off,0.0,0,80.45554903596931,51.666666666666686,46.10666666666668,0.0,49.19299159179548,0.0,0.0,0.0,125.71179536870206,48.71087244833779,49.19299159179548,48.46981287660895,12.43753247303448,18.744069475553793,-0.20037496889066375,-1.9376787146261203,0.5248861706445709,2.8,9.236100170605994,-4017.962375708017,97.44371262447612,2174.7660877164835,-4268.1355099206985,-0.0,-0.0,376.3331897490431,0.0,3.0,0.20540989918745667,0.0,0,1.9224334269698595,197.99884266666666,-126.16005553636147,0.2083642557272672,8.652183401360686,0.002733281986692169,-90.84969950394405,1.2272908911020024,0,0,97.44371262447612,0.7249112727551998,2149.3425458645524,25.423541851930885
2025-01-01 00:05:00,1.0342738492962509,0.12373653730849923,0.8389405405405405,0.01723789748827085,0.0020622756218083207,0.01398234234234234,0.01687882885551076,0.16862314544073986,0.8487718750000003,0.0,0.8389405405405405,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,On,18463.24656655609,19.444444444444457,0.9250000000000003,5128.4296728883555,24.586923637237234,0.8487718750000003,1,22742.904364444446,22742.904364444446,Off,0.0,0,80.84585828588756,51.666666666666686,46.10666666666668,0.0,49.17936183473506,0.0,0.0,0.0,126.3216535716993,48.69833691869216,49.17936183473506,48.45782446067072,12.43753247303448,18.58604008175687,-0.3584043626875868,-1.73481933255835,0.8517174729821921,2.8,9.236100170605994,14515.986638805247,5223.810951493164,1865.5117506242023,-4204.966757532054,-0.0,-0.0,376.3331897490431,0.0,3.0,0.20439568055984117,0.0,0,1.9129413440678367,197.99884266666666,-118.62635996782814,0.2104113026674527,8.578336303095446,0.00273296830522812,-89.42785255420286,1.2279559301490557,0,0,95.38127860480792,0.7249112727551998,1840.5789075926205,24.932843031581708
2025-01-01 00:06:00,1.0342738492962509,0.12373653730849923,0.8389405405405405,0.01723789748827085,0.0020622756218083207,0.01398234234234234,0.01687882885551076,0.16862314544073986,0.8487718750000003,0.0,0.8389405405405405,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,On,18463.24656655609,19.444444444444457,0.9250000000000003,5128.4296728883555,24.586923637237234,0.8487718750000003,1,22742.904364444446,22742.904364444446,Off,0.0,0,80.32292337273691,51.666666666666686,46.10666666666668,0.0,49.16566762850347,0.0,0.0,0.0,125.50456776990141,48.68574057617245,49.16566762850347,48.445777050006946,12.43753247303448,18.768288000551152,-0.17615644389330498,-1.3128335719575097,1.1365917809336026,2.8,9.236100170605994,14429.80343221183,5219.479037750189,1595.96357566241,-4277.849590753239,-0.0,-0.0,376.3331897490431,0.0,3.0,0.20556515589290492,0.0,0,1.9238864761242362,197.99884266666666,-131.92673334006327,0.2080017239596609,8.662911546877046,0.0027326597002742033,-90.6294922040186,1.2271895318217387,0,0,91.04936486183335,0.7249112727551998,1571.4528258979926,24.510749764417266
2025-01-01 00:07:00,1.0342738492962509,0.12373653730849923,0.8389405405405405,0.01723789748827085,0.0020622756218083207,0.01398234234234234,0.01687882885551076,0.16862314544073986,0.8487718750000003,0.0,0.8389405405405405,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,On,18463.24656655609,19.444444444444457,0.9250000000000003,5128.4296728883555,24.586923637237234,0.8487718750000003,1,22742.904364444446,22742.904364444446,Off,0.0,0,79.81667999632965,51.666666666666686,46.10666666666668,0.0,49.15206101976526,0.0,0.0,0.0,124.71356249426508,48.673225710520214,49.15206101976526,48.43380805589769,12.43753247303448,18.944397179261184,-4.726518327302642e-05,-0.9016567359314054,1.3849668247516553,2.8,9.236100170605994,14348.081523431814,5215.389744636837,1360.9560936187142,-4348.752504541016,-0.0,-0.0,376.3331897490431,0.0,3.0,0.20669273242417732,0.0,0,1.9344394768499051,197.99884266666666,-142.74572833229982,0.20570156753315083,8.744553699349268,0.0027323467532856965,-91.775789859282,1.2264498679364573,0,0,86.96007174848201,0.7249112727551998,1336.80828103126,24.147812587454233
2025-01-01 00:08:00,1.0342738492962509,0.12373653730849923,0.8389405405405405,0.01723789748827085,0.0020622756218083207,0.01398234234234234,0.01687882885551076,0.16862314544073986,0.8487718750000003,0.0,0.8389405405405405,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,On,18463.24656655609,19.444444444444457,0.9250000000000003,5128.4296728883555,24.586923637237234,0.8487718750000003,1,22742.904364444446,22742.904364444446,Off,0.0,0,79.32611759745781,51.666666666666686,46.10666666666668,0.0,49.13853922658609,0.0,0.0,0.0,123.94705874602784,48.66078972107886,49.13853922658609,48.421914968325254,12.43753247303448,19.114741615645233,0.0,-0.5008460921886451,1.6015879755458713,2.8,9.236100170605994,14268.532716138985,5211.356043810055,1155.9980806695041,-4417.777327719068,-0.0,-0.0,376.3331897490431,0.0,3.0,0.20778106601372398,0.0,0,1.9446252024673896,197.99884266666666,-153.26971244707667,0.2035027443327586,8.82349610380998,0.002732029656965541,-92.87013013923793,1.2257352748957409,0,0,82.92637092169902,0.7249112727551998,1132.1622322363924,23.835848433111856
2025-01-01 00:09:00,1.0342738492962509,0.12373653730849923,0.8389405405405405,0.01723789748827085,0.0020622756218083207,0.01398234234234234,0.01687882885551076,0.16862314544073986,0.8487718750000003,0.0,0.8389405405405405,0.0,0.12373653730849923,0,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004354988274017398,0.0,On,0.012422295671383877,0,On,0.003641095696074175,0,On,0.1023946744839174,0.07679600586293803,On,0,0,Off,On,18463.24656655609,19.444444444444457,0.9250000000000003,5128.4296728883555,24.586923637237234,0.8487718750000003,1,22742.904364444446,22742.904364444446,Off,0.0,0,78.85045664006365,51.666666666666686,46.10666666666668,0.0,49.12509963536664,0.0,0.0,0.0,123.20383850009947,48.64843016464391,49.12509963536664,48.41009542928255,12.43753247303448,19.279609369972654,0.0,-0.1100212664437401,1.79058142210041,2.8,9.236100170605994,14191.281019040964,5207.411297908582,977.1843619331595,-4484.996420297572,-0.0,-0.0,376.3331897490431,0.0,3.0,0.20883223466563494,0.0,0,1.954463101039027,197.99884266666666,-163.3023169665942,0.2013986464822477,8.899923049546178,0.002731708592500216,-93.91519411839427,1.225044459750651,0,0,78.98162502022642,0.7249112727551998,953.6165918697591,23.567770063400364
